Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
3052,-3.57169,0.02690,0.02407,-0.04139,0.99849,-0.10773,-0.08486,-0.00923,0.99051,-0.08466,-0.05619,-0.04990,0.99357,1.00,-0.10629,-0.11176,-0.01202,0.98796,-0.08447,-0.08309,-0.05335,0.99152,1.00
3063,-3.11285,0.02693,0.02406,-0.04144,0.99849,-0.10776,-0.08486,-0.00923,0.99051,-0.08466,-0.05619,-0.04996,0.99357,1.00,-0.10632,-0.11176,-0.01203,0.98796,-0.08447,-0.08309,-0.05340,0.99152,1.00
3074,-2.68318,0.02689,0.02407,-0.04145,0.99849,-0.10731,-0.07799,-0.00844,0.99113,-0.08394,-0.04934,-0.04903,0.99404,1.00,-0.10598,-0.10497,-0.01125,0.98875,-0.08386,-0.07631,-0.05249,0.99216,1.00
3085,-2.24466,0.02682,0.02411,-0.04138,0.99849,-0.10725,-0.07801,-0.00844,0.99113,-0.08394,-0.04933,-0.04895,0.99404,1.00,-0.10592,-0.10499,-0.01125,0.98875,-0.08386,-0.07631,-0.05241,0.99217,1.00
3097,-1.79137,0.02683,0.02421,-0.04131,0.99849,-0.10726,-0.07809,-0.00845,0.99112,-0.08394,-0.04932,-0.04888,0.99405,1.00,-0.10594,-0.10507,-0.01126,0.98874,-0.08387,-0.07630,-0.05234,0.99217,1.00
3108,-1.35359,0.02687,0.02422,-0.04123,0.99849,-0.10597,-0.06687,-0.00714,0.99209,-0.08208,-0.03818,-0.04727,0.99477,1.00,-0.10483,-0.09397,-0.00995,0.98999,-0.08218,-0.06526,-0.05074,0.99318,1.00
3119,-0.91119,0.02699,0.02428,-0.04121,0.99849,-0.10608,-0.06694,-0.00716,0.99208,-0.08208,-0.03818,-0.04726,0.99477,1.00,-0.10494,-0.09404,-0.00997,0.98997,-0.08219,-0.06526,-0.05074,0.99318,1.00
3130,-0.46133,0.02714,0.02435,-0.04123,0.99848,-0.10623,-0.06702,-0.00718,0.99205,-0.08208,-0.03818,-0.04730,0.99477,1.00,-0.10509,-0.09412,-0.00999,0.98995,-0.08218,-0.06527,-0.05079,0.99318,1.00
3141,-0.01399,0.02725,0.02435,-0.04125,0.99848,-0.10634,-0.05130,-0.00549,0.99299,-0.08136,-0.02251,-0.04526,0.99540,1.00,-0.10541,-0.07855,-0.00835,0.99129,-0.08168,-0.04972,-0.04881,0.99422,1.00
3152,0.42360,0.02727,0.02437,-0.04123,0.99848,-0.10636,-0.05131,-0.00550,0.99299,-0.08136,-0.02250,-0.04524,0.99540,1.00,-0.10543,-0.07857,-0.00836,0.99128,-0.08168,-0.04972,-0.04879,0.99422,1.00
3163,0.87136,0.02728,0.02435,-0.04110,0.99849,-0.10638,-0.05128,-0.00549,0.99299,-0.08137,-0.02249,-0.04510,0.99541,1.00,-0.10546,-0.07853,-0.00836,0.99128,-0.08169,-0.04971,-0.04866,0.99423,1.00
3174,1.31472,0.02723,0.02437,-0.04096,0.99849,-0.11160,-0.03540,-0.00398,0.99311,-0.08593,-0.00647,-0.04289,0.99536,1.00,-0.11088,-0.06283,-0.00702,0.99182,-0.08644,-0.03383,-0.04664,0.99459,1.00
3186,1.76229,0.02715,0.02437,-0.04082,0.99850,-0.11152,-0.03538,-0.00397,0.99312,-0.08593,-0.00646,-0.04275,0.99536,1.00,-0.11081,-0.06280,-0.00702,0.99183,-0.08645,-0.03382,-0.04650,0.99460,1.00
3197,2.21019,0.02700,0.02437,-0.04078,0.99851,-0.11138,-0.03536,-0.00397,0.99314,-0.08593,-0.00645,-0.04270,0.99536,1.00,-0.11067,-0.06278,-0.00700,0.99185,-0.08645,-0.03382,-0.04644,0.99460,1.00
3209,2.69659,0.02693,0.02439,-0.04076,0.99851,-0.11260,-0.02480,-0.00281,0.99333,-0.08676,0.00413,-0.04121,0.99537,1.00,-0.11203,-0.05230,-0.00590,0.99231,-0.08742,-0.02329,-0.04502,0.99488,1.00
3220,3.10421,0.02682,0.02444,-0.04081,0.99851,-0.11249,-0.02485,-0.00281,0.99334,-0.08676,0.00413,-0.04126,0.99537,1.00,-0.11192,-0.05235,-0.00590,0.99232,-0.08741,-0.02330,-0.04506,0.99488,1.00
3230,3.52614,0.02668,0.02445,-0.04090,0.99851,-0.11235,-0.02487,-0.00281,0.99335,-0.08676,0.00412,-0.04135,0.99536,1.00,-0.11177,-0.05237,-0.00590,0.99234,-0.08741,-0.02330,-0.04514,0.99488,1.00
3241,3.95543,0.02662,0.02447,-0.04094,0.99851,-0.11475,-0.01326,-0.00153,0.99330,-0.08872,0.01580,-0.03975,0.99514,1.00,-0.11433,-0.04084,-0.00470,0.99259,-0.08952,-0.01168,-0.04363,0.99496,1.00
3252,4.38730,0.02656,0.02445,-0.04092,0.99851,-0.11469,-0.01324,-0.00153,0.99331,-0.08872,0.01580,-0.03972,0.99514,1.00,-0.11427,-0.04081,-0.00470,0.99260,-0.08952,-0.01168,-0.04360,0.99496,1.00
3264,4.83717,0.02650,0.02448,-0.04088,0.99851,-0.11462,-0.01325,-0.00153,0.99332,-0.08871,0.01581,-0.03967,0.99514,1.00,-0.11421,-0.04083,-0.00470,0.99261,-0.08952,-0.01167,-0.04355,0.99496,1.00
3275,5.26237,0.02643,0.02453,-0.04091,0.99851,-0.11479,-0.01307,-0.00151,0.99330,-0.08893,0.01605,-0.03967,0.99512,1.00,-0.11437,-0.04065,-0.00468,0.99260,-0.08974,-0.01144,-0.04355,0.99495,1.00
3286,5.68650,0.02629,0.02456,-0.04089,0.99852,-0.11465,-0.01309,-0.00151,0.99332,-0.08893,0.01605,-0.03965,0.99512,1.00,-0.11423,-0.04066,-0.00468,0.99261,-0.08974,-0.01143,-0.04352,0.99495,1.00
3297,6.11745,0.02621,0.02465,-0.04094,0.99851,-0.11456,-0.01319,-0.00152,0.99333,-0.08893,0.01604,-0.03971,0.99512,1.00,-0.11414,-0.04076,-0.00469,0.99262,-0.08974,-0.01144,-0.04357,0.99495,1.00
3308,6.54067,0.02622,0.02473,-0.04101,0.99851,-0.11217,-0.00176,-0.00020,0.99369,-0.08603,0.02742,-0.03822,0.99518,1.00,-0.11193,-0.02934,-0.00331,0.99328,-0.08701,-0.00006,-0.04203,0.99532,1.00
3319,6.96122,0.02627,0.02485,-0.04115,0.99850,-0.11221,-0.00192,-0.00022,0.99368,-0.08603,0.02740,-0.03837,0.99518,1.00,-0.11197,-0.02950,-0.00333,0.99327,-0.08701,-0.00008,-0.04219,0.99531,1.00
3331,7.38311,0.02633,0.02494,-0.04124,0.99849,-0.11228,-0.00203,-0.00023,0.99367,-0.08603,0.02740,-0.03846,0.99517,1.00,-0.11202,-0.02961,-0.00334,0.99326,-0.08701,-0.00009,-0.04228,0.99531,1.00
3342,7.79786,0.02642,0.02508,-0.04120,0.99849,-0.11254,0.00801,0.00091,0.99361,-0.08577,0.03752,-0.03700,0.99492,1.00,-0.11245,-0.01959,-0.00222,0.99346,-0.08689,0.01004,-0.04085,0.99533,1.00
3353,8.19589,0.02652,0.02510,-0.04109,0.99849,-0.11264,0.00800,0.00091,0.99360,-0.08576,0.03753,-0.03688,0.99493,1.00,-0.11255,-0.01960,-0.00222,0.99345,-0.08689,0.01005,-0.04073,0.99533,1.00
3364,8.60273,0.02665,0.02515,-0.04092,0.99849,-0.11276,0.00798,0.00091,0.99359,-0.08575,0.03755,-0.03671,0.99493,1.00,-0.11268,-0.01962,-0.00223,0.99344,-0.08689,0.01006,-0.04057,0.99534,1.00
3375,9.00170,0.02672,0.02514,-0.04081,0.99849,-0.11448,0.02356,0.00272,0.99314,-0.08674,0.05310,-0.03431,0.99422,1.00,-0.11465,-0.00405,-0.00047,0.99340,-0.08811,0.02562,-0.03823,0.99505,1.00
3386,9.39461,0.02674,0.02513,-0.04070,0.99850,-0.11449,0.02360,0.00272,0.99314,-0.08674,0.05311,-0.03419,0.99423,1.00,-0.11467,-0.00402,-0.00046,0.99340,-0.08811,0.02563,-0.03812,0.99505,1.00
3397,9.79437,0.02676,0.02508,-0.04069,0.99850,-0.11452,0.02364,0.00273,0.99314,-0.08673,0.05311,-0.03418,0.99423,1.00,-0.11469,-0.00397,-0.00046,0.99339,-0.08811,0.02563,-0.03811,0.99505,1.00
3409,10.17881,0.02676,0.02499,-0.04070,0.99850,-0.12114,0.03733,0.00456,0.99192,-0.09278,0.06688,-0.03179,0.99293,1.00,-0.12154,0.00968,0.00119,0.99254,-0.09437,0.03939,-0.03592,0.99411,1.00
3420,10.56393,0.02678,0.02491,-0.04072,0.99850,-0.12116,0.03741,0.00457,0.99192,-0.09278,0.06688,-0.03180,0.99293,1.00,-0.12156,0.00976,0.00120,0.99254,-0.09437,0.03938,-0.03593,0.99411,1.00
3431,10.93961,0.02676,0.02480,-0.04066,0.99851,-0.12115,0.03753,0.00458,0.99191,-0.09278,0.06688,-0.03175,0.99293,1.00,-0.12155,0.00988,0.00121,0.99254,-0.09437,0.03939,-0.03587,0.99411,1.00
3442,11.30357,0.02672,0.02469,-0.04059,0.99851,-0.12101,0.04847,0.00592,0.99145,-0.09223,0.07763,-0.03006,0.99225,1.00,-0.12159,0.02085,0.00256,0.99236,-0.09398,0.05019,-0.03417,0.99372,1.00
3453,11.66285,0.02670,0.02454,-0.04056,0.99852,-0.12099,0.04862,0.00593,0.99144,-0.09223,0.07763,-0.03002,0.99225,1.00,-0.12157,0.02101,0.00257,0.99236,-0.09398,0.05019,-0.03414,0.99372,1.00
3464,12.03505,0.02670,0.02441,-0.04052,0.99852,-0.12099,0.04876,0.00595,0.99144,-0.09222,0.07763,-0.02998,0.99225,1.00,-0.12157,0.02115,0.00259,0.99235,-0.09398,0.05020,-0.03409,0.99372,1.00
3475,12.38166,0.02671,0.02423,-0.04055,0.99853,-0.12263,0.06006,0.00744,0.99061,-0.09338,0.08875,-0.02816,0.99127,1.00,-0.12340,0.03250,0.00404,0.99182,-0.09532,0.06138,-0.03232,0.99303,1.00
3486,12.72164,0.02672,0.02416,-0.04053,0.99853,-0.12264,0.06014,0.00745,0.99060,-0.09338,0.08876,-0.02814,0.99127,1.00,-0.12342,0.03257,0.00405,0.99181,-0.09532,0.06138,-0.03230,0.99303,1.00
3498,13.07104,0.02667,0.02406,-0.04052,0.99853,-0.12260,0.06025,0.00746,0.99060,-0.09338,0.08876,-0.02813,0.99127,1.00,-0.12337,0.03268,0.00407,0.99181,-0.09532,0.06138,-0.03229,0.99303,1.00
3509,13.40364,0.02659,0.02399,-0.04045,0.99854,-0.12469,0.06906,0.00870,0.98975,-0.09519,0.09751,-0.02652,0.99032,1.00,-0.12562,0.04154,0.00526,0.99119,-0.09728,0.07019,-0.03072,0.99230,1.00
3520,13.72898,0.02648,0.02394,-0.04037,0.99855,-0.12457,0.06912,0.00870,0.98976,-0.09518,0.09752,-0.02646,0.99032,1.00,-0.12551,0.04160,0.00527,0.99121,-0.09728,0.07020,-0.03065,0.99231,1.00
3531,14.05150,0.02641,0.02394,-0.04034,0.99855,-0.12449,0.06913,0.00870,0.98977,-0.09518,0.09752,-0.02644,0.99032,1.00,-0.12544,0.04160,0.00526,0.99122,-0.09727,0.07020,-0.03063,0.99231,1.00
3543,14.37715,0.02638,0.02399,-0.04053,0.99854,-0.12424,0.08118,0.01020,0.98887,-0.09444,0.10955,-0.02477,0.98917,1.00,-0.12538,0.05376,0.00680,0.99063,-0.09672,0.08235,-0.02893,0.99148,1.00
3553,14.66753,0.02632,0.02409,-0.04075,0.99853,-0.12422,0.08103,0.01018,0.98889,-0.09447,0.10953,-0.02501,0.98917,1.00,-0.12534,0.05361,0.00678,0.99064,-0.09674,0.08232,-0.02917,0.99147,1.00
3564,14.96757,0.02620,0.02420,-0.04093,0.99853,-0.12414,0.08089,0.01015,0.98891,-0.09449,0.10951,-0.02521,0.98916,1.00,-0.12525,0.05346,0.00676,0.99066,-0.09676,0.08230,-0.02936,0.99146,1.00
3576,15.25956,0.02607,0.02431,-0.04098,0.99852,-0.12374,0.08960,0.01122,0.98820,-0.09386,0.11827,-0.02395,0.98825,1.00,-0.12500,0.06227,0.00786,0.99017,-0.09626,0.09116,-0.02807,0.99078,1.00
3587,15.54338,0.02592,0.02437,-0.04086,0.99853,-0.12357,0.08956,0.01120,0.98822,-0.09385,0.11828,-0.02386,0.98825,1.00,-0.12483,0.06223,0.00785,0.99019,-0.09625,0.09117,-0.02797,0.99078,1.00
3598,15.82474,0.02583,0.02445,-0.04082,0.99853,-0.12348,0.08949,0.01118,0.98824,-0.09384,0.11828,-0.02384,0.98825,1.00,-0.12474,0.06217,0.00783,0.99021,-0.09625,0.09118,-0.02794,0.99078,1.00
3609,16.08908,0.02578,0.02446,-0.04083,0.99853,-0.12492,0.10257,0.01298,0.98677,-0.09479,0.13133,-0.02163,0.98656,1.00,-0.12643,0.07537,0.00963,0.98906,-0.09743,0.10437,-0.02573,0.98942,1.00
3620,16.34675,0.02580,0.02456,-0.04091,0.99853,-0.12496,0.10246,0.01297,0.98677,-0.09480,0.13132,-0.02170,0.98656,1.00,-0.12646,0.07526,0.00962,0.98907,-0.09744,0.10436,-0.02581,0.98942,1.00
3631,16.60364,0.02586,0.02458,-0.04104,0.99852,-0.12505,0.10241,0.01298,0.98677,-0.09482,0.13131,-0.02182,0.98656,1.00,-0.12654,0.07521,0.00962,0.98906,-0.09745,0.10435,-0.02593,0.98941,1.00
3642,16.84674,0.02603,0.02459,-0.04114,0.99851,-0.12673,0.11075,0.01424,0.98563,-0.09598,0.13967,-0.02033,0.98533,1.00,-0.12839,0.08363,0.01087,0.98813,-0.09877,0.11281,-0.02447,0.98839,1.00
3653,17.08124,0.02618,0.02460,-0.04121,0.99850,-0.12689,0.11072,0.01425,0.98561,-0.09598,0.13966,-0.02036,0.98533,1.00,-0.12855,0.08360,0.01088,0.98811,-0.09877,0.11280,-0.02451,0.98839,1.00
3665,17.31654,0.02633,0.02459,-0.04121,0.99850,-0.12704,0.11073,0.01427,0.98559,-0.09598,0.13967,-0.02033,0.98533,1.00,-0.12869,0.08361,0.01089,0.98809,-0.09877,0.11281,-0.02448,0.98839,1.00
3676,17.53046,0.02645,0.02459,-0.04120,0.99850,-0.12535,0.11585,0.01474,0.98522,-0.09397,0.14468,-0.01972,0.98481,1.00,-0.12708,0.08882,0.01143,0.98784,-0.09683,0.11791,-0.02381,0.98801,1.00
3687,17.74127,0.02648,0.02457,-0.04112,0.99850,-0.12537,0.11589,0.01475,0.98521,-0.09396,0.14469,-0.01964,0.98481,1.00,-0.12710,0.08886,0.01143,0.98784,-0.09682,0.11792,-0.02373,0.98801,1.00
3698,17.94308,0.02650,0.02461,-0.04105,0.99850,-0.12536,0.11587,0.01474,0.98521,-0.09395,0.14469,-0.01956,0.98481,1.00,-0.12711,0.08884,0.01143,0.98784,-0.09681,0.11793,-0.02365,0.98801,1.00
3709,18.13336,0.02651,0.02468,-0.04100,0.99850,-0.12561,0.13299,0.01699,0.98298,-0.09349,0.16175,-0.01670,0.98225,1.00,-0.12766,0.10621,0.01375,0.98602,-0.09663,0.13526,-0.02073,0.98587,1.00
3720,18.31521,0.02655,0.02469,-0.04102,0.99850,-0.12566,0.13298,0.01700,0.98297,-0.09350,0.16175,-0.01672,0.98225,1.00,-0.12770,0.10620,0.01375,0.98601,-0.09663,0.13526,-0.02075,0.98587,1.00
3732,18.49080,0.02656,0.02472,-0.04109,0.99850,-0.12569,0.13293,0.01700,0.98298,-0.09351,0.16175,-0.01678,0.98225,1.00,-0.12773,0.10615,0.01375,0.98602,-0.09664,0.13525,-0.02081,0.98587,1.00
3743,18.66193,0.02652,0.02479,-0.04114,0.99849,-0.12534,0.14706,0.01879,0.98097,-0.09262,0.17581,-0.01459,0.97995,1.00,-0.12761,0.12053,0.01563,0.98435,-0.09596,0.14958,-0.01853,0.98391,1.00
3754,18.81214,0.02649,0.02482,-0.04122,0.99849,-0.12534,0.14701,0.01878,0.98098,-0.09264,0.17581,-0.01468,0.97995,1.00,-0.12760,0.12048,0.01562,0.98436,-0.09597,0.14957,-0.01863,0.98391,1.00
3765,18.95931,0.02645,0.02484,-0.04124,0.99849,-0.12531,0.14699,0.01878,0.98099,-0.09264,0.17580,-0.01470,0.97995,1.00,-0.12757,0.12045,0.01561,0.98436,-0.09598,0.14957,-0.01865,0.98391,1.00
3776,19.09526,0.02637,0.02483,-0.04128,0.99849,-0.12630,0.15308,0.01973,0.97991,-0.09347,0.18187,-0.01357,0.97878,1.00,-0.12868,0.12664,0.01657,0.98343,-0.09692,0.15575,-0.01751,0.98288,1.00
3787,19.22309,0.02632,0.02483,-0.04126,0.99849,-0.12625,0.15308,0.01972,0.97992,-0.09347,0.18187,-0.01358,0.97878,1.00,-0.12863,0.12664,0.01656,0.98343,-0.09692,0.15575,-0.01751,0.98288,1.00
3798,19.34230,0.02623,0.02482,-0.04125,0.99850,-0.12804,0.15691,0.02052,0.97906,-0.09518,0.18572,-0.01260,0.97790,1.00,-0.13052,0.13053,0.01734,0.98266,-0.09873,0.15966,-0.01656,0.98208,1.00
3810,19.45053,0.02617,0.02482,-0.04118,0.99850,-0.12796,0.15693,0.02051,0.97907,-0.09517,0.18573,-0.01255,0.97790,1.00,-0.13044,0.13055,0.01733,0.98267,-0.09873,0.15966,-0.01650,0.98208,1.00
3821,19.55500,0.02616,0.02479,-0.04114,0.99850,-0.12794,0.15696,0.02051,0.97907,-0.09517,0.18573,-0.01252,0.97790,1.00,-0.13042,0.13058,0.01733,0.98267,-0.09872,0.15967,-0.01647,0.98208,1.00
3832,19.64304,0.02612,0.02479,-0.04107,0.99851,-0.12788,0.15698,0.02050,0.97907,-0.09516,0.18574,-0.01246,0.97790,1.00,-0.13037,0.13060,0.01733,0.98267,-0.09871,0.15967,-0.01641,0.98209,1.00
3843,19.71763,0.02611,0.02481,-0.04096,0.99851,-0.12661,0.16068,0.02079,0.97863,-0.09377,0.18936,-0.01199,0.97735,1.00,-0.12914,0.13438,0.01767,0.98232,-0.09736,0.16338,-0.01588,0.98162,1.00
3854,19.78698,0.02612,0.02485,-0.04091,0.99851,-0.12660,0.16064,0.02078,0.97864,-0.09376,0.18936,-0.01195,0.97735,1.00,-0.12913,0.13435,0.01766,0.98233,-0.09735,0.16339,-0.01584,0.98162,1.00
3865,19.84828,0.02613,0.02485,-0.04081,0.99852,-0.12699,0.16209,0.02104,0.97834,-0.09410,0.19079,-0.01152,0.97704,1.00,-0.12955,0.13582,0.01792,0.98206,-0.09771,0.16484,-0.01542,0.98135,1.00
3876,19.89745,0.02614,0.02486,-0.04081,0.99852,-0.12700,0.16207,0.02104,0.97835,-0.09410,0.19079,-0.01152,0.97704,1.00,-0.12956,0.13581,0.01792,0.98206,-0.09771,0.16484,-0.01541,0.98135,1.00
3887,19.93733,0.02620,0.02485,-0.04079,0.99852,-0.12705,0.16209,0.02105,0.97834,-0.09409,0.19079,-0.01148,0.97704,1.00,-0.12961,0.13583,0.01793,0.98205,-0.09771,0.16484,-0.01538,0.98135,1.00
3899,19.96821,0.02627,0.02480,-0.04075,0.99852,-0.12709,0.16583,0.02156,0.97769,-0.09392,0.19445,-0.01081,0.97635,1.00,-0.12972,0.13964,0.01846,0.98150,-0.09759,0.16857,-0.01469,0.98074,1.00
3910,19.98812,0.02635,0.02473,-0.04066,0.99852,-0.12713,0.16593,0.02158,0.97767,-0.09390,0.19446,-0.01070,0.97635,1.00,-0.12976,0.13973,0.01847,0.98148,-0.09757,0.16858,-0.01457,0.98074,1.00
3921,19.99846,0.02638,0.02469,-0.04062,0.99852,-0.12715,0.16598,0.02159,0.97766,-0.09389,0.19446,-0.01064,0.97635,1.00,-0.12978,0.13978,0.01848,0.98147,-0.09756,0.16859,-0.01452,0.98074,1.00
3932,19.99894,0.02639,0.02457,-0.04062,0.99852,-0.13044,0.17145,0.02291,0.97625,-0.09696,0.19988,-0.00905,0.97497,1.00,-0.13323,0.14533,0.01975,0.98017,-0.10078,0.17410,-0.01298,0.97947,1.00
3943,19.98916,0.02636,0.02452,-0.04062,0.99853,-0.13042,0.17150,0.02291,0.97624,-0.09697,0.19988,-0.00906,0.97497,1.00,-0.13320,0.14538,0.01976,0.98017,-0.10078,0.17409,-0.01299,0.97947,1.00
3954,19.97008,0.02631,0.02444,-0.04057,0.99853,-0.13036,0.17159,0.02291,0.97624,-0.09696,0.19988,-0.00903,0.97497,1.00,-0.13315,0.14548,0.01976,0.98016,-0.10078,0.17410,-0.01295,0.97947,1.00
3965,19.94083,0.02635,0.02438,-0.04051,0.99853,-0.13008,0.17387,0.02318,0.97586,-0.09657,0.20206,-0.00863,0.97456,1.00,-0.13291,0.14781,0.02005,0.97984,-0.10041,0.17633,-0.01254,0.97912,1.00
3977,19.90130,0.02645,0.02432,-0.04052,0.99853,-0.13017,0.17393,0.02320,0.97584,-0.09656,0.20207,-0.00861,0.97456,1.00,-0.13300,0.14787,0.02007,0.97982,-0.10041,0.17634,-0.01252,0.97912,1.00
3988,19.85205,0.02659,0.02426,-0.04064,0.99853,-0.13035,0.17396,0.02324,0.97581,-0.09657,0.20206,-0.00866,0.97456,1.00,-0.13317,0.14790,0.02010,0.97979,-0.10042,0.17633,-0.01258,0.97911,1.00
3999,19.79242,0.02673,0.02429,-0.04073,0.99852,-0.12492,0.17433,0.02230,0.97648,-0.09099,0.20228,-0.00981,0.97504,1.00,-0.12763,0.14834,0.01931,0.98048,-0.09472,0.17662,-0.01359,0.97962,1.00
4010,19.72525,0.02687,0.02427,-0.04069,0.99852,-0.12503,0.17437,0.02233,0.97646,-0.09097,0.20229,-0.00972,0.97504,1.00,-0.12774,0.14837,0.01933,0.98046,-0.09470,0.17663,-0.01350,0.97962,1.00
4021,19.64596,0.02697,0.02429,-0.04056,0.99852,-0.12508,0.17438,0.02234,0.97645,-0.09094,0.20231,-0.00956,0.97504,1.00,-0.12779,0.14839,0.01934,0.98045,-0.09467,0.17664,-0.01335,0.97962,1.00
4032,19.55705,0.02702,0.02431,-0.04025,0.99853,-0.12468,0.17480,0.02232,0.97642,-0.09054,0.20269,-0.00926,0.97500,1.00,-0.12741,0.14882,0.01934,0.98043,-0.09428,0.17704,-0.01304,0.97959,1.00
4043,19.45959,0.02710,0.02439,-0.04007,0.99853,-0.12469,0.17477,0.02232,0.97643,-0.09050,0.20271,-0.00907,0.97501,1.00,-0.12744,0.14879,0.01934,0.98043,-0.09424,0.17706,-0.01284,0.97959,1.00
4054,19.35344,0.02718,0.02446,-0.04007,0.99853,-0.12476,0.17470,0.02232,0.97643,-0.09049,0.20271,-0.00904,0.97501,1.00,-0.12751,0.14872,0.01934,0.98043,-0.09424,0.17706,-0.01281,0.97959,1.00
4066,19.23192,0.02728,0.02442,-0.04003,0.99853,-0.12581,0.17469,0.02251,0.97629,-0.09145,0.20270,-0.00877,0.97492,1.00,-0.12857,0.14870,0.01950,0.98029,-0.09521,0.17704,-0.01258,0.97951,1.00
4077,19.10685,0.02740,0.02445,-0.04005,0.99852,-0.12593,0.17467,0.02253,0.97628,-0.09144,0.20270,-0.00874,0.97492,1.00,-0.12869,0.14867,0.01952,0.98028,-0.09520,0.17704,-0.01255,0.97951,1.00
4088,18.97200,0.02747,0.02438,-0.03993,0.99853,-0.12594,0.17476,0.02254,0.97626,-0.09142,0.20272,-0.00860,0.97492,1.00,-0.12871,0.14877,0.01953,0.98027,-0.09518,0.17705,-0.01242,0.97951,1.00
4099,18.82465,0.02749,0.02430,-0.03987,0.99853,-0.12594,0.17358,0.02239,0.97648,-0.09144,0.20146,-0.00874,0.97518,1.00,-0.12867,0.14757,0.01937,0.98046,-0.09518,0.17577,-0.01257,0.97974,1.00
4110,18.66906,0.02746,0.02416,-0.03977,0.99854,-0.12588,0.17374,0.02240,0.97646,-0.09143,0.20147,-0.00866,0.97518,1.00,-0.12862,0.14772,0.01938,0.98044,-0.09516,0.17578,-0.01248,0.97974,1.00
4121,18.50798,0.02741,0.02402,-0.03974,0.99855,-0.12581,0.17388,0.02240,0.97644,-0.09142,0.20147,-0.00864,0.97518,1.00,-0.12856,0.14786,0.01939,0.98043,-0.09516,0.17578,-0.01246,0.97974,1.00
4133,18.33319,0.02734,0.02381,-0.03980,0.99855,-0.12637,0.17075,0.02209,0.97693,-0.09215,0.19819,-0.00915,0.97578,1.00,-0.12905,0.14465,0.01903,0.98085,-0.09584,0.17242,-0.01301,0.98026,1.00
4144,18.14700,0.02730,0.02368,-0.03997,0.99855,-0.12639,0.17084,0.02210,0.97691,-0.09218,0.19817,-0.00932,0.97578,1.00,-0.12907,0.14475,0.01905,0.98083,-0.09586,0.17240,-0.01317,0.98026,1.00
4155,17.96004,0.02725,0.02351,-0.04004,0.99855,-0.12637,0.17099,0.02212,0.97688,-0.09220,0.19817,-0.00940,0.97578,1.00,-0.12905,0.14490,0.01906,0.98081,-0.09588,0.17240,-0.01325,0.98026,1.00
4166,17.75942,0.02730,0.02337,-0.04003,0.99855,-0.12838,0.16587,0.02178,0.97751,-0.09436,0.19302,-0.00985,0.97660,1.00,-0.13101,0.13965,0.01864,0.98132,-0.09801,0.16712,-0.01379,0.98096,1.00
4177,17.55085,0.02744,0.02328,-0.04007,0.99855,-0.12853,0.16595,0.02182,0.97748,-0.09436,0.19302,-0.00983,0.97660,1.00,-0.13116,0.13973,0.01868,0.98129,-0.09800,0.16712,-0.01378,0.98096,1.00
4188,17.33333,0.02747,0.02322,-0.03997,0.99855,-0.12852,0.16603,0.02183,0.97747,-0.09434,0.19303,-0.00973,0.97660,1.00,-0.13115,0.13982,0.01869,0.98128,-0.09799,0.16713,-0.01367,0.98096,1.00
4199,17.10265,0.02753,0.02319,-0.03991,0.99855,-0.12905,0.16370,0.02160,0.97779,-0.09491,0.19069,-0.00995,0.97700,1.00,-0.13167,0.13743,0.01844,0.98155,-0.09854,0.16475,-0.01393,0.98130,1.00
4211,16.86909,0.02761,0.02321,-0.03991,0.99855,-0.12912,0.16368,0.02161,0.97779,-0.09490,0.19070,-0.00992,0.97700,1.00,-0.13174,0.13742,0.01844,0.98154,-0.09854,0.16475,-0.01390,0.98130,1.00
4222,16.62183,0.02774,0.02326,-0.04009,0.99854,-0.12930,0.16359,0.02163,0.97778,-0.09493,0.19068,-0.01006,0.97700,1.00,-0.13192,0.13732,0.01846,0.98153,-0.09856,0.16473,-0.01405,0.98130,1.00
4233,16.37099,0.02788,0.02330,-0.04044,0.99852,-0.12908,0.15595,0.02056,0.97908,-0.09481,0.18318,-0.01171,0.97843,1.00,-0.13154,0.12953,0.01734,0.98266,-0.09831,0.15708,-0.01575,0.98255,1.00
4244,16.11299,0.02790,0.02340,-0.04059,0.99851,-0.12915,0.15582,0.02055,0.97909,-0.09483,0.18316,-0.01185,0.97843,1.00,-0.13161,0.12940,0.01733,0.98267,-0.09833,0.15706,-0.01589,0.98255,1.00
4255,15.84954,0.02781,0.02331,-0.04059,0.99852,-0.12907,0.15590,0.02055,0.97909,-0.09484,0.18316,-0.01188,0.97843,1.00,-0.13152,0.12949,0.01733,0.98267,-0.09834,0.15706,-0.01592,0.98255,1.00
4266,15.56795,0.02774,0.02334,-0.04058,0.99852,-0.12917,0.15395,0.02030,0.97939,-0.09508,0.18125,-0.01219,0.97875,1.00,-0.13161,0.12750,0.01707,0.98292,-0.09857,0.15511,-0.01623,0.98283,1.00
