Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
1237,12.39586,0.05231,0.01129,-0.02815,0.99817,-0.14389,0.13966,0.02052,0.97947,-0.08822,0.15344,0.00184,0.98421,1.00,-0.14636,0.11278,0.01680,0.98264,-0.09132,0.12691,-0.00334,0.98770,1.00
1247,12.06653,0.05240,0.01129,-0.02791,0.99817,-0.14446,0.13203,0.01945,0.98047,-0.08891,0.14587,0.00061,0.98530,1.00,-0.14680,0.10502,0.01568,0.98345,-0.09189,0.11921,-0.00464,0.98860,1.00
1258,11.71566,0.05255,0.01135,-0.02775,0.99817,-0.14455,0.13202,0.01946,0.98046,-0.08888,0.14589,0.00080,0.98530,1.00,-0.14691,0.10500,0.01569,0.98344,-0.09186,0.11922,-0.00444,0.98860,1.00
1270,11.31949,0.05268,0.01131,-0.02755,0.99817,-0.14462,0.13210,0.01949,0.98044,-0.08885,0.14591,0.00103,0.98530,1.00,-0.14699,0.10509,0.01571,0.98341,-0.09184,0.11924,-0.00422,0.98860,1.00
1280,10.97491,0.05291,0.01132,-0.02752,0.99816,-0.14770,0.10582,0.01590,0.98323,-0.09231,0.11998,-0.00392,0.98847,1.00,-0.14958,0.07838,0.01190,0.98557,-0.09486,0.09288,-0.00941,0.99110,1.00
1292,10.59715,0.05312,0.01119,-0.02752,0.99815,-0.14790,0.10595,0.01594,0.98318,-0.09230,0.11998,-0.00387,0.98847,1.00,-0.14978,0.07851,0.01193,0.98552,-0.09486,0.09289,-0.00937,0.99110,1.00
1303,10.18990,0.05339,0.01105,-0.02758,0.99813,-0.14817,0.10608,0.01599,0.98313,-0.09230,0.11998,-0.00385,0.98847,1.00,-0.15005,0.07864,0.01197,0.98547,-0.09486,0.09289,-0.00937,0.99110,1.00
1314,9.82635,0.05368,0.01090,-0.02760,0.99812,-0.14849,0.09796,0.01478,0.98394,-0.09253,0.11181,-0.00553,0.98940,1.00,-0.15020,0.07042,0.01073,0.98609,-0.09492,0.08461,-0.01110,0.99182,1.00
1325,9.44179,0.05393,0.01074,-0.02764,0.99810,-0.14874,0.09812,0.01483,0.98389,-0.09252,0.11181,-0.00550,0.98940,1.00,-0.15044,0.07057,0.01077,0.98604,-0.09491,0.08461,-0.01109,0.99182,1.00
1337,9.02220,0.05413,0.01057,-0.02767,0.99809,-0.14893,0.09829,0.01488,0.98384,-0.09252,0.11181,-0.00547,0.98940,1.00,-0.15064,0.07074,0.01081,0.98600,-0.09491,0.08461,-0.01107,0.99182,1.00
1347,8.65318,0.05422,0.01043,-0.02761,0.99809,-0.14853,0.08961,0.01352,0.98475,-0.09224,0.10308,-0.00729,0.99036,1.00,-0.15005,0.06198,0.00942,0.98669,-0.09446,0.07578,-0.01291,0.99256,1.00
1358,8.25548,0.05419,0.01028,-0.02755,0.99810,-0.14849,0.08977,0.01354,0.98474,-0.09223,0.10308,-0.00723,0.99036,1.00,-0.15002,0.06213,0.00945,0.98668,-0.09446,0.07578,-0.01285,0.99256,1.00
1370,7.81619,0.05421,0.01023,-0.02764,0.99809,-0.14853,0.08980,0.01354,0.98473,-0.09224,0.10307,-0.00731,0.99036,1.00,-0.15005,0.06216,0.00945,0.98668,-0.09446,0.07578,-0.01293,0.99256,1.00
1381,7.41493,0.05423,0.01032,-0.02786,0.99809,-0.14830,0.08035,0.01209,0.98560,-0.09221,0.09384,-0.00950,0.99126,1.00,-0.14962,0.05263,0.00798,0.98731,-0.09425,0.06645,-0.01515,0.99321,1.00
1392,7.01133,0.05432,0.01036,-0.02789,0.99808,-0.14840,0.08030,0.01209,0.98559,-0.09221,0.09384,-0.00953,0.99126,1.00,-0.14972,0.05257,0.00797,0.98730,-0.09425,0.06645,-0.01518,0.99321,1.00
1403,6.57217,0.05431,0.01049,-0.02800,0.99808,-0.14840,0.08015,0.01207,0.98560,-0.09222,0.09383,-0.00964,0.99126,1.00,-0.14972,0.05243,0.00795,0.98731,-0.09426,0.06644,-0.01529,0.99321,1.00
1414,6.16776,0.05433,0.01062,-0.02802,0.99807,-0.14796,0.07328,0.01099,0.98621,-0.09193,0.08716,-0.01111,0.99188,1.00,-0.14914,0.04551,0.00687,0.98774,-0.09384,0.05972,-0.01676,0.99365,1.00
1425,5.75237,0.05433,0.01080,-0.02798,0.99807,-0.14795,0.07311,0.01097,0.98623,-0.09192,0.08716,-0.01107,0.99188,1.00,-0.14913,0.04534,0.00684,0.98775,-0.09384,0.05972,-0.01673,0.99365,1.00
1437,5.29011,0.05430,0.01098,-0.02789,0.99807,-0.14791,0.07295,0.01094,0.98625,-0.09192,0.08717,-0.01100,0.99188,1.00,-0.14910,0.04518,0.00682,0.98777,-0.09384,0.05973,-0.01665,0.99366,1.00
1448,4.88046,0.05421,0.01122,-0.02773,0.99808,-0.14823,0.06352,0.00954,0.98687,-0.09258,0.07806,-0.01274,0.99256,1.00,-0.14924,0.03567,0.00539,0.98814,-0.09435,0.05054,-0.01841,0.99409,1.00
1458,4.45731,0.05413,0.01132,-0.02772,0.99809,-0.14815,0.06342,0.00952,0.98688,-0.09258,0.07806,-0.01275,0.99256,1.00,-0.14917,0.03558,0.00537,0.98816,-0.09435,0.05054,-0.01842,0.99409,1.00
1470,3.99857,0.05406,0.01143,-0.02772,0.99809,-0.14808,0.06331,0.00950,0.98690,-0.09258,0.07806,-0.01276,0.99256,1.00,-0.14909,0.03547,0.00535,0.98817,-0.09435,0.05054,-0.01843,0.99408,1.00
1481,3.58267,0.05404,0.01145,-0.02768,0.99809,-0.14890,0.05302,0.00800,0.98740,-0.09370,0.06791,-0.01478,0.99317,1.00,-0.14970,0.02511,0.00380,0.98840,-0.09527,0.04031,-0.02050,0.99442,1.00
1492,3.14106,0.05404,0.01143,-0.02763,0.99809,-0.14889,0.05305,0.00800,0.98740,-0.09369,0.06792,-0.01473,0.99317,1.00,-0.14970,0.02514,0.00381,0.98840,-0.09526,0.04031,-0.02044,0.99443,1.00
1504,2.67428,0.05408,0.01141,-0.02758,0.99809,-0.14893,0.05308,0.00801,0.98739,-0.09369,0.06792,-0.01467,0.99317,1.00,-0.14974,0.02517,0.00381,0.98840,-0.09526,0.04032,-0.02038,0.99443,1.00
1514,2.26061,0.05407,0.01128,-0.02751,0.99809,-0.14930,0.03812,0.00576,0.98804,-0.09448,0.05298,-0.01769,0.99396,1.00,-0.14981,0.01013,0.00153,0.98866,-0.09576,0.02530,-0.02343,0.99481,1.00
1525,1.81981,0.05414,0.01115,-0.02744,0.99809,-0.14937,0.03826,0.00578,0.98802,-0.09447,0.05299,-0.01761,0.99396,1.00,-0.14988,0.01027,0.00156,0.98865,-0.09576,0.02530,-0.02335,0.99481,1.00
1537,1.34037,0.05420,0.01096,-0.02741,0.99809,-0.14942,0.03846,0.00582,0.98801,-0.09447,0.05299,-0.01755,0.99396,1.00,-0.14993,0.01047,0.00159,0.98864,-0.09576,0.02531,-0.02330,0.99481,1.00
1548,0.92418,0.05436,0.01068,-0.02733,0.99809,-0.14896,0.02946,0.00444,0.98839,-0.09410,0.04379,-0.01939,0.99441,1.00,-0.14928,0.00146,0.00022,0.98879,-0.09521,0.01609,-0.02514,0.99501,1.00
1559,0.48561,0.05435,0.01048,-0.02735,0.99809,-0.14897,0.02965,0.00447,0.98839,-0.09410,0.04379,-0.01940,0.99441,1.00,-0.14929,0.00165,0.00025,0.98879,-0.09521,0.01608,-0.02514,0.99501,1.00
1571,0.01142,0.05435,0.01039,-0.02718,0.99810,-0.14895,0.02979,0.00449,0.98839,-0.09409,0.04381,-0.01922,0.99441,1.00,-0.14928,0.00179,0.00027,0.98879,-0.09521,0.01610,-0.02496,0.99501,1.00
1581,-0.41397,0.05430,0.01032,-0.02710,0.99810,-0.14903,0.01569,0.00237,0.98871,-0.09461,0.02978,-0.02204,0.99482,1.00,-0.14908,-0.01232,-0.00186,0.98875,-0.09546,0.00205,-0.02778,0.99504,1.00
1592,-0.85258,0.05426,0.01023,-0.02696,0.99811,-0.14898,0.01582,0.00238,0.98871,-0.09461,0.02979,-0.02190,0.99483,1.00,-0.14904,-0.01220,-0.00184,0.98875,-0.09546,0.00206,-0.02763,0.99505,1.00
1604,-1.32855,0.05426,0.01023,-0.02694,0.99811,-0.14898,0.01582,0.00238,0.98871,-0.09461,0.02980,-0.02188,0.99483,1.00,-0.14904,-0.01220,-0.00184,0.98875,-0.09546,0.00206,-0.02761,0.99505,1.00
1615,-1.75147,0.05433,0.01022,-0.02684,0.99811,-0.14940,0.00657,0.00099,0.98876,-0.09521,0.02061,-0.02366,0.99496,1.00,-0.14926,-0.02145,-0.00324,0.98856,-0.09588,-0.00713,-0.02940,0.99493,1.00
1626,-2.19121,0.05440,0.01024,-0.02670,0.99811,-0.14946,0.00658,0.00099,0.98874,-0.09520,0.02062,-0.02352,0.99497,1.00,-0.14934,-0.02144,-0.00324,0.98855,-0.09588,-0.00712,-0.02926,0.99494,1.00
1637,-2.65891,0.05455,0.01029,-0.02652,0.99811,-0.14960,0.00656,0.00099,0.98872,-0.09520,0.02064,-0.02333,0.99497,1.00,-0.14949,-0.02146,-0.00324,0.98853,-0.09588,-0.00710,-0.02909,0.99494,1.00
1648,-3.07630,0.05466,0.01030,-0.02639,0.99810,-0.14969,-0.00694,-0.00105,0.98871,-0.09555,0.00726,-0.02598,0.99506,1.00,-0.14929,-0.03494,-0.00528,0.98816,-0.09597,-0.02047,-0.03172,0.99467,1.00
1659,-3.50674,0.05476,0.01029,-0.02633,0.99810,-0.14979,-0.00693,-0.00105,0.98869,-0.09555,0.00726,-0.02592,0.99506,1.00,-0.14939,-0.03492,-0.00528,0.98815,-0.09597,-0.02046,-0.03166,0.99467,1.00
1671,-3.97081,0.05486,0.01027,-0.02635,0.99809,-0.14988,-0.00691,-0.00105,0.98868,-0.09555,0.00726,-0.02593,0.99506,1.00,-0.14949,-0.03491,-0.00528,0.98813,-0.09597,-0.02047,-0.03168,0.99467,1.00
1681,-4.38504,0.05484,0.01032,-0.02630,0.99810,-0.14585,-0.02008,-0.00296,0.98910,-0.09189,-0.00584,-0.02856,0.99534,1.00,-0.14520,-0.04797,-0.00705,0.98821,-0.09206,-0.03348,-0.03415,0.99460,1.00
1693,-4.82574,0.05474,0.01028,-0.02628,0.99810,-0.14575,-0.02003,-0.00295,0.98911,-0.09189,-0.00583,-0.02854,0.99534,1.00,-0.14510,-0.04792,-0.00704,0.98823,-0.09206,-0.03348,-0.03413,0.99461,1.00
1704,-5.28045,0.05451,0.01020,-0.02630,0.99811,-0.14553,-0.01995,-0.00293,0.98915,-0.09189,-0.00583,-0.02854,0.99534,1.00,-0.14488,-0.04784,-0.00701,0.98827,-0.09206,-0.03348,-0.03412,0.99461,1.00
1715,-5.68018,0.05435,0.01014,-0.02633,0.99812,-0.14502,-0.03152,-0.00462,0.98892,-0.09188,-0.01736,-0.03089,0.99514,1.00,-0.14414,-0.05934,-0.00866,0.98774,-0.09183,-0.04495,-0.03641,0.99409,1.00
1726,-6.10188,0.05413,0.01004,-0.02637,0.99814,-0.14481,-0.03142,-0.00460,0.98895,-0.09188,-0.01736,-0.03092,0.99514,1.00,-0.14392,-0.05924,-0.00863,0.98778,-0.09183,-0.04495,-0.03643,0.99409,1.00
1738,-6.55291,0.05404,0.00998,-0.02648,0.99814,-0.14472,-0.03138,-0.00459,0.98897,-0.09188,-0.01737,-0.03102,0.99514,1.00,-0.14382,-0.05919,-0.00862,0.98779,-0.09183,-0.04496,-0.03652,0.99409,1.00
1748,-6.94989,0.05396,0.00993,-0.02655,0.99814,-0.14357,-0.04541,-0.00659,0.98858,-0.09123,-0.03134,-0.03385,0.99476,1.00,-0.14241,-0.07311,-0.01055,0.98705,-0.09093,-0.05882,-0.03926,0.99334,1.00
1759,-7.35911,0.05399,0.00989,-0.02668,0.99814,-0.14358,-0.04540,-0.00659,0.98857,-0.09122,-0.03136,-0.03399,0.99476,1.00,-0.14242,-0.07310,-0.01055,0.98705,-0.09092,-0.05884,-0.03940,0.99334,1.00
1771,-7.78898,0.05395,0.00991,-0.02680,0.99813,-0.14354,-0.04545,-0.00660,0.98858,-0.09122,-0.03137,-0.03411,0.99475,1.00,-0.14236,-0.07315,-0.01055,0.98705,-0.09091,-0.05885,-0.03952,0.99333,1.00
1782,-8.19071,0.05403,0.01003,-0.02700,0.99812,-0.14011,-0.05776,-0.00819,0.98842,-0.08808,-0.04351,-0.03657,0.99449,1.00,-0.13874,-0.08531,-0.01200,0.98658,-0.08759,-0.07086,-0.04183,0.99275,1.00
1793,-8.59512,0.05401,0.01005,-0.02695,0.99813,-0.14009,-0.05777,-0.00819,0.98842,-0.08809,-0.04351,-0.03653,0.99449,1.00,-0.13872,-0.08532,-0.01200,0.98658,-0.08759,-0.07086,-0.04178,0.99275,1.00
1804,-9.00018,0.05399,0.01020,-0.02682,0.99813,-0.14009,-0.05788,-0.00820,0.98841,-0.08809,-0.04350,-0.03639,0.99450,1.00,-0.13872,-0.08543,-0.01201,0.98657,-0.08760,-0.07084,-0.04165,0.99276,1.00
1815,-9.39527,0.05397,0.01030,-0.02658,0.99814,-0.14012,-0.07257,-0.01030,0.98742,-0.08860,-0.05798,-0.03900,0.99361,1.00,-0.13850,-0.09996,-0.01405,0.98520,-0.08788,-0.08519,-0.04418,0.99150,1.00
1826,-9.78783,0.05400,0.01048,-0.02635,0.99814,-0.14017,-0.07270,-0.01032,0.98740,-0.08861,-0.05796,-0.03878,0.99362,1.00,-0.13857,-0.10009,-0.01408,0.98518,-0.08790,-0.08517,-0.04396,0.99151,1.00
1838,-10.18706,0.05403,0.01060,-0.02624,0.99814,-0.14057,-0.07960,-0.01134,0.98680,-0.08919,-0.06469,-0.04002,0.99311,1.00,-0.13884,-0.10691,-0.01508,0.98441,-0.08835,-0.09182,-0.04519,0.99082,1.00
1849,-10.56637,0.05410,0.01067,-0.02623,0.99813,-0.14063,-0.07967,-0.01135,0.98679,-0.08919,-0.06469,-0.04003,0.99311,1.00,-0.13890,-0.10699,-0.01510,0.98440,-0.08835,-0.09182,-0.04519,0.99082,1.00
1860,-10.94100,0.05420,0.01069,-0.02624,0.99813,-0.14072,-0.07970,-0.01137,0.98677,-0.08919,-0.06469,-0.04005,0.99310,1.00,-0.13899,-0.10702,-0.01511,0.98438,-0.08835,-0.09183,-0.04523,0.99082,1.00
1872,-11.31877,0.05416,0.01077,-0.02618,0.99813,-0.14070,-0.07976,-0.01137,0.98677,-0.08919,-0.06469,-0.03999,0.99311,1.00,-0.13896,-0.10708,-0.01512,0.98438,-0.08835,-0.09182,-0.04517,0.99082,1.00
1882,-11.66741,0.05416,0.01072,-0.02614,0.99813,-0.14069,-0.08518,-0.01215,0.98631,-0.08937,-0.07012,-0.04102,0.99268,1.00,-0.13885,-0.11242,-0.01587,0.98378,-0.08841,-0.09718,-0.04616,0.99026,1.00
1893,-12.02491,0.05420,0.01062,-0.02610,0.99813,-0.14074,-0.08507,-0.01214,0.98631,-0.08937,-0.07011,-0.04097,0.99268,1.00,-0.13890,-0.11231,-0.01586,0.98379,-0.08842,-0.09718,-0.04611,0.99026,1.00
1905,-12.38368,0.05416,0.01048,-0.02610,0.99814,-0.14007,-0.09676,-0.01375,0.98531,-0.08911,-0.08185,-0.04322,0.99171,1.00,-0.13801,-0.12382,-0.01739,0.98251,-0.08796,-0.10875,-0.04827,0.98899,1.00
1916,-12.72951,0.05412,0.01032,-0.02611,0.99814,-0.14004,-0.09660,-0.01373,0.98533,-0.08911,-0.08185,-0.04321,0.99171,1.00,-0.13798,-0.12367,-0.01737,0.98253,-0.08796,-0.10875,-0.04826,0.98899,1.00
1927,-13.07552,0.05410,0.01022,-0.02617,0.99814,-0.14001,-0.09652,-0.01371,0.98534,-0.08911,-0.08186,-0.04326,0.99171,1.00,-0.13796,-0.12358,-0.01735,0.98255,-0.08795,-0.10876,-0.04831,0.98899,1.00
1938,-13.41166,0.05408,0.01012,-0.02630,0.99814,-0.13750,-0.11227,-0.01569,0.98399,-0.08714,-0.09763,-0.04622,0.99032,1.00,-0.13519,-0.13905,-0.01917,0.98083,-0.08575,-0.12427,-0.05108,0.98722,1.00
1949,-13.73262,0.05401,0.01005,-0.02641,0.99814,-0.13741,-0.11221,-0.01567,0.98401,-0.08713,-0.09764,-0.04631,0.99032,1.00,-0.13510,-0.13900,-0.01914,0.98085,-0.08574,-0.12428,-0.05116,0.98721,1.00
1960,-14.05615,0.05390,0.01004,-0.02647,0.99815,-0.13729,-0.11220,-0.01565,0.98403,-0.08713,-0.09764,-0.04634,0.99032,1.00,-0.13498,-0.13899,-0.01913,0.98087,-0.08573,-0.12428,-0.05119,0.98721,1.00
1972,-14.37808,0.05375,0.01005,-0.02645,0.99815,-0.13539,-0.12761,-0.01759,0.98238,-0.08589,-0.11298,-0.04903,0.98866,1.00,-0.13285,-0.15410,-0.02091,0.97886,-0.08428,-0.13934,-0.05371,0.98519,1.00
1983,-14.67342,0.05362,0.01005,-0.02639,0.99816,-0.13528,-0.12759,-0.01757,0.98240,-0.08590,-0.11297,-0.04894,0.98867,1.00,-0.13275,-0.15408,-0.02089,0.97888,-0.08429,-0.13933,-0.05362,0.98519,1.00
1994,-14.97049,0.05347,0.01009,-0.02638,0.99817,-0.13513,-0.12762,-0.01755,0.98242,-0.08590,-0.11297,-0.04890,0.98867,1.00,-0.13260,-0.15411,-0.02088,0.97889,-0.08430,-0.13933,-0.05356,0.98520,1.00
2005,-15.27127,0.05338,0.01037,-0.02662,0.99817,-0.13471,-0.13599,-0.01867,0.98133,-0.08589,-0.12099,-0.05062,0.98763,1.00,-0.13204,-0.16232,-0.02192,0.97762,-0.08416,-0.14720,-0.05521,0.98397,1.00
2016,-15.55018,0.05322,0.01049,-0.02679,0.99817,-0.13451,-0.13613,-0.01866,0.98134,-0.08588,-0.12100,-0.05075,0.98763,1.00,-0.13184,-0.16246,-0.02191,0.97762,-0.08414,-0.14721,-0.05532,0.98397,1.00
2027,-15.82799,0.05316,0.01058,-0.02692,0.99817,-0.13442,-0.13625,-0.01866,0.98134,-0.08586,-0.12101,-0.05087,0.98762,1.00,-0.13174,-0.16257,-0.02191,0.97762,-0.08413,-0.14722,-0.05543,0.98396,1.00
2039,-16.09858,0.05317,0.01072,-0.02688,0.99817,-0.13370,-0.14319,-0.01953,0.98043,-0.08538,-0.12778,-0.05203,0.98675,1.00,-0.13093,-0.16936,-0.02271,0.97656,-0.08356,-0.15385,-0.05652,0.98293,1.00
2050,-16.35965,0.05310,0.01084,-0.02685,0.99817,-0.13364,-0.14330,-0.01953,0.98042,-0.08539,-0.12778,-0.05198,0.98675,1.00,-0.13087,-0.16947,-0.02271,0.97654,-0.08357,-0.15385,-0.05647,0.98293,1.00
2061,-16.60915,0.05306,0.01093,-0.02687,0.99817,-0.13359,-0.14338,-0.01954,0.98042,-0.08539,-0.12778,-0.05199,0.98675,1.00,-0.13082,-0.16955,-0.02271,0.97654,-0.08357,-0.15385,-0.05648,0.98293,1.00
2072,-16.85650,0.05298,0.01105,-0.02683,0.99817,-0.13056,-0.15415,-0.02055,0.97917,-0.08281,-0.13845,-0.05351,0.98545,1.00,-0.12770,-0.18005,-0.02358,0.97505,-0.08090,-0.16427,-0.05782,0.98139,1.00
2083,-17.08892,0.05297,0.01110,-0.02691,0.99817,-0.13053,-0.15421,-0.02056,0.97916,-0.08280,-0.13846,-0.05359,0.98544,1.00,-0.12765,-0.18011,-0.02358,0.97504,-0.08088,-0.16428,-0.05790,0.98139,1.00
2094,-17.31706,0.05296,0.01113,-0.02690,0.99817,-0.13052,-0.15423,-0.02056,0.97916,-0.08280,-0.13846,-0.05358,0.98545,1.00,-0.12765,-0.18014,-0.02358,0.97504,-0.08089,-0.16428,-0.05789,0.98139,1.00
2106,-17.54211,0.05296,0.01115,-0.02693,0.99817,-0.13060,-0.15900,-0.02123,0.97837,-0.08307,-0.14316,-0.05450,0.98470,1.00,-0.12766,-0.18479,-0.02422,0.97415,-0.08108,-0.16887,-0.05877,0.98054,1.00
2116,-17.74527,0.05300,0.01114,-0.02694,0.99817,-0.13064,-0.15900,-0.02123,0.97837,-0.08307,-0.14316,-0.05452,0.98470,1.00,-0.12769,-0.18479,-0.02422,0.97415,-0.08107,-0.16887,-0.05879,0.98054,1.00
2128,-17.94745,0.05300,0.01116,-0.02695,0.99817,-0.13064,-0.15902,-0.02123,0.97836,-0.08306,-0.14317,-0.05453,0.98470,1.00,-0.12768,-0.18481,-0.02422,0.97414,-0.08107,-0.16888,-0.05881,0.98054,1.00
2139,-18.14165,0.05303,0.01110,-0.02693,0.99817,-0.13035,-0.16354,-0.02180,0.97764,-0.08291,-0.14772,-0.05532,0.98399,1.00,-0.12734,-0.18922,-0.02475,0.97333,-0.08085,-0.17332,-0.05955,0.97973,1.00
2150,-18.32298,0.05312,0.01105,-0.02691,0.99816,-0.13044,-0.16349,-0.02181,0.97764,-0.08291,-0.14772,-0.05532,0.98399,1.00,-0.12743,-0.18917,-0.02477,0.97333,-0.08085,-0.17332,-0.05955,0.97973,1.00
2161,-18.49771,0.05320,0.01102,-0.02690,0.99816,-0.13051,-0.16347,-0.02182,0.97763,-0.08291,-0.14772,-0.05534,0.98399,1.00,-0.12750,-0.18915,-0.02478,0.97332,-0.08085,-0.17333,-0.05957,0.97973,1.00
2173,-18.66669,0.05326,0.01094,-0.02691,0.99816,-0.12792,-0.16718,-0.02188,0.97735,-0.08037,-0.15158,-0.05565,0.98360,1.00,-0.12490,-0.19275,-0.02474,0.97295,-0.07832,-0.17707,-0.05978,0.97925,1.00
2183,-18.81746,0.05331,0.01089,-0.02688,0.99816,-0.12799,-0.16714,-0.02189,0.97735,-0.08037,-0.15157,-0.05563,0.98360,1.00,-0.12497,-0.19270,-0.02475,0.97295,-0.07832,-0.17707,-0.05977,0.97925,1.00
2195,-18.96352,0.05334,0.01083,-0.02687,0.99816,-0.12802,-0.16707,-0.02188,0.97735,-0.08038,-0.15157,-0.05563,0.98360,1.00,-0.12500,-0.19264,-0.02475,0.97296,-0.07832,-0.17707,-0.05977,0.97926,1.00
2206,-19.10255,0.05335,0.01081,-0.02682,0.99816,-0.12821,-0.17564,-0.02308,0.97580,-0.08088,-0.16010,-0.05719,0.98212,1.00,-0.12506,-0.20100,-0.02588,0.97123,-0.07869,-0.18540,-0.06125,0.97759,1.00
2217,-19.22758,0.05338,0.01079,-0.02678,0.99816,-0.12825,-0.17562,-0.02308,0.97580,-0.08088,-0.16010,-0.05716,0.98212,1.00,-0.12510,-0.20098,-0.02589,0.97123,-0.07869,-0.18540,-0.06123,0.97759,1.00
2228,-19.34559,0.05334,0.01073,-0.02674,0.99816,-0.12823,-0.17555,-0.02307,0.97581,-0.08089,-0.16010,-0.05711,0.98212,1.00,-0.12509,-0.20092,-0.02588,0.97124,-0.07870,-0.18540,-0.06117,0.97759,1.00
2239,-19.45609,0.05332,0.01076,-0.02672,0.99816,-0.12737,-0.17648,-0.02304,0.97576,-0.08007,-0.16102,-0.05710,0.98204,1.00,-0.12423,-0.20181,-0.02582,0.97117,-0.07789,-0.18630,-0.06114,0.97749,1.00
2250,-19.55394,0.05329,0.01078,-0.02670,0.99816,-0.12735,-0.17649,-0.02303,0.97576,-0.08008,-0.16102,-0.05708,0.98204,1.00,-0.12421,-0.20182,-0.02581,0.97117,-0.07789,-0.18629,-0.06111,0.97749,1.00
2262,-19.64243,0.05326,0.01082,-0.02664,0.99817,-0.12733,-0.17652,-0.02303,0.97575,-0.08009,-0.16102,-0.05701,0.98204,1.00,-0.12420,-0.20185,-0.02581,0.97117,-0.07791,-0.18629,-0.06105,0.97750,1.00
2273,-19.72122,0.05321,0.01086,-0.02660,0.99817,-0.12778,-0.18314,-0.02401,0.97445,-0.08083,-0.16754,-0.05824,0.98082,1.00,-0.12453,-0.20831,-0.02675,0.96973,-0.07854,-0.19266,-0.06222,0.97614,1.00
2284,-19.78939,0.05312,0.01089,-0.02652,0.99818,-0.12773,-0.18314,-0.02401,0.97446,-0.08085,-0.16753,-0.05814,0.98082,1.00,-0.12448,-0.20832,-0.02674,0.96974,-0.07856,-0.19265,-0.06212,0.97614,1.00
2295,-19.84957,0.05304,0.01092,-0.02646,0.99818,-0.12767,-0.18315,-0.02400,0.97446,-0.08086,-0.16753,-0.05805,0.98083,1.00,-0.12443,-0.20833,-0.02673,0.96974,-0.07857,-0.19265,-0.06203,0.97615,1.00
2306,-19.89973,0.05299,0.01096,-0.02642,0.99819,-0.12785,-0.18483,-0.02426,0.97412,-0.08115,-0.16915,-0.05834,0.98051,1.00,-0.12458,-0.20996,-0.02698,0.96936,-0.07883,-0.19423,-0.06230,0.97580,1.00
2317,-19.93868,0.05294,0.01096,-0.02640,0.99819,-0.12782,-0.18482,-0.02425,0.97412,-0.08116,-0.16915,-0.05831,0.98051,1.00,-0.12455,-0.20995,-0.02697,0.96937,-0.07884,-0.19423,-0.06227,0.97580,1.00
2328,-19.96910,0.05286,0.01092,-0.02637,0.99819,-0.12775,-0.18476,-0.02423,0.97414,-0.08117,-0.16915,-0.05825,0.98051,1.00,-0.12448,-0.20990,-0.02695,0.96939,-0.07885,-0.19423,-0.06221,0.97580,1.00
2340,-19.98890,0.05281,0.01090,-0.02638,0.99820,-0.12837,-0.18576,-0.02449,0.97387,-0.08188,-0.17013,-0.05854,0.98027,1.00,-0.12506,-0.21087,-0.02721,0.96910,-0.07952,-0.19519,-0.06250,0.97554,1.00
2350,-19.99866,0.05278,0.01086,-0.02642,0.99820,-0.12833,-0.18573,-0.02447,0.97388,-0.08187,-0.17014,-0.05857,0.98027,1.00,-0.12502,-0.21084,-0.02720,0.96911,-0.07951,-0.19519,-0.06253,0.97553,1.00
2362,-19.99883,0.05278,0.01082,-0.02643,0.99820,-0.12833,-0.18569,-0.02447,0.97389,-0.08187,-0.17014,-0.05857,0.98027,1.00,-0.12502,-0.21080,-0.02719,0.96912,-0.07951,-0.19520,-0.06253,0.97553,1.00
2373,-19.98897,0.05271,0.01075,-0.02645,0.99820,-0.12857,-0.18575,-0.02452,0.97384,-0.08219,-0.17026,-0.05865,0.98021,1.00,-0.12525,-0.21086,-0.02725,0.96907,-0.07982,-0.19532,-0.06261,0.97548,1.00
2384,-19.96938,0.05269,0.01067,-0.02644,0.99820,-0.12857,-0.18567,-0.02451,0.97386,-0.08219,-0.17025,-0.05863,0.98021,1.00,-0.12525,-0.21078,-0.02724,0.96909,-0.07983,-0.19531,-0.06259,0.97548,1.00
2395,-19.94007,0.05277,0.01066,-0.02650,0.99820,-0.12862,-0.18568,-0.02452,0.97385,-0.08218,-0.17026,-0.05872,0.98021,1.00,-0.12530,-0.21079,-0.02725,0.96908,-0.07981,-0.19532,-0.06268,0.97548,1.00
2406,-19.90004,0.05289,0.01069,-0.02668,0.99819,-0.12848,-0.18830,-0.02485,0.97335,-0.08205,-0.17281,-0.05936,0.97973,1.00,-0.12511,-0.21334,-0.02756,0.96854,-0.07964,-0.19781,-0.06329,0.97495,1.00
2417,-19.85017,0.05301,0.01073,-0.02678,0.99818,-0.12855,-0.18837,-0.02488,0.97333,-0.08203,-0.17282,-0.05951,0.97973,1.00,-0.12517,-0.21342,-0.02758,0.96852,-0.07961,-0.19782,-0.06344,0.97494,1.00
