Time_ms,Phase,PhaseTime_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
5969,Fixation,5969,0.00,0.00,0.14048,-0.00758,0.01852,-0.98988,0.08501,0.01144,0.00098,-0.99631,-0.22433,-0.00234,-0.01717,0.97436,0.08472,0.03877,0.00330,-0.99564,-0.22448,-0.02973,-0.01562,0.97390,0.00000,0.00000,1.00,1.00
5979,Fixation,5979,0.00,0.00,0.14089,-0.00776,0.01867,-0.98982,0.08459,0.01166,0.00099,-0.99635,-0.22433,-0.00236,-0.01728,0.97436,0.08430,0.03899,0.00330,-0.99567,-0.22448,-0.02975,-0.01571,0.97390,0.00000,0.00000,1.00,1.00
5991,Fixation,5991,0.00,0.00,0.14113,-0.00789,0.01857,-0.98979,0.08435,0.01174,0.00099,-0.99637,-0.22433,-0.00234,-0.01716,0.97436,0.08407,0.03907,0.00330,-0.99569,-0.22448,-0.02972,-0.01558,0.97390,0.00000,0.00000,1.00,1.00
6002,Fixation,6002,0.00,0.00,0.14131,-0.00807,0.01861,-0.98976,0.08436,0.01325,0.00112,-0.99635,-0.22455,-0.00366,-0.01710,0.97431,0.08406,0.04057,0.00342,-0.99563,-0.22468,-0.03104,-0.01550,0.97382,0.00000,0.00000,1.00,1.00
6013,Fixation,6013,0.00,0.00,0.14146,-0.00819,0.01851,-0.98974,0.08421,0.01333,0.00113,-0.99636,-0.22455,-0.00364,-0.01698,0.97431,0.08392,0.04065,0.00343,-0.99564,-0.22468,-0.03101,-0.01538,0.97382,0.00000,0.00000,1.00,1.00
6024,Fixation,6024,0.00,0.00,0.14153,-0.00834,0.01849,-0.98973,0.08414,0.01346,0.00114,-0.99636,-0.22455,-0.00362,-0.01694,0.97431,0.08385,0.04078,0.00343,-0.99564,-0.22468,-0.03100,-0.01533,0.97382,0.00000,0.00000,1.00,1.00
6036,Fixation,6036,0.00,0.00,0.14151,-0.00833,0.01849,-0.98973,0.08326,0.01315,0.00110,-0.99644,-0.22366,-0.00333,-0.01696,0.97451,0.08297,0.04046,0.00337,-0.99572,-0.22380,-0.03070,-0.01533,0.97403,0.00000,0.00000,1.00,1.00
6046,Fixation,6046,0.00,0.00,0.14145,-0.00843,0.01830,-0.98974,0.08332,0.01320,0.00110,-0.99643,-0.22366,-0.00329,-0.01676,0.97452,0.08304,0.04051,0.00338,-0.99572,-0.22380,-0.03065,-0.01514,0.97403,0.00000,0.00000,1.00,1.00
6058,Fixation,6058,0.00,0.00,0.14146,-0.00841,0.01825,-0.98974,0.08331,0.01316,0.00110,-0.99644,-0.22366,-0.00328,-0.01671,0.97452,0.08303,0.04047,0.00337,-0.99572,-0.22381,-0.03064,-0.01509,0.97404,0.00000,0.00000,1.00,1.00
6069,Fixation,6069,0.00,0.00,0.14148,-0.00847,0.01812,-0.98974,0.08340,0.01285,0.00108,-0.99643,-0.22375,-0.00291,-0.01659,0.97450,0.08312,0.04016,0.00335,-0.99572,-0.22390,-0.03028,-0.01497,0.97403,0.00000,0.00000,1.00,1.00
6079,Fixation,6079,0.00,0.00,0.14151,-0.00847,0.01799,-0.98974,0.08336,0.01281,0.00107,-0.99644,-0.22376,-0.00288,-0.01646,0.97450,0.08309,0.04012,0.00335,-0.99573,-0.22390,-0.03025,-0.01484,0.97403,0.00000,0.00000,1.00,1.00
6091,Fixation,6091,0.00,0.00,0.14169,-0.00854,0.01772,-0.98972,0.08319,0.01278,0.00107,-0.99645,-0.22376,-0.00282,-0.01619,0.97451,0.08293,0.04010,0.00334,-0.99574,-0.22391,-0.03019,-0.01456,0.97403,0.00000,0.00000,1.00,1.00
6103,Fixation,6103,0.00,0.00,0.14188,-0.00866,0.01757,-0.98969,0.08306,0.01127,0.00094,-0.99648,-0.22379,-0.00119,-0.01612,0.97450,0.08282,0.03858,0.00321,-0.99581,-0.22396,-0.02856,-0.01448,0.97407,0.00000,0.00000,1.00,1.00
6113,Fixation,6113,0.00,0.00,0.14195,-0.00875,0.01748,-0.98968,0.08299,0.01132,0.00094,-0.99649,-0.22379,-0.00117,-0.01602,0.97450,0.08276,0.03864,0.00321,-0.99582,-0.22396,-0.02854,-0.01438,0.97407,0.00000,0.00000,1.00,1.00
6124,Fixation,6124,0.00,0.00,0.14205,-0.00877,0.01747,-0.98967,0.08290,0.01134,0.00094,-0.99649,-0.22379,-0.00117,-0.01600,0.97450,0.08266,0.03865,0.00321,-0.99582,-0.22396,-0.02853,-0.01436,0.97407,0.00000,0.00000,1.00,1.00
6136,Fixation,6136,0.00,0.00,0.14193,-0.00880,0.01741,-0.98968,0.08376,0.00597,0.00050,-0.99647,-0.22444,0.00425,-0.01626,0.97434,0.08356,0.03331,0.00279,-0.99594,-0.22466,-0.02314,-0.01464,0.97405,0.00000,0.00000,1.00,1.00
6146,Fixation,6146,0.00,0.00,0.14188,-0.00879,0.01728,-0.98969,0.08382,0.00592,0.00050,-0.99646,-0.22444,0.00428,-0.01614,0.97435,0.08363,0.03326,0.00279,-0.99594,-0.22467,-0.02311,-0.01452,0.97405,0.00000,0.00000,1.00,1.00
6158,Fixation,6158,0.00,0.00,0.14172,-0.00880,0.01705,-0.98972,0.08398,0.00586,0.00049,-0.99645,-0.22443,0.00433,-0.01591,0.97435,0.08380,0.03320,0.00279,-0.99593,-0.22467,-0.02306,-0.01430,0.97406,0.00000,0.00000,1.00,1.00
6170,Fixation,6170,0.00,0.00,0.14185,-0.00881,0.01677,-0.98971,0.08400,0.00505,0.00043,-0.99645,-0.22457,0.00513,-0.01567,0.97432,0.08382,0.03239,0.00273,-0.99595,-0.22480,-0.02226,-0.01407,0.97405,0.00000,0.00000,1.00,1.00
6180,Fixation,6180,0.00,0.00,0.14198,-0.00883,0.01671,-0.98969,0.08387,0.00505,0.00042,-0.99646,-0.22457,0.00514,-0.01561,0.97432,0.08370,0.03239,0.00272,-0.99596,-0.22480,-0.02225,-0.01400,0.97405,0.00000,0.00000,1.00,1.00
6191,Fixation,6191,0.00,0.00,0.14190,-0.00886,0.01676,-0.98970,0.08394,0.00509,0.00043,-0.99646,-0.22457,0.00513,-0.01565,0.97432,0.08377,0.03243,0.00273,-0.99595,-0.22480,-0.02226,-0.01404,0.97405,0.00000,0.00000,1.00,1.00
6203,Fixation,6203,0.00,0.00,0.14187,-0.00888,0.01699,-0.98970,0.08753,0.00435,0.00038,-0.99615,-0.22802,0.00598,-0.01591,0.97351,0.08732,0.03171,0.00278,-0.99567,-0.22824,-0.02146,-0.01439,0.97326,0.00000,0.00000,1.00,1.00
6213,Fixation,6213,0.00,0.00,0.14177,-0.00881,0.01700,-0.98971,0.08762,0.00428,0.00038,-0.99614,-0.22802,0.00597,-0.01593,0.97351,0.08741,0.03165,0.00278,-0.99567,-0.22824,-0.02146,-0.01442,0.97326,0.00000,0.00000,1.00,1.00
6225,Fixation,6225,0.00,0.00,0.14174,-0.00868,0.01687,-0.98972,0.08766,0.00411,0.00036,-0.99614,-0.22802,0.00600,-0.01582,0.97351,0.08746,0.03148,0.00277,-0.99567,-0.22824,-0.02144,-0.01431,0.97326,0.00000,0.00000,1.00,1.00
6237,Fixation,6237,0.00,0.00,0.14172,-0.00850,0.01644,-0.98973,0.08764,0.00369,0.00032,-0.99615,-0.22798,0.00621,-0.01543,0.97352,0.08746,0.03106,0.00273,-0.99568,-0.22821,-0.02123,-0.01393,0.97328,0.00000,0.00000,1.00,1.00
6247,Fixation,6247,0.00,0.00,0.14162,-0.00842,0.01634,-0.98975,0.08774,0.00358,0.00032,-0.99614,-0.22798,0.00623,-0.01535,0.97352,0.08757,0.03095,0.00272,-0.99567,-0.22821,-0.02121,-0.01385,0.97328,0.00000,0.00000,1.00,1.00
6258,Fixation,6258,0.00,0.00,0.14140,-0.00830,0.01640,-0.98978,0.08797,0.00349,0.00031,-0.99612,-0.22798,0.00621,-0.01542,0.97352,0.08779,0.03087,0.00272,-0.99566,-0.22821,-0.02123,-0.01393,0.97328,0.00000,0.00000,1.00,1.00
6270,Fixation,6270,0.00,0.00,0.14124,-0.00825,0.01670,-0.98980,0.08804,0.00380,0.00034,-0.99611,-0.22790,0.00588,-0.01570,0.97354,0.08783,0.03118,0.00275,-0.99564,-0.22810,-0.02156,-0.01422,0.97329,0.00000,0.00000,1.00,1.00
6280,Fixation,6280,0.00,0.00,0.14115,-0.00820,0.01671,-0.98981,0.08813,0.00375,0.00033,-0.99610,-0.22790,0.00587,-0.01572,0.97354,0.08792,0.03113,0.00275,-0.99564,-0.22810,-0.02157,-0.01425,0.97329,0.00000,0.00000,1.00,1.00
6292,Fixation,6292,0.00,0.00,0.14109,-0.00809,0.01653,-0.98983,0.08819,0.00360,0.00032,-0.99610,-0.22790,0.00591,-0.01556,0.97354,0.08799,0.03097,0.00274,-0.99564,-0.22811,-0.02153,-0.01409,0.97330,0.00000,0.00000,1.00,1.00
6304,Fixation,6304,0.00,0.00,0.14096,-0.00799,0.01623,-0.98985,0.08744,0.00675,0.00059,-0.99615,-0.22709,0.00261,-0.01510,0.97375,0.08722,0.03411,0.00299,-0.99560,-0.22725,-0.02482,-0.01361,0.97342,0.00000,0.00000,1.00,1.00
6314,Fixation,6314,0.00,0.00,0.14070,-0.00785,0.01605,-0.98989,0.08771,0.00656,0.00058,-0.99612,-0.22709,0.00265,-0.01494,0.97376,0.08749,0.03393,0.00298,-0.99558,-0.22726,-0.02478,-0.01347,0.97343,0.00000,0.00000,1.00,1.00
6325,Fixation,6325,0.00,0.00,0.14035,-0.00765,0.01612,-0.98994,0.08806,0.00640,0.00057,-0.99609,-0.22709,0.00263,-0.01505,0.97375,0.08784,0.03376,0.00298,-0.99556,-0.22725,-0.02481,-0.01359,0.97343,0.00000,0.00000,1.00,1.00
6337,Fixation,6337,0.00,0.00,0.14007,-0.00742,0.01631,-0.98998,0.08734,0.01031,0.00090,-0.99612,-0.22617,-0.00151,-0.01505,0.97397,0.08705,0.03765,0.00329,-0.99549,-0.22626,-0.02893,-0.01358,0.97354,0.00000,0.00000,1.00,1.00
6347,Fixation,6347,0.00,0.00,0.13970,-0.00715,0.01634,-0.99003,0.08772,0.01006,0.00089,-0.99609,-0.22617,-0.00153,-0.01512,0.97397,0.08743,0.03741,0.00329,-0.99546,-0.22625,-0.02895,-0.01366,0.97354,0.00000,0.00000,1.00,1.00
6359,Fixation,6359,0.00,0.00,0.13930,-0.00677,0.01618,-0.99009,0.08812,0.00965,0.00085,-0.99606,-0.22617,-0.00151,-0.01502,0.97397,0.08784,0.03701,0.00327,-0.99544,-0.22625,-0.02894,-0.01359,0.97354,0.00000,0.00000,1.00,1.00
6370,Fixation,6370,0.00,0.00,0.13913,-0.00647,0.01599,-0.99012,0.08762,0.00977,0.00086,-0.99611,-0.22551,-0.00195,-0.01485,0.97413,0.08734,0.03712,0.00326,-0.99548,-0.22559,-0.02937,-0.01341,0.97369,0.00000,0.00000,1.00,1.00
6381,Fixation,6381,0.00,0.00,0.13903,-0.00621,0.01578,-0.99014,0.08773,0.00946,0.00083,-0.99610,-0.22551,-0.00191,-0.01469,0.97413,0.08745,0.03681,0.00323,-0.99548,-0.22560,-0.02933,-0.01325,0.97369,0.00000,0.00000,1.00,1.00
6392,Fixation,6392,0.00,0.00,0.13877,-0.00590,0.01578,-0.99018,0.08800,0.00916,0.00081,-0.99608,-0.22551,-0.00192,-0.01473,0.97413,0.08772,0.03652,0.00322,-0.99547,-0.22560,-0.02935,-0.01331,0.97369,0.00000,0.00000,1.00,1.00
6404,Fixation,6404,0.00,0.00,0.13839,-0.00563,0.01591,-0.99023,0.08757,0.00939,0.00083,-0.99611,-0.22471,-0.00241,-0.01487,0.97431,0.08728,0.03674,0.00322,-0.99550,-0.22480,-0.02983,-0.01345,0.97386,0.00000,0.00000,1.00,1.00
6414,Fixation,6414,0.00,0.00,0.13815,-0.00519,0.01579,-0.99027,0.08781,0.00893,0.00079,-0.99610,-0.22471,-0.00240,-0.01482,0.97431,0.08753,0.03629,0.00319,-0.99550,-0.22480,-0.02982,-0.01341,0.97386,0.00000,0.00000,1.00,1.00
6426,Fixation,6426,0.00,0.00,0.13800,-0.00479,0.01562,-0.99030,0.08797,0.00849,0.00075,-0.99609,-0.22471,-0.00237,-0.01471,0.97431,0.08770,0.03585,0.00316,-0.99550,-0.22480,-0.02980,-0.01331,0.97386,0.00000,0.00000,1.00,1.00
6437,Fixation,6437,0.00,0.00,0.13791,-0.00433,0.01529,-0.99032,0.08758,0.00884,0.00078,-0.99612,-0.22424,-0.00320,-0.01440,0.97442,0.08731,0.03619,0.00317,-0.99552,-0.22433,-0.03063,-0.01300,0.97395,0.00000,0.00000,1.00,1.00
6447,Fixation,6447,0.00,0.00,0.13791,-0.00405,0.01510,-0.99032,0.08759,0.00851,0.00075,-0.99612,-0.22424,-0.00317,-0.01425,0.97442,0.08733,0.03586,0.00315,-0.99553,-0.22433,-0.03059,-0.01285,0.97395,0.00000,0.00000,1.00,1.00
6459,Fixation,6459,0.00,0.00,0.13789,-0.00372,0.01500,-0.99033,0.08761,0.00815,0.00072,-0.99612,-0.22425,-0.00316,-0.01420,0.97442,0.08736,0.03551,0.00312,-0.99554,-0.22434,-0.03058,-0.01280,0.97395,0.00000,0.00000,1.00,1.00
6470,Fixation,6470,0.00,0.00,0.13781,-0.00346,0.01513,-0.99034,0.08708,0.00906,0.00079,-0.99616,-0.22365,-0.00432,-0.01431,0.97455,0.08680,0.03641,0.00317,-0.99555,-0.22372,-0.03174,-0.01289,0.97405,0.00000,0.00000,1.00,1.00
6481,Fixation,6481,0.00,0.00,0.13766,-0.00318,0.01523,-0.99036,0.08722,0.00883,0.00077,-0.99615,-0.22365,-0.00435,-0.01444,0.97455,0.08695,0.03618,0.00316,-0.99555,-0.22372,-0.03177,-0.01303,0.97405,0.00000,0.00000,1.00,1.00
6493,Fixation,6493,0.00,0.00,0.13761,-0.00291,0.01528,-0.99036,0.08728,0.00858,0.00075,-0.99615,-0.22365,-0.00437,-0.01453,0.97455,0.08700,0.03593,0.00314,-0.99556,-0.22371,-0.03179,-0.01312,0.97405,0.00000,0.00000,1.00,1.00
6504,Fixation,6504,0.00,0.00,0.13764,-0.00266,0.01512,-0.99036,0.08718,0.00820,0.00072,-0.99616,-0.22358,-0.00425,-0.01441,0.97457,0.08691,0.03555,0.00310,-0.99558,-0.22365,-0.03167,-0.01300,0.97407,0.00000,0.00000,1.00,1.00
6514,Fixation,6514,0.00,0.00,0.13786,-0.00241,0.01508,-0.99033,0.08696,0.00795,0.00069,-0.99618,-0.22358,-0.00425,-0.01440,0.97457,0.08669,0.03530,0.00307,-0.99560,-0.22365,-0.03167,-0.01298,0.97407,0.00000,0.00000,1.00,1.00
6526,Fixation,6526,0.00,0.00,0.13814,-0.00229,0.01510,-0.99030,0.08669,0.00782,0.00068,-0.99620,-0.22358,-0.00426,-0.01444,0.97457,0.08642,0.03517,0.00305,-0.99563,-0.22365,-0.03167,-0.01300,0.97407,0.00000,0.00000,1.00,1.00
6537,Fixation,6537,0.00,0.00,0.13832,-0.00213,0.01511,-0.99027,0.08862,0.00772,0.00069,-0.99604,-0.22565,-0.00428,-0.01447,0.97409,0.08835,0.03509,0.00311,-0.99547,-0.22572,-0.03172,-0.01308,0.97359,0.00000,0.00000,1.00,1.00
6548,Fixation,6548,0.00,0.00,0.13854,-0.00197,0.01518,-0.99024,0.08841,0.00759,0.00067,-0.99606,-0.22565,-0.00431,-0.01456,0.97409,0.08813,0.03495,0.00309,-0.99549,-0.22572,-0.03174,-0.01316,0.97359,0.00000,0.00000,1.00,1.00
6559,Fixation,6559,0.00,0.00,0.13869,-0.00181,0.01505,-0.99022,0.08825,0.00740,0.00066,-0.99607,-0.22565,-0.00428,-0.01445,0.97409,0.08798,0.03476,0.00307,-0.99551,-0.22572,-0.03172,-0.01304,0.97359,0.00000,0.00000,1.00,1.00
6570,Fixation,6570,0.00,0.00,0.13900,-0.00172,0.01489,-0.99018,0.08827,0.00482,0.00043,-0.99609,-0.22592,-0.00181,-0.01443,0.97404,0.08804,0.03219,0.00285,-0.99559,-0.22605,-0.02925,-0.01301,0.97359,0.00000,0.00000,1.00,1.00
6581,Fixation,6581,0.00,0.00,0.13936,-0.00144,0.01459,-0.99013,0.08791,0.00445,0.00039,-0.99612,-0.22592,-0.00175,-0.01417,0.97404,0.08771,0.03182,0.00280,-0.99563,-0.22606,-0.02919,-0.01274,0.97359,0.00000,0.00000,1.00,1.00
6593,Fixation,6593,0.00,0.00,0.13978,-0.00121,0.01433,-0.99008,0.08749,0.00415,0.00036,-0.99616,-0.22592,-0.00170,-0.01395,0.97404,0.08730,0.03151,0.00276,-0.99568,-0.22606,-0.02913,-0.01249,0.97360,0.00000,0.00000,1.00,1.00
6604,Fixation,6604,0.00,0.00,0.14006,-0.00093,0.01432,-0.99004,0.08655,0.00351,0.00030,-0.99624,-0.22528,-0.00135,-0.01399,0.97419,0.08637,0.03087,0.00268,-0.99578,-0.22542,-0.02878,-0.01250,0.97376,0.00000,0.00000,1.00,1.00
6614,Fixation,6614,0.00,0.00,0.14031,-0.00070,0.01436,-0.99000,0.08630,0.00330,0.00029,-0.99626,-0.22528,-0.00137,-0.01407,0.97419,0.08611,0.03066,0.00265,-0.99581,-0.22542,-0.02879,-0.01256,0.97376,0.00000,0.00000,1.00,1.00
6626,Fixation,6626,0.00,0.00,0.14046,-0.00045,0.01437,-0.98998,0.08616,0.00306,0.00026,-0.99628,-0.22528,-0.00138,-0.01411,0.97419,0.08597,0.03042,0.00263,-0.99583,-0.22542,-0.02880,-0.01260,0.97375,0.00000,0.00000,1.00,1.00
6637,Fixation,6637,0.00,0.00,0.14052,-0.00019,0.01418,-0.98998,0.08587,0.00348,0.00030,-0.99630,-0.22506,-0.00209,-0.01392,0.97424,0.08568,0.03084,0.00265,-0.99584,-0.22519,-0.02950,-0.01240,0.97379,0.00000,0.00000,1.00,1.00
6648,Fixation,6648,0.00,0.00,0.14058,-0.00002,0.01427,-0.98997,0.08581,0.00335,0.00029,-0.99631,-0.22506,-0.00211,-0.01403,0.97424,0.08561,0.03070,0.00264,-0.99585,-0.22518,-0.02952,-0.01250,0.97379,0.00000,0.00000,1.00,1.00
6660,Fixation,6660,0.00,0.00,0.14061,0.00016,0.01468,-0.98996,0.08578,0.00330,0.00028,-0.99631,-0.22506,-0.00221,-0.01445,0.97424,0.08555,0.03065,0.00263,-0.99586,-0.22517,-0.02962,-0.01293,0.97378,0.00000,0.00000,1.00,1.00
6671,Fixation,6671,0.00,0.00,0.14054,0.00030,0.01524,-0.98996,0.08667,0.00193,0.00017,-0.99624,-0.22584,-0.00091,-0.01510,0.97405,0.08642,0.02929,0.00254,-0.99582,-0.22596,-0.02834,-0.01360,0.97363,0.00000,0.00000,1.00,1.00
6681,Fixation,6681,0.00,0.00,0.14035,0.00058,0.01531,-0.98998,0.08687,0.00168,0.00015,-0.99622,-0.22584,-0.00093,-0.01521,0.97404,0.08662,0.02905,0.00253,-0.99581,-0.22596,-0.02837,-0.01372,0.97363,0.00000,0.00000,1.00,1.00
6693,Fixation,6693,0.00,0.00,0.14034,0.00080,0.01521,-0.98999,0.08688,0.00144,0.00013,-0.99622,-0.22584,-0.00092,-0.01515,0.97405,0.08664,0.02880,0.00251,-0.99582,-0.22596,-0.02835,-0.01366,0.97363,0.00000,0.00000,1.00,1.00
6704,Fixation,6704,0.00,0.00,0.14043,0.00110,0.01468,-0.98998,0.08646,0.00081,0.00007,-0.99625,-0.22551,-0.00064,-0.01467,0.97413,0.08628,0.02818,0.00244,-0.99587,-0.22567,-0.02807,-0.01317,0.97371,0.00000,0.00000,1.00,1.00
6715,Fixation,6715,0.00,0.00,0.14040,0.00128,0.01413,-0.98999,0.08650,0.00046,0.00004,-0.99625,-0.22551,-0.00052,-0.01416,0.97414,0.08634,0.02783,0.00241,-0.99587,-0.22569,-0.02795,-0.01266,0.97372,0.00000,0.00000,1.00,1.00
6727,Fixation,6727,0.00,0.00,0.14034,0.00151,0.01360,-0.99001,0.08656,0.00008,0.00001,-0.99625,-0.22551,-0.00040,-0.01367,0.97415,0.08643,0.02745,0.00238,-0.99588,-0.22570,-0.02783,-0.01218,0.97372,0.00000,0.00000,1.00,1.00
6737,Fixation,6737,0.00,0.00,0.14029,0.00166,0.01346,-0.99002,0.08546,-0.00546,-0.00047,-0.99633,-0.22431,0.00497,-0.01385,0.97441,0.08542,0.02191,0.00188,-0.99610,-0.22460,-0.02246,-0.01233,0.97411,0.00000,0.00000,1.00,1.00
6748,Fixation,6748,0.00,0.00,0.14014,0.00182,0.01331,-0.99004,0.08562,-0.00565,-0.00049,-0.99631,-0.22431,0.00500,-0.01373,0.97441,0.08558,0.02172,0.00187,-0.99609,-0.22460,-0.02243,-0.01222,0.97412,0.00000,0.00000,1.00,1.00
6760,Fixation,6760,0.00,0.00,0.14009,0.00205,0.01301,-0.99005,0.08566,-0.00598,-0.00051,-0.99631,-0.22431,0.00506,-0.01346,0.97441,0.08564,0.02140,0.00184,-0.99609,-0.22461,-0.02237,-0.01196,0.97412,0.00000,0.00000,1.00,1.00
6771,Fixation,6771,0.00,0.00,0.14012,0.00210,0.01288,-0.99005,0.08555,-0.00521,-0.00045,-0.99632,-0.22423,0.00424,-0.01330,0.97444,0.08549,0.02216,0.00190,-0.99609,-0.22449,-0.02319,-0.01179,0.97413,0.00000,0.00000,1.00,1.00
6781,Fixation,6781,0.00,0.00,0.14022,0.00210,0.01265,-0.99004,0.08544,-0.00529,-0.00045,-0.99633,-0.22423,0.00429,-0.01307,0.97444,0.08540,0.02209,0.00189,-0.99610,-0.22450,-0.02314,-0.01156,0.97413,0.00000,0.00000,1.00,1.00
6793,Fixation,6793,0.00,0.00,0.14024,0.00195,0.01229,-0.99004,0.08542,-0.00526,-0.00045,-0.99633,-0.22423,0.00437,-0.01270,0.97444,0.08539,0.02211,0.00190,-0.99610,-0.22451,-0.02305,-0.01118,0.97414,0.00000,0.00000,1.00,1.00
6804,Fixation,6804,0.00,0.00,0.14008,0.00193,0.01171,-0.99007,0.08517,-0.00474,-0.00041,-0.99635,-0.22384,0.00382,-0.01210,0.97454,0.08515,0.02263,0.00193,-0.99611,-0.22410,-0.02360,-0.01058,0.97422,0.00000,0.00000,1.00,1.00
6815,Fixation,6815,0.00,0.00,0.13988,0.00189,0.01151,-0.99010,0.08538,-0.00476,-0.00041,-0.99634,-0.22384,0.00387,-0.01189,0.97454,0.08536,0.02261,0.00194,-0.99609,-0.22410,-0.02356,-0.01038,0.97423,0.00000,0.00000,1.00,1.00
6827,Fixation,6827,0.00,0.00,0.13980,0.00188,0.01146,-0.99011,0.08545,-0.00477,-0.00041,-0.99633,-0.22384,0.00388,-0.01184,0.97455,0.08544,0.02260,0.00194,-0.99609,-0.22411,-0.02355,-0.01033,0.97423,0.00000,0.00000,1.00,1.00
6838,Fixation,6838,0.00,0.00,0.13987,0.00183,0.01151,-0.99010,0.08528,-0.00621,-0.00053,-0.99634,-0.22373,0.00538,-0.01196,0.97456,0.08524,0.02116,0.00181,-0.99613,-0.22397,-0.02205,-0.01045,0.97429,0.00000,0.00000,1.00,1.00
6848,Fixation,6848,0.00,0.00,0.13981,0.00177,0.01172,-0.99011,0.08535,-0.00608,-0.00052,-0.99633,-0.22373,0.00533,-0.01216,0.97456,0.08530,0.02129,0.00182,-0.99613,-0.22397,-0.02209,-0.01065,0.97429,0.00000,0.00000,1.00,1.00
6860,Fixation,6860,0.00,0.00,0.13961,0.00169,0.01186,-0.99013,0.08555,-0.00596,-0.00051,-0.99632,-0.22373,0.00530,-0.01229,0.97456,0.08549,0.02141,0.00184,-0.99611,-0.22396,-0.02213,-0.01079,0.97429,0.00000,0.00000,1.00,1.00
6871,Fixation,6871,0.00,0.00,0.13932,0.00147,0.01208,-0.99017,0.08546,-0.00556,-0.00048,-0.99633,-0.22336,0.00514,-0.01247,0.97464,0.08535,0.02181,0.00187,-0.99611,-0.22355,-0.02229,-0.01097,0.97438,0.00000,0.00000,1.00,1.00
6882,Fixation,6882,0.00,0.00,0.13909,0.00139,0.01173,-0.99021,0.08568,-0.00559,-0.00048,-0.99631,-0.22335,0.00522,-0.01211,0.97465,0.08560,0.02178,0.00187,-0.99609,-0.22356,-0.02221,-0.01063,0.97438,0.00000,0.00000,1.00,1.00
6894,Fixation,6894,0.00,0.00,0.13888,0.00126,0.01131,-0.99024,0.08589,-0.00559,-0.00048,-0.99629,-0.22335,0.00533,-0.01167,0.97465,0.08583,0.02178,0.00188,-0.99607,-0.22357,-0.02211,-0.01020,0.97438,0.00000,0.00000,1.00,1.00
6905,Fixation,6905,0.00,0.00,0.13862,0.00122,0.01108,-0.99028,0.08578,-0.00571,-0.00049,-0.99630,-0.22299,0.00546,-0.01145,0.97474,0.08574,0.02166,0.00186,-0.99608,-0.22321,-0.02197,-0.00999,0.97447,0.00000,0.00000,1.00,1.00
6915,Fixation,6915,0.00,0.00,0.13849,0.00116,0.01097,-0.99030,0.08591,-0.00570,-0.00049,-0.99629,-0.22299,0.00549,-0.01133,0.97474,0.08587,0.02168,0.00187,-0.99607,-0.22322,-0.02195,-0.00987,0.97447,0.00000,0.00000,1.00,1.00
6927,Fixation,6927,0.00,0.00,0.13842,0.00124,0.01081,-0.99031,0.08598,-0.00581,-0.00050,-0.99628,-0.22299,0.00553,-0.01118,0.97474,0.08595,0.02156,0.00186,-0.99606,-0.22322,-0.02191,-0.00973,0.97447,0.00000,0.00000,1.00,1.00
6938,Fixation,6938,0.00,0.00,0.13829,0.00134,0.01070,-0.99033,0.08684,-0.00481,-0.00042,-0.99621,-0.22371,0.00441,-0.01103,0.97458,0.08677,0.02257,0.00197,-0.99597,-0.22390,-0.02303,-0.00960,0.97429,0.00000,0.00000,1.00,1.00
6949,Fixation,6949,0.00,0.00,0.13808,0.00145,0.01040,-0.99037,0.08705,-0.00500,-0.00044,-0.99619,-0.22371,0.00448,-0.01075,0.97459,0.08700,0.02238,0.00195,-0.99596,-0.22391,-0.02297,-0.00933,0.97429,0.00000,0.00000,1.00,1.00
6960,Fixation,6960,0.00,0.00,0.13799,0.00153,0.01009,-0.99038,0.08713,-0.00518,-0.00045,-0.99618,-0.22371,0.00455,-0.01045,0.97459,0.08710,0.02221,0.00194,-0.99595,-0.22392,-0.02290,-0.00904,0.97430,0.00000,0.00000,1.00,1.00
6971,Fixation,6971,0.00,0.00,0.13783,0.00154,0.00982,-0.99041,0.08681,-0.00515,-0.00045,-0.99621,-0.22324,0.00448,-0.01018,0.97470,0.08677,0.02223,0.00194,-0.99598,-0.22342,-0.02297,-0.00877,0.97441,0.00000,0.00000,1.00,1.00
6982,Fixation,6982,0.00,0.00,0.13780,0.00150,0.00969,-0.99041,0.08684,-0.00515,-0.00045,-0.99621,-0.22323,0.00451,-0.01005,0.97470,0.08680,0.02223,0.00194,-0.99598,-0.22343,-0.02293,-0.00864,0.97441,0.00000,0.00000,1.00,1.00
6994,Fixation,6994,0.00,0.00,0.13775,0.00132,0.00971,-0.99042,0.08688,-0.00497,-0.00043,-0.99621,-0.22323,0.00451,-0.01005,0.97470,0.08684,0.02241,0.00195,-0.99597,-0.22343,-0.02293,-0.00864,0.97441,0.00000,0.00000,1.00,1.00
