Time_ms,Phase,PhaseTime_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
770,Fixation,770,0.00,0.00,0.15955,-0.00290,0.01672,-0.98704,0.06578,0.00428,0.00028,-0.99782,-0.22420,-0.00028,-0.01609,0.97441,0.06561,0.03150,0.00207,-0.99735,-0.22441,-0.02744,-0.01350,0.97401,0.00000,0.00000,1.00,1.00
782,Fixation,782,0.00,0.00,0.15989,-0.00260,0.01695,-0.98699,0.06502,0.00394,0.00026,-0.99788,-0.22379,-0.00023,-0.01637,0.97450,0.06485,0.03116,0.00203,-0.99741,-0.22401,-0.02739,-0.01376,0.97410,0.00000,0.00000,1.00,1.00
792,Fixation,792,0.00,0.00,0.15989,-0.00240,0.01711,-0.98698,0.06502,0.00379,0.00025,-0.99788,-0.22379,-0.00028,-0.01656,0.97450,0.06484,0.03102,0.00202,-0.99741,-0.22400,-0.02743,-0.01395,0.97410,0.00000,0.00000,1.00,1.00
803,Fixation,803,0.00,0.00,0.15942,-0.00239,0.01742,-0.98705,0.06549,0.00388,0.00025,-0.99785,-0.22379,-0.00034,-0.01685,0.97449,0.06529,0.03111,0.00204,-0.99738,-0.22400,-0.02750,-0.01426,0.97410,0.00000,0.00000,1.00,1.00
815,Fixation,815,0.00,0.00,0.15876,-0.00248,0.01783,-0.98715,0.06675,0.00575,0.00038,-0.99775,-0.22440,-0.00207,-0.01709,0.97435,0.06653,0.03298,0.00220,-0.99724,-0.22458,-0.02924,-0.01455,0.97391,0.00000,0.00000,1.00,1.00
825,Fixation,825,0.00,0.00,0.15819,-0.00265,0.01827,-0.98724,0.06731,0.00605,0.00041,-0.99771,-0.22440,-0.00216,-0.01750,0.97434,0.06706,0.03328,0.00224,-0.99719,-0.22457,-0.02934,-0.01499,0.97390,0.00000,0.00000,1.00,1.00
836,Fixation,836,0.00,0.00,0.15801,-0.00288,0.01849,-0.98726,0.06749,0.00634,0.00043,-0.99770,-0.22440,-0.00220,-0.01768,0.97433,0.06723,0.03357,0.00226,-0.99717,-0.22457,-0.02939,-0.01518,0.97390,0.00000,0.00000,1.00,1.00
848,Fixation,848,0.00,0.00,0.15823,-0.00325,0.01833,-0.98723,0.06258,0.00489,0.00031,-0.99803,-0.21980,-0.00049,-0.01762,0.97539,0.06240,0.03211,0.00201,-0.99753,-0.22004,-0.02763,-0.01498,0.97499,0.00000,0.00000,1.00,1.00
858,Fixation,858,0.00,0.00,0.15872,-0.00355,0.01789,-0.98716,0.06210,0.00505,0.00031,-0.99806,-0.21980,-0.00038,-0.01714,0.97539,0.06194,0.03226,0.00200,-0.99756,-0.22005,-0.02751,-0.01448,0.97499,0.00000,0.00000,1.00,1.00
870,Fixation,870,0.00,0.00,0.15936,-0.00411,0.01747,-0.98706,0.06144,0.00546,0.00034,-0.99810,-0.21980,-0.00027,-0.01664,0.97540,0.06130,0.03266,0.00201,-0.99758,-0.22007,-0.02739,-0.01395,0.97500,0.00000,0.00000,1.00,1.00
881,Fixation,881,0.00,0.00,0.15978,-0.00453,0.01698,-0.98700,0.06075,0.00320,0.00020,-0.99815,-0.21950,0.00235,-0.01635,0.97547,0.06068,0.03041,0.00185,-0.99769,-0.21983,-0.02477,-0.01363,0.97513,0.00000,0.00000,1.00,1.00
891,Fixation,891,0.00,0.00,0.15985,-0.00507,0.01663,-0.98699,0.06067,0.00363,0.00022,-0.99815,-0.21950,0.00245,-0.01593,0.97548,0.06062,0.03084,0.00187,-0.99768,-0.21984,-0.02467,-0.01320,0.97513,0.00000,0.00000,1.00,1.00
903,Fixation,903,0.00,0.00,0.15948,-0.00557,0.01647,-0.98705,0.06103,0.00407,0.00025,-0.99813,-0.21950,0.00250,-0.01569,0.97548,0.06100,0.03129,0.00191,-0.99765,-0.21984,-0.02462,-0.01299,0.97514,0.00000,0.00000,1.00,1.00
914,Fixation,914,0.00,0.00,0.15914,-0.00605,0.01669,-0.98710,0.06371,0.00378,0.00024,-0.99796,-0.22177,0.00333,-0.01591,0.97496,0.06363,0.03100,0.00198,-0.99749,-0.22208,-0.02382,-0.01329,0.97465,0.00000,0.00000,1.00,1.00
925,Fixation,925,0.00,0.00,0.15880,-0.00645,0.01701,-0.98714,0.06405,0.00426,0.00027,-0.99794,-0.22177,0.00328,-0.01616,0.97496,0.06395,0.03149,0.00202,-0.99745,-0.22207,-0.02388,-0.01355,0.97464,0.00000,0.00000,1.00,1.00
937,Fixation,937,0.00,0.00,0.15821,-0.00680,0.01735,-0.98723,0.06464,0.00471,0.00030,-0.99790,-0.22177,0.00321,-0.01643,0.97495,0.06452,0.03194,0.00207,-0.99740,-0.22207,-0.02395,-0.01385,0.97464,0.00000,0.00000,1.00,1.00
949,Fixation,949,0.00,0.00,0.15741,-0.00688,0.01778,-0.98735,0.06544,0.00380,0.00025,-0.99785,-0.22175,0.00424,-0.01694,0.97495,0.06527,0.03103,0.00203,-0.99738,-0.22200,-0.02294,-0.01440,0.97467,0.00000,0.00000,1.00,1.00
958,Fixation,958,0.00,0.00,0.15671,-0.00687,0.01811,-0.98745,0.06614,0.00390,0.00026,-0.99780,-0.22175,0.00417,-0.01726,0.97494,0.06595,0.03113,0.00206,-0.99734,-0.22199,-0.02302,-0.01477,0.97466,0.00000,0.00000,1.00,1.00
970,Fixation,970,0.00,0.00,0.15638,-0.00672,0.01823,-0.98751,0.06647,0.00379,0.00025,-0.99778,-0.22175,0.00414,-0.01740,0.97494,0.06628,0.03103,0.00206,-0.99732,-0.22199,-0.02305,-0.01492,0.97466,0.00000,0.00000,1.00,1.00
982,Fixation,982,0.00,0.00,0.15661,-0.00635,0.01798,-0.98748,0.06263,0.00347,0.00022,-0.99803,-0.21822,0.00399,-0.01721,0.97574,0.06246,0.03069,0.00192,-0.99757,-0.21848,-0.02315,-0.01463,0.97546,0.00000,0.00000,1.00,1.00
992,Fixation,992,0.00,0.00,0.15737,-0.00591,0.01786,-0.98736,0.06188,0.00301,0.00019,-0.99808,-0.21822,0.00400,-0.01717,0.97574,0.06171,0.03022,0.00187,-0.99763,-0.21848,-0.02314,-0.01455,0.97546,0.00000,0.00000,1.00,1.00
1003,Fixation,1003,0.00,0.00,0.15833,-0.00541,0.01781,-0.98721,0.06092,0.00250,0.00015,-0.99814,-0.21822,0.00400,-0.01721,0.97574,0.06075,0.02971,0.00181,-0.99771,-0.21848,-0.02313,-0.01453,0.97546,0.00000,0.00000,1.00,1.00
1015,Fixation,1015,0.00,0.00,0.15944,-0.00485,0.01798,-0.98703,0.05902,0.00384,0.00023,-0.99825,-0.21749,0.00208,-0.01728,0.97591,0.05885,0.03104,0.00183,-0.99778,-0.21774,-0.02502,-0.01452,0.97558,0.00000,0.00000,1.00,1.00
1026,Fixation,1026,0.00,0.00,0.16050,-0.00428,0.01799,-0.98686,0.05796,0.00327,0.00019,-0.99831,-0.21749,0.00206,-0.01738,0.97591,0.05778,0.03046,0.00176,-0.99786,-0.21774,-0.02503,-0.01456,0.97558,0.00000,0.00000,1.00,1.00
