Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
44797,-0.06981,0.00417,-0.02080,0.99733,1.00,-0.07015,-0.02304,-0.02240,0.99702,1.00
44810,-0.06129,0.00594,-0.02064,0.99789,1.00,-0.06168,-0.02123,-0.02202,0.99763,1.00
44824,-0.06129,0.00594,-0.02060,0.99789,1.00,-0.06168,-0.02122,-0.02199,0.99763,1.00
44838,-0.00159,0.05229,-0.02109,0.99841,1.00,-0.00216,0.02526,-0.02091,0.99946,1.00
44852,-0.00159,0.05229,-0.02101,0.99841,1.00,-0.00216,0.02526,-0.02084,0.99946,1.00
44866,-0.00158,0.05229,-0.02086,0.99841,1.00,-0.00216,0.02526,-0.02070,0.99946,1.00
44880,-0.00138,0.05226,-0.02075,0.99842,1.00,-0.00196,0.02523,-0.02059,0.99947,1.00
44894,-0.00138,0.05226,-0.02071,0.99842,1.00,-0.00195,0.02523,-0.02055,0.99947,1.00
44908,-0.06459,-0.01343,-0.02114,0.99760,1.00,-0.06479,-0.04052,-0.02261,0.99682,1.00
44921,-0.06459,-0.01343,-0.02114,0.99760,1.00,-0.06479,-0.04052,-0.02263,0.99682,1.00
44935,-0.06459,-0.01343,-0.02120,0.99760,1.00,-0.06479,-0.04053,-0.02269,0.99682,1.00
44950,-0.06676,-0.01441,-0.02122,0.99744,1.00,-0.06694,-0.04152,-0.02276,0.99663,1.00
44963,-0.06676,-0.01441,-0.02115,0.99744,1.00,-0.06694,-0.04151,-0.02269,0.99663,1.00
44977,-0.06653,-0.01382,-0.02126,0.99746,1.00,-0.06671,-0.04092,-0.02280,0.99667,1.00
44991,-0.06652,-0.01385,-0.02170,0.99745,1.00,-0.06669,-0.04095,-0.02325,0.99666,1.00
45005,-0.06680,-0.00868,-0.02151,0.99750,1.00,-0.06702,-0.03582,-0.02309,0.99684,1.00
45018,-0.06680,-0.00868,-0.02144,0.99750,1.00,-0.06702,-0.03582,-0.02303,0.99684,1.00
45032,-0.06681,-0.00867,-0.02133,0.99750,1.00,-0.06702,-0.03581,-0.02292,0.99685,1.00
45046,-0.07030,-0.00669,-0.02115,0.99728,1.00,-0.07053,-0.03386,-0.02285,0.99667,1.00
45060,-0.07030,-0.00669,-0.02114,0.99728,1.00,-0.07053,-0.03386,-0.02285,0.99667,1.00
45074,-0.06991,-0.00660,-0.02103,0.99731,1.00,-0.07015,-0.03377,-0.02273,0.99671,1.00
45088,-0.06991,-0.00660,-0.02089,0.99731,1.00,-0.07015,-0.03376,-0.02260,0.99671,1.00
45102,-0.06992,-0.00657,-0.02059,0.99732,1.00,-0.07016,-0.03374,-0.02230,0.99672,1.00
45116,-0.06938,0.00627,-0.01968,0.99738,1.00,-0.06974,-0.02095,-0.02140,0.99712,1.00
45130,-0.06938,0.00627,-0.01969,0.99738,1.00,-0.06974,-0.02095,-0.02140,0.99712,1.00
45144,-0.06906,0.00882,-0.01954,0.99738,1.00,-0.06943,-0.01841,-0.02125,0.99719,1.00
45157,-0.06906,0.00881,-0.01962,0.99738,1.00,-0.06943,-0.01841,-0.02134,0.99719,1.00
45171,-0.06900,0.00653,-0.01993,0.99740,1.00,-0.06933,-0.02069,-0.02164,0.99714,1.00
45185,-0.06900,0.00653,-0.01994,0.99740,1.00,-0.06933,-0.02069,-0.02166,0.99714,1.00
45200,-0.06900,0.00653,-0.01984,0.99740,1.00,-0.06934,-0.02069,-0.02155,0.99715,1.00
45213,-0.06887,0.00736,-0.01968,0.99740,1.00,-0.06922,-0.01986,-0.02139,0.99717,1.00
45227,-0.06887,0.00735,-0.01981,0.99740,1.00,-0.06922,-0.01987,-0.02151,0.99717,1.00
45241,-0.06826,0.00671,-0.02008,0.99744,1.00,-0.06860,-0.02050,-0.02177,0.99720,1.00
45255,-0.06826,0.00671,-0.02013,0.99744,1.00,-0.06860,-0.02051,-0.02183,0.99719,1.00
45269,-0.06826,0.00671,-0.02006,0.99744,1.00,-0.06860,-0.02050,-0.02177,0.99720,1.00
45283,-0.06814,0.00701,-0.01993,0.99745,1.00,-0.06849,-0.02021,-0.02163,0.99721,1.00
45297,-0.06814,0.00702,-0.01974,0.99746,1.00,-0.06849,-0.02020,-0.02145,0.99722,1.00
45311,-0.06802,0.00705,-0.01961,0.99747,1.00,-0.06838,-0.02016,-0.02130,0.99723,1.00
45324,-0.06802,0.00706,-0.01944,0.99747,1.00,-0.06839,-0.02015,-0.02112,0.99723,1.00
45338,-0.07235,0.00727,-0.01931,0.99717,1.00,-0.07269,-0.01996,-0.02111,0.99693,1.00
45352,-0.07235,0.00727,-0.01937,0.99716,1.00,-0.07269,-0.01997,-0.02116,0.99693,1.00
45366,-0.07235,0.00725,-0.01960,0.99716,1.00,-0.07268,-0.01998,-0.02138,0.99693,1.00
45380,-0.07255,0.00809,-0.01982,0.99714,1.00,-0.07287,-0.01915,-0.02161,0.99692,1.00
45394,-0.07255,0.00808,-0.01993,0.99713,1.00,-0.07287,-0.01916,-0.02171,0.99692,1.00
45408,-0.02687,0.03333,-0.01998,0.99888,1.00,-0.02741,0.00624,-0.02053,0.99939,1.00
45421,-0.02687,0.03332,-0.02011,0.99888,1.00,-0.02741,0.00623,-0.02065,0.99939,1.00
45435,-0.02687,0.03332,-0.02020,0.99888,1.00,-0.02741,0.00623,-0.02073,0.99939,1.00
45449,-0.02721,0.03331,-0.02026,0.99887,1.00,-0.02777,0.00622,-0.02080,0.99938,1.00
45463,-0.02722,0.03330,-0.02034,0.99887,1.00,-0.02777,0.00621,-0.02088,0.99938,1.00
45477,-0.06974,0.00504,-0.02063,0.99734,1.00,-0.07008,-0.02217,-0.02229,0.99705,1.00
45491,-0.06974,0.00505,-0.02054,0.99734,1.00,-0.07008,-0.02216,-0.02221,0.99705,1.00
45505,-0.06985,0.00519,-0.02044,0.99733,1.00,-0.07020,-0.02202,-0.02211,0.99704,1.00
45518,-0.06985,0.00520,-0.02031,0.99734,1.00,-0.07020,-0.02201,-0.02199,0.99705,1.00
45533,-0.06985,0.00520,-0.02023,0.99734,1.00,-0.07020,-0.02201,-0.02191,0.99705,1.00
45546,-0.06976,0.00711,-0.02002,0.99734,1.00,-0.07012,-0.02011,-0.02170,0.99710,1.00
45560,-0.06976,0.00711,-0.01998,0.99734,1.00,-0.07012,-0.02010,-0.02166,0.99710,1.00
45574,-0.06656,0.00688,-0.01998,0.99756,1.00,-0.06693,-0.02032,-0.02156,0.99732,1.00
45588,-0.06656,0.00688,-0.01995,0.99756,1.00,-0.06693,-0.02032,-0.02153,0.99732,1.00
45602,-0.06656,0.00687,-0.02000,0.99756,1.00,-0.06693,-0.02032,-0.02156,0.99732,1.00
45616,-0.06800,0.00666,-0.01992,0.99746,1.00,-0.06836,-0.02054,-0.02152,0.99722,1.00
45630,-0.06800,0.00667,-0.01983,0.99747,1.00,-0.06836,-0.02053,-0.02142,0.99722,1.00
45644,-0.06825,0.00675,-0.01992,0.99745,1.00,-0.06860,-0.02046,-0.02150,0.99720,1.00
45657,-0.06825,0.00672,-0.02035,0.99744,1.00,-0.06860,-0.02049,-0.02193,0.99719,1.00
45671,-0.06954,0.00807,-0.02046,0.99734,1.00,-0.06989,-0.01914,-0.02208,0.99713,1.00
45685,-0.06954,0.00807,-0.02048,0.99734,1.00,-0.06989,-0.01914,-0.02210,0.99713,1.00
45699,-0.06954,0.00808,-0.02038,0.99734,1.00,-0.06989,-0.01914,-0.02199,0.99713,1.00
45713,-0.06971,0.00712,-0.02025,0.99734,1.00,-0.07007,-0.02010,-0.02188,0.99710,1.00
45727,-0.06971,0.00712,-0.02018,0.99734,1.00,-0.07007,-0.02009,-0.02182,0.99710,1.00
45741,-0.07021,0.00728,-0.02019,0.99730,1.00,-0.07057,-0.01994,-0.02185,0.99707,1.00
45754,-0.07021,0.00727,-0.02033,0.99730,1.00,-0.07057,-0.01995,-0.02201,0.99706,1.00
45769,-0.07021,0.00728,-0.02027,0.99730,1.00,-0.07057,-0.01994,-0.02196,0.99707,1.00
45782,-0.07012,-0.00178,-0.02085,0.99732,1.00,-0.07039,-0.02897,-0.02253,0.99684,1.00
45796,-0.07012,-0.00178,-0.02083,0.99732,1.00,-0.07039,-0.02897,-0.02252,0.99684,1.00
45810,-0.06973,-0.00185,-0.02091,0.99735,1.00,-0.07000,-0.02904,-0.02259,0.99687,1.00
45824,-0.06973,-0.00187,-0.02110,0.99734,1.00,-0.07000,-0.02905,-0.02277,0.99686,1.00
45838,-0.06910,-0.00203,-0.02134,0.99738,1.00,-0.06937,-0.02922,-0.02300,0.99690,1.00
45852,-0.06910,-0.00204,-0.02141,0.99738,1.00,-0.06937,-0.02922,-0.02308,0.99690,1.00
45866,-0.06910,-0.00204,-0.02145,0.99738,1.00,-0.06937,-0.02923,-0.02312,0.99690,1.00
45880,-0.06889,-0.00204,-0.02134,0.99739,1.00,-0.06918,-0.02923,-0.02301,0.99691,1.00
45893,-0.06889,-0.00203,-0.02121,0.99740,1.00,-0.06918,-0.02922,-0.02288,0.99691,1.00
45907,-0.06811,-0.00195,-0.02144,0.99745,1.00,-0.06840,-0.02913,-0.02308,0.99697,1.00
45921,-0.06811,-0.00195,-0.02153,0.99744,1.00,-0.06840,-0.02913,-0.02318,0.99696,1.00
45935,-0.06812,-0.00194,-0.02136,0.99745,1.00,-0.06841,-0.02912,-0.02301,0.99697,1.00
45949,-0.06924,-0.00100,-0.02110,0.99738,1.00,-0.06954,-0.02818,-0.02278,0.99692,1.00
45963,-0.06924,-0.00099,-0.02098,0.99738,1.00,-0.06955,-0.02817,-0.02266,0.99692,1.00
45977,-0.06587,-0.00051,-0.02086,0.99761,1.00,-0.06619,-0.02769,-0.02245,0.99717,1.00
45991,-0.06587,-0.00051,-0.02086,0.99761,1.00,-0.06619,-0.02768,-0.02245,0.99717,1.00
46005,-0.06789,-0.00058,-0.02089,0.99747,1.00,-0.06819,-0.02777,-0.02254,0.99703,1.00
46018,-0.06789,-0.00058,-0.02087,0.99747,1.00,-0.06819,-0.02776,-0.02252,0.99703,1.00
46033,-0.06789,-0.00059,-0.02094,0.99747,1.00,-0.06819,-0.02777,-0.02259,0.99703,1.00
46047,-0.06432,-0.00322,-0.02116,0.99770,1.00,-0.06461,-0.03037,-0.02270,0.99719,1.00
46060,-0.06432,-0.00322,-0.02124,0.99770,1.00,-0.06461,-0.03037,-0.02277,0.99719,1.00
46074,-0.06797,-0.00339,-0.02133,0.99745,1.00,-0.06824,-0.03056,-0.02296,0.99694,1.00
46088,-0.06797,-0.00339,-0.02139,0.99745,1.00,-0.06824,-0.03056,-0.02302,0.99693,1.00
46102,-0.06797,-0.00339,-0.02137,0.99745,1.00,-0.06824,-0.03056,-0.02300,0.99694,1.00
46116,-0.06710,-0.00334,-0.02131,0.99751,1.00,-0.06738,-0.03050,-0.02291,0.99700,1.00
46130,-0.06710,-0.00333,-0.02126,0.99751,1.00,-0.06738,-0.03050,-0.02286,0.99700,1.00
46144,-0.06719,-0.00316,-0.02124,0.99751,1.00,-0.06748,-0.03033,-0.02285,0.99700,1.00
46158,-0.06719,-0.00316,-0.02120,0.99751,1.00,-0.06748,-0.03032,-0.02282,0.99700,1.00
46171,-0.06710,-0.00153,-0.02096,0.99753,1.00,-0.06740,-0.02871,-0.02258,0.99706,1.00
46185,-0.06710,-0.00152,-0.02078,0.99753,1.00,-0.06741,-0.02869,-0.02241,0.99706,1.00
46199,-0.06710,-0.00150,-0.02053,0.99753,1.00,-0.06742,-0.02868,-0.02218,0.99707,1.00
46213,-0.06752,-0.00149,-0.02032,0.99751,1.00,-0.06783,-0.02867,-0.02198,0.99704,1.00
46227,-0.06752,-0.00148,-0.02005,0.99752,1.00,-0.06783,-0.02866,-0.02173,0.99705,1.00
46241,-0.06929,-0.00157,-0.01979,0.99740,1.00,-0.06959,-0.02876,-0.02154,0.99693,1.00
46255,-0.06929,-0.00156,-0.01966,0.99740,1.00,-0.06959,-0.02875,-0.02144,0.99693,1.00
46269,-0.06930,-0.00154,-0.01942,0.99741,1.00,-0.06960,-0.02874,-0.02123,0.99694,1.00
46283,-0.06698,-0.00201,-0.01945,0.99756,1.00,-0.06726,-0.02920,-0.02122,0.99708,1.00
46296,-0.06698,-0.00201,-0.01942,0.99756,1.00,-0.06726,-0.02920,-0.02123,0.99708,1.00
46310,-0.06837,-0.00278,-0.01937,0.99747,1.00,-0.06862,-0.02997,-0.02124,0.99697,1.00
46324,-0.06837,-0.00277,-0.01928,0.99747,1.00,-0.06862,-0.02997,-0.02117,0.99697,1.00
46338,-0.07014,-0.00531,-0.01964,0.99733,1.00,-0.07034,-0.03250,-0.02159,0.99676,1.00
46352,-0.07014,-0.00533,-0.02002,0.99732,1.00,-0.07033,-0.03253,-0.02199,0.99675,1.00
46366,-0.07014,-0.00534,-0.02017,0.99732,1.00,-0.07032,-0.03254,-0.02216,0.99675,1.00
46380,-0.07108,-0.00525,-0.02011,0.99725,1.00,-0.07126,-0.03246,-0.02215,0.99668,1.00
46394,-0.07108,-0.00524,-0.01993,0.99726,1.00,-0.07127,-0.03245,-0.02199,0.99669,1.00
46408,-0.07257,-0.00404,-0.01972,0.99716,1.00,-0.07277,-0.03126,-0.02184,0.99662,1.00
46421,-0.07257,-0.00403,-0.01967,0.99716,1.00,-0.07277,-0.03126,-0.02182,0.99662,1.00
46436,-0.07257,-0.00403,-0.01966,0.99716,1.00,-0.07277,-0.03126,-0.02183,0.99662,1.00
46449,-0.07161,-0.00407,-0.01969,0.99723,1.00,-0.07181,-0.03129,-0.02184,0.99669,1.00
46463,-0.07161,-0.00407,-0.01964,0.99723,1.00,-0.07181,-0.03129,-0.02179,0.99669,1.00
46477,-0.02514,-0.00524,-0.01939,0.99948,1.00,-0.02554,-0.03227,-0.02025,0.99895,1.00
46491,-0.02514,-0.00524,-0.01937,0.99948,1.00,-0.02554,-0.03227,-0.02019,0.99895,1.00
46505,0.03563,0.07460,-0.02144,0.99635,1.00,0.03532,0.04764,-0.02068,0.99803,1.00
46518,0.03562,0.07460,-0.02156,0.99634,1.00,0.03532,0.04764,-0.02079,0.99802,1.00
46533,0.03560,0.07461,-0.02181,0.99634,1.00,0.03531,0.04765,-0.02103,0.99802,1.00
46546,0.03477,0.07391,-0.02182,0.99642,1.00,0.03447,0.04695,-0.02104,0.99808,1.00
46560,0.03476,0.07391,-0.02183,0.99642,1.00,0.03447,0.04695,-0.02103,0.99808,1.00
46574,-0.00389,0.04226,-0.01919,0.99892,1.00,-0.00442,0.01520,-0.01938,0.99969,1.00
46588,-0.00389,0.04226,-0.01932,0.99891,1.00,-0.00443,0.01520,-0.01950,0.99968,1.00
46602,-0.00390,0.04225,-0.01951,0.99891,1.00,-0.00443,0.01520,-0.01968,0.99968,1.00
46616,-0.06312,0.01186,-0.01894,0.99776,1.00,-0.06352,-0.01537,-0.02068,0.99765,1.00
46630,-0.06312,0.01186,-0.01886,0.99776,1.00,-0.06352,-0.01536,-0.02061,0.99765,1.00
46644,-0.06595,0.01016,-0.01891,0.99759,1.00,-0.06634,-0.01707,-0.02074,0.99744,1.00
46657,-0.06595,0.01017,-0.01882,0.99759,1.00,-0.06634,-0.01707,-0.02065,0.99744,1.00
46671,-0.06612,0.01145,-0.01869,0.99757,1.00,-0.06652,-0.01579,-0.02054,0.99745,1.00
46685,-0.06612,0.01145,-0.01871,0.99757,1.00,-0.06652,-0.01579,-0.02056,0.99745,1.00
46699,-0.06612,0.01145,-0.01866,0.99757,1.00,-0.06652,-0.01579,-0.02051,0.99745,1.00
46713,-0.06602,0.01041,-0.01885,0.99759,1.00,-0.06640,-0.01683,-0.02068,0.99744,1.00
46727,-0.06602,0.01040,-0.01897,0.99758,1.00,-0.06640,-0.01684,-0.02079,0.99743,1.00
46741,-0.06504,0.00916,-0.01920,0.99766,1.00,-0.06541,-0.01806,-0.02096,0.99747,1.00
46755,-0.06504,0.00915,-0.01932,0.99765,1.00,-0.06541,-0.01807,-0.02107,0.99747,1.00
46769,-0.06504,0.00915,-0.01940,0.99765,1.00,-0.06540,-0.01807,-0.02114,0.99747,1.00
46782,-0.06559,0.00606,-0.01972,0.99763,1.00,-0.06592,-0.02116,-0.02145,0.99737,1.00
46796,-0.06559,0.00604,-0.01991,0.99763,1.00,-0.06592,-0.02117,-0.02162,0.99737,1.00
46810,-0.07026,-0.00426,-0.02081,0.99730,1.00,-0.07049,-0.03146,-0.02261,0.99676,1.00
46824,-0.07026,-0.00426,-0.02093,0.99730,1.00,-0.07049,-0.03146,-0.02273,0.99676,1.00
46838,-0.07252,-0.00413,-0.02107,0.99714,1.00,-0.07275,-0.03135,-0.02292,0.99659,1.00
46852,-0.07252,-0.00414,-0.02116,0.99713,1.00,-0.07275,-0.03135,-0.02300,0.99659,1.00
46866,-0.07252,-0.00414,-0.02114,0.99713,1.00,-0.07275,-0.03135,-0.02298,0.99659,1.00
46880,-0.07143,-0.00397,-0.02123,0.99721,1.00,-0.07168,-0.03117,-0.02303,0.99667,1.00
46894,-0.07143,-0.00397,-0.02128,0.99721,1.00,-0.07168,-0.03118,-0.02308,0.99667,1.00
46908,-0.07133,-0.00615,-0.02147,0.99720,1.00,-0.07157,-0.03334,-0.02324,0.99661,1.00
46921,-0.07133,-0.00614,-0.02143,0.99720,1.00,-0.07157,-0.03333,-0.02319,0.99661,1.00
46935,-0.07133,-0.00615,-0.02152,0.99720,1.00,-0.07157,-0.03334,-0.02327,0.99661,1.00
46949,-0.07117,-0.00617,-0.02147,0.99721,1.00,-0.07142,-0.03335,-0.02320,0.99662,1.00
46963,-0.07117,-0.00616,-0.02143,0.99721,1.00,-0.07142,-0.03335,-0.02315,0.99662,1.00
46977,-0.06893,-0.00565,-0.02129,0.99738,1.00,-0.06921,-0.03283,-0.02294,0.99680,1.00
46991,-0.06893,-0.00565,-0.02127,0.99738,1.00,-0.06921,-0.03283,-0.02290,0.99680,1.00
47005,-0.06582,-0.00598,-0.02127,0.99759,1.00,-0.06611,-0.03314,-0.02280,0.99700,1.00
47019,-0.06582,-0.00600,-0.02151,0.99758,1.00,-0.06610,-0.03316,-0.02302,0.99700,1.00
47033,-0.06581,-0.00603,-0.02192,0.99757,1.00,-0.06609,-0.03318,-0.02343,0.99699,1.00
47046,-0.06646,-0.00626,-0.02207,0.99753,1.00,-0.06674,-0.03342,-0.02360,0.99693,1.00
47060,-0.06647,-0.00626,-0.02195,0.99753,1.00,-0.06674,-0.03342,-0.02347,0.99693,1.00
47074,-0.06725,-0.00642,-0.02187,0.99748,1.00,-0.06754,-0.03358,-0.02341,0.99688,1.00
47088,-0.06725,-0.00641,-0.02169,0.99748,1.00,-0.06755,-0.03357,-0.02324,0.99688,1.00
47102,-0.06725,-0.00641,-0.02167,0.99748,1.00,-0.06755,-0.03357,-0.02321,0.99688,1.00
47116,-0.06802,-0.00503,-0.02162,0.99744,1.00,-0.06832,-0.03220,-0.02318,0.99687,1.00
47130,-0.06802,-0.00503,-0.02166,0.99744,1.00,-0.06832,-0.03220,-0.02322,0.99687,1.00
47144,-0.06811,-0.00373,-0.02157,0.99744,1.00,-0.06842,-0.03091,-0.02312,0.99691,1.00
47157,-0.06811,-0.00373,-0.02162,0.99744,1.00,-0.06842,-0.03091,-0.02315,0.99691,1.00
47171,-0.06861,0.00571,-0.02109,0.99740,1.00,-0.06901,-0.02150,-0.02264,0.99713,1.00
47185,-0.06861,0.00570,-0.02125,0.99740,1.00,-0.06901,-0.02151,-0.02279,0.99712,1.00
47199,-0.06861,0.00569,-0.02134,0.99740,1.00,-0.06900,-0.02152,-0.02288,0.99712,1.00
47213,-0.06922,0.00586,-0.02133,0.99736,1.00,-0.06961,-0.02135,-0.02289,0.99708,1.00
47227,-0.06921,0.00588,-0.02106,0.99736,1.00,-0.06962,-0.02133,-0.02262,0.99709,1.00
47241,-0.06948,0.00732,-0.02073,0.99734,1.00,-0.06991,-0.01990,-0.02230,0.99711,1.00
47254,-0.06948,0.00731,-0.02083,0.99734,1.00,-0.06991,-0.01991,-0.02240,0.99710,1.00
47268,-0.06948,0.00731,-0.02092,0.99734,1.00,-0.06991,-0.01991,-0.02248,0.99710,1.00
47282,-0.06960,0.00729,-0.02074,0.99733,1.00,-0.07002,-0.01993,-0.02230,0.99710,1.00
47296,-0.06960,0.00731,-0.02044,0.99734,1.00,-0.07003,-0.01991,-0.02200,0.99710,1.00
47310,-0.07025,0.00709,-0.02032,0.99730,1.00,-0.07068,-0.02013,-0.02189,0.99706,1.00
47324,-0.07025,0.00711,-0.02007,0.99730,1.00,-0.07068,-0.02011,-0.02165,0.99706,1.00
47338,-0.07039,0.00671,-0.01994,0.99730,1.00,-0.07080,-0.02052,-0.02151,0.99705,1.00
47352,-0.07038,0.00672,-0.01976,0.99730,1.00,-0.07081,-0.02050,-0.02132,0.99705,1.00
47366,-0.07038,0.00673,-0.01964,0.99730,1.00,-0.07081,-0.02049,-0.02119,0.99705,1.00
47379,-0.07049,0.00629,-0.01957,0.99730,1.00,-0.07090,-0.02093,-0.02112,0.99704,1.00
47393,-0.07049,0.00630,-0.01948,0.99730,1.00,-0.07090,-0.02092,-0.02101,0.99704,1.00
47407,-0.07086,0.00507,-0.01953,0.99728,1.00,-0.07124,-0.02215,-0.02106,0.99699,1.00
47421,-0.07086,0.00508,-0.01943,0.99728,1.00,-0.07125,-0.02214,-0.02094,0.99699,1.00
47435,-0.07086,0.00507,-0.01950,0.99728,1.00,-0.07125,-0.02215,-0.02100,0.99699,1.00
47449,-0.07163,0.00608,-0.01944,0.99722,1.00,-0.07201,-0.02115,-0.02097,0.99696,1.00
47463,-0.07163,0.00608,-0.01943,0.99722,1.00,-0.07201,-0.02114,-0.02094,0.99696,1.00
47477,-0.07219,0.00677,-0.01929,0.99718,1.00,-0.07257,-0.02047,-0.02081,0.99694,1.00
47491,-0.07219,0.00677,-0.01922,0.99718,1.00,-0.07257,-0.02046,-0.02073,0.99694,1.00
47505,0.04721,0.06634,-0.02374,0.99640,1.00,0.04699,0.03929,-0.02207,0.99788,1.00
47518,0.04722,0.06634,-0.02364,0.99640,1.00,0.04699,0.03929,-0.02197,0.99788,1.00
47533,0.04722,0.06633,-0.02356,0.99640,1.00,0.04699,0.03928,-0.02189,0.99788,1.00
47546,0.04687,0.06961,-0.02350,0.99620,1.00,0.04666,0.04258,-0.02185,0.99776,1.00
47560,0.04687,0.06961,-0.02348,0.99620,1.00,0.04666,0.04258,-0.02183,0.99776,1.00
47574,0.03579,0.06604,-0.02248,0.99692,1.00,0.03550,0.03903,-0.02113,0.99838,1.00
47588,0.03579,0.06604,-0.02252,0.99692,1.00,0.03550,0.03903,-0.02118,0.99838,1.00
47602,0.03579,0.06604,-0.02244,0.99692,1.00,0.03550,0.03903,-0.02111,0.99838,1.00
47616,-0.01980,0.01007,-0.01882,0.99958,1.00,-0.02031,-0.01699,-0.01893,0.99947,1.00
47630,-0.01980,0.01008,-0.01862,0.99958,1.00,-0.02032,-0.01699,-0.01875,0.99947,1.00
47644,-0.05820,0.01055,-0.01818,0.99808,1.00,-0.05864,-0.01662,-0.01936,0.99795,1.00
47657,-0.05820,0.01055,-0.01816,0.99808,1.00,-0.05864,-0.01662,-0.01933,0.99795,1.00
47671,-0.05820,0.01055,-0.01824,0.99808,1.00,-0.05864,-0.01662,-0.01941,0.99795,1.00
47685,-0.06488,0.01025,-0.01831,0.99767,1.00,-0.06529,-0.01696,-0.01966,0.99753,1.00
47699,-0.06488,0.01024,-0.01842,0.99767,1.00,-0.06529,-0.01696,-0.01978,0.99753,1.00
47713,-0.06477,0.01221,-0.01823,0.99766,1.00,-0.06519,-0.01500,-0.01960,0.99757,1.00
47727,-0.06477,0.01222,-0.01803,0.99766,1.00,-0.06520,-0.01499,-0.01940,0.99757,1.00
47740,-0.06429,0.01256,-0.01789,0.99769,1.00,-0.06472,-0.01465,-0.01925,0.99761,1.00
47754,-0.06428,0.01257,-0.01777,0.99769,1.00,-0.06472,-0.01464,-0.01914,0.99761,1.00
47768,-0.06428,0.01258,-0.01761,0.99770,1.00,-0.06472,-0.01463,-0.01899,0.99762,1.00
47782,-0.06408,0.01260,-0.01754,0.99771,1.00,-0.06452,-0.01461,-0.01891,0.99763,1.00
47796,-0.06408,0.01261,-0.01740,0.99771,1.00,-0.06452,-0.01460,-0.01878,0.99763,1.00
47810,-0.06547,0.00938,-0.01756,0.99766,1.00,-0.06587,-0.01783,-0.01897,0.99749,1.00
47824,-0.06547,0.00938,-0.01759,0.99766,1.00,-0.06587,-0.01783,-0.01900,0.99749,1.00
47838,-0.06820,-0.00145,-0.01826,0.99750,1.00,-0.06848,-0.02865,-0.01974,0.99705,1.00
47851,-0.06820,-0.00145,-0.01828,0.99750,1.00,-0.06848,-0.02865,-0.01977,0.99704,1.00
47866,-0.06820,-0.00146,-0.01837,0.99750,1.00,-0.06848,-0.02866,-0.01987,0.99704,1.00
47879,-0.06820,-0.00161,-0.01826,0.99750,1.00,-0.06849,-0.02881,-0.01978,0.99704,1.00
47893,-0.06821,-0.00160,-0.01818,0.99750,1.00,-0.06849,-0.02880,-0.01970,0.99704,1.00
47907,-0.06788,-0.00174,-0.01815,0.99753,1.00,-0.06817,-0.02894,-0.01965,0.99706,1.00
47921,-0.06788,-0.00176,-0.01838,0.99752,1.00,-0.06816,-0.02895,-0.01988,0.99706,1.00
47936,-0.06788,-0.00176,-0.01846,0.99752,1.00,-0.06816,-0.02896,-0.01997,0.99705,1.00
47949,-0.06773,-0.00178,-0.01835,0.99753,1.00,-0.06801,-0.02897,-0.01986,0.99707,1.00
47963,-0.06772,-0.00178,-0.01839,0.99753,1.00,-0.06800,-0.02897,-0.01989,0.99707,1.00
47977,-0.06683,-0.00143,-0.01828,0.99760,1.00,-0.06712,-0.02862,-0.01975,0.99714,1.00
47990,-0.06683,-0.00143,-0.01832,0.99760,1.00,-0.06712,-0.02862,-0.01979,0.99714,1.00
48004,-0.06682,-0.00111,-0.01833,0.99760,1.00,-0.06710,-0.02830,-0.01980,0.99715,1.00
48018,-0.06682,-0.00111,-0.01836,0.99760,1.00,-0.06710,-0.02830,-0.01982,0.99715,1.00
48033,-0.06682,-0.00111,-0.01837,0.99760,1.00,-0.06710,-0.02830,-0.01982,0.99715,1.00
48047,-0.06729,-0.00073,-0.01849,0.99756,1.00,-0.06757,-0.02792,-0.01994,0.99712,1.00
48060,-0.06729,-0.00074,-0.01867,0.99756,1.00,-0.06757,-0.02793,-0.02011,0.99712,1.00
48074,-0.06766,-0.00163,-0.01877,0.99753,1.00,-0.06794,-0.02882,-0.02021,0.99707,1.00
48087,-0.06766,-0.00163,-0.01876,0.99753,1.00,-0.06794,-0.02882,-0.02018,0.99707,1.00
48102,-0.06766,-0.00163,-0.01870,0.99753,1.00,-0.06794,-0.02881,-0.02012,0.99707,1.00
48115,-0.06082,-0.00120,-0.01865,0.99797,1.00,-0.06113,-0.02836,-0.01989,0.99753,1.00
48129,-0.06082,-0.00120,-0.01856,0.99798,1.00,-0.06114,-0.02835,-0.01979,0.99753,1.00
48143,0.03467,0.08130,-0.02229,0.99584,1.00,0.03448,0.05440,-0.02103,0.99770,1.00
48157,0.03468,0.08129,-0.02215,0.99584,1.00,0.03449,0.05440,-0.02090,0.99770,1.00
48171,0.03449,0.08130,-0.02197,0.99585,1.00,0.03430,0.05441,-0.02072,0.99771,1.00
48185,0.03451,0.08130,-0.02171,0.99586,1.00,0.03432,0.05440,-0.02046,0.99772,1.00
48199,0.03453,0.08129,-0.02156,0.99586,1.00,0.03432,0.05440,-0.02031,0.99772,1.00
48213,-0.00562,0.02625,-0.01784,0.99948,1.00,-0.00613,-0.00081,-0.01762,0.99983,1.00
