Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
19668,-0.05704,0.00743,-0.00699,0.99832,1.00,-0.05690,-0.01985,-0.01078,0.99812,1.00
19682,-0.05704,0.00744,-0.00691,0.99832,1.00,-0.05690,-0.01984,-0.01070,0.99813,1.00
19696,-0.05704,0.00745,-0.00679,0.99832,1.00,-0.05690,-0.01983,-0.01059,0.99813,1.00
19710,-0.05708,0.00760,-0.00667,0.99832,1.00,-0.05695,-0.01968,-0.01047,0.99813,1.00
19724,-0.05708,0.00760,-0.00656,0.99832,1.00,-0.05695,-0.01968,-0.01037,0.99813,1.00
19738,-0.05665,0.00807,-0.00646,0.99834,1.00,-0.05653,-0.01921,-0.01025,0.99816,1.00
19752,-0.05665,0.00807,-0.00640,0.99834,1.00,-0.05653,-0.01921,-0.01019,0.99816,1.00
19765,-0.05665,0.00807,-0.00633,0.99834,1.00,-0.05653,-0.01921,-0.01013,0.99817,1.00
19779,-0.05657,0.00561,-0.00657,0.99836,1.00,-0.05641,-0.02166,-0.01036,0.99812,1.00
19793,-0.05657,0.00562,-0.00646,0.99836,1.00,-0.05642,-0.02165,-0.01025,0.99812,1.00
19807,-0.06002,0.00750,-0.00605,0.99815,1.00,-0.05988,-0.01980,-0.00994,0.99796,1.00
19821,-0.06002,0.00751,-0.00590,0.99815,1.00,-0.05988,-0.01979,-0.00979,0.99796,1.00
19835,-0.06000,0.00805,-0.00575,0.99815,1.00,-0.05986,-0.01926,-0.00964,0.99797,1.00
19849,-0.06000,0.00805,-0.00570,0.99815,1.00,-0.05986,-0.01926,-0.00958,0.99798,1.00
19863,-0.06000,0.00804,-0.00592,0.99815,1.00,-0.05985,-0.01927,-0.00980,0.99797,1.00
19877,-0.05931,0.00778,-0.00631,0.99819,1.00,-0.05915,-0.01952,-0.01017,0.99801,1.00
19890,-0.05931,0.00778,-0.00637,0.99819,1.00,-0.05914,-0.01952,-0.01024,0.99801,1.00
19905,-0.05920,0.00744,-0.00616,0.99820,1.00,-0.05904,-0.01986,-0.01002,0.99801,1.00
19918,-0.05919,0.00745,-0.00597,0.99820,1.00,-0.05904,-0.01985,-0.00984,0.99801,1.00
19932,-0.05919,0.00745,-0.00588,0.99820,1.00,-0.05905,-0.01985,-0.00975,0.99801,1.00
19946,-0.05917,0.00748,-0.00590,0.99820,1.00,-0.05902,-0.01982,-0.00978,0.99801,1.00
19960,-0.05917,0.00748,-0.00593,0.99820,1.00,-0.05902,-0.01982,-0.00981,0.99801,1.00
19974,-0.06005,0.00759,-0.00578,0.99815,1.00,-0.05989,-0.01972,-0.00968,0.99796,1.00
19988,-0.06005,0.00760,-0.00566,0.99815,1.00,-0.05990,-0.01971,-0.00956,0.99796,1.00
20002,-0.06028,0.00735,-0.00550,0.99814,1.00,-0.06012,-0.01996,-0.00939,0.99795,1.00
20016,-0.06028,0.00734,-0.00554,0.99814,1.00,-0.06012,-0.01996,-0.00941,0.99795,1.00
20030,-0.06028,0.00734,-0.00558,0.99814,1.00,-0.06012,-0.01996,-0.00944,0.99795,1.00
20044,-0.06023,0.00830,-0.00540,0.99814,1.00,-0.06007,-0.01901,-0.00927,0.99797,1.00
20058,-0.06023,0.00830,-0.00531,0.99814,1.00,-0.06008,-0.01900,-0.00918,0.99797,1.00
20072,-0.05961,0.00541,-0.00569,0.99819,1.00,-0.05942,-0.02188,-0.00953,0.99795,1.00
20086,-0.05961,0.00541,-0.00564,0.99819,1.00,-0.05942,-0.02188,-0.00949,0.99795,1.00
20100,-0.05961,0.00542,-0.00550,0.99819,1.00,-0.05942,-0.02187,-0.00935,0.99795,1.00
20114,-0.05905,0.00703,-0.00517,0.99822,1.00,-0.05889,-0.02027,-0.00900,0.99802,1.00
20128,-0.05905,0.00702,-0.00526,0.99822,1.00,-0.05889,-0.02027,-0.00908,0.99802,1.00
20141,-0.05914,0.00566,-0.00559,0.99822,1.00,-0.05895,-0.02163,-0.00940,0.99798,1.00
20155,-0.05914,0.00566,-0.00555,0.99822,1.00,-0.05895,-0.02163,-0.00936,0.99798,1.00
20169,-0.05976,0.00576,-0.00558,0.99818,1.00,-0.05957,-0.02153,-0.00940,0.99795,1.00
20183,-0.05976,0.00576,-0.00567,0.99818,1.00,-0.05957,-0.02154,-0.00948,0.99795,1.00
20197,-0.05976,0.00575,-0.00578,0.99818,1.00,-0.05957,-0.02155,-0.00959,0.99795,1.00
20211,-0.05998,0.00579,-0.00588,0.99817,1.00,-0.05978,-0.02151,-0.00969,0.99793,1.00
20225,-0.05998,0.00579,-0.00585,0.99817,1.00,-0.05978,-0.02151,-0.00963,0.99793,1.00
20239,-0.05931,0.00628,-0.00583,0.99820,1.00,-0.05913,-0.02101,-0.00956,0.99798,1.00
20253,-0.05931,0.00627,-0.00597,0.99820,1.00,-0.05913,-0.02102,-0.00968,0.99798,1.00
20267,-0.06004,0.00644,-0.00604,0.99816,1.00,-0.05986,-0.02086,-0.00975,0.99794,1.00
20280,-0.06004,0.00644,-0.00600,0.99816,1.00,-0.05986,-0.02085,-0.00970,0.99794,1.00
20295,-0.06004,0.00644,-0.00598,0.99816,1.00,-0.05986,-0.02085,-0.00965,0.99794,1.00
20308,-0.05922,0.00728,-0.00580,0.99820,1.00,-0.05906,-0.02000,-0.00943,0.99801,1.00
20322,-0.05922,0.00728,-0.00591,0.99820,1.00,-0.05906,-0.02001,-0.00951,0.99801,1.00
20336,-0.05823,0.00745,-0.00599,0.99826,1.00,-0.05808,-0.01982,-0.00955,0.99807,1.00
20350,-0.05823,0.00745,-0.00610,0.99826,1.00,-0.05808,-0.01983,-0.00964,0.99807,1.00
20364,-0.05823,0.00743,-0.00631,0.99826,1.00,-0.05807,-0.01984,-0.00984,0.99807,1.00
20378,-0.05758,0.00930,-0.00622,0.99828,1.00,-0.05745,-0.01798,-0.00971,0.99814,1.00
20392,-0.05758,0.00929,-0.00636,0.99828,1.00,-0.05745,-0.01799,-0.00983,0.99814,1.00
20406,-0.05811,0.00958,-0.00639,0.99824,1.00,-0.05800,-0.01769,-0.00985,0.99811,1.00
20420,-0.05811,0.00957,-0.00657,0.99824,1.00,-0.05800,-0.01770,-0.01000,0.99811,1.00
20434,-0.05650,0.00928,-0.00672,0.99834,1.00,-0.05640,-0.01799,-0.01008,0.99820,1.00
20447,-0.05650,0.00928,-0.00672,0.99834,1.00,-0.05640,-0.01798,-0.01006,0.99820,1.00
20462,-0.05650,0.00928,-0.00669,0.99834,1.00,-0.05640,-0.01798,-0.01001,0.99820,1.00
20475,-0.05399,0.01077,-0.00653,0.99846,1.00,-0.05394,-0.01649,-0.00977,0.99836,1.00
20489,-0.05399,0.01076,-0.00659,0.99846,1.00,-0.05394,-0.01649,-0.00981,0.99836,1.00
20503,-0.02133,0.05953,-0.00266,0.99800,1.00,-0.02170,0.03245,-0.00497,0.99923,1.00
20517,-0.02133,0.05953,-0.00262,0.99800,1.00,-0.02170,0.03245,-0.00492,0.99923,1.00
20531,-0.02133,0.05953,-0.00258,0.99800,1.00,-0.02170,0.03245,-0.00486,0.99923,1.00
20545,-0.02204,0.05937,-0.00260,0.99799,1.00,-0.02241,0.03229,-0.00488,0.99922,1.00
20559,-0.02203,0.05937,-0.00244,0.99799,1.00,-0.02240,0.03230,-0.00469,0.99922,1.00
20573,-0.06372,0.01081,-0.00627,0.99789,1.00,-0.06365,-0.01650,-0.00966,0.99779,1.00
20587,-0.06372,0.01078,-0.00672,0.99789,1.00,-0.06364,-0.01653,-0.01010,0.99778,1.00
20601,-0.06447,0.01062,-0.00693,0.99784,1.00,-0.06439,-0.01669,-0.01033,0.99773,1.00
20615,-0.06447,0.01063,-0.00684,0.99784,1.00,-0.06439,-0.01668,-0.01023,0.99773,1.00
20629,-0.06447,0.01063,-0.00677,0.99784,1.00,-0.06439,-0.01668,-0.01015,0.99773,1.00
20643,-0.06274,0.01208,-0.00657,0.99794,1.00,-0.06270,-0.01523,-0.00989,0.99787,1.00
20656,-0.06274,0.01208,-0.00658,0.99794,1.00,-0.06270,-0.01523,-0.00988,0.99787,1.00
20670,-0.06172,0.01343,-0.00660,0.99798,1.00,-0.06170,-0.01387,-0.00987,0.99795,1.00
20684,-0.06172,0.01343,-0.00659,0.99798,1.00,-0.06170,-0.01387,-0.00983,0.99795,1.00
20698,-0.06172,0.01344,-0.00641,0.99798,1.00,-0.06171,-0.01386,-0.00964,0.99795,1.00
20712,-0.06011,0.01362,-0.00633,0.99808,1.00,-0.06011,-0.01366,-0.00949,0.99805,1.00
20726,-0.06011,0.01362,-0.00641,0.99808,1.00,-0.06011,-0.01367,-0.00955,0.99805,1.00
20740,-0.06047,0.01375,-0.00633,0.99806,1.00,-0.06047,-0.01354,-0.00947,0.99803,1.00
20754,-0.06047,0.01374,-0.00640,0.99805,1.00,-0.06047,-0.01354,-0.00951,0.99803,1.00
20768,-0.05898,-0.00110,-0.00805,0.99823,1.00,-0.05882,-0.02832,-0.01109,0.99781,1.00
20782,-0.05898,-0.00110,-0.00815,0.99823,1.00,-0.05882,-0.02832,-0.01117,0.99780,1.00
20796,-0.05898,-0.00110,-0.00811,0.99823,1.00,-0.05882,-0.02832,-0.01112,0.99780,1.00
20810,-0.05846,-0.00128,-0.00809,0.99826,1.00,-0.05830,-0.02850,-0.01107,0.99783,1.00
20824,-0.05846,-0.00128,-0.00809,0.99826,1.00,-0.05830,-0.02849,-0.01105,0.99783,1.00
20838,-0.05789,-0.00146,-0.00824,0.99829,1.00,-0.05774,-0.02867,-0.01117,0.99786,1.00
20851,-0.05789,-0.00147,-0.00839,0.99829,1.00,-0.05773,-0.02868,-0.01130,0.99786,1.00
20865,-0.05789,-0.00147,-0.00835,0.99829,1.00,-0.05774,-0.02867,-0.01125,0.99786,1.00
20879,-0.05775,-0.00306,-0.00848,0.99829,1.00,-0.05759,-0.03026,-0.01136,0.99782,1.00
20893,-0.05775,-0.00306,-0.00847,0.99829,1.00,-0.05759,-0.03026,-0.01133,0.99782,1.00
20907,-0.05910,-0.00282,-0.00838,0.99821,1.00,-0.05894,-0.03002,-0.01127,0.99775,1.00
20921,-0.05910,-0.00282,-0.00834,0.99821,1.00,-0.05894,-0.03002,-0.01122,0.99775,1.00
20935,-0.05829,0.01259,-0.00668,0.99820,1.00,-0.05829,-0.01467,-0.00954,0.99815,1.00
20949,-0.05829,0.01259,-0.00661,0.99820,1.00,-0.05829,-0.01466,-0.00946,0.99815,1.00
20963,-0.05829,0.01259,-0.00665,0.99820,1.00,-0.05829,-0.01466,-0.00947,0.99815,1.00
20977,-0.05942,0.01279,-0.00662,0.99813,1.00,-0.05942,-0.01447,-0.00945,0.99808,1.00
20991,-0.05942,0.01279,-0.00662,0.99813,1.00,-0.05942,-0.01447,-0.00943,0.99808,1.00
21004,-0.06022,0.01174,-0.00676,0.99809,1.00,-0.06020,-0.01552,-0.00956,0.99802,1.00
21018,-0.06022,0.01175,-0.00666,0.99809,1.00,-0.06020,-0.01551,-0.00945,0.99802,1.00
21032,-0.06022,0.01174,-0.00667,0.99809,1.00,-0.06020,-0.01551,-0.00943,0.99802,1.00
21046,-0.06117,0.01157,-0.00666,0.99804,1.00,-0.06115,-0.01569,-0.00943,0.99796,1.00
21060,-0.06117,0.01158,-0.00660,0.99804,1.00,-0.06115,-0.01568,-0.00934,0.99796,1.00
21074,-0.06381,0.01139,-0.00652,0.99788,1.00,-0.06379,-0.01588,-0.00931,0.99779,1.00
21088,-0.06381,0.01139,-0.00649,0.99788,1.00,-0.06379,-0.01588,-0.00927,0.99779,1.00
21102,-0.06129,0.01132,-0.00645,0.99804,1.00,-0.06127,-0.01593,-0.00914,0.99795,1.00
21116,-0.06128,0.01133,-0.00633,0.99804,1.00,-0.06128,-0.01592,-0.00900,0.99795,1.00
21130,-0.06128,0.01134,-0.00625,0.99804,1.00,-0.06128,-0.01592,-0.00891,0.99795,1.00
21144,-0.05560,0.01815,-0.00562,0.99827,1.00,-0.05567,-0.00909,-0.00811,0.99837,1.00
21158,-0.05560,0.01815,-0.00551,0.99827,1.00,-0.05568,-0.00908,-0.00799,0.99838,1.00
21172,-0.05631,0.01789,-0.00538,0.99824,1.00,-0.05638,-0.00935,-0.00787,0.99834,1.00
21185,-0.05631,0.01790,-0.00536,0.99824,1.00,-0.05638,-0.00934,-0.00784,0.99834,1.00
21199,-0.06421,0.01415,-0.00546,0.99782,1.00,-0.06421,-0.01313,-0.00813,0.99782,1.00
21213,-0.06420,0.01415,-0.00544,0.99782,1.00,-0.06422,-0.01313,-0.00811,0.99782,1.00
21227,-0.06420,0.01415,-0.00537,0.99782,1.00,-0.06422,-0.01312,-0.00803,0.99782,1.00
21241,-0.06477,0.01241,-0.00533,0.99781,1.00,-0.06476,-0.01487,-0.00801,0.99776,1.00
21255,-0.06476,0.01242,-0.00516,0.99781,1.00,-0.06476,-0.01486,-0.00784,0.99776,1.00
21269,-0.06389,0.01305,-0.00507,0.99786,1.00,-0.06389,-0.01422,-0.00772,0.99783,1.00
21283,-0.06389,0.01306,-0.00495,0.99786,1.00,-0.06389,-0.01421,-0.00760,0.99783,1.00
21297,-0.06389,0.01306,-0.00495,0.99786,1.00,-0.06389,-0.01421,-0.00759,0.99783,1.00
21311,-0.06187,0.01275,-0.00515,0.99799,1.00,-0.06186,-0.01451,-0.00773,0.99795,1.00
21325,-0.06188,0.01273,-0.00545,0.99799,1.00,-0.06185,-0.01453,-0.00803,0.99795,1.00
21339,-0.05948,0.01574,-0.00535,0.99809,1.00,-0.05949,-0.01152,-0.00788,0.99813,1.00
21352,-0.05948,0.01574,-0.00527,0.99809,1.00,-0.05949,-0.01151,-0.00781,0.99813,1.00
21366,-0.06185,0.01570,-0.00514,0.99795,1.00,-0.06187,-0.01157,-0.00777,0.99799,1.00
21380,-0.06185,0.01571,-0.00509,0.99795,1.00,-0.06187,-0.01156,-0.00773,0.99799,1.00
21395,-0.06185,0.01570,-0.00519,0.99795,1.00,-0.06187,-0.01157,-0.00784,0.99799,1.00
21408,-0.06147,0.01204,-0.00560,0.99802,1.00,-0.06144,-0.01522,-0.00824,0.99796,1.00
21422,-0.06147,0.01203,-0.00566,0.99802,1.00,-0.06144,-0.01523,-0.00829,0.99796,1.00
21436,-0.06119,0.01033,-0.00580,0.99806,1.00,-0.06115,-0.01693,-0.00842,0.99795,1.00
21450,-0.06119,0.01033,-0.00578,0.99806,1.00,-0.06116,-0.01693,-0.00838,0.99795,1.00
21464,-0.06119,0.01033,-0.00578,0.99806,1.00,-0.06116,-0.01693,-0.00837,0.99795,1.00
21478,-0.06006,0.01027,-0.00579,0.99813,1.00,-0.06003,-0.01698,-0.00835,0.99802,1.00
21492,-0.06006,0.01026,-0.00590,0.99812,1.00,-0.06003,-0.01698,-0.00845,0.99802,1.00
21505,-0.06009,0.01078,-0.00586,0.99812,1.00,-0.06007,-0.01647,-0.00840,0.99802,1.00
21519,-0.06009,0.01078,-0.00575,0.99812,1.00,-0.06007,-0.01646,-0.00829,0.99802,1.00
21533,-0.05441,0.01060,-0.00549,0.99845,1.00,-0.05441,-0.01661,-0.00786,0.99835,1.00
21547,-0.05441,0.01061,-0.00543,0.99845,1.00,-0.05441,-0.01661,-0.00779,0.99835,1.00
21562,-0.05441,0.01060,-0.00557,0.99845,1.00,-0.05441,-0.01662,-0.00793,0.99835,1.00
21575,-0.05476,0.01000,-0.00581,0.99843,1.00,-0.05474,-0.01721,-0.00818,0.99832,1.00
21589,-0.05476,0.01001,-0.00578,0.99843,1.00,-0.05474,-0.01721,-0.00814,0.99832,1.00
21603,-0.05570,0.00889,-0.00585,0.99839,1.00,-0.05568,-0.01833,-0.00823,0.99825,1.00
21617,-0.05570,0.00889,-0.00583,0.99839,1.00,-0.05568,-0.01833,-0.00822,0.99825,1.00
21631,-0.05570,0.00890,-0.00574,0.99839,1.00,-0.05568,-0.01832,-0.00813,0.99825,1.00
21645,-0.05582,0.00875,-0.00578,0.99839,1.00,-0.05580,-0.01847,-0.00816,0.99824,1.00
21659,-0.05582,0.00875,-0.00579,0.99839,1.00,-0.05580,-0.01847,-0.00817,0.99824,1.00
21673,-0.05793,0.00862,-0.00578,0.99827,1.00,-0.05790,-0.01861,-0.00821,0.99812,1.00
21686,-0.05793,0.00862,-0.00575,0.99827,1.00,-0.05790,-0.01860,-0.00817,0.99812,1.00
21700,-0.05770,0.00954,-0.00572,0.99827,1.00,-0.05768,-0.01769,-0.00814,0.99815,1.00
21714,-0.05770,0.00954,-0.00564,0.99827,1.00,-0.05768,-0.01769,-0.00806,0.99815,1.00
21729,-0.05770,0.00955,-0.00553,0.99827,1.00,-0.05768,-0.01768,-0.00795,0.99815,1.00
21742,-0.05787,0.01137,-0.00531,0.99825,1.00,-0.05787,-0.01586,-0.00774,0.99817,1.00
21756,-0.05787,0.01137,-0.00531,0.99824,1.00,-0.05787,-0.01586,-0.00775,0.99817,1.00
21770,-0.05781,0.00926,-0.00546,0.99827,1.00,-0.05779,-0.01797,-0.00790,0.99814,1.00
21784,-0.05781,0.00927,-0.00541,0.99827,1.00,-0.05779,-0.01796,-0.00785,0.99814,1.00
21798,-0.05781,0.00927,-0.00543,0.99827,1.00,-0.05779,-0.01797,-0.00788,0.99814,1.00
21812,-0.05777,0.00804,-0.00551,0.99828,1.00,-0.05773,-0.01919,-0.00796,0.99812,1.00
21826,-0.05777,0.00804,-0.00548,0.99828,1.00,-0.05773,-0.01918,-0.00793,0.99812,1.00
21840,-0.05783,0.00802,-0.00551,0.99828,1.00,-0.05779,-0.01921,-0.00796,0.99811,1.00
21853,-0.05783,0.00801,-0.00565,0.99828,1.00,-0.05779,-0.01922,-0.00811,0.99811,1.00
21867,-0.05810,0.00803,-0.00569,0.99826,1.00,-0.05805,-0.01920,-0.00817,0.99810,1.00
21881,-0.05810,0.00803,-0.00577,0.99826,1.00,-0.05805,-0.01920,-0.00825,0.99810,1.00
21896,-0.05810,0.00802,-0.00584,0.99826,1.00,-0.05805,-0.01921,-0.00832,0.99809,1.00
21909,-0.05748,0.00612,-0.00608,0.99831,1.00,-0.05742,-0.02110,-0.00853,0.99809,1.00
21923,-0.05748,0.00611,-0.00615,0.99831,1.00,-0.05742,-0.02111,-0.00858,0.99809,1.00
21937,-0.05790,0.00308,-0.00648,0.99830,1.00,-0.05781,-0.02413,-0.00891,0.99800,1.00
21951,-0.05790,0.00308,-0.00650,0.99830,1.00,-0.05781,-0.02413,-0.00891,0.99800,1.00
21965,-0.05790,0.00309,-0.00632,0.99830,1.00,-0.05781,-0.02412,-0.00873,0.99800,1.00
21979,-0.05953,0.00327,-0.00635,0.99820,1.00,-0.05945,-0.02394,-0.00879,0.99791,1.00
21993,-0.05953,0.00327,-0.00635,0.99820,1.00,-0.05945,-0.02394,-0.00877,0.99791,1.00
22007,-0.06004,0.00890,-0.00592,0.99814,1.00,-0.06001,-0.01833,-0.00835,0.99799,1.00
22021,-0.06004,0.00888,-0.00624,0.99814,1.00,-0.06000,-0.01835,-0.00866,0.99799,1.00
22035,-0.01500,0.08392,-0.00340,0.99635,1.00,-0.01537,0.05703,-0.00460,0.99824,1.00
22048,-0.01500,0.08393,-0.00330,0.99635,1.00,-0.01536,0.05703,-0.00449,0.99824,1.00
22063,-0.01499,0.08393,-0.00321,0.99635,1.00,-0.01535,0.05703,-0.00440,0.99824,1.00
22076,0.03069,0.09898,-0.00711,0.99459,1.00,0.03069,0.07223,-0.00707,0.99689,1.00
22090,0.03070,0.09898,-0.00709,0.99459,1.00,0.03069,0.07223,-0.00706,0.99689,1.00
22104,0.03046,0.08329,-0.00709,0.99603,1.00,0.03042,0.05640,-0.00706,0.99792,1.00
22118,0.03046,0.08329,-0.00710,0.99603,1.00,0.03042,0.05640,-0.00705,0.99792,1.00
22132,0.03046,0.08329,-0.00709,0.99603,1.00,0.03042,0.05640,-0.00703,0.99792,1.00
22146,-0.06436,0.01679,-0.00526,0.99777,1.00,-0.06441,-0.01049,-0.00776,0.99784,1.00
22160,-0.06436,0.01679,-0.00522,0.99777,1.00,-0.06441,-0.01048,-0.00771,0.99784,1.00
22174,-0.06466,0.01677,-0.00524,0.99775,1.00,-0.06471,-0.01051,-0.00774,0.99782,1.00
22188,-0.06466,0.01677,-0.00522,0.99775,1.00,-0.06471,-0.01051,-0.00772,0.99782,1.00
22202,-0.05968,0.01698,-0.00523,0.99806,1.00,-0.05974,-0.01027,-0.00759,0.99813,1.00
22215,-0.05968,0.01698,-0.00515,0.99806,1.00,-0.05974,-0.01027,-0.00751,0.99813,1.00
22230,-0.05967,0.01699,-0.00493,0.99806,1.00,-0.05974,-0.01026,-0.00730,0.99813,1.00
22244,-0.05974,0.01683,-0.00482,0.99806,1.00,-0.05980,-0.01043,-0.00718,0.99813,1.00
22257,-0.05974,0.01682,-0.00499,0.99806,1.00,-0.05980,-0.01044,-0.00735,0.99813,1.00
22271,-0.05961,0.01641,-0.00517,0.99807,1.00,-0.05965,-0.01084,-0.00752,0.99813,1.00
22285,-0.05960,0.01642,-0.00502,0.99807,1.00,-0.05965,-0.01083,-0.00737,0.99813,1.00
22299,-0.05960,0.01643,-0.00480,0.99808,1.00,-0.05966,-0.01082,-0.00714,0.99814,1.00
22313,-0.06064,0.01537,-0.00479,0.99803,1.00,-0.06068,-0.01188,-0.00714,0.99806,1.00
22327,-0.06064,0.01538,-0.00471,0.99803,1.00,-0.06069,-0.01188,-0.00705,0.99806,1.00
22341,-0.06229,0.00717,-0.00546,0.99802,1.00,-0.06224,-0.02007,-0.00784,0.99783,1.00
22355,-0.06229,0.00716,-0.00554,0.99802,1.00,-0.06224,-0.02008,-0.00792,0.99783,1.00
22369,-0.06260,0.00708,-0.00556,0.99800,1.00,-0.06255,-0.02016,-0.00794,0.99781,1.00
22383,-0.06260,0.00709,-0.00544,0.99800,1.00,-0.06255,-0.02015,-0.00780,0.99781,1.00
22397,-0.06260,0.00709,-0.00532,0.99800,1.00,-0.06256,-0.02015,-0.00766,0.99781,1.00
22410,-0.06151,0.00635,-0.00520,0.99807,1.00,-0.06146,-0.02088,-0.00750,0.99786,1.00
22424,-0.06150,0.00637,-0.00499,0.99807,1.00,-0.06146,-0.02086,-0.00727,0.99786,1.00
22438,-0.06003,0.00732,-0.00489,0.99816,1.00,-0.05999,-0.01991,-0.00712,0.99798,1.00
22452,-0.06003,0.00732,-0.00481,0.99816,1.00,-0.05999,-0.01990,-0.00703,0.99798,1.00
22466,-0.05997,0.00740,-0.00464,0.99816,1.00,-0.05993,-0.01983,-0.00685,0.99798,1.00
22480,-0.05997,0.00740,-0.00457,0.99816,1.00,-0.05993,-0.01982,-0.00678,0.99798,1.00
22494,-0.05997,0.00740,-0.00456,0.99816,1.00,-0.05993,-0.01982,-0.00676,0.99798,1.00
22508,-0.05824,0.00748,-0.00452,0.99826,1.00,-0.05819,-0.01973,-0.00667,0.99809,1.00
22522,-0.05824,0.00748,-0.00453,0.99826,1.00,-0.05819,-0.01973,-0.00669,0.99809,1.00
22536,-0.05680,0.00708,-0.00457,0.99835,1.00,-0.05674,-0.02013,-0.00669,0.99816,1.00
22550,-0.05680,0.00708,-0.00460,0.99835,1.00,-0.05674,-0.02013,-0.00672,0.99816,1.00
22564,-0.05680,0.00708,-0.00456,0.99835,1.00,-0.05674,-0.02013,-0.00669,0.99816,1.00
22578,-0.05681,0.00646,-0.00456,0.99835,1.00,-0.05674,-0.02075,-0.00671,0.99815,1.00
22591,-0.05681,0.00645,-0.00460,0.99835,1.00,-0.05674,-0.02075,-0.00676,0.99815,1.00
22605,-0.05840,0.00658,-0.00461,0.99826,1.00,-0.05832,-0.02063,-0.00684,0.99806,1.00
22619,-0.05840,0.00657,-0.00485,0.99826,1.00,-0.05832,-0.02065,-0.00708,0.99806,1.00
22633,-0.05816,0.00669,-0.00504,0.99827,1.00,-0.05808,-0.02053,-0.00729,0.99807,1.00
22647,-0.05816,0.00669,-0.00501,0.99827,1.00,-0.05808,-0.02052,-0.00727,0.99807,1.00
22661,-0.05816,0.00670,-0.00482,0.99827,1.00,-0.05808,-0.02051,-0.00709,0.99808,1.00
22675,-0.05814,0.00732,-0.00470,0.99827,1.00,-0.05808,-0.01990,-0.00698,0.99809,1.00
22689,-0.05814,0.00732,-0.00467,0.99827,1.00,-0.05808,-0.01989,-0.00696,0.99809,1.00
22703,-0.06016,0.00718,-0.00471,0.99815,1.00,-0.06009,-0.02005,-0.00705,0.99797,1.00
22717,-0.06016,0.00717,-0.00491,0.99815,1.00,-0.06009,-0.02006,-0.00724,0.99797,1.00
22731,-0.06016,0.00717,-0.00490,0.99815,1.00,-0.06009,-0.02006,-0.00723,0.99797,1.00
22745,-0.06050,0.00912,-0.00448,0.99812,1.00,-0.06045,-0.01812,-0.00681,0.99798,1.00
22759,-0.06049,0.00913,-0.00419,0.99812,1.00,-0.06046,-0.01810,-0.00652,0.99799,1.00
22773,-0.06058,0.00858,-0.00416,0.99812,1.00,-0.06054,-0.01866,-0.00650,0.99797,1.00
22786,-0.06058,0.00858,-0.00404,0.99812,1.00,-0.06055,-0.01865,-0.00638,0.99797,1.00
22800,-0.06039,0.00679,-0.00406,0.99814,1.00,-0.06033,-0.02044,-0.00638,0.99795,1.00
22814,-0.06039,0.00679,-0.00408,0.99814,1.00,-0.06033,-0.02044,-0.00640,0.99795,1.00
22829,-0.06039,0.00679,-0.00408,0.99814,1.00,-0.06033,-0.02044,-0.00639,0.99795,1.00
22842,-0.06051,0.00645,-0.00407,0.99814,1.00,-0.06044,-0.02078,-0.00638,0.99794,1.00
22856,-0.06051,0.00645,-0.00411,0.99814,1.00,-0.06044,-0.02078,-0.00640,0.99794,1.00
22870,-0.06190,0.00675,-0.00410,0.99805,1.00,-0.06181,-0.02049,-0.00642,0.99786,1.00
22884,-0.06190,0.00674,-0.00424,0.99805,1.00,-0.06181,-0.02050,-0.00656,0.99786,1.00
22898,-0.06190,0.00673,-0.00437,0.99805,1.00,-0.06181,-0.02051,-0.00669,0.99786,1.00
22912,-0.06218,0.00735,-0.00439,0.99803,1.00,-0.06210,-0.01989,-0.00674,0.99785,1.00
22925,-0.06218,0.00735,-0.00435,0.99803,1.00,-0.06210,-0.01989,-0.00670,0.99785,1.00
22939,-0.06144,0.00748,-0.00411,0.99807,1.00,-0.06137,-0.01976,-0.00645,0.99790,1.00
22953,-0.06144,0.00749,-0.00392,0.99808,1.00,-0.06137,-0.01975,-0.00628,0.99790,1.00
22967,-0.06004,0.00754,-0.00425,0.99816,1.00,-0.05997,-0.01969,-0.00659,0.99798,1.00
22981,-0.06004,0.00753,-0.00436,0.99816,1.00,-0.05997,-0.01970,-0.00670,0.99798,1.00
22996,-0.06004,0.00754,-0.00427,0.99816,1.00,-0.05997,-0.01970,-0.00663,0.99798,1.00
23009,-0.05959,0.01022,-0.00398,0.99816,1.00,-0.05955,-0.01702,-0.00633,0.99806,1.00
23023,-0.05959,0.01022,-0.00393,0.99816,1.00,-0.05955,-0.01702,-0.00629,0.99806,1.00
23037,-0.06016,0.01066,-0.00388,0.99812,1.00,-0.06013,-0.01659,-0.00626,0.99803,1.00
23051,-0.06016,0.01065,-0.00396,0.99812,1.00,-0.06012,-0.01659,-0.00634,0.99803,1.00
23065,-0.06016,0.01065,-0.00405,0.99812,1.00,-0.06012,-0.01660,-0.00643,0.99803,1.00
23079,-0.05987,0.01043,-0.00409,0.99814,1.00,-0.05983,-0.01681,-0.00645,0.99805,1.00
23093,-0.05987,0.01043,-0.00404,0.99814,1.00,-0.05983,-0.01681,-0.00639,0.99805,1.00
23107,-0.05927,0.00982,-0.00408,0.99819,1.00,-0.05924,-0.01741,-0.00641,0.99807,1.00
