Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
8479,-18.97978,0.07027,0.05729,-0.01761,0.99573,-0.02333,-0.17682,-0.00419,0.98396,0.04255,-0.11898,-0.03260,0.99145,1.00,-0.02277,-0.20150,-0.00469,0.97921,0.04232,-0.14381,-0.03477,0.98809,1.00
8493,-19.15004,0.07074,0.05692,-0.01749,0.99572,-0.02434,-0.18456,-0.00457,0.98251,0.04178,-0.12710,-0.03341,0.99045,1.00,-0.02373,-0.20906,-0.00508,0.97760,0.04158,-0.15175,-0.03559,0.98690,1.00
8507,-19.29947,0.07116,0.05657,-0.01731,0.99571,-0.02480,-0.18424,-0.00465,0.98256,0.04177,-0.12711,-0.03334,0.99045,1.00,-0.02420,-0.20873,-0.00517,0.97766,0.04157,-0.15175,-0.03555,0.98690,1.00
8521,-19.43758,0.07154,0.05622,-0.01735,0.99570,-0.02440,-0.19015,-0.00473,0.98144,0.04234,-0.13339,-0.03397,0.98958,1.00,-0.02378,-0.21449,-0.00522,0.97642,0.04215,-0.15789,-0.03615,0.98589,1.00
8534,-19.55997,0.07183,0.05589,-0.01734,0.99570,-0.02470,-0.18983,-0.00478,0.98149,0.04235,-0.13338,-0.03403,0.98957,1.00,-0.02407,-0.21418,-0.00528,0.97648,0.04217,-0.15788,-0.03623,0.98589,1.00
8549,-19.67335,0.07196,0.05545,-0.01734,0.99571,-0.02483,-0.18940,-0.00479,0.98157,0.04235,-0.13338,-0.03405,0.98957,1.00,-0.02420,-0.21375,-0.00530,0.97657,0.04217,-0.15788,-0.03625,0.98589,1.00
8563,-19.76433,0.07196,0.05506,-0.01743,0.99573,-0.02660,-0.19131,-0.00519,0.98116,0.04050,-0.13563,-0.03457,0.98933,1.00,-0.02591,-0.21562,-0.00572,0.97612,0.04037,-0.16009,-0.03680,0.98559,1.00
8576,-19.84109,0.07197,0.05471,-0.01749,0.99575,-0.02661,-0.19095,-0.00518,0.98122,0.04050,-0.13563,-0.03460,0.98933,1.00,-0.02591,-0.21527,-0.00571,0.97619,0.04038,-0.16009,-0.03684,0.98559,1.00
8590,-19.90433,0.07202,0.05436,-0.01763,0.99576,-0.02764,-0.19847,-0.00560,0.97970,0.03923,-0.14348,-0.03564,0.98823,1.00,-0.02688,-0.22259,-0.00614,0.97452,0.03916,-0.16776,-0.03787,0.98432,1.00
8604,-19.95022,0.07223,0.05412,-0.01780,0.99576,-0.02778,-0.19824,-0.00562,0.97974,0.03926,-0.14347,-0.03585,0.98822,1.00,-0.02701,-0.22237,-0.00616,0.97457,0.03920,-0.16775,-0.03808,0.98431,1.00
8618,-19.98179,0.07240,0.05394,-0.01789,0.99576,-0.02792,-0.19806,-0.00564,0.97978,0.03928,-0.14347,-0.03598,0.98822,1.00,-0.02714,-0.22219,-0.00619,0.97461,0.03922,-0.16775,-0.03821,0.98431,1.00
8632,-19.99780,0.07256,0.05376,-0.01789,0.99575,-0.02911,-0.20003,-0.00595,0.97934,0.03818,-0.14558,-0.03639,0.98794,1.00,-0.02830,-0.22412,-0.00651,0.97413,0.03815,-0.16982,-0.03865,0.98398,1.00
8646,-19.99827,0.07281,0.05371,-0.01825,0.99573,-0.02922,-0.19998,-0.00597,0.97935,0.03824,-0.14556,-0.03680,0.98792,1.00,-0.02838,-0.22407,-0.00653,0.97414,0.03822,-0.16980,-0.03907,0.98396,1.00
8660,-19.98316,0.07306,0.05372,-0.01866,0.99570,-0.03052,-0.20339,-0.00634,0.97860,0.03697,-0.14891,-0.03780,0.98744,1.00,-0.02963,-0.22740,-0.00692,0.97333,0.03699,-0.17308,-0.04008,0.98340,1.00
8674,-19.95297,0.07307,0.05372,-0.01874,0.99570,-0.03051,-0.20339,-0.00634,0.97860,0.03698,-0.14891,-0.03788,0.98743,1.00,-0.02961,-0.22740,-0.00692,0.97333,0.03701,-0.17307,-0.04016,0.98339,1.00
8688,-19.90722,0.07316,0.05376,-0.01879,0.99569,-0.03032,-0.20373,-0.00631,0.97854,0.03723,-0.14922,-0.03795,0.98737,1.00,-0.02945,-0.22774,-0.00689,0.97325,0.03723,-0.17339,-0.04023,0.98333,1.00
8702,-19.84580,0.07331,0.05391,-0.01887,0.99567,-0.03043,-0.20389,-0.00634,0.97850,0.03725,-0.14922,-0.03808,0.98737,1.00,-0.02955,-0.22790,-0.00692,0.97321,0.03725,-0.17338,-0.04037,0.98332,1.00
8716,-19.76543,0.07344,0.05403,-0.01908,0.99565,-0.03047,-0.20401,-0.00635,0.97847,0.03729,-0.14921,-0.03833,0.98736,1.00,-0.02958,-0.22802,-0.00693,0.97318,0.03730,-0.17337,-0.04061,0.98331,1.00
8730,-19.67552,0.07364,0.05413,-0.01909,0.99563,-0.03185,-0.20458,-0.00666,0.97831,0.03606,-0.14963,-0.03864,0.98733,1.00,-0.03094,-0.22858,-0.00727,0.97301,0.03609,-0.17378,-0.04097,0.98327,1.00
8743,-19.56944,0.07383,0.05423,-0.01909,0.99561,-0.03202,-0.20468,-0.00670,0.97828,0.03607,-0.14962,-0.03872,0.98733,1.00,-0.03110,-0.22868,-0.00731,0.97298,0.03610,-0.17378,-0.04105,0.98327,1.00
8757,-19.44685,0.07391,0.05430,-0.01908,0.99560,-0.03092,-0.20463,-0.00647,0.97833,0.03727,-0.14954,-0.03855,0.98730,1.00,-0.03005,-0.22863,-0.00706,0.97302,0.03725,-0.17369,-0.04086,0.98325,1.00
8771,-19.31076,0.07396,0.05437,-0.01913,0.99559,-0.03094,-0.20470,-0.00647,0.97831,0.03728,-0.14954,-0.03862,0.98730,1.00,-0.03007,-0.22870,-0.00707,0.97301,0.03727,-0.17369,-0.04093,0.98324,1.00
8785,-19.15475,0.07402,0.05444,-0.01924,0.99558,-0.03096,-0.20477,-0.00648,0.97830,0.03730,-0.14953,-0.03875,0.98729,1.00,-0.03008,-0.22877,-0.00707,0.97299,0.03729,-0.17369,-0.04106,0.98324,1.00
8799,-18.98685,0.07410,0.05447,-0.01934,0.99557,-0.03075,-0.20459,-0.00643,0.97834,0.03758,-0.14932,-0.03880,0.98731,1.00,-0.02987,-0.22859,-0.00702,0.97304,0.03756,-0.17348,-0.04111,0.98326,1.00
8813,-18.80481,0.07421,0.05443,-0.01952,0.99556,-0.03079,-0.20455,-0.00644,0.97835,0.03761,-0.14932,-0.03901,0.98730,1.00,-0.02991,-0.22855,-0.00702,0.97305,0.03759,-0.17347,-0.04132,0.98325,1.00
8827,-18.60800,0.07464,0.05454,-0.01981,0.99552,-0.03023,-0.20295,-0.00627,0.97870,0.03860,-0.14760,-0.03912,0.98752,1.00,-0.02936,-0.22699,-0.00685,0.97343,0.03856,-0.17179,-0.04144,0.98351,1.00
8841,-18.40086,0.07510,0.05469,-0.02015,0.99547,-0.03052,-0.20311,-0.00633,0.97866,0.03867,-0.14758,-0.03961,0.98750,1.00,-0.02962,-0.22715,-0.00691,0.97338,0.03865,-0.17177,-0.04193,0.98349,1.00
8855,-18.17617,0.07550,0.05491,-0.02035,0.99543,-0.03055,-0.20151,-0.00629,0.97899,0.03905,-0.14574,-0.03972,0.98775,1.00,-0.02967,-0.22560,-0.00687,0.97374,0.03901,-0.16997,-0.04206,0.98378,1.00
8869,-17.93557,0.07578,0.05525,-0.02047,0.99538,-0.03076,-0.20185,-0.00634,0.97891,0.03908,-0.14573,-0.03995,0.98775,1.00,-0.02987,-0.22594,-0.00693,0.97366,0.03905,-0.16996,-0.04230,0.98377,1.00
8883,-17.66950,0.07598,0.05564,-0.02071,0.99534,-0.03084,-0.20224,-0.00637,0.97883,0.03913,-0.14572,-0.04027,0.98773,1.00,-0.02993,-0.22632,-0.00696,0.97357,0.03911,-0.16995,-0.04262,0.98375,1.00
8896,-17.41514,0.07609,0.05611,-0.02082,0.99530,-0.03070,-0.19888,-0.00623,0.97952,0.03949,-0.14187,-0.04001,0.98829,1.00,-0.02982,-0.22306,-0.00683,0.97433,0.03943,-0.16620,-0.04238,0.98439,1.00
8910,-17.13850,0.07615,0.05650,-0.02105,0.99527,-0.03065,-0.19926,-0.00624,0.97945,0.03953,-0.14186,-0.04026,0.98828,1.00,-0.02977,-0.22343,-0.00683,0.97424,0.03947,-0.16619,-0.04263,0.98438,1.00
8924,-16.84005,0.07615,0.05692,-0.02126,0.99524,-0.03025,-0.19101,-0.00589,0.98110,0.04021,-0.13316,-0.03954,0.98949,1.00,-0.02941,-0.21539,-0.00649,0.97606,0.04011,-0.15769,-0.04194,0.98578,1.00
8938,-16.53396,0.07606,0.05730,-0.02146,0.99522,-0.03009,-0.19137,-0.00587,0.98104,0.04024,-0.13316,-0.03973,0.98948,1.00,-0.02924,-0.21576,-0.00646,0.97599,0.04014,-0.15769,-0.04211,0.98577,1.00
8952,-16.20797,0.07606,0.05757,-0.02180,0.99520,-0.02996,-0.19164,-0.00585,0.98099,0.04028,-0.13314,-0.04006,0.98947,1.00,-0.02910,-0.21602,-0.00644,0.97593,0.04019,-0.15767,-0.04244,0.98576,1.00
8966,-15.87784,0.07610,0.05779,-0.02225,0.99518,-0.02783,-0.19082,-0.00541,0.98121,0.04242,-0.13217,-0.04013,0.98951,1.00,-0.02703,-0.21521,-0.00596,0.97618,0.04226,-0.15670,-0.04247,0.98583,1.00
8980,-15.53518,0.07592,0.05790,-0.02243,0.99518,-0.02760,-0.19092,-0.00537,0.98120,0.04243,-0.13216,-0.04025,0.98950,1.00,-0.02680,-0.21530,-0.00591,0.97616,0.04227,-0.15670,-0.04258,0.98582,1.00
8994,-15.17864,0.07588,0.05786,-0.02247,0.99518,-0.02746,-0.18766,-0.00525,0.98184,0.04265,-0.12894,-0.03994,0.98993,1.00,-0.02670,-0.21212,-0.00580,0.97686,0.04244,-0.15353,-0.04227,0.98633,1.00
9008,-14.81362,0.07590,0.05779,-0.02279,0.99518,-0.02739,-0.18759,-0.00523,0.98185,0.04269,-0.12892,-0.04024,0.98992,1.00,-0.02662,-0.21204,-0.00578,0.97688,0.04249,-0.15352,-0.04256,0.98631,1.00
9022,-14.43226,0.07578,0.05770,-0.02287,0.99519,-0.02783,-0.17725,-0.00501,0.98376,0.04251,-0.11862,-0.03932,0.99125,1.00,-0.02711,-0.20196,-0.00559,0.97900,0.04227,-0.14345,-0.04170,0.98787,1.00
9036,-14.04266,0.07563,0.05755,-0.02285,0.99521,-0.02770,-0.17710,-0.00499,0.98379,0.04250,-0.11862,-0.03924,0.99125,1.00,-0.02698,-0.20180,-0.00556,0.97904,0.04226,-0.14345,-0.04161,0.98788,1.00
9050,-13.61859,0.07568,0.05744,-0.02306,0.99521,-0.02770,-0.17699,-0.00498,0.98381,0.04252,-0.11861,-0.03945,0.99124,1.00,-0.02697,-0.20169,-0.00556,0.97906,0.04229,-0.14345,-0.04182,0.98787,1.00
9064,-13.21396,0.07595,0.05731,-0.02321,0.99519,-0.02334,-0.17157,-0.00407,0.98489,0.04736,-0.11345,-0.03860,0.99166,1.00,-0.02274,-0.19640,-0.00456,0.98025,0.04699,-0.13840,-0.04090,0.98841,1.00
9077,-12.80231,0.07620,0.05707,-0.02303,0.99519,-0.02363,-0.17135,-0.00411,0.98492,0.04735,-0.11346,-0.03848,0.99167,1.00,-0.02304,-0.19618,-0.00461,0.98029,0.04698,-0.13841,-0.04080,0.98842,1.00
9091,-12.37215,0.07643,0.05692,-0.02292,0.99519,-0.02395,-0.16268,-0.00395,0.98638,0.04760,-0.10491,-0.03761,0.99263,1.00,-0.02340,-0.18772,-0.00447,0.98193,0.04720,-0.13005,-0.03997,0.98958,1.00
9105,-11.93202,0.07663,0.05682,-0.02281,0.99518,-0.02417,-0.16260,-0.00398,0.98639,0.04759,-0.10491,-0.03755,0.99263,1.00,-0.02363,-0.18763,-0.00451,0.98194,0.04719,-0.13005,-0.03992,0.98958,1.00
9119,-11.47074,0.07676,0.05673,-0.02274,0.99517,-0.02432,-0.16252,-0.00401,0.98640,0.04759,-0.10491,-0.03752,0.99263,1.00,-0.02378,-0.18755,-0.00454,0.98196,0.04719,-0.13005,-0.03990,0.98958,1.00
9133,-11.01087,0.07683,0.05660,-0.02271,0.99518,-0.02328,-0.15394,-0.00363,0.98780,0.04902,-0.09647,-0.03655,0.99346,1.00,-0.02279,-0.17917,-0.00415,0.98355,0.04858,-0.12179,-0.03894,0.99060,1.00
9147,-10.54458,0.07679,0.05648,-0.02231,0.99520,-0.02335,-0.15382,-0.00364,0.98782,0.04898,-0.09649,-0.03615,0.99347,1.00,-0.02288,-0.17905,-0.00416,0.98356,0.04853,-0.12181,-0.03855,0.99062,1.00
9161,-10.06915,0.07678,0.05647,-0.02213,0.99520,-0.02301,-0.14748,-0.00343,0.98879,0.04956,-0.09017,-0.03532,0.99407,1.00,-0.02256,-0.17285,-0.00396,0.98468,0.04910,-0.11562,-0.03773,0.99136,1.00
9175,-9.58597,0.07693,0.05648,-0.02199,0.99519,-0.02318,-0.14750,-0.00346,0.98878,0.04956,-0.09017,-0.03523,0.99407,1.00,-0.02274,-0.17288,-0.00399,0.98467,0.04909,-0.11562,-0.03764,0.99137,1.00
9189,-9.09269,0.07712,0.05652,-0.02180,0.99518,-0.02564,-0.13674,-0.00354,0.99027,0.04768,-0.07928,-0.03420,0.99512,1.00,-0.02517,-0.16234,-0.00414,0.98641,0.04726,-0.10494,-0.03672,0.99268,1.00
9203,-8.59786,0.07734,0.05664,-0.02181,0.99516,-0.02584,-0.13687,-0.00357,0.99025,0.04768,-0.07928,-0.03428,0.99512,1.00,-0.02536,-0.16247,-0.00418,0.98638,0.04727,-0.10494,-0.03680,0.99267,1.00
9217,-8.06298,0.07742,0.05678,-0.02172,0.99514,-0.02593,-0.13701,-0.00359,0.99022,0.04768,-0.07928,-0.03421,0.99512,1.00,-0.02546,-0.16261,-0.00420,0.98635,0.04726,-0.10494,-0.03674,0.99268,1.00
9231,-7.55617,0.07736,0.05694,-0.02161,0.99514,-0.02831,-0.12891,-0.00368,0.99125,0.04551,-0.07094,-0.03345,0.99588,1.00,-0.02781,-0.15467,-0.00435,0.98757,0.04513,-0.09675,-0.03606,0.99363,1.00
9245,-7.05449,0.07731,0.05731,-0.02180,0.99512,-0.02821,-0.12927,-0.00368,0.99120,0.04552,-0.07093,-0.03364,0.99587,1.00,-0.02770,-0.15504,-0.00435,0.98751,0.04515,-0.09674,-0.03625,0.99362,1.00
9258,-6.53154,0.07734,0.05770,-0.02216,0.99509,-0.02803,-0.11440,-0.00323,0.99303,0.04619,-0.05567,-0.03245,0.99685,1.00,-0.02753,-0.14043,-0.00391,0.98970,0.04581,-0.08172,-0.03509,0.99498,1.00
9272,-6.00238,0.07725,0.05813,-0.02225,0.99507,-0.02790,-0.11482,-0.00323,0.99299,0.04620,-0.05567,-0.03256,0.99685,1.00,-0.02740,-0.14085,-0.00390,0.98964,0.04582,-0.08172,-0.03519,0.99498,1.00
9286,-5.46327,0.07722,0.05864,-0.02236,0.99504,-0.02783,-0.11533,-0.00323,0.99293,0.04621,-0.05566,-0.03269,0.99684,1.00,-0.02733,-0.14135,-0.00390,0.98957,0.04583,-0.08171,-0.03532,0.99498,1.00
9300,-4.93285,0.07713,0.05907,-0.02247,0.99502,-0.03041,-0.10561,-0.00323,0.99394,0.04383,-0.04544,-0.03190,0.99750,1.00,-0.02990,-0.13180,-0.00398,0.99082,0.04347,-0.07163,-0.03462,0.99588,1.00
9314,-4.38680,0.07700,0.05962,-0.02253,0.99499,-0.03026,-0.10615,-0.00323,0.99388,0.04384,-0.04543,-0.03198,0.99749,1.00,-0.02975,-0.13233,-0.00397,0.99075,0.04347,-0.07162,-0.03469,0.99588,1.00
9328,-3.83610,0.07676,0.06011,-0.02269,0.99498,-0.03211,-0.09557,-0.00308,0.99490,0.04207,-0.03432,-0.03104,0.99804,1.00,-0.03161,-0.12191,-0.00388,0.99203,0.04169,-0.06066,-0.03383,0.99671,1.00
9342,-3.28777,0.07652,0.06065,-0.02283,0.99496,-0.03183,-0.09611,-0.00308,0.99486,0.04207,-0.03432,-0.03119,0.99804,1.00,-0.03133,-0.12244,-0.00387,0.99197,0.04170,-0.06065,-0.03396,0.99671,1.00
9356,-2.74355,0.07629,0.06114,-0.02296,0.99494,-0.03682,-0.08301,-0.00307,0.99586,0.03725,-0.02062,-0.03000,0.99864,1.00,-0.03632,-0.10953,-0.00400,0.99331,0.03689,-0.04710,-0.03293,0.99767,1.00
9370,-2.18754,0.07617,0.06153,-0.02316,0.99492,-0.03667,-0.08339,-0.00307,0.99584,0.03726,-0.02061,-0.03021,0.99864,1.00,-0.03615,-0.10992,-0.00400,0.99328,0.03690,-0.04710,-0.03313,0.99766,1.00
9385,-1.60852,0.07609,0.06185,-0.02332,0.99491,-0.03656,-0.08370,-0.00307,0.99582,0.03726,-0.02060,-0.03039,0.99863,1.00,-0.03603,-0.11022,-0.00400,0.99325,0.03691,-0.04709,-0.03330,0.99765,1.00
9398,-1.08543,0.07609,0.06220,-0.02356,0.99488,-0.03725,-0.06868,-0.00257,0.99694,0.03702,-0.00524,-0.02895,0.99888,1.00,-0.03680,-0.09537,-0.00353,0.99476,0.03662,-0.03187,-0.03191,0.99831,1.00
9411,-0.53354,0.07616,0.06258,-0.02373,0.99485,-0.03729,-0.06907,-0.00258,0.99691,0.03702,-0.00524,-0.02915,0.99888,1.00,-0.03683,-0.09576,-0.00355,0.99472,0.03662,-0.03187,-0.03212,0.99830,1.00
9426,0.03159,0.07620,0.06289,-0.02397,0.99482,-0.03744,-0.06152,-0.00231,0.99740,0.03714,0.00260,-0.02854,0.99890,1.00,-0.03702,-0.08828,-0.00328,0.99540,0.03670,-0.02409,-0.03152,0.99854,1.00
9439,0.58448,0.07629,0.06319,-0.02415,0.99479,-0.03751,-0.06183,-0.00233,0.99738,0.03713,0.00261,-0.02875,0.99889,1.00,-0.03708,-0.08859,-0.00330,0.99537,0.03670,-0.02408,-0.03174,0.99853,1.00
9453,1.14424,0.07638,0.06353,-0.02431,0.99476,-0.03596,-0.05004,-0.00180,0.99810,0.03913,0.01464,-0.02759,0.99875,1.00,-0.03562,-0.07691,-0.00275,0.99640,0.03863,-0.01212,-0.03056,0.99871,1.00
9467,1.69216,0.07642,0.06388,-0.02449,0.99473,-0.03599,-0.05039,-0.00182,0.99808,0.03913,0.01465,-0.02780,0.99874,1.00,-0.03564,-0.07726,-0.00276,0.99637,0.03863,-0.01212,-0.03078,0.99871,1.00
9481,2.25942,0.07652,0.06421,-0.02465,0.99469,-0.03607,-0.05073,-0.00183,0.99806,0.03912,0.01466,-0.02800,0.99873,1.00,-0.03571,-0.07759,-0.00278,0.99634,0.03863,-0.01211,-0.03097,0.99870,1.00
9495,2.81034,0.07659,0.06450,-0.02479,0.99467,-0.03607,-0.03544,-0.00128,0.99872,0.03966,0.03016,-0.02642,0.99841,1.00,-0.03579,-0.06241,-0.00224,0.99741,0.03910,0.00331,-0.02943,0.99880,1.00
9509,3.35849,0.07673,0.06477,-0.02477,0.99464,-0.03619,-0.03571,-0.00129,0.99871,0.03966,0.03016,-0.02642,0.99841,1.00,-0.03592,-0.06269,-0.00226,0.99738,0.03910,0.00331,-0.02943,0.99880,1.00
9523,3.90646,0.07682,0.06489,-0.02477,0.99462,-0.03757,-0.02852,-0.00107,0.99889,0.03859,0.03747,-0.02557,0.99823,1.00,-0.03734,-0.05554,-0.00208,0.99776,0.03800,0.01059,-0.02863,0.99881,1.00
9537,4.44484,0.07691,0.06510,-0.02477,0.99460,-0.03765,-0.02873,-0.00108,0.99888,0.03859,0.03747,-0.02558,0.99822,1.00,-0.03743,-0.05575,-0.00209,0.99774,0.03800,0.01059,-0.02864,0.99881,1.00
9551,4.99168,0.07692,0.06517,-0.02472,0.99460,-0.03766,-0.02880,-0.00109,0.99888,0.03860,0.03746,-0.02553,0.99823,1.00,-0.03743,-0.05582,-0.00209,0.99774,0.03800,0.01059,-0.02860,0.99881,1.00
9565,5.52812,0.07704,0.06527,-0.02477,0.99458,-0.03822,-0.01169,-0.00045,0.99920,0.03864,0.05458,-0.02360,0.99748,1.00,-0.03809,-0.03878,-0.00148,0.99852,0.03799,0.02766,-0.02670,0.99854,1.00
9579,6.06028,0.07715,0.06529,-0.02463,0.99457,-0.03833,-0.01170,-0.00045,0.99920,0.03865,0.05457,-0.02345,0.99749,1.00,-0.03820,-0.03880,-0.00148,0.99852,0.03799,0.02766,-0.02657,0.99854,1.00
9593,6.59583,0.07734,0.06528,-0.02441,0.99457,-0.03908,-0.00702,-0.00027,0.99921,0.03823,0.05921,-0.02265,0.99726,1.00,-0.03899,-0.03413,-0.00133,0.99866,0.03754,0.03230,-0.02580,0.99844,1.00
9606,7.10844,0.07759,0.06520,-0.02434,0.99455,-0.03933,-0.00695,-0.00027,0.99920,0.03823,0.05921,-0.02257,0.99726,1.00,-0.03924,-0.03406,-0.00134,0.99865,0.03754,0.03229,-0.02572,0.99844,1.00
9620,7.62704,0.07776,0.06502,-0.02432,0.99455,-0.03923,0.00451,0.00018,0.99922,0.03881,0.07040,-0.02123,0.99654,1.00,-0.03919,-0.02262,-0.00089,0.99898,0.03810,0.04348,-0.02439,0.99803,1.00
9634,8.13190,0.07794,0.06487,-0.02431,0.99455,-0.03941,0.00466,0.00018,0.99921,0.03881,0.07040,-0.02118,0.99654,1.00,-0.03938,-0.02247,-0.00089,0.99897,0.03810,0.04348,-0.02436,0.99803,1.00
9648,8.64990,0.07821,0.06464,-0.02439,0.99454,-0.03969,0.00488,0.00019,0.99920,0.03881,0.07040,-0.02123,0.99654,1.00,-0.03965,-0.02225,-0.00088,0.99897,0.03810,0.04348,-0.02442,0.99803,1.00
9662,9.14783,0.07851,0.06441,-0.02461,0.99453,-0.04479,0.01511,0.00068,0.99888,0.03430,0.08042,-0.01983,0.99597,1.00,-0.04479,-0.01204,-0.00054,0.99892,0.03356,0.05351,-0.02318,0.99773,1.00
9676,9.63281,0.07881,0.06431,-0.02460,0.99451,-0.04509,0.01521,0.00069,0.99887,0.03430,0.08042,-0.01979,0.99597,1.00,-0.04509,-0.01195,-0.00054,0.99891,0.03356,0.05351,-0.02315,0.99773,1.00
9690,10.12105,0.07897,0.06420,-0.02444,0.99451,-0.04457,0.04627,0.00207,0.99793,0.03575,0.11101,-0.01582,0.99305,1.00,-0.04477,0.01918,0.00086,0.99881,0.03488,0.08423,-0.01917,0.99565,1.00
9704,10.59872,0.07924,0.06413,-0.02429,0.99449,-0.04481,0.04634,0.00208,0.99792,0.03577,0.11100,-0.01562,0.99305,1.00,-0.04502,0.01925,0.00087,0.99880,0.03489,0.08422,-0.01898,0.99566,1.00
9718,11.06864,0.07953,0.06419,-0.02424,0.99447,-0.04509,0.04627,0.00209,0.99791,0.03578,0.11100,-0.01554,0.99305,1.00,-0.04531,0.01918,0.00087,0.99879,0.03490,0.08422,-0.01891,0.99566,1.00
9732,11.52842,0.07987,0.06426,-0.02426,0.99444,-0.04507,0.05601,0.00253,0.99741,0.03636,0.12069,-0.01431,0.99192,1.00,-0.04535,0.02897,0.00132,0.99855,0.03545,0.09398,-0.01769,0.99479,1.00
9746,11.97631,0.08034,0.06423,-0.02421,0.99440,-0.04553,0.05603,0.00256,0.99739,0.03638,0.12068,-0.01418,0.99192,1.00,-0.04581,0.02900,0.00133,0.99853,0.03546,0.09397,-0.01758,0.99479,1.00
9760,12.41790,0.08077,0.06418,-0.02416,0.99437,-0.04593,0.06524,0.00301,0.99681,0.03660,0.12972,-0.01288,0.99079,1.00,-0.04627,0.03826,0.00177,0.99819,0.03565,0.10309,-0.01630,0.99390,1.00
9773,12.84330,0.08112,0.06418,-0.02404,0.99435,-0.04625,0.06524,0.00303,0.99679,0.03663,0.12971,-0.01269,0.99079,1.00,-0.04660,0.03826,0.00179,0.99818,0.03567,0.10308,-0.01613,0.99390,1.00
9788,13.27867,0.08139,0.06408,-0.02401,0.99433,-0.04842,0.07291,0.00354,0.99616,0.03491,0.13721,-0.01136,0.98986,1.00,-0.04883,0.04598,0.00225,0.99775,0.03391,0.11065,-0.01485,0.99317,1.00
9801,13.68305,0.08167,0.06405,-0.02397,0.99431,-0.04868,0.07294,0.00356,0.99614,0.03493,0.13721,-0.01126,0.98986,1.00,-0.04909,0.04601,0.00226,0.99773,0.03392,0.11064,-0.01476,0.99317,1.00
9815,14.08064,0.08191,0.06399,-0.02406,0.99429,-0.04893,0.07300,0.00359,0.99612,0.03492,0.13721,-0.01129,0.98986,1.00,-0.04934,0.04606,0.00228,0.99772,0.03391,0.11065,-0.01481,0.99317,1.00
9829,14.46623,0.08203,0.06403,-0.02408,0.99428,-0.04877,0.08560,0.00420,0.99513,0.03547,0.14966,-0.00965,0.98805,1.00,-0.04925,0.05878,0.00290,0.99705,0.03442,0.12323,-0.01315,0.99169,1.00
9843,14.84291,0.08210,0.06399,-0.02414,0.99427,-0.04885,0.08563,0.00420,0.99512,0.03546,0.14966,-0.00968,0.98805,1.00,-0.04933,0.05881,0.00291,0.99705,0.03441,0.12323,-0.01319,0.99169,1.00
9857,15.21376,0.08217,0.06406,-0.02460,0.99425,-0.04846,0.09621,0.00469,0.99417,0.03618,0.16015,-0.00879,0.98639,1.00,-0.04897,0.06950,0.00342,0.99637,0.03511,0.13385,-0.01227,0.99030,1.00
9871,15.57030,0.08225,0.06414,-0.02474,0.99424,-0.04857,0.09612,0.00470,0.99417,0.03616,0.16015,-0.00891,0.98639,1.00,-0.04908,0.06941,0.00342,0.99637,0.03509,0.13385,-0.01240,0.99030,1.00
9885,15.91728,0.08226,0.06417,-0.02485,0.99423,-0.04861,0.09609,0.00470,0.99417,0.03614,0.16015,-0.00901,0.98639,1.00,-0.04911,0.06938,0.00342,0.99637,0.03507,0.13386,-0.01250,0.99030,1.00
9899,16.24241,0.08233,0.06422,-0.02495,0.99422,-0.04902,0.10001,0.00493,0.99377,0.03589,0.16407,-0.00851,0.98576,1.00,-0.04957,0.07335,0.00365,0.99607,0.03479,0.13782,-0.01201,0.98977,1.00
9913,16.56668,0.08249,0.06429,-0.02509,0.99420,-0.04921,0.09994,0.00495,0.99376,0.03588,0.16407,-0.00860,0.98576,1.00,-0.04975,0.07327,0.00366,0.99606,0.03478,0.13783,-0.01211,0.98977,1.00
9927,16.87306,0.08259,0.06443,-0.02512,0.99418,-0.04994,0.10340,0.00520,0.99337,0.03533,0.16762,-0.00803,0.98519,1.00,-0.05053,0.07677,0.00390,0.99576,0.03419,0.14143,-0.01154,0.98929,1.00
9941,17.16095,0.08269,0.06459,-0.02521,0.99416,-0.05005,0.10323,0.00520,0.99338,0.03532,0.16763,-0.00810,0.98518,1.00,-0.05064,0.07660,0.00390,0.99577,0.03418,0.14143,-0.01163,0.98929,1.00
9954,17.44104,0.08269,0.06475,-0.02520,0.99415,-0.04976,0.10787,0.00541,0.99290,0.03570,0.17233,-0.00751,0.98436,1.00,-0.05039,0.08130,0.00412,0.99541,0.03453,0.14620,-0.01101,0.98859,1.00
9968,17.70554,0.08268,0.06494,-0.02520,0.99414,-0.04975,0.10767,0.00539,0.99293,0.03570,0.17233,-0.00753,0.98436,1.00,-0.05038,0.08110,0.00410,0.99542,0.03453,0.14620,-0.01103,0.98859,1.00
9983,17.96772,0.08269,0.06496,-0.02527,0.99413,-0.04978,0.10765,0.00540,0.99293,0.03569,0.17233,-0.00759,0.98436,1.00,-0.05041,0.08108,0.00411,0.99542,0.03452,0.14620,-0.01109,0.98859,1.00
