Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
51031,0.00,15.00,-0.08790,0.14266,0.02146,0.98563,1.00,-0.08905,0.11590,0.01863,0.98909,1.00
51045,0.00,15.00,-0.08790,0.14266,0.02144,0.98563,1.00,-0.08905,0.11590,0.01861,0.98909,1.00
51059,0.00,15.00,-0.08789,0.14266,0.02150,0.98563,1.00,-0.08905,0.11590,0.01866,0.98909,1.00
51073,0.00,15.00,-0.08902,0.14236,0.02160,0.98557,1.00,-0.09019,0.11559,0.01873,0.98902,1.00
51086,0.00,15.00,-0.08903,0.14236,0.02153,0.98557,1.00,-0.09020,0.11558,0.01866,0.98902,1.00
51100,0.00,15.00,-0.09050,0.14234,0.02167,0.98543,1.00,-0.09168,0.11555,0.01876,0.98888,1.00
51114,0.00,15.00,-0.09049,0.14234,0.02171,0.98543,1.00,-0.09168,0.11555,0.01881,0.98888,1.00
51128,0.00,15.00,-0.09057,0.14109,0.02158,0.98561,1.00,-0.09173,0.11428,0.01868,0.98903,1.00
51142,0.00,15.00,-0.09058,0.14108,0.02148,0.98561,1.00,-0.09175,0.11427,0.01858,0.98903,1.00
51157,0.00,15.00,-0.09060,0.14106,0.02132,0.98562,1.00,-0.09177,0.11426,0.01841,0.98903,1.00
51170,0.00,15.00,-0.09077,0.14125,0.02120,0.98558,1.00,-0.09193,0.11445,0.01828,0.98900,1.00
51184,0.00,15.00,-0.09076,0.14126,0.02124,0.98558,1.00,-0.09192,0.11445,0.01832,0.98900,1.00
51198,0.00,15.00,-0.09016,0.14129,0.02117,0.98563,1.00,-0.09133,0.11449,0.01827,0.98905,1.00
51212,0.00,15.00,-0.09016,0.14129,0.02116,0.98563,1.00,-0.09133,0.11449,0.01826,0.98905,1.00
51226,0.00,15.00,-0.09016,0.14129,0.02114,0.98563,1.00,-0.09133,0.11449,0.01824,0.98905,1.00
51240,0.00,15.00,-0.09005,0.14076,0.02095,0.98572,1.00,-0.09121,0.11395,0.01805,0.98913,1.00
51253,0.00,15.00,-0.09006,0.14076,0.02089,0.98572,1.00,-0.09122,0.11395,0.01800,0.98913,1.00
51268,0.00,15.00,-0.09668,0.09946,0.01699,0.99019,1.00,-0.09734,0.07216,0.01379,0.99254,1.00
51281,0.00,15.00,-0.09667,0.09946,0.01704,0.99019,1.00,-0.09733,0.07217,0.01384,0.99254,1.00
51295,0.00,15.00,-0.09815,0.05270,0.01148,0.99371,1.00,-0.09814,0.02519,0.00817,0.99482,1.00
51309,0.00,15.00,-0.09816,0.05269,0.01139,0.99371,1.00,-0.09814,0.02518,0.00808,0.99482,1.00
51323,0.00,15.00,-0.09816,0.05269,0.01131,0.99371,1.00,-0.09814,0.02517,0.00800,0.99482,1.00
51337,0.00,15.00,-0.09821,0.04708,0.01061,0.99400,1.00,-0.09811,0.01956,0.00729,0.99496,1.00
51351,0.00,15.00,-0.09821,0.04708,0.01062,0.99400,1.00,-0.09811,0.01957,0.00731,0.99496,1.00
51365,0.00,15.00,-0.09746,0.04790,0.01072,0.99403,1.00,-0.09738,0.02039,0.00744,0.99501,1.00
51379,0.00,15.00,-0.09745,0.04792,0.01090,0.99403,1.00,-0.09737,0.02041,0.00763,0.99501,1.00
51393,0.00,15.00,-0.09745,0.04791,0.01085,0.99403,1.00,-0.09737,0.02041,0.00758,0.99501,1.00
51407,0.00,15.00,-0.09712,0.04723,0.01058,0.99410,1.00,-0.09703,0.01972,0.00732,0.99506,1.00
51421,0.00,15.00,-0.09712,0.04722,0.01053,0.99410,1.00,-0.09703,0.01972,0.00727,0.99506,1.00
51435,0.00,15.00,-0.09728,0.04793,0.01075,0.99404,1.00,-0.09720,0.02043,0.00748,0.99503,1.00
51448,0.00,15.00,-0.09727,0.04795,0.01090,0.99404,1.00,-0.09719,0.02044,0.00763,0.99503,1.00
51463,0.00,15.00,-0.09732,0.04698,0.01084,0.99408,1.00,-0.09723,0.01947,0.00757,0.99504,1.00
51476,0.00,15.00,-0.09731,0.04699,0.01092,0.99408,1.00,-0.09722,0.01948,0.00765,0.99504,1.00
51491,0.00,15.00,-0.09731,0.04699,0.01089,0.99408,1.00,-0.09722,0.01948,0.00762,0.99504,1.00
51505,0.00,15.00,-0.09752,0.04631,0.01078,0.99410,1.00,-0.09741,0.01880,0.00750,0.99504,1.00
51518,0.00,15.00,-0.09752,0.04630,0.01072,0.99410,1.00,-0.09741,0.01879,0.00744,0.99504,1.00
51532,0.00,15.00,-0.09725,0.04624,0.01067,0.99413,1.00,-0.09713,0.01873,0.00739,0.99507,1.00
51546,0.00,15.00,-0.09725,0.04623,0.01061,0.99413,1.00,-0.09714,0.01873,0.00733,0.99507,1.00
51560,0.00,15.00,-0.09725,0.04623,0.01058,0.99413,1.00,-0.09714,0.01872,0.00730,0.99507,1.00
51574,0.00,15.00,-0.09484,0.04608,0.01043,0.99437,1.00,-0.09472,0.01859,0.00722,0.99530,1.00
51588,0.00,15.00,-0.09484,0.04608,0.01038,0.99437,1.00,-0.09473,0.01859,0.00718,0.99530,1.00
51602,0.00,15.00,-0.09484,0.04279,0.00999,0.99452,1.00,-0.09468,0.01531,0.00678,0.99537,1.00
51616,0.00,15.00,-0.09484,0.04278,0.00989,0.99452,1.00,-0.09468,0.01530,0.00669,0.99537,1.00
51630,0.00,15.00,-0.09489,0.02369,0.00779,0.99518,1.00,-0.09447,-0.00377,0.00458,0.99551,1.00
51643,0.00,15.00,-0.09489,0.02369,0.00777,0.99518,1.00,-0.09447,-0.00377,0.00456,0.99551,1.00
51658,0.00,15.00,-0.09489,0.02369,0.00783,0.99517,1.00,-0.09447,-0.00376,0.00462,0.99551,1.00
51671,0.00,15.00,-0.09358,0.02340,0.00777,0.99531,1.00,-0.09316,-0.00405,0.00460,0.99563,1.00
51685,0.00,15.00,-0.09358,0.02340,0.00779,0.99531,1.00,-0.09316,-0.00405,0.00462,0.99563,1.00
51699,0.00,15.00,-0.09353,0.02011,0.00746,0.99539,1.00,-0.09306,-0.00733,0.00429,0.99562,1.00
51713,0.00,15.00,-0.09353,0.02011,0.00755,0.99539,1.00,-0.09306,-0.00732,0.00438,0.99562,1.00
51727,0.00,15.00,-0.09352,0.02013,0.00774,0.99538,1.00,-0.09306,-0.00730,0.00458,0.99562,1.00
51741,0.00,15.00,-0.09296,0.02000,0.00785,0.99544,1.00,-0.09250,-0.00743,0.00469,0.99567,1.00
51755,0.00,15.00,-0.09295,0.02001,0.00799,0.99544,1.00,-0.09250,-0.00742,0.00484,0.99567,1.00
51768,0.00,15.00,-0.09372,0.02250,0.00831,0.99531,1.00,-0.09328,-0.00495,0.00514,0.99561,1.00
51782,0.00,15.00,-0.09371,0.02252,0.00850,0.99531,1.00,-0.09328,-0.00493,0.00531,0.99561,1.00
51796,0.00,15.00,-0.09330,0.02219,0.00855,0.99535,1.00,-0.09286,-0.00526,0.00538,0.99565,1.00
51810,0.00,15.00,-0.09330,0.02219,0.00863,0.99535,1.00,-0.09286,-0.00525,0.00546,0.99565,1.00
51825,0.00,15.00,-0.09330,0.02220,0.00867,0.99535,1.00,-0.09286,-0.00525,0.00550,0.99565,1.00
51839,0.00,15.00,-0.09325,0.02049,0.00851,0.99540,1.00,-0.09278,-0.00695,0.00534,0.99565,1.00
51852,0.00,15.00,-0.09324,0.02050,0.00864,0.99539,1.00,-0.09278,-0.00694,0.00547,0.99565,1.00
51866,0.00,15.00,-0.09323,0.02005,0.00873,0.99540,1.00,-0.09275,-0.00739,0.00557,0.99565,1.00
51880,0.00,15.00,-0.09323,0.02004,0.00864,0.99541,1.00,-0.09275,-0.00740,0.00548,0.99565,1.00
51894,0.00,15.00,-0.09323,0.02002,0.00848,0.99541,1.00,-0.09275,-0.00741,0.00532,0.99565,1.00
51908,0.00,15.00,-0.09278,0.01992,0.00846,0.99545,1.00,-0.09229,-0.00751,0.00531,0.99569,1.00
51925,0.00,15.00,-0.09278,0.01992,0.00852,0.99545,1.00,-0.09229,-0.00751,0.00537,0.99569,1.00
51937,0.00,15.00,-0.09365,0.01982,0.00858,0.99537,1.00,-0.09316,-0.00762,0.00541,0.99561,1.00
51950,0.00,0.00,-0.09365,0.01982,0.00864,0.99537,1.00,-0.09316,-0.00762,0.00547,0.99561,1.00
51964,0.00,0.00,-0.09483,0.01933,0.00857,0.99527,1.00,-0.09433,-0.00812,0.00536,0.99549,1.00
51978,0.00,0.00,-0.09483,0.01933,0.00853,0.99527,1.00,-0.09433,-0.00812,0.00532,0.99549,1.00
51992,0.00,0.00,-0.09483,0.01932,0.00850,0.99527,1.00,-0.09432,-0.00812,0.00529,0.99549,1.00
52005,0.00,0.00,-0.09479,0.01901,0.00850,0.99528,1.00,-0.09428,-0.00844,0.00529,0.99550,1.00
52019,0.00,0.00,-0.09479,0.01902,0.00856,0.99528,1.00,-0.09428,-0.00843,0.00535,0.99550,1.00
52034,0.00,0.00,-0.09482,0.01905,0.00862,0.99528,1.00,-0.09431,-0.00839,0.00541,0.99549,1.00
52047,0.00,0.00,-0.09482,0.01906,0.00869,0.99527,1.00,-0.09431,-0.00838,0.00548,0.99549,1.00
52061,0.00,0.00,-0.09276,0.01911,0.00872,0.99547,1.00,-0.09226,-0.00831,0.00557,0.99568,1.00
52075,0.00,0.00,-0.09276,0.01911,0.00871,0.99547,1.00,-0.09226,-0.00832,0.00555,0.99568,1.00
52089,0.00,0.00,-0.09276,0.01910,0.00856,0.99547,1.00,-0.09226,-0.00833,0.00541,0.99569,1.00
52103,0.00,0.00,-0.09285,0.01960,0.00871,0.99545,1.00,-0.09235,-0.00783,0.00555,0.99568,1.00
52117,0.00,0.00,-0.09285,0.01961,0.00882,0.99545,1.00,-0.09235,-0.00782,0.00568,0.99568,1.00
52131,0.00,0.00,-0.09292,0.04471,0.01168,0.99460,1.00,-0.09276,0.01724,0.00854,0.99550,1.00
52145,0.00,0.00,-0.09293,0.04469,0.01147,0.99460,1.00,-0.09277,0.01722,0.00834,0.99550,1.00
52159,0.00,0.00,-0.09293,0.04468,0.01136,0.99460,1.00,-0.09277,0.01721,0.00824,0.99551,1.00
52173,0.00,0.00,-0.09548,0.04868,0.01210,0.99417,1.00,-0.09538,0.02119,0.00890,0.99518,1.00
52186,0.00,0.00,-0.09548,0.04869,0.01221,0.99417,1.00,-0.09538,0.02120,0.00900,0.99517,1.00
52200,0.00,0.00,-0.09563,0.04883,0.01233,0.99414,1.00,-0.09554,0.02133,0.00911,0.99516,1.00
52214,0.00,0.00,-0.09563,0.04882,0.01230,0.99414,1.00,-0.09554,0.02133,0.00907,0.99516,1.00
52228,0.00,0.00,-0.09323,0.02006,0.00880,0.99540,1.00,-0.09273,-0.00738,0.00563,0.99565,1.00
52242,0.00,0.00,-0.09323,0.02006,0.00882,0.99540,1.00,-0.09273,-0.00738,0.00564,0.99565,1.00
52256,0.00,0.00,-0.09323,0.02006,0.00877,0.99540,1.00,-0.09273,-0.00738,0.00560,0.99565,1.00
52270,0.00,0.00,-0.09091,0.01717,0.00839,0.99568,1.00,-0.09037,-0.01023,0.00528,0.99584,1.00
52284,0.00,0.00,-0.09091,0.01716,0.00830,0.99568,1.00,-0.09037,-0.01024,0.00519,0.99584,1.00
52298,0.00,0.00,-0.08967,0.00101,0.00646,0.99595,1.00,-0.08893,-0.02631,0.00341,0.99568,1.00
52312,0.00,0.00,-0.08967,0.00101,0.00648,0.99595,1.00,-0.08893,-0.02631,0.00342,0.99568,1.00
52326,0.00,0.00,-0.08967,0.00101,0.00646,0.99595,1.00,-0.08893,-0.02631,0.00341,0.99568,1.00
52340,0.00,0.00,-0.08889,-0.00684,0.00558,0.99600,1.00,-0.08805,-0.03410,0.00255,0.99553,1.00
52354,0.00,0.00,-0.08889,-0.00683,0.00562,0.99600,1.00,-0.08805,-0.03410,0.00260,0.99553,1.00
52368,0.00,0.00,-0.08903,-0.00813,0.00553,0.99598,1.00,-0.08817,-0.03539,0.00250,0.99547,1.00
52381,0.00,0.00,-0.08903,-0.00813,0.00556,0.99598,1.00,-0.08817,-0.03538,0.00254,0.99547,1.00
52395,0.00,0.00,-0.08905,-0.00874,0.00567,0.99597,1.00,-0.08819,-0.03599,0.00265,0.99545,1.00
52409,0.00,0.00,-0.08905,-0.00873,0.00572,0.99597,1.00,-0.08819,-0.03598,0.00270,0.99545,1.00
52423,0.00,0.00,-0.08905,-0.00873,0.00577,0.99597,1.00,-0.08819,-0.03598,0.00276,0.99545,1.00
52437,0.00,0.00,-0.08927,-0.00922,0.00573,0.99595,1.00,-0.08840,-0.03646,0.00272,0.99541,1.00
52451,0.00,0.00,-0.08928,-0.00921,0.00583,0.99595,1.00,-0.08841,-0.03646,0.00282,0.99541,1.00
52465,0.00,0.00,-0.09071,-0.00957,0.00580,0.99581,1.00,-0.08982,-0.03682,0.00275,0.99527,1.00
52479,0.00,0.00,-0.09071,-0.00957,0.00578,0.99581,1.00,-0.08982,-0.03682,0.00273,0.99527,1.00
52493,0.00,0.00,-0.09071,-0.00957,0.00579,0.99581,1.00,-0.08982,-0.03682,0.00274,0.99527,1.00
52507,0.00,0.00,-0.09104,-0.00962,0.00572,0.99578,1.00,-0.09014,-0.03688,0.00266,0.99524,1.00
52521,0.00,0.00,-0.09104,-0.00963,0.00567,0.99578,1.00,-0.09014,-0.03688,0.00262,0.99524,1.00
52535,0.00,0.00,-0.09084,-0.00954,0.00567,0.99580,1.00,-0.08994,-0.03679,0.00262,0.99526,1.00
52548,0.00,0.00,-0.09084,-0.00954,0.00567,0.99580,1.00,-0.08994,-0.03679,0.00262,0.99526,1.00
52562,0.00,0.00,-0.08935,-0.00945,0.00572,0.99594,1.00,-0.08847,-0.03669,0.00272,0.99540,1.00
52576,0.00,0.00,-0.08935,-0.00945,0.00569,0.99594,1.00,-0.08847,-0.03670,0.00269,0.99540,1.00
52591,0.00,0.00,-0.08935,-0.00946,0.00565,0.99594,1.00,-0.08847,-0.03670,0.00265,0.99540,1.00
52604,0.00,0.00,-0.08941,-0.00977,0.00568,0.99593,1.00,-0.08852,-0.03701,0.00268,0.99538,1.00
52618,0.00,0.00,-0.08941,-0.00977,0.00565,0.99593,1.00,-0.08852,-0.03702,0.00264,0.99538,1.00
52632,0.00,0.00,-0.08959,-0.00966,0.00550,0.99592,1.00,-0.08869,-0.03690,0.00248,0.99537,1.00
52646,0.00,0.00,-0.08959,-0.00966,0.00549,0.99592,1.00,-0.08869,-0.03691,0.00247,0.99537,1.00
52660,0.00,0.00,-0.08958,-0.00966,0.00548,0.99592,1.00,-0.08869,-0.03691,0.00247,0.99537,1.00
52673,0.00,0.00,-0.08958,-0.00657,0.00584,0.99594,1.00,-0.08873,-0.03383,0.00283,0.99548,1.00
52687,0.00,0.00,-0.08958,-0.00658,0.00569,0.99594,1.00,-0.08872,-0.03385,0.00267,0.99548,1.00
52701,0.00,0.00,-0.08815,-0.00641,0.00550,0.99607,1.00,-0.08730,-0.03367,0.00251,0.99561,1.00
52715,0.00,0.00,-0.08815,-0.00642,0.00541,0.99607,1.00,-0.08730,-0.03368,0.00243,0.99561,1.00
52729,0.00,0.00,-0.08729,-0.00679,0.00551,0.99614,1.00,-0.08646,-0.03403,0.00255,0.99567,1.00
52743,0.00,0.00,-0.08729,-0.00677,0.00568,0.99614,1.00,-0.08646,-0.03402,0.00272,0.99567,1.00
52757,0.00,0.00,-0.08729,-0.00676,0.00584,0.99614,1.00,-0.08647,-0.03400,0.00288,0.99567,1.00
52771,0.00,0.00,-0.08802,-0.00675,0.00589,0.99608,1.00,-0.08719,-0.03400,0.00290,0.99561,1.00
52785,0.00,0.00,-0.08802,-0.00676,0.00583,0.99608,1.00,-0.08719,-0.03401,0.00285,0.99561,1.00
52799,0.00,0.00,-0.08876,-0.00674,0.00582,0.99601,1.00,-0.08791,-0.03399,0.00282,0.99554,1.00
52813,0.00,0.00,-0.08876,-0.00673,0.00593,0.99601,1.00,-0.08792,-0.03398,0.00293,0.99554,1.00
52827,0.00,0.00,-0.08876,-0.00672,0.00601,0.99601,1.00,-0.08792,-0.03398,0.00301,0.99554,1.00
52841,0.00,0.00,-0.08873,-0.00691,0.00601,0.99601,1.00,-0.08788,-0.03417,0.00300,0.99554,1.00
52854,0.00,0.00,-0.08873,-0.00692,0.00598,0.99601,1.00,-0.08788,-0.03417,0.00297,0.99554,1.00
52869,0.00,0.00,-0.08840,-0.00733,0.00593,0.99604,1.00,-0.08755,-0.03458,0.00293,0.99556,1.00
52882,0.00,0.00,-0.08840,-0.00733,0.00588,0.99604,1.00,-0.08755,-0.03458,0.00289,0.99556,1.00
52896,0.00,0.00,-0.08836,-0.00746,0.00599,0.99604,1.00,-0.08751,-0.03471,0.00299,0.99555,1.00
52910,0.00,0.00,-0.08837,-0.00744,0.00620,0.99604,1.00,-0.08752,-0.03469,0.00320,0.99555,1.00
52925,0.00,0.00,-0.08837,-0.00743,0.00633,0.99604,1.00,-0.08752,-0.03468,0.00333,0.99555,1.00
52938,0.00,0.00,-0.08915,-0.00649,0.00633,0.99598,1.00,-0.08831,-0.03376,0.00332,0.99552,1.00
52952,0.00,0.00,-0.08915,-0.00651,0.00614,0.99598,1.00,-0.08830,-0.03377,0.00313,0.99552,1.00
52966,0.00,0.00,-0.08923,-0.00660,0.00605,0.99597,1.00,-0.08837,-0.03387,0.00304,0.99551,1.00
52980,0.00,0.00,-0.08923,-0.00659,0.00616,0.99597,1.00,-0.08837,-0.03386,0.00315,0.99551,1.00
52994,0.00,0.00,-0.08923,-0.00658,0.00628,0.99597,1.00,-0.08838,-0.03385,0.00326,0.99551,1.00
53008,0.00,0.00,-0.08854,-0.00652,0.00637,0.99603,1.00,-0.08770,-0.03378,0.00338,0.99557,1.00
53022,0.00,0.00,-0.08854,-0.00652,0.00641,0.99603,1.00,-0.08770,-0.03377,0.00342,0.99557,1.00
53036,0.00,0.00,-0.08809,-0.00662,0.00638,0.99607,1.00,-0.08725,-0.03387,0.00339,0.99561,1.00
53050,0.00,0.00,-0.08809,-0.00662,0.00634,0.99607,1.00,-0.08725,-0.03387,0.00336,0.99561,1.00
53064,0.00,0.00,-0.08808,-0.00628,0.00636,0.99607,1.00,-0.08723,-0.03354,0.00338,0.99562,1.00
53077,0.00,0.00,-0.08808,-0.00628,0.00637,0.99607,1.00,-0.08723,-0.03354,0.00338,0.99562,1.00
53092,0.00,0.00,-0.08808,-0.00628,0.00634,0.99607,1.00,-0.08723,-0.03354,0.00336,0.99562,1.00
53105,0.00,0.00,-0.08806,-0.00627,0.00633,0.99608,1.00,-0.08722,-0.03353,0.00335,0.99562,1.00
53119,0.00,0.00,-0.08806,-0.00627,0.00635,0.99608,1.00,-0.08722,-0.03352,0.00337,0.99562,1.00
53133,0.00,0.00,-0.08829,-0.00610,0.00633,0.99606,1.00,-0.08744,-0.03336,0.00334,0.99561,1.00
53147,0.00,0.00,-0.08829,-0.00610,0.00637,0.99606,1.00,-0.08744,-0.03336,0.00338,0.99561,1.00
53161,0.00,0.00,-0.08829,-0.00610,0.00631,0.99606,1.00,-0.08744,-0.03336,0.00332,0.99561,1.00
53175,0.00,0.00,-0.08967,-0.00615,0.00631,0.99593,1.00,-0.08881,-0.03342,0.00328,0.99548,1.00
53189,0.00,0.00,-0.08967,-0.00615,0.00635,0.99593,1.00,-0.08882,-0.03342,0.00332,0.99548,1.00
53203,0.00,0.00,-0.09001,-0.00631,0.00632,0.99590,1.00,-0.08915,-0.03358,0.00328,0.99545,1.00
53217,0.00,0.00,-0.09001,-0.00630,0.00637,0.99590,1.00,-0.08915,-0.03358,0.00333,0.99545,1.00
53230,0.00,0.00,-0.09015,-0.00736,0.00625,0.99588,1.00,-0.08928,-0.03463,0.00321,0.99540,1.00
53244,0.00,0.00,-0.09015,-0.00736,0.00626,0.99588,1.00,-0.08928,-0.03463,0.00322,0.99540,1.00
53259,0.00,0.00,-0.09015,-0.00736,0.00624,0.99588,1.00,-0.08928,-0.03463,0.00321,0.99540,1.00
53272,0.00,0.00,-0.09001,-0.00739,0.00622,0.99589,1.00,-0.08914,-0.03465,0.00319,0.99541,1.00
53286,0.00,0.00,-0.09001,-0.00739,0.00623,0.99589,1.00,-0.08914,-0.03465,0.00319,0.99541,1.00
53300,0.00,0.00,-0.08830,-0.00631,0.00638,0.99605,1.00,-0.08745,-0.03357,0.00340,0.99560,1.00
53314,0.00,0.00,-0.08830,-0.00630,0.00642,0.99605,1.00,-0.08745,-0.03356,0.00344,0.99560,1.00
53328,0.00,0.00,-0.08830,-0.00631,0.00641,0.99605,1.00,-0.08745,-0.03356,0.00342,0.99560,1.00
53342,0.00,0.00,-0.08831,-0.00615,0.00641,0.99605,1.00,-0.08746,-0.03341,0.00342,0.99560,1.00
53356,0.00,0.00,-0.08831,-0.00615,0.00642,0.99605,1.00,-0.08746,-0.03341,0.00344,0.99560,1.00
53370,0.00,0.00,-0.08793,-0.00622,0.00643,0.99609,1.00,-0.08708,-0.03348,0.00346,0.99563,1.00
53384,0.00,0.00,-0.08793,-0.00623,0.00637,0.99609,1.00,-0.08708,-0.03348,0.00340,0.99563,1.00
53398,0.00,0.00,-0.08903,-0.00702,0.00631,0.99598,1.00,-0.08816,-0.03428,0.00330,0.99551,1.00
53411,0.00,0.00,-0.08903,-0.00702,0.00637,0.99598,1.00,-0.08816,-0.03427,0.00336,0.99551,1.00
53426,0.00,0.00,-0.08903,-0.00702,0.00634,0.99598,1.00,-0.08816,-0.03427,0.00333,0.99551,1.00
53439,0.00,0.00,-0.08685,-0.00690,0.00635,0.99618,1.00,-0.08600,-0.03414,0.00340,0.99570,1.00
53453,0.00,0.00,-0.08685,-0.00690,0.00632,0.99618,1.00,-0.08600,-0.03414,0.00337,0.99570,1.00
53467,0.00,0.00,-0.08897,-0.00689,0.00636,0.99599,1.00,-0.08811,-0.03414,0.00335,0.99552,1.00
53481,0.00,0.00,-0.08897,-0.00689,0.00638,0.99599,1.00,-0.08811,-0.03414,0.00336,0.99552,1.00
53495,0.00,0.00,-0.08976,-0.00691,0.00637,0.99592,1.00,-0.08889,-0.03418,0.00333,0.99545,1.00
53509,0.00,0.00,-0.08976,-0.00691,0.00639,0.99592,1.00,-0.08889,-0.03417,0.00335,0.99545,1.00
53523,0.00,0.00,-0.08976,-0.00691,0.00641,0.99592,1.00,-0.08889,-0.03417,0.00337,0.99545,1.00
53537,0.00,0.00,-0.08969,-0.00685,0.00640,0.99593,1.00,-0.08882,-0.03412,0.00337,0.99546,1.00
53551,0.00,0.00,-0.08969,-0.00687,0.00619,0.99593,1.00,-0.08881,-0.03413,0.00316,0.99546,1.00
53565,0.00,0.00,-0.08971,-0.00546,0.00631,0.99593,1.00,-0.08885,-0.03273,0.00328,0.99550,1.00
53579,0.00,0.00,-0.08971,-0.00545,0.00637,0.99593,1.00,-0.08885,-0.03272,0.00334,0.99550,1.00
53593,0.00,0.00,-0.08971,-0.00544,0.00654,0.99593,1.00,-0.08886,-0.03271,0.00351,0.99550,1.00
53607,0.00,0.00,-0.08897,-0.00519,0.00667,0.99600,1.00,-0.08813,-0.03246,0.00366,0.99557,1.00
53620,0.00,0.00,-0.08897,-0.00519,0.00672,0.99600,1.00,-0.08813,-0.03245,0.00371,0.99557,1.00
53634,0.00,0.00,-0.08874,-0.00891,0.00636,0.99600,1.00,-0.08785,-0.03615,0.00337,0.99547,1.00
53648,0.00,0.00,-0.08873,-0.00891,0.00633,0.99600,1.00,-0.08784,-0.03615,0.00333,0.99547,1.00
53662,0.00,0.00,-0.08856,-0.00894,0.00631,0.99601,1.00,-0.08767,-0.03618,0.00332,0.99549,1.00
53676,0.00,0.00,-0.08856,-0.00893,0.00640,0.99601,1.00,-0.08767,-0.03617,0.00341,0.99549,1.00
53690,0.00,0.00,-0.08856,-0.00893,0.00643,0.99601,1.00,-0.08767,-0.03616,0.00345,0.99549,1.00
53704,0.00,0.00,-0.08857,-0.00877,0.00644,0.99601,1.00,-0.08767,-0.03601,0.00346,0.99549,1.00
53718,0.00,0.00,-0.08857,-0.00877,0.00646,0.99601,1.00,-0.08767,-0.03600,0.00348,0.99549,1.00
53732,0.00,0.00,-0.08990,-0.00667,0.00668,0.99591,1.00,-0.08902,-0.03392,0.00367,0.99545,1.00
53746,0.00,0.00,-0.08990,-0.00666,0.00674,0.99591,1.00,-0.08902,-0.03392,0.00372,0.99545,1.00
53760,0.00,0.00,-0.08990,-0.00664,0.00694,0.99590,1.00,-0.08903,-0.03390,0.00392,0.99544,1.00
53773,0.00,0.00,-0.08996,-0.00674,0.00702,0.99590,1.00,-0.08909,-0.03400,0.00401,0.99544,1.00
53787,0.00,0.00,-0.08996,-0.00675,0.00692,0.99590,1.00,-0.08908,-0.03401,0.00391,0.99544,1.00
53801,0.00,0.00,-0.08861,-0.00717,0.00672,0.99602,1.00,-0.08773,-0.03442,0.00375,0.99554,1.00
53815,0.00,0.00,-0.08861,-0.00718,0.00667,0.99602,1.00,-0.08773,-0.03442,0.00370,0.99554,1.00
53829,0.00,0.00,-0.08777,-0.00707,0.00678,0.99609,1.00,-0.08690,-0.03431,0.00383,0.99562,1.00
53843,0.00,0.00,-0.08777,-0.00706,0.00686,0.99609,1.00,-0.08690,-0.03430,0.00391,0.99562,1.00
53858,0.00,0.00,-0.08778,-0.00705,0.00699,0.99609,1.00,-0.08691,-0.03429,0.00403,0.99562,1.00
53871,0.00,0.00,-0.08868,-0.00715,0.00702,0.99601,1.00,-0.08781,-0.03439,0.00403,0.99554,1.00
53885,0.00,0.00,-0.08869,-0.00714,0.00705,0.99601,1.00,-0.08781,-0.03439,0.00406,0.99554,1.00
53899,0.00,0.00,-0.08899,-0.00678,0.00708,0.99598,1.00,-0.08811,-0.03403,0.00408,0.99552,1.00
53913,0.00,0.00,-0.08899,-0.00677,0.00715,0.99598,1.00,-0.08811,-0.03402,0.00414,0.99552,1.00
53927,0.00,0.00,-0.08899,-0.00677,0.00710,0.99598,1.00,-0.08811,-0.03403,0.00409,0.99552,1.00
53941,0.00,0.00,-0.08946,-0.00687,0.00704,0.99594,1.00,-0.08857,-0.03413,0.00402,0.99548,1.00
53954,0.00,345.00,-0.08946,-0.00687,0.00699,0.99594,1.00,-0.08856,-0.03413,0.00397,0.99548,1.00
53969,0.00,345.00,-0.08940,-0.00654,0.00697,0.99595,1.00,-0.08851,-0.03380,0.00396,0.99549,1.00
53982,0.00,345.00,-0.08940,-0.00654,0.00699,0.99595,1.00,-0.08851,-0.03380,0.00397,0.99549,1.00
53996,0.00,345.00,-0.08631,-0.00597,0.00708,0.99623,1.00,-0.08546,-0.03321,0.00415,0.99578,1.00
54010,0.00,345.00,-0.08631,-0.00597,0.00713,0.99622,1.00,-0.08546,-0.03321,0.00420,0.99578,1.00
54025,0.00,345.00,-0.08631,-0.00597,0.00709,0.99623,1.00,-0.08546,-0.03321,0.00416,0.99578,1.00
54038,0.00,345.00,-0.08635,-0.00580,0.00715,0.99622,1.00,-0.08550,-0.03304,0.00423,0.99578,1.00
54052,0.00,345.00,-0.08635,-0.00581,0.00713,0.99622,1.00,-0.08550,-0.03304,0.00420,0.99578,1.00
54066,0.00,345.00,-0.09024,-0.00584,0.00712,0.99588,1.00,-0.08936,-0.03311,0.00409,0.99544,1.00
54080,0.00,345.00,-0.09024,-0.00584,0.00719,0.99588,1.00,-0.08936,-0.03311,0.00416,0.99544,1.00
54094,0.00,345.00,-0.09024,-0.00583,0.00727,0.99588,1.00,-0.08936,-0.03310,0.00423,0.99544,1.00
54107,0.00,345.00,-0.09027,-0.00591,0.00733,0.99587,1.00,-0.08939,-0.03317,0.00429,0.99543,1.00
54122,0.00,345.00,-0.09027,-0.00590,0.00734,0.99587,1.00,-0.08939,-0.03317,0.00431,0.99543,1.00
