Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
91532,10.00,0.00,0.04925,-0.02323,-0.02947,0.99808,1.00,0.04837,-0.05019,-0.03017,0.99711,1.00
91545,10.00,0.00,0.04925,-0.02323,-0.02949,0.99808,1.00,0.04837,-0.05019,-0.03020,0.99711,1.00
91559,10.00,0.00,0.05800,-0.02322,-0.02936,0.99761,1.00,0.05708,-0.05020,-0.02983,0.99666,1.00
91573,10.00,0.00,0.05800,-0.02322,-0.02942,0.99761,1.00,0.05708,-0.05020,-0.02988,0.99666,1.00
91587,10.00,0.00,0.05801,-0.02321,-0.02956,0.99761,1.00,0.05709,-0.05019,-0.03002,0.99665,1.00
91601,10.00,0.00,0.05811,-0.02267,-0.02980,0.99761,1.00,0.05719,-0.04965,-0.03024,0.99667,1.00
91615,10.00,0.00,0.05811,-0.02266,-0.03000,0.99760,1.00,0.05720,-0.04964,-0.03044,0.99666,1.00
91629,10.00,0.00,0.05794,-0.02268,-0.03006,0.99761,1.00,0.05702,-0.04966,-0.03049,0.99667,1.00
91643,10.00,0.00,0.05794,-0.02267,-0.03014,0.99761,1.00,0.05703,-0.04965,-0.03057,0.99667,1.00
91657,10.00,0.00,0.05835,-0.02289,-0.03026,0.99758,1.00,0.05741,-0.04987,-0.03068,0.99663,1.00
91671,10.00,0.00,0.05835,-0.02288,-0.03034,0.99757,1.00,0.05742,-0.04986,-0.03075,0.99663,1.00
91685,10.00,0.00,0.05835,-0.02288,-0.03049,0.99757,1.00,0.05742,-0.04986,-0.03089,0.99663,1.00
91699,10.00,0.00,0.05896,-0.02319,-0.03050,0.99752,1.00,0.05802,-0.05017,-0.03088,0.99658,1.00
91713,10.00,0.00,0.05897,-0.02319,-0.03052,0.99752,1.00,0.05802,-0.05017,-0.03089,0.99658,1.00
91727,10.00,0.00,0.05872,-0.02380,-0.03049,0.99752,1.00,0.05776,-0.05078,-0.03087,0.99656,1.00
91740,10.00,0.00,0.05872,-0.02380,-0.03054,0.99752,1.00,0.05776,-0.05078,-0.03092,0.99656,1.00
91754,10.00,0.00,0.05853,-0.02294,-0.03053,0.99756,1.00,0.05756,-0.04992,-0.03091,0.99661,1.00
91768,10.00,0.00,0.05853,-0.02294,-0.03049,0.99756,1.00,0.05756,-0.04992,-0.03088,0.99662,1.00
91782,10.00,0.00,0.05853,-0.02294,-0.03050,0.99756,1.00,0.05756,-0.04992,-0.03089,0.99661,1.00
91796,10.00,0.00,0.05855,-0.02278,-0.03056,0.99756,1.00,0.05759,-0.04976,-0.03096,0.99662,1.00
91810,10.00,0.00,0.05855,-0.02277,-0.03067,0.99755,1.00,0.05759,-0.04975,-0.03107,0.99662,1.00
91824,10.00,0.00,0.05865,-0.02277,-0.03074,0.99755,1.00,0.05768,-0.04974,-0.03115,0.99661,1.00
91838,10.00,0.00,0.05864,-0.02277,-0.03069,0.99755,1.00,0.05768,-0.04975,-0.03110,0.99661,1.00
91852,10.00,0.00,0.05864,-0.02278,-0.03053,0.99755,1.00,0.05767,-0.04976,-0.03095,0.99661,1.00
91866,10.00,0.00,0.05906,-0.02214,-0.03030,0.99755,1.00,0.05808,-0.04912,-0.03073,0.99663,1.00
91879,10.00,0.00,0.05906,-0.02214,-0.03037,0.99755,1.00,0.05808,-0.04912,-0.03081,0.99663,1.00
91893,10.00,0.00,0.05936,-0.02215,-0.03035,0.99753,1.00,0.05840,-0.04913,-0.03078,0.99661,1.00
91907,10.00,0.00,0.05936,-0.02215,-0.03041,0.99753,1.00,0.05840,-0.04913,-0.03083,0.99661,1.00
91921,10.00,0.00,0.05955,-0.02204,-0.03040,0.99752,1.00,0.05859,-0.04902,-0.03083,0.99660,1.00
91935,10.00,0.00,0.05955,-0.02203,-0.03055,0.99751,1.00,0.05859,-0.04901,-0.03099,0.99660,1.00
91949,10.00,0.00,0.05955,-0.02203,-0.03061,0.99751,1.00,0.05860,-0.04901,-0.03107,0.99659,1.00
91963,10.00,0.00,0.05983,-0.02226,-0.03052,0.99749,1.00,0.05887,-0.04924,-0.03098,0.99657,1.00
91977,10.00,0.00,0.05983,-0.02226,-0.03050,0.99749,1.00,0.05887,-0.04924,-0.03097,0.99657,1.00
91991,10.00,0.00,0.06026,-0.02212,-0.03046,0.99747,1.00,0.05930,-0.04910,-0.03092,0.99655,1.00
92005,10.00,0.00,0.06026,-0.02211,-0.03055,0.99747,1.00,0.05930,-0.04909,-0.03101,0.99655,1.00
92019,10.00,0.00,0.06027,-0.02211,-0.03059,0.99747,1.00,0.05930,-0.04909,-0.03105,0.99655,1.00
92033,10.00,0.00,0.05845,-0.02131,-0.03061,0.99759,1.00,0.05750,-0.04829,-0.03110,0.99669,1.00
92046,10.00,0.00,0.05845,-0.02131,-0.03055,0.99760,1.00,0.05749,-0.04829,-0.03104,0.99669,1.00
92060,10.00,0.00,0.05845,-0.02137,-0.03050,0.99760,1.00,0.05749,-0.04835,-0.03098,0.99669,1.00
92074,10.00,0.00,0.05845,-0.02138,-0.03042,0.99760,1.00,0.05749,-0.04835,-0.03089,0.99670,1.00
92088,10.00,0.00,0.06311,-0.02622,-0.03034,0.99720,1.00,0.06211,-0.05318,-0.03068,0.99618,1.00
92102,10.00,0.00,0.06311,-0.02621,-0.03043,0.99720,1.00,0.06211,-0.05318,-0.03076,0.99618,1.00
92117,10.00,0.00,0.06311,-0.02621,-0.03050,0.99720,1.00,0.06212,-0.05317,-0.03083,0.99617,1.00
92130,10.00,0.00,0.06285,-0.02802,-0.03048,0.99716,1.00,0.06184,-0.05498,-0.03082,0.99609,1.00
92144,10.00,0.00,0.06284,-0.02803,-0.03041,0.99717,1.00,0.06184,-0.05498,-0.03073,0.99610,1.00
92158,10.00,0.00,0.06270,-0.02809,-0.03019,0.99718,1.00,0.06169,-0.05505,-0.03051,0.99611,1.00
92172,10.00,0.00,0.06271,-0.02808,-0.03035,0.99718,1.00,0.06170,-0.05504,-0.03066,0.99610,1.00
92186,10.00,0.00,0.06271,-0.02807,-0.03057,0.99717,1.00,0.06171,-0.05503,-0.03088,0.99610,1.00
92200,10.00,0.00,0.06266,-0.02780,-0.03071,0.99717,1.00,0.06167,-0.05476,-0.03103,0.99611,1.00
92214,10.00,0.00,0.06266,-0.02781,-0.03065,0.99718,1.00,0.06167,-0.05477,-0.03097,0.99611,1.00
92228,10.00,0.00,0.06252,-0.02770,-0.03057,0.99719,1.00,0.06151,-0.05466,-0.03089,0.99613,1.00
92241,10.00,0.00,0.06252,-0.02770,-0.03056,0.99719,1.00,0.06151,-0.05466,-0.03088,0.99613,1.00
92255,10.00,0.00,0.06123,-0.02769,-0.03057,0.99727,1.00,0.06023,-0.05465,-0.03093,0.99621,1.00
92269,10.00,0.00,0.06123,-0.02769,-0.03058,0.99727,1.00,0.06023,-0.05464,-0.03094,0.99621,1.00
92283,10.00,0.00,0.06123,-0.02769,-0.03059,0.99727,1.00,0.06024,-0.05464,-0.03095,0.99621,1.00
92297,10.00,0.00,0.06129,-0.02782,-0.03057,0.99726,1.00,0.06029,-0.05477,-0.03094,0.99620,1.00
92311,10.00,0.00,0.06129,-0.02781,-0.03058,0.99726,1.00,0.06029,-0.05477,-0.03095,0.99620,1.00
92325,10.00,0.00,0.06137,-0.02773,-0.03059,0.99726,1.00,0.06037,-0.05469,-0.03095,0.99620,1.00
92339,10.00,0.00,0.06137,-0.02773,-0.03061,0.99726,1.00,0.06037,-0.05469,-0.03097,0.99620,1.00
92353,10.00,0.00,0.06137,-0.02773,-0.03066,0.99726,1.00,0.06037,-0.05468,-0.03102,0.99619,1.00
92367,10.00,0.00,0.06412,-0.02776,-0.03066,0.99709,1.00,0.06311,-0.05472,-0.03094,0.99603,1.00
92381,10.00,0.00,0.06412,-0.02776,-0.03069,0.99708,1.00,0.06311,-0.05472,-0.03098,0.99602,1.00
92395,10.00,0.00,0.05945,-0.02743,-0.03080,0.99738,1.00,0.05846,-0.05438,-0.03120,0.99632,1.00
92408,10.00,0.00,0.05945,-0.02744,-0.03073,0.99738,1.00,0.05846,-0.05439,-0.03114,0.99632,1.00
92422,10.00,0.00,0.05926,-0.02690,-0.03065,0.99741,1.00,0.05827,-0.05385,-0.03106,0.99636,1.00
92436,10.00,0.00,0.05926,-0.02691,-0.03057,0.99741,1.00,0.05827,-0.05386,-0.03097,0.99637,1.00
92451,10.00,0.00,0.05926,-0.02691,-0.03052,0.99741,1.00,0.05826,-0.05386,-0.03092,0.99637,1.00
92464,10.00,0.00,0.05677,-0.02443,-0.03050,0.99762,1.00,0.05580,-0.05139,-0.03097,0.99664,1.00
92478,10.00,0.00,0.05677,-0.02443,-0.03051,0.99762,1.00,0.05580,-0.05139,-0.03098,0.99664,1.00
92492,10.00,0.00,0.05668,-0.01866,-0.03038,0.99776,1.00,0.05574,-0.04565,-0.03085,0.99692,1.00
92506,10.00,0.00,0.05668,-0.01866,-0.03034,0.99776,1.00,0.05574,-0.04565,-0.03082,0.99693,1.00
92520,10.00,0.00,0.05668,-0.01866,-0.03037,0.99776,1.00,0.05574,-0.04565,-0.03085,0.99692,1.00
92534,10.00,0.00,0.05668,-0.01737,-0.03035,0.99778,1.00,0.05575,-0.04437,-0.03083,0.99698,1.00
92548,10.00,0.00,0.05668,-0.01737,-0.03040,0.99778,1.00,0.05575,-0.04437,-0.03088,0.99698,1.00
92562,10.00,0.00,0.05756,-0.01872,-0.03051,0.99770,1.00,0.05662,-0.04571,-0.03096,0.99687,1.00
92576,10.00,0.00,0.05756,-0.01872,-0.03048,0.99770,1.00,0.05662,-0.04571,-0.03093,0.99687,1.00
92590,10.00,0.00,0.05773,-0.01816,-0.03039,0.99770,1.00,0.05679,-0.04516,-0.03083,0.99689,1.00
92603,10.00,0.00,0.05773,-0.01817,-0.03030,0.99771,1.00,0.05678,-0.04516,-0.03075,0.99689,1.00
92618,10.00,0.00,0.05773,-0.01817,-0.03032,0.99771,1.00,0.05678,-0.04516,-0.03078,0.99689,1.00
92631,10.00,0.00,0.05762,-0.02168,-0.03056,0.99764,1.00,0.05667,-0.04865,-0.03101,0.99672,1.00
92645,10.00,0.00,0.05762,-0.02167,-0.03067,0.99763,1.00,0.05667,-0.04865,-0.03110,0.99672,1.00
92659,10.00,0.00,0.05603,-0.02161,-0.03099,0.99771,1.00,0.05510,-0.04859,-0.03146,0.99680,1.00
92673,10.00,0.00,0.05604,-0.02161,-0.03108,0.99771,1.00,0.05510,-0.04858,-0.03156,0.99680,1.00
92687,10.00,0.00,0.05604,-0.02161,-0.03110,0.99771,1.00,0.05511,-0.04858,-0.03158,0.99680,1.00
92701,10.00,0.00,0.05596,-0.02144,-0.03096,0.99772,1.00,0.05501,-0.04842,-0.03145,0.99682,1.00
92715,10.00,0.00,0.05595,-0.02145,-0.03077,0.99773,1.00,0.05500,-0.04843,-0.03126,0.99682,1.00
92729,10.00,0.00,0.05791,-0.02014,-0.03067,0.99765,1.00,0.05695,-0.04713,-0.03111,0.99678,1.00
92743,10.00,0.00,0.05791,-0.02014,-0.03068,0.99765,1.00,0.05695,-0.04713,-0.03112,0.99678,1.00
92757,10.00,0.00,0.05800,-0.01851,-0.03070,0.99767,1.00,0.05705,-0.04550,-0.03113,0.99685,1.00
92770,10.00,0.00,0.05800,-0.01851,-0.03071,0.99767,1.00,0.05705,-0.04550,-0.03114,0.99685,1.00
92785,10.00,0.00,0.05800,-0.01850,-0.03078,0.99767,1.00,0.05705,-0.04550,-0.03119,0.99685,1.00
92798,10.00,0.00,0.05762,-0.01862,-0.03084,0.99769,1.00,0.05667,-0.04562,-0.03124,0.99686,1.00
92812,10.00,0.00,0.05762,-0.01863,-0.03078,0.99769,1.00,0.05667,-0.04562,-0.03118,0.99686,1.00
92826,10.00,0.00,0.05696,-0.01912,-0.03087,0.99772,1.00,0.05601,-0.04611,-0.03128,0.99687,1.00
92840,10.00,0.00,0.05696,-0.01912,-0.03084,0.99772,1.00,0.05601,-0.04611,-0.03125,0.99688,1.00
92854,10.00,0.00,0.05696,-0.01912,-0.03083,0.99772,1.00,0.05601,-0.04611,-0.03125,0.99688,1.00
92868,10.00,0.00,0.05590,-0.02029,-0.03082,0.99775,1.00,0.05494,-0.04727,-0.03127,0.99688,1.00
92882,10.00,0.00,0.05590,-0.02029,-0.03071,0.99776,1.00,0.05494,-0.04728,-0.03115,0.99688,1.00
92896,10.00,0.00,0.05584,-0.02025,-0.03060,0.99777,1.00,0.05488,-0.04723,-0.03104,0.99689,1.00
92910,10.00,0.00,0.05585,-0.02025,-0.03065,0.99776,1.00,0.05489,-0.04723,-0.03109,0.99689,1.00
92924,10.00,0.00,0.05744,-0.02122,-0.03090,0.99765,1.00,0.05648,-0.04820,-0.03131,0.99675,1.00
92938,10.00,0.00,0.05744,-0.02122,-0.03096,0.99764,1.00,0.05648,-0.04820,-0.03137,0.99675,1.00
92952,10.00,0.00,0.05744,-0.02122,-0.03091,0.99764,1.00,0.05648,-0.04820,-0.03133,0.99675,1.00
92965,10.00,0.00,0.05752,-0.02105,-0.03089,0.99764,1.00,0.05656,-0.04803,-0.03132,0.99675,1.00
92979,10.00,0.00,0.05752,-0.02105,-0.03091,0.99764,1.00,0.05656,-0.04803,-0.03135,0.99675,1.00
92993,10.00,0.00,0.05561,-0.02389,-0.03109,0.99768,1.00,0.05465,-0.05085,-0.03158,0.99671,1.00
93007,10.00,0.00,0.05561,-0.02389,-0.03108,0.99768,1.00,0.05465,-0.05085,-0.03159,0.99671,1.00
93021,10.00,0.00,0.03026,-0.03438,-0.03222,0.99843,1.00,0.02943,-0.06123,-0.03338,0.99713,1.00
93035,10.00,0.00,0.03026,-0.03438,-0.03226,0.99843,1.00,0.02944,-0.06123,-0.03342,0.99713,1.00
93049,10.00,0.00,0.03026,-0.03437,-0.03235,0.99843,1.00,0.02944,-0.06123,-0.03351,0.99713,1.00
93063,10.00,0.00,0.02912,-0.03733,-0.03263,0.99835,1.00,0.02831,-0.06416,-0.03382,0.99696,1.00
93077,10.00,0.00,0.02912,-0.03733,-0.03272,0.99834,1.00,0.02831,-0.06416,-0.03390,0.99696,1.00
93091,10.00,0.00,0.02918,-0.03719,-0.03276,0.99834,1.00,0.02836,-0.06402,-0.03393,0.99697,1.00
93105,10.00,0.00,0.02918,-0.03719,-0.03276,0.99835,1.00,0.02836,-0.06402,-0.03393,0.99697,1.00
93119,10.00,0.00,0.02917,-0.03719,-0.03275,0.99835,1.00,0.02836,-0.06402,-0.03391,0.99697,1.00
93133,10.00,0.00,0.02907,-0.03774,-0.03273,0.99833,1.00,0.02824,-0.06456,-0.03390,0.99694,1.00
93147,10.00,0.00,0.02907,-0.03774,-0.03265,0.99833,1.00,0.02824,-0.06457,-0.03382,0.99694,1.00
93160,10.00,0.00,0.02656,-0.03908,-0.03274,0.99835,1.00,0.02575,-0.06589,-0.03398,0.99692,1.00
93174,10.00,0.00,0.02656,-0.03908,-0.03264,0.99835,1.00,0.02574,-0.06589,-0.03388,0.99692,1.00
93188,10.00,0.00,0.02818,-0.03940,-0.03253,0.99830,1.00,0.02736,-0.06622,-0.03372,0.99686,1.00
93202,10.00,0.00,0.02818,-0.03940,-0.03245,0.99830,1.00,0.02735,-0.06622,-0.03364,0.99686,1.00
93216,10.00,0.00,0.02818,-0.03940,-0.03248,0.99830,1.00,0.02735,-0.06622,-0.03367,0.99686,1.00
93230,0.00,0.00,0.02653,-0.03961,-0.03252,0.99833,1.00,0.02572,-0.06642,-0.03375,0.99689,1.00
93244,0.00,0.00,0.02652,-0.03961,-0.03250,0.99833,1.00,0.02572,-0.06643,-0.03372,0.99689,1.00
93258,0.00,0.00,-0.00034,-0.03726,-0.03343,0.99875,1.00,-0.00094,-0.06412,-0.03537,0.99731,1.00
93272,0.00,0.00,-0.00034,-0.03726,-0.03340,0.99875,1.00,-0.00094,-0.06412,-0.03534,0.99732,1.00
93286,0.00,0.00,-0.00034,-0.03726,-0.03332,0.99875,1.00,-0.00095,-0.06411,-0.03527,0.99732,1.00
93299,0.00,0.00,-0.00687,-0.03329,-0.03322,0.99887,1.00,-0.00744,-0.06019,-0.03535,0.99753,1.00
93313,0.00,0.00,-0.00687,-0.03328,-0.03318,0.99887,1.00,-0.00744,-0.06019,-0.03532,0.99753,1.00
93327,0.00,0.00,-0.00691,-0.03328,-0.03311,0.99887,1.00,-0.00748,-0.06018,-0.03525,0.99754,1.00
93341,0.00,0.00,-0.00691,-0.03328,-0.03310,0.99887,1.00,-0.00748,-0.06018,-0.03524,0.99754,1.00
93355,0.00,0.00,-0.00681,-0.03329,-0.03311,0.99887,1.00,-0.00738,-0.06019,-0.03526,0.99754,1.00
93369,0.00,0.00,-0.00681,-0.03329,-0.03314,0.99887,1.00,-0.00737,-0.06019,-0.03529,0.99754,1.00
93383,0.00,0.00,-0.00681,-0.03329,-0.03330,0.99887,1.00,-0.00737,-0.06019,-0.03544,0.99753,1.00
93397,0.00,0.00,-0.00782,-0.03523,-0.03357,0.99878,1.00,-0.00836,-0.06212,-0.03574,0.99739,1.00
93411,0.00,0.00,-0.00782,-0.03523,-0.03370,0.99878,1.00,-0.00836,-0.06212,-0.03586,0.99739,1.00
93425,0.00,0.00,-0.01200,-0.03516,-0.03396,0.99873,1.00,-0.01251,-0.06206,-0.03624,0.99734,1.00
93439,0.00,0.00,-0.01200,-0.03516,-0.03398,0.99873,1.00,-0.01251,-0.06206,-0.03627,0.99733,1.00
93453,0.00,0.00,-0.01200,-0.03516,-0.03383,0.99874,1.00,-0.01252,-0.06206,-0.03612,0.99734,1.00
93466,0.00,0.00,-0.05400,-0.03412,-0.03519,0.99734,1.00,-0.05422,-0.06123,-0.03864,0.99590,1.00
93480,0.00,0.00,-0.05401,-0.03412,-0.03509,0.99734,1.00,-0.05423,-0.06122,-0.03854,0.99590,1.00
93494,0.00,0.00,-0.05544,-0.03321,-0.03498,0.99730,1.00,-0.05565,-0.06033,-0.03848,0.99588,1.00
93508,0.00,0.00,-0.05544,-0.03321,-0.03497,0.99730,1.00,-0.05565,-0.06033,-0.03847,0.99588,1.00
93522,0.00,0.00,-0.05527,-0.03343,-0.03500,0.99730,1.00,-0.05548,-0.06055,-0.03850,0.99588,1.00
93536,0.00,0.00,-0.05527,-0.03343,-0.03496,0.99730,1.00,-0.05548,-0.06054,-0.03845,0.99588,1.00
93551,0.00,0.00,-0.05527,-0.03343,-0.03503,0.99730,1.00,-0.05548,-0.06055,-0.03851,0.99588,1.00
93564,0.00,0.00,-0.05525,-0.03334,-0.03507,0.99730,1.00,-0.05545,-0.06046,-0.03856,0.99588,1.00
93578,0.00,0.00,-0.05525,-0.03335,-0.03511,0.99730,1.00,-0.05545,-0.06047,-0.03860,0.99588,1.00
93592,0.00,0.00,-0.05532,-0.03358,-0.03508,0.99729,1.00,-0.05553,-0.06070,-0.03857,0.99586,1.00
93606,0.00,0.00,-0.05533,-0.03358,-0.03494,0.99729,1.00,-0.05554,-0.06070,-0.03844,0.99587,1.00
93620,0.00,0.00,-0.05534,-0.03357,-0.03474,0.99730,1.00,-0.05555,-0.06069,-0.03824,0.99588,1.00
93634,0.00,0.00,-0.05192,-0.03132,-0.03418,0.99757,1.00,-0.05219,-0.05843,-0.03759,0.99622,1.00
93647,0.00,0.00,-0.05193,-0.03131,-0.03402,0.99758,1.00,-0.05220,-0.05843,-0.03742,0.99622,1.00
93661,0.00,0.00,-0.05061,-0.02286,-0.03305,0.99791,1.00,-0.05097,-0.05002,-0.03643,0.99678,1.00
93675,0.00,0.00,-0.05060,-0.02287,-0.03324,0.99790,1.00,-0.05096,-0.05003,-0.03663,0.99677,1.00
93689,0.00,0.00,-0.05061,-0.02287,-0.03321,0.99790,1.00,-0.05096,-0.05003,-0.03660,0.99678,1.00
93703,0.00,0.00,-0.04921,-0.02294,-0.03307,0.99798,1.00,-0.04957,-0.05009,-0.03643,0.99685,1.00
93717,0.00,0.00,-0.04921,-0.02294,-0.03301,0.99798,1.00,-0.04957,-0.05009,-0.03638,0.99685,1.00
93731,0.00,0.00,-0.04920,-0.02540,-0.03339,0.99791,1.00,-0.04953,-0.05253,-0.03676,0.99671,1.00
93745,0.00,0.00,-0.04920,-0.02540,-0.03345,0.99791,1.00,-0.04952,-0.05254,-0.03683,0.99671,1.00
93759,0.00,0.00,-0.05134,-0.02683,-0.03364,0.99775,1.00,-0.05163,-0.05398,-0.03708,0.99652,1.00
93772,0.00,0.00,-0.05134,-0.02684,-0.03368,0.99775,1.00,-0.05163,-0.05398,-0.03713,0.99652,1.00
93786,0.00,0.00,-0.05133,-0.02684,-0.03372,0.99775,1.00,-0.05163,-0.05398,-0.03717,0.99651,1.00
93800,0.00,0.00,-0.05395,-0.02672,-0.03393,0.99761,1.00,-0.05422,-0.05388,-0.03743,0.99637,1.00
93815,0.00,0.00,-0.05394,-0.02673,-0.03409,0.99760,1.00,-0.05421,-0.05389,-0.03759,0.99637,1.00
93828,0.00,0.00,-0.05270,-0.02610,-0.03405,0.99769,1.00,-0.05299,-0.05325,-0.03751,0.99647,1.00
93842,0.00,0.00,-0.05270,-0.02610,-0.03411,0.99769,1.00,-0.05299,-0.05325,-0.03756,0.99647,1.00
93856,0.00,0.00,-0.05280,-0.02245,-0.03367,0.99779,1.00,-0.05313,-0.04962,-0.03714,0.99666,1.00
93870,0.00,0.00,-0.05279,-0.02245,-0.03377,0.99778,1.00,-0.05313,-0.04963,-0.03723,0.99666,1.00
93885,0.00,0.00,-0.05279,-0.02246,-0.03378,0.99778,1.00,-0.05313,-0.04963,-0.03724,0.99666,1.00
93898,0.00,0.00,-0.05111,-0.02439,-0.03401,0.99782,1.00,-0.05144,-0.05154,-0.03742,0.99664,1.00
93912,0.00,0.00,-0.05111,-0.02439,-0.03401,0.99782,1.00,-0.05144,-0.05154,-0.03742,0.99664,1.00
93926,0.00,0.00,-0.05121,-0.02421,-0.03400,0.99782,1.00,-0.05155,-0.05137,-0.03741,0.99665,1.00
93940,0.00,0.00,-0.05121,-0.02421,-0.03398,0.99782,1.00,-0.05155,-0.05137,-0.03738,0.99665,1.00
93954,0.00,0.00,-0.05121,-0.02421,-0.03394,0.99782,1.00,-0.05155,-0.05136,-0.03735,0.99665,1.00
93967,0.00,0.00,-0.05004,-0.02558,-0.03407,0.99784,1.00,-0.05037,-0.05271,-0.03743,0.99664,1.00
93981,0.00,0.00,-0.05004,-0.02558,-0.03407,0.99784,1.00,-0.05037,-0.05271,-0.03743,0.99664,1.00
93995,0.00,0.00,-0.00030,-0.02691,-0.03273,0.99910,1.00,-0.00093,-0.05384,-0.03473,0.99795,1.00
94009,0.00,0.00,-0.00030,-0.02691,-0.03273,0.99910,1.00,-0.00093,-0.05384,-0.03474,0.99795,1.00
94023,0.00,0.00,0.00388,-0.01261,-0.03166,0.99941,1.00,0.00317,-0.03960,-0.03359,0.99865,1.00
94037,0.00,0.00,0.00388,-0.01261,-0.03168,0.99941,1.00,0.00317,-0.03960,-0.03361,0.99865,1.00
94052,0.00,0.00,0.00388,-0.01261,-0.03167,0.99941,1.00,0.00317,-0.03960,-0.03360,0.99865,1.00
94065,0.00,0.00,0.00024,-0.01255,-0.03171,0.99942,1.00,-0.00046,-0.03955,-0.03374,0.99865,1.00
94079,0.00,0.00,0.00024,-0.01255,-0.03156,0.99942,1.00,-0.00046,-0.03955,-0.03360,0.99865,1.00
94093,0.00,0.00,-0.05086,-0.03385,-0.03482,0.99752,1.00,-0.05111,-0.06094,-0.03821,0.99610,1.00
94107,0.00,0.00,-0.05087,-0.03383,-0.03452,0.99753,1.00,-0.05113,-0.06092,-0.03793,0.99611,1.00
94121,0.00,0.00,-0.05087,-0.03383,-0.03448,0.99754,1.00,-0.05113,-0.06092,-0.03788,0.99611,1.00
94134,0.00,0.00,-0.05406,-0.03978,-0.03541,0.99712,1.00,-0.05421,-0.06685,-0.03888,0.99553,1.00
94148,0.00,0.00,-0.05406,-0.03979,-0.03547,0.99711,1.00,-0.05421,-0.06685,-0.03893,0.99553,1.00
94162,0.00,0.00,-0.05748,-0.03982,-0.03570,0.99691,1.00,-0.05759,-0.06691,-0.03926,0.99532,1.00
94176,0.00,0.00,-0.05748,-0.03983,-0.03584,0.99691,1.00,-0.05758,-0.06691,-0.03941,0.99532,1.00
94190,0.00,0.00,-0.05736,-0.03648,-0.03547,0.99706,1.00,-0.05750,-0.06359,-0.03904,0.99555,1.00
94204,0.00,0.00,-0.05737,-0.03647,-0.03532,0.99706,1.00,-0.05751,-0.06358,-0.03889,0.99556,1.00
94218,0.00,0.00,-0.05737,-0.03646,-0.03516,0.99707,1.00,-0.05752,-0.06357,-0.03873,0.99557,1.00
94232,0.00,0.00,-0.05616,-0.03641,-0.03502,0.99714,1.00,-0.05632,-0.06352,-0.03854,0.99564,1.00
94246,0.00,0.00,-0.05616,-0.03641,-0.03500,0.99714,1.00,-0.05632,-0.06352,-0.03852,0.99565,1.00
94260,0.00,0.00,-0.05390,-0.03757,-0.03504,0.99722,1.00,-0.05406,-0.06465,-0.03849,0.99570,1.00
94274,0.00,0.00,-0.05390,-0.03757,-0.03505,0.99722,1.00,-0.05406,-0.06465,-0.03849,0.99570,1.00
94288,0.00,0.00,-0.05649,-0.03770,-0.03526,0.99707,1.00,-0.05663,-0.06480,-0.03876,0.99554,1.00
94302,0.00,0.00,-0.05649,-0.03770,-0.03524,0.99707,1.00,-0.05663,-0.06480,-0.03874,0.99554,1.00
94316,0.00,0.00,-0.05649,-0.03770,-0.03526,0.99707,1.00,-0.05663,-0.06480,-0.03875,0.99554,1.00
94329,0.00,0.00,-0.05226,-0.03762,-0.03504,0.99731,1.00,-0.05244,-0.06469,-0.03842,0.99579,1.00
94343,0.00,0.00,-0.05226,-0.03762,-0.03506,0.99731,1.00,-0.05244,-0.06469,-0.03844,0.99578,1.00
94357,0.00,0.00,-0.05344,-0.03719,-0.03506,0.99726,1.00,-0.05361,-0.06427,-0.03848,0.99575,1.00
94371,0.00,0.00,-0.05344,-0.03719,-0.03500,0.99726,1.00,-0.05361,-0.06427,-0.03843,0.99575,1.00
94385,0.00,0.00,-0.05344,-0.03718,-0.03491,0.99727,1.00,-0.05362,-0.06426,-0.03833,0.99575,1.00
94399,0.00,0.00,-0.05272,-0.03777,-0.03477,0.99729,1.00,-0.05290,-0.06485,-0.03816,0.99576,1.00
94413,0.00,0.00,-0.05272,-0.03778,-0.03491,0.99728,1.00,-0.05289,-0.06485,-0.03829,0.99576,1.00
94427,0.00,0.00,-0.05349,-0.03756,-0.03496,0.99725,1.00,-0.05366,-0.06464,-0.03838,0.99573,1.00
94440,0.00,0.00,-0.05349,-0.03755,-0.03493,0.99725,1.00,-0.05366,-0.06464,-0.03836,0.99573,1.00
94455,0.00,0.00,-0.05303,-0.03840,-0.03488,0.99724,1.00,-0.05319,-0.06547,-0.03831,0.99570,1.00
94468,0.00,0.00,-0.05303,-0.03839,-0.03481,0.99725,1.00,-0.05320,-0.06547,-0.03825,0.99570,1.00
94483,0.00,0.00,-0.05303,-0.03840,-0.03495,0.99724,1.00,-0.05319,-0.06547,-0.03840,0.99570,1.00
94497,0.00,0.00,-0.05395,-0.03744,-0.03483,0.99723,1.00,-0.05411,-0.06453,-0.03831,0.99571,1.00
94510,0.00,0.00,-0.05395,-0.03745,-0.03493,0.99723,1.00,-0.05410,-0.06453,-0.03841,0.99571,1.00
94525,0.00,0.00,-0.05230,-0.03543,-0.03468,0.99740,1.00,-0.05248,-0.06252,-0.03811,0.99593,1.00
94538,0.00,0.00,-0.05230,-0.03543,-0.03475,0.99740,1.00,-0.05248,-0.06252,-0.03817,0.99593,1.00
