Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
58460,-0.00279,-0.01224,-0.03208,0.99941,1.00,-0.00353,-0.03926,-0.03373,0.99865,1.00
58474,-0.00279,-0.01224,-0.03216,0.99940,1.00,-0.00353,-0.03926,-0.03380,0.99865,1.00
58488,-0.00011,-0.01214,-0.03240,0.99940,1.00,-0.00085,-0.03915,-0.03397,0.99866,1.00
58502,-0.00011,-0.01214,-0.03242,0.99940,1.00,-0.00085,-0.03915,-0.03398,0.99866,1.00
58516,-0.00040,-0.01234,-0.03230,0.99940,1.00,-0.00115,-0.03935,-0.03388,0.99865,1.00
58530,-0.00040,-0.01234,-0.03214,0.99941,1.00,-0.00116,-0.03935,-0.03373,0.99866,1.00
58544,-0.00062,-0.01040,-0.03196,0.99943,1.00,-0.00139,-0.03742,-0.03357,0.99873,1.00
58557,-0.00062,-0.01040,-0.03191,0.99944,1.00,-0.00139,-0.03742,-0.03353,0.99874,1.00
58572,-0.00062,-0.01040,-0.03185,0.99944,1.00,-0.00139,-0.03742,-0.03347,0.99874,1.00
58586,-0.00217,-0.01015,-0.03187,0.99944,1.00,-0.00293,-0.03717,-0.03354,0.99874,1.00
58599,-0.00217,-0.01015,-0.03189,0.99944,1.00,-0.00293,-0.03717,-0.03356,0.99874,1.00
58613,-0.00253,-0.01023,-0.03200,0.99943,1.00,-0.00328,-0.03725,-0.03368,0.99873,1.00
58627,-0.00253,-0.01023,-0.03207,0.99943,1.00,-0.00327,-0.03725,-0.03374,0.99873,1.00
58641,-0.00252,-0.01023,-0.03222,0.99943,1.00,-0.00327,-0.03725,-0.03388,0.99873,1.00
58655,-0.00193,-0.01038,-0.03229,0.99942,1.00,-0.00268,-0.03740,-0.03393,0.99872,1.00
58669,-0.00193,-0.01038,-0.03230,0.99942,1.00,-0.00268,-0.03740,-0.03394,0.99872,1.00
58683,0.00469,-0.01181,-0.03237,0.99940,1.00,0.00392,-0.03881,-0.03383,0.99867,1.00
58697,0.00469,-0.01181,-0.03239,0.99939,1.00,0.00392,-0.03881,-0.03385,0.99867,1.00
58711,0.01776,-0.01586,-0.03244,0.99919,1.00,0.01694,-0.04284,-0.03354,0.99838,1.00
58725,0.01776,-0.01586,-0.03247,0.99919,1.00,0.01694,-0.04284,-0.03358,0.99837,1.00
58739,0.01776,-0.01586,-0.03245,0.99919,1.00,0.01694,-0.04284,-0.03356,0.99837,1.00
58753,0.01741,-0.02823,-0.03291,0.99891,1.00,0.01659,-0.05515,-0.03401,0.99776,1.00
58767,0.01741,-0.02823,-0.03284,0.99891,1.00,0.01659,-0.05515,-0.03394,0.99776,1.00
58780,-0.05567,-0.02899,-0.03517,0.99741,1.00,-0.05603,-0.05613,-0.03825,0.99612,1.00
58794,-0.05567,-0.02899,-0.03517,0.99741,1.00,-0.05603,-0.05613,-0.03825,0.99612,1.00
58808,-0.05567,-0.02899,-0.03519,0.99741,1.00,-0.05603,-0.05614,-0.03827,0.99611,1.00
58822,-0.05783,-0.03144,-0.03556,0.99720,1.00,-0.05815,-0.05858,-0.03870,0.99584,1.00
58836,-0.05783,-0.03144,-0.03557,0.99720,1.00,-0.05815,-0.05858,-0.03871,0.99584,1.00
58850,-0.05561,-0.03266,-0.03558,0.99728,1.00,-0.05593,-0.05978,-0.03866,0.99589,1.00
58864,-0.05562,-0.03266,-0.03549,0.99729,1.00,-0.05594,-0.05978,-0.03857,0.99590,1.00
58878,-0.05476,-0.03286,-0.03540,0.99733,1.00,-0.05509,-0.05998,-0.03845,0.99594,1.00
58892,-0.05477,-0.03286,-0.03527,0.99733,1.00,-0.05510,-0.05997,-0.03833,0.99594,1.00
58906,-0.05477,-0.03285,-0.03519,0.99734,1.00,-0.05511,-0.05996,-0.03825,0.99594,1.00
58920,-0.05387,-0.03308,-0.03509,0.99738,1.00,-0.05421,-0.06019,-0.03812,0.99598,1.00
58933,-0.05388,-0.03308,-0.03498,0.99739,1.00,-0.05422,-0.06018,-0.03802,0.99599,1.00
58947,-0.05286,-0.03084,-0.03461,0.99753,1.00,-0.05322,-0.05796,-0.03763,0.99619,1.00
58961,-0.05286,-0.03084,-0.03448,0.99753,1.00,-0.05322,-0.05796,-0.03750,0.99619,1.00
58975,-0.05271,-0.03007,-0.03430,0.99757,1.00,-0.05308,-0.05720,-0.03732,0.99625,1.00
58989,-0.05272,-0.03006,-0.03400,0.99758,1.00,-0.05309,-0.05718,-0.03703,0.99626,1.00
59003,-0.05272,-0.03006,-0.03396,0.99758,1.00,-0.05310,-0.05718,-0.03700,0.99626,1.00
59017,-0.05434,-0.03018,-0.03405,0.99749,1.00,-0.05469,-0.05731,-0.03712,0.99617,1.00
59031,-0.05434,-0.03018,-0.03412,0.99748,1.00,-0.05469,-0.05732,-0.03719,0.99616,1.00
59045,-0.05452,-0.03170,-0.03438,0.99742,1.00,-0.05484,-0.05883,-0.03745,0.99606,1.00
59059,-0.05452,-0.03171,-0.03454,0.99741,1.00,-0.05483,-0.05884,-0.03760,0.99605,1.00
59073,-0.05451,-0.03172,-0.03470,0.99741,1.00,-0.05482,-0.05885,-0.03778,0.99604,1.00
59087,-0.05458,-0.03309,-0.03479,0.99735,1.00,-0.05487,-0.06021,-0.03788,0.99596,1.00
59101,-0.05458,-0.03309,-0.03469,0.99736,1.00,-0.05488,-0.06021,-0.03779,0.99596,1.00
59115,-0.05169,-0.03347,-0.03453,0.99750,1.00,-0.05202,-0.06057,-0.03755,0.99610,1.00
59128,-0.05170,-0.03347,-0.03446,0.99751,1.00,-0.05202,-0.06057,-0.03748,0.99610,1.00
59143,-0.05108,-0.03375,-0.03439,0.99753,1.00,-0.05141,-0.06084,-0.03739,0.99612,1.00
59156,-0.05109,-0.03375,-0.03432,0.99753,1.00,-0.05141,-0.06084,-0.03732,0.99612,1.00
59170,-0.05109,-0.03375,-0.03429,0.99753,1.00,-0.05141,-0.06084,-0.03728,0.99613,1.00
59184,-0.05140,-0.03322,-0.03413,0.99754,1.00,-0.05173,-0.06032,-0.03712,0.99615,1.00
59198,-0.05141,-0.03322,-0.03408,0.99754,1.00,-0.05173,-0.06031,-0.03707,0.99615,1.00
59212,-0.05083,-0.03154,-0.03384,0.99764,1.00,-0.05117,-0.05864,-0.03682,0.99629,1.00
59226,-0.05083,-0.03154,-0.03393,0.99763,1.00,-0.05116,-0.05865,-0.03691,0.99628,1.00
59240,-0.05082,-0.03154,-0.03399,0.99763,1.00,-0.05116,-0.05865,-0.03698,0.99628,1.00
59254,-0.05099,-0.03172,-0.03396,0.99762,1.00,-0.05132,-0.05882,-0.03696,0.99626,1.00
59268,-0.05099,-0.03171,-0.03378,0.99762,1.00,-0.05133,-0.05881,-0.03679,0.99627,1.00
59282,-0.05054,-0.03252,-0.03367,0.99762,1.00,-0.05087,-0.05962,-0.03667,0.99625,1.00
59296,-0.05054,-0.03251,-0.03356,0.99763,1.00,-0.05088,-0.05961,-0.03656,0.99625,1.00
59310,-0.05054,-0.03251,-0.03360,0.99763,1.00,-0.05088,-0.05961,-0.03660,0.99625,1.00
59323,-0.05057,-0.03271,-0.03371,0.99762,1.00,-0.05089,-0.05981,-0.03671,0.99624,1.00
59337,-0.05057,-0.03270,-0.03360,0.99762,1.00,-0.05090,-0.05980,-0.03661,0.99624,1.00
59351,-0.05027,-0.03334,-0.03346,0.99762,1.00,-0.05058,-0.06044,-0.03646,0.99622,1.00
59365,-0.05027,-0.03334,-0.03334,0.99762,1.00,-0.05059,-0.06043,-0.03635,0.99623,1.00
59379,-0.05028,-0.03253,-0.03331,0.99765,1.00,-0.05059,-0.05963,-0.03634,0.99627,1.00
59393,-0.05028,-0.03253,-0.03329,0.99765,1.00,-0.05059,-0.05963,-0.03632,0.99628,1.00
59407,-0.05028,-0.03253,-0.03330,0.99765,1.00,-0.05059,-0.05963,-0.03634,0.99627,1.00
59421,-0.05110,-0.03078,-0.03320,0.99767,1.00,-0.05141,-0.05790,-0.03627,0.99634,1.00
59435,-0.05109,-0.03078,-0.03333,0.99766,1.00,-0.05140,-0.05790,-0.03640,0.99633,1.00
59449,-0.05082,-0.03077,-0.03342,0.99767,1.00,-0.05113,-0.05789,-0.03648,0.99635,1.00
59462,-0.05082,-0.03078,-0.03358,0.99767,1.00,-0.05112,-0.05789,-0.03663,0.99634,1.00
59477,-0.05079,-0.03095,-0.03362,0.99766,1.00,-0.05110,-0.05806,-0.03666,0.99633,1.00
59490,-0.05079,-0.03095,-0.03366,0.99766,1.00,-0.05110,-0.05807,-0.03670,0.99633,1.00
59505,-0.05079,-0.03095,-0.03371,0.99766,1.00,-0.05110,-0.05807,-0.03675,0.99633,1.00
59518,-0.05174,-0.03089,-0.03378,0.99761,1.00,-0.05205,-0.05801,-0.03684,0.99628,1.00
59532,-0.05174,-0.03089,-0.03380,0.99761,1.00,-0.05205,-0.05801,-0.03685,0.99628,1.00
59546,-0.05186,-0.03086,-0.03372,0.99761,1.00,-0.05218,-0.05798,-0.03677,0.99627,1.00
59560,-0.05187,-0.03086,-0.03368,0.99761,1.00,-0.05219,-0.05798,-0.03673,0.99628,1.00
59574,-0.05187,-0.03086,-0.03361,0.99761,1.00,-0.05219,-0.05797,-0.03666,0.99628,1.00
59588,-0.05266,-0.03056,-0.03356,0.99758,1.00,-0.05299,-0.05769,-0.03663,0.99625,1.00
59602,-0.05266,-0.03056,-0.03354,0.99758,1.00,-0.05299,-0.05768,-0.03661,0.99626,1.00
59616,-0.05090,-0.03008,-0.03351,0.99769,1.00,-0.05124,-0.05720,-0.03652,0.99638,1.00
59630,-0.05091,-0.03008,-0.03350,0.99769,1.00,-0.05124,-0.05720,-0.03652,0.99638,1.00
59643,-0.05029,-0.03001,-0.03330,0.99773,1.00,-0.05064,-0.05712,-0.03631,0.99642,1.00
59657,-0.05030,-0.03000,-0.03311,0.99773,1.00,-0.05065,-0.05711,-0.03612,0.99643,1.00
59672,-0.05031,-0.02999,-0.03285,0.99774,1.00,-0.05066,-0.05710,-0.03587,0.99644,1.00
59685,-0.04970,-0.02896,-0.03256,0.99781,1.00,-0.05007,-0.05608,-0.03557,0.99654,1.00
59699,-0.04970,-0.02895,-0.03249,0.99782,1.00,-0.05007,-0.05607,-0.03551,0.99654,1.00
59713,-0.04951,-0.02767,-0.03218,0.99787,1.00,-0.04988,-0.05479,-0.03520,0.99663,1.00
59727,-0.04951,-0.02766,-0.03210,0.99787,1.00,-0.04989,-0.05479,-0.03512,0.99663,1.00
59741,-0.04951,-0.02766,-0.03206,0.99788,1.00,-0.04989,-0.05479,-0.03509,0.99663,1.00
59755,-0.04668,-0.02801,-0.03194,0.99801,1.00,-0.04706,-0.05513,-0.03489,0.99676,1.00
59769,-0.04669,-0.02800,-0.03175,0.99801,1.00,-0.04707,-0.05512,-0.03470,0.99677,1.00
59783,-0.04650,-0.02741,-0.03148,0.99805,1.00,-0.04689,-0.05452,-0.03443,0.99682,1.00
59796,-0.04651,-0.02740,-0.03134,0.99805,1.00,-0.04689,-0.05452,-0.03429,0.99682,1.00
59811,-0.04783,-0.02870,-0.03150,0.99795,1.00,-0.04818,-0.05582,-0.03449,0.99668,1.00
59824,-0.04783,-0.02870,-0.03153,0.99795,1.00,-0.04818,-0.05582,-0.03452,0.99668,1.00
59839,-0.04783,-0.02871,-0.03159,0.99794,1.00,-0.04818,-0.05583,-0.03458,0.99668,1.00
59853,-0.04820,-0.02704,-0.03137,0.99798,1.00,-0.04856,-0.05417,-0.03438,0.99676,1.00
59866,-0.04820,-0.02704,-0.03135,0.99798,1.00,-0.04856,-0.05417,-0.03437,0.99676,1.00
59880,-0.04850,-0.02694,-0.03142,0.99797,1.00,-0.04885,-0.05408,-0.03445,0.99675,1.00
59894,-0.04850,-0.02694,-0.03138,0.99797,1.00,-0.04885,-0.05408,-0.03441,0.99675,1.00
59908,-0.04850,-0.02694,-0.03134,0.99797,1.00,-0.04885,-0.05407,-0.03437,0.99675,1.00
59922,-0.04825,-0.02582,-0.03119,0.99801,1.00,-0.04861,-0.05296,-0.03422,0.99683,1.00
59936,-0.04826,-0.02582,-0.03117,0.99801,1.00,-0.04862,-0.05296,-0.03419,0.99683,1.00
59950,-0.04818,-0.02468,-0.03109,0.99805,1.00,-0.04855,-0.05182,-0.03411,0.99689,1.00
59964,-0.04817,-0.02468,-0.03116,0.99805,1.00,-0.04854,-0.05183,-0.03417,0.99689,1.00
59978,-0.04806,-0.02623,-0.03146,0.99800,1.00,-0.04841,-0.05337,-0.03445,0.99681,1.00
59991,-0.04806,-0.02624,-0.03153,0.99800,1.00,-0.04841,-0.05337,-0.03452,0.99680,1.00
60006,-0.04806,-0.02624,-0.03151,0.99800,1.00,-0.04841,-0.05337,-0.03450,0.99680,1.00
60019,-0.04971,-0.02577,-0.03150,0.99793,1.00,-0.05007,-0.05291,-0.03454,0.99674,1.00
60033,-0.04971,-0.02576,-0.03145,0.99794,1.00,-0.05007,-0.05291,-0.03449,0.99675,1.00
60047,-0.04747,-0.02697,-0.03153,0.99801,1.00,-0.04783,-0.05410,-0.03451,0.99679,1.00
60061,-0.04747,-0.02697,-0.03148,0.99801,1.00,-0.04784,-0.05410,-0.03446,0.99679,1.00
60075,-0.04748,-0.02696,-0.03138,0.99802,1.00,-0.04784,-0.05409,-0.03435,0.99680,1.00
60089,-0.04975,-0.02678,-0.03119,0.99792,1.00,-0.05011,-0.05392,-0.03421,0.99670,1.00
60103,-0.04975,-0.02679,-0.03128,0.99791,1.00,-0.05011,-0.05393,-0.03429,0.99670,1.00
60117,-0.04769,-0.02989,-0.03167,0.99791,1.00,-0.04802,-0.05700,-0.03461,0.99662,1.00
60131,-0.04769,-0.02988,-0.03157,0.99792,1.00,-0.04802,-0.05699,-0.03452,0.99662,1.00
60144,-0.04997,-0.02988,-0.03157,0.99780,1.00,-0.05029,-0.05701,-0.03458,0.99651,1.00
60158,-0.04997,-0.02988,-0.03146,0.99781,1.00,-0.05029,-0.05700,-0.03447,0.99651,1.00
60173,-0.04997,-0.02988,-0.03142,0.99781,1.00,-0.05030,-0.05700,-0.03443,0.99651,1.00
60186,-0.05001,-0.02953,-0.03134,0.99782,1.00,-0.05034,-0.05666,-0.03436,0.99653,1.00
60200,-0.05001,-0.02952,-0.03130,0.99782,1.00,-0.05034,-0.05665,-0.03432,0.99653,1.00
60214,-0.05002,-0.02956,-0.03137,0.99782,1.00,-0.05034,-0.05669,-0.03438,0.99653,1.00
60228,-0.05002,-0.02957,-0.03142,0.99782,1.00,-0.05034,-0.05670,-0.03442,0.99653,1.00
60242,-0.05002,-0.02958,-0.03159,0.99781,1.00,-0.05033,-0.05670,-0.03458,0.99652,1.00
60256,-0.05022,-0.02961,-0.03175,0.99779,1.00,-0.05053,-0.05674,-0.03475,0.99650,1.00
60270,-0.05021,-0.02963,-0.03200,0.99779,1.00,-0.05051,-0.05675,-0.03499,0.99650,1.00
60284,-0.05084,-0.02952,-0.03210,0.99775,1.00,-0.05115,-0.05666,-0.03511,0.99646,1.00
60297,-0.05084,-0.02952,-0.03211,0.99775,1.00,-0.05115,-0.05666,-0.03511,0.99646,1.00
60311,-0.05106,-0.03038,-0.03229,0.99771,1.00,-0.05136,-0.05751,-0.03530,0.99640,1.00
60325,-0.05106,-0.03038,-0.03233,0.99771,1.00,-0.05136,-0.05751,-0.03534,0.99640,1.00
60340,-0.05106,-0.03038,-0.03236,0.99771,1.00,-0.05136,-0.05751,-0.03537,0.99640,1.00
60354,-0.05095,-0.03203,-0.03256,0.99766,1.00,-0.05124,-0.05914,-0.03556,0.99630,1.00
60367,-0.05095,-0.03203,-0.03255,0.99766,1.00,-0.05124,-0.05914,-0.03554,0.99630,1.00
60381,-0.05101,-0.03182,-0.03251,0.99766,1.00,-0.05132,-0.05894,-0.03550,0.99631,1.00
60395,-0.05102,-0.03182,-0.03247,0.99766,1.00,-0.05132,-0.05894,-0.03546,0.99631,1.00
60409,-0.05077,-0.03192,-0.03249,0.99767,1.00,-0.05108,-0.05903,-0.03547,0.99632,1.00
60423,-0.05077,-0.03192,-0.03249,0.99767,1.00,-0.05108,-0.05903,-0.03549,0.99632,1.00
60437,-0.05077,-0.03192,-0.03254,0.99767,1.00,-0.05107,-0.05904,-0.03554,0.99631,1.00
60451,-0.05096,-0.03089,-0.03242,0.99770,1.00,-0.05128,-0.05801,-0.03545,0.99637,1.00
60465,-0.05096,-0.03089,-0.03240,0.99770,1.00,-0.05128,-0.05801,-0.03543,0.99637,1.00
60479,-0.05079,-0.03254,-0.03255,0.99765,1.00,-0.05109,-0.05965,-0.03558,0.99628,1.00
60492,-0.05079,-0.03254,-0.03257,0.99765,1.00,-0.05109,-0.05965,-0.03560,0.99628,1.00
60507,-0.05079,-0.03254,-0.03256,0.99765,1.00,-0.05109,-0.05965,-0.03559,0.99628,1.00
60520,-0.05168,-0.03086,-0.03242,0.99766,1.00,-0.05199,-0.05799,-0.03548,0.99633,1.00
60534,-0.05168,-0.03086,-0.03243,0.99766,1.00,-0.05199,-0.05799,-0.03549,0.99633,1.00
60548,-0.05266,-0.03166,-0.03250,0.99758,1.00,-0.05296,-0.05879,-0.03557,0.99623,1.00
60562,-0.05267,-0.03165,-0.03238,0.99758,1.00,-0.05297,-0.05878,-0.03546,0.99623,1.00
60577,-0.05267,-0.03165,-0.03234,0.99759,1.00,-0.05297,-0.05878,-0.03542,0.99624,1.00
60590,-0.05267,-0.03154,-0.03232,0.99759,1.00,-0.05296,-0.05867,-0.03540,0.99624,1.00
60604,-0.05266,-0.03155,-0.03241,0.99759,1.00,-0.05296,-0.05868,-0.03549,0.99624,1.00
60617,-0.05177,-0.03213,-0.03248,0.99761,1.00,-0.05206,-0.05925,-0.03553,0.99625,1.00
60631,-0.05177,-0.03213,-0.03257,0.99761,1.00,-0.05205,-0.05925,-0.03563,0.99625,1.00
60646,-0.05169,-0.03216,-0.03271,0.99761,1.00,-0.05197,-0.05928,-0.03579,0.99625,1.00
60659,-0.05169,-0.03215,-0.03264,0.99761,1.00,-0.05197,-0.05927,-0.03573,0.99625,1.00
60674,-0.05169,-0.03215,-0.03262,0.99761,1.00,-0.05198,-0.05927,-0.03571,0.99625,1.00
60687,-0.05140,-0.03262,-0.03261,0.99761,1.00,-0.05169,-0.05974,-0.03568,0.99624,1.00
60701,-0.05141,-0.03262,-0.03256,0.99761,1.00,-0.05170,-0.05974,-0.03563,0.99624,1.00
60715,-0.05229,-0.03081,-0.03235,0.99763,1.00,-0.05260,-0.05794,-0.03545,0.99630,1.00
60729,-0.05229,-0.03081,-0.03234,0.99763,1.00,-0.05260,-0.05794,-0.03542,0.99630,1.00
60743,-0.05086,-0.03211,-0.03245,0.99766,1.00,-0.05116,-0.05923,-0.03548,0.99630,1.00
60757,-0.05086,-0.03211,-0.03244,0.99766,1.00,-0.05116,-0.05923,-0.03546,0.99630,1.00
60772,-0.05086,-0.03211,-0.03245,0.99766,1.00,-0.05116,-0.05923,-0.03546,0.99630,1.00
60785,-0.05232,-0.03080,-0.03230,0.99763,1.00,-0.05263,-0.05793,-0.03535,0.99631,1.00
60799,-0.05232,-0.03080,-0.03232,0.99763,1.00,-0.05262,-0.05793,-0.03538,0.99630,1.00
60813,-0.05261,-0.03199,-0.03243,0.99758,1.00,-0.05290,-0.05912,-0.03550,0.99622,1.00
60827,-0.05261,-0.03199,-0.03239,0.99758,1.00,-0.05291,-0.05912,-0.03547,0.99622,1.00
60841,-0.05262,-0.03198,-0.03218,0.99758,1.00,-0.05292,-0.05911,-0.03527,0.99622,1.00
60855,-0.05262,-0.03150,-0.03196,0.99761,1.00,-0.05292,-0.05863,-0.03504,0.99626,1.00
60869,-0.05262,-0.03149,-0.03187,0.99761,1.00,-0.05293,-0.05863,-0.03493,0.99626,1.00
60882,-0.05190,-0.03191,-0.03197,0.99763,1.00,-0.05220,-0.05903,-0.03502,0.99628,1.00
60896,-0.05190,-0.03192,-0.03214,0.99762,1.00,-0.05219,-0.05904,-0.03519,0.99627,1.00
60910,-0.05194,-0.03192,-0.03209,0.99762,1.00,-0.05223,-0.05904,-0.03515,0.99627,1.00
60924,-0.05195,-0.03191,-0.03203,0.99763,1.00,-0.05224,-0.05904,-0.03509,0.99627,1.00
60938,-0.05195,-0.03191,-0.03194,0.99763,1.00,-0.05224,-0.05903,-0.03500,0.99627,1.00
60952,-0.05374,-0.03183,-0.03195,0.99754,1.00,-0.05402,-0.05897,-0.03507,0.99618,1.00
60966,-0.05374,-0.03183,-0.03188,0.99754,1.00,-0.05402,-0.05896,-0.03500,0.99618,1.00
60980,-0.05383,-0.03182,-0.03183,0.99754,1.00,-0.05410,-0.05896,-0.03496,0.99618,1.00
60993,-0.05383,-0.03182,-0.03180,0.99754,1.00,-0.05410,-0.05896,-0.03494,0.99618,1.00
61008,-0.05383,-0.03182,-0.03177,0.99754,1.00,-0.05411,-0.05896,-0.03490,0.99618,1.00
61021,-0.05368,-0.03280,-0.03187,0.99751,1.00,-0.05394,-0.05993,-0.03500,0.99613,1.00
61035,-0.05368,-0.03280,-0.03193,0.99751,1.00,-0.05394,-0.05994,-0.03505,0.99613,1.00
61049,-0.05417,-0.03293,-0.03202,0.99748,1.00,-0.05442,-0.06006,-0.03516,0.99609,1.00
61063,-0.05417,-0.03293,-0.03212,0.99747,1.00,-0.05442,-0.06007,-0.03526,0.99609,1.00
61077,-0.05323,-0.03287,-0.03216,0.99752,1.00,-0.05349,-0.06000,-0.03527,0.99614,1.00
61091,-0.05323,-0.03287,-0.03218,0.99752,1.00,-0.05349,-0.06000,-0.03529,0.99614,1.00
61106,-0.05323,-0.03287,-0.03215,0.99752,1.00,-0.05349,-0.06000,-0.03526,0.99614,1.00
61119,-0.05321,-0.03275,-0.03206,0.99753,1.00,-0.05348,-0.05988,-0.03516,0.99615,1.00
61133,-0.05322,-0.03274,-0.03197,0.99753,1.00,-0.05349,-0.05987,-0.03506,0.99616,1.00
61147,-0.05242,-0.03228,-0.03177,0.99760,1.00,-0.05270,-0.05941,-0.03484,0.99623,1.00
61161,-0.05242,-0.03228,-0.03179,0.99760,1.00,-0.05270,-0.05941,-0.03485,0.99623,1.00
61175,-0.05242,-0.03228,-0.03176,0.99760,1.00,-0.05271,-0.05940,-0.03482,0.99623,1.00
61189,-0.05235,-0.03236,-0.03180,0.99760,1.00,-0.05263,-0.05948,-0.03486,0.99623,1.00
61203,-0.05235,-0.03236,-0.03184,0.99760,1.00,-0.05262,-0.05949,-0.03489,0.99623,1.00
61217,-0.05251,-0.03082,-0.03176,0.99764,1.00,-0.05279,-0.05796,-0.03483,0.99631,1.00
61231,-0.05250,-0.03082,-0.03180,0.99764,1.00,-0.05279,-0.05796,-0.03488,0.99631,1.00
61244,-0.05249,-0.03177,-0.03201,0.99760,1.00,-0.05277,-0.05890,-0.03509,0.99625,1.00
61258,-0.05249,-0.03177,-0.03210,0.99760,1.00,-0.05276,-0.05890,-0.03518,0.99625,1.00
61273,-0.05249,-0.03177,-0.03203,0.99760,1.00,-0.05277,-0.05890,-0.03510,0.99625,1.00
61286,-0.05173,-0.03186,-0.03199,0.99764,1.00,-0.05202,-0.05899,-0.03504,0.99629,1.00
61300,-0.05173,-0.03186,-0.03198,0.99764,1.00,-0.05202,-0.05899,-0.03503,0.99629,1.00
61314,-0.05175,-0.03278,-0.03201,0.99761,1.00,-0.05203,-0.05990,-0.03506,0.99623,1.00
61328,-0.05175,-0.03278,-0.03196,0.99761,1.00,-0.05203,-0.05990,-0.03502,0.99623,1.00
61342,-0.05175,-0.03278,-0.03191,0.99761,1.00,-0.05204,-0.05990,-0.03498,0.99623,1.00
61356,-0.05113,-0.03275,-0.03195,0.99764,1.00,-0.05141,-0.05987,-0.03500,0.99627,1.00
61370,-0.05112,-0.03275,-0.03199,0.99764,1.00,-0.05141,-0.05987,-0.03504,0.99627,1.00
61384,-0.05196,-0.03100,-0.03201,0.99765,1.00,-0.05225,-0.05813,-0.03509,0.99632,1.00
61397,-0.05196,-0.03100,-0.03217,0.99765,1.00,-0.05224,-0.05814,-0.03524,0.99632,1.00
61411,-0.05190,-0.03091,-0.03234,0.99765,1.00,-0.05219,-0.05805,-0.03542,0.99632,1.00
61425,-0.05190,-0.03092,-0.03238,0.99765,1.00,-0.05218,-0.05805,-0.03548,0.99632,1.00
61440,-0.05190,-0.03091,-0.03229,0.99765,1.00,-0.05219,-0.05805,-0.03540,0.99632,1.00
61453,-0.05350,-0.03146,-0.03228,0.99755,1.00,-0.05378,-0.05860,-0.03543,0.99620,1.00
61467,-0.05350,-0.03146,-0.03223,0.99755,1.00,-0.05379,-0.05860,-0.03538,0.99620,1.00
61481,-0.05490,-0.03241,-0.03244,0.99744,1.00,-0.05516,-0.05955,-0.03562,0.99606,1.00
61495,-0.05490,-0.03241,-0.03247,0.99744,1.00,-0.05516,-0.05956,-0.03565,0.99606,1.00
61509,-0.05484,-0.03120,-0.03239,0.99748,1.00,-0.05511,-0.05834,-0.03555,0.99614,1.00
61522,-0.05484,-0.03119,-0.03235,0.99748,1.00,-0.05512,-0.05834,-0.03551,0.99614,1.00
61537,-0.05484,-0.03119,-0.03229,0.99749,1.00,-0.05512,-0.05834,-0.03544,0.99614,1.00
61551,-0.05446,-0.03245,-0.03249,0.99746,1.00,-0.05473,-0.05958,-0.03561,0.99609,1.00
61564,-0.05446,-0.03245,-0.03249,0.99746,1.00,-0.05473,-0.05958,-0.03561,0.99609,1.00
61578,-0.05427,-0.03049,-0.03230,0.99754,1.00,-0.05456,-0.05764,-0.03542,0.99622,1.00
61592,-0.05427,-0.03049,-0.03233,0.99754,1.00,-0.05456,-0.05764,-0.03545,0.99621,1.00
61606,-0.05427,-0.03049,-0.03229,0.99754,1.00,-0.05456,-0.05764,-0.03541,0.99622,1.00
61620,-0.05490,-0.03019,-0.03221,0.99752,1.00,-0.05519,-0.05734,-0.03536,0.99620,1.00
61634,-0.05490,-0.03019,-0.03214,0.99752,1.00,-0.05520,-0.05734,-0.03528,0.99620,1.00
61648,-0.05360,-0.02947,-0.03195,0.99762,1.00,-0.05392,-0.05662,-0.03504,0.99632,1.00
61662,-0.05360,-0.02948,-0.03213,0.99761,1.00,-0.05391,-0.05663,-0.03522,0.99632,1.00
61676,-0.05604,-0.02944,-0.03240,0.99747,1.00,-0.05633,-0.05660,-0.03556,0.99617,1.00
61690,-0.05604,-0.02944,-0.03241,0.99747,1.00,-0.05633,-0.05660,-0.03556,0.99617,1.00
61704,-0.05604,-0.02943,-0.03228,0.99747,1.00,-0.05633,-0.05660,-0.03543,0.99618,1.00
61718,-0.05555,-0.02926,-0.03218,0.99751,1.00,-0.05586,-0.05642,-0.03531,0.99622,1.00
61731,-0.05555,-0.02926,-0.03215,0.99751,1.00,-0.05586,-0.05642,-0.03529,0.99622,1.00
61745,-0.05564,-0.02956,-0.03216,0.99749,1.00,-0.05594,-0.05672,-0.03530,0.99620,1.00
61759,-0.05564,-0.02956,-0.03212,0.99750,1.00,-0.05594,-0.05672,-0.03526,0.99620,1.00
61773,-0.05564,-0.02956,-0.03210,0.99750,1.00,-0.05594,-0.05672,-0.03523,0.99620,1.00
61787,-0.05552,-0.02957,-0.03214,0.99750,1.00,-0.05581,-0.05673,-0.03527,0.99620,1.00
61801,-0.05551,-0.02958,-0.03221,0.99750,1.00,-0.05581,-0.05674,-0.03533,0.99620,1.00
61815,-0.05562,-0.02975,-0.03228,0.99749,1.00,-0.05591,-0.05690,-0.03539,0.99618,1.00
61829,-0.05562,-0.02975,-0.03228,0.99749,1.00,-0.05591,-0.05690,-0.03540,0.99618,1.00
61843,-0.05655,-0.03066,-0.03237,0.99740,1.00,-0.05684,-0.05781,-0.03551,0.99608,1.00
