Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
20686,10.86367,-0.05728,0.04390,-0.02252,0.99714,1.00,-0.05819,0.01668,-0.02510,0.99785,1.00
20700,11.32833,-0.05706,0.05833,-0.02142,0.99643,1.00,-0.05812,0.03117,-0.02401,0.99753,1.00
20714,11.77899,-0.05707,0.05833,-0.02155,0.99643,1.00,-0.05812,0.03116,-0.02414,0.99753,1.00
20728,12.22519,-0.05549,0.06825,-0.02062,0.99591,1.00,-0.05664,0.04116,-0.02318,0.99728,1.00
20742,12.65628,-0.05549,0.06825,-0.02073,0.99591,1.00,-0.05665,0.04115,-0.02328,0.99727,1.00
20757,13.10528,-0.05550,0.06824,-0.02086,0.99591,1.00,-0.05665,0.04114,-0.02341,0.99727,1.00
20770,13.50821,-0.05310,0.08383,-0.01970,0.99487,1.00,-0.05439,0.05685,-0.02218,0.99665,1.00
20784,13.90475,-0.05310,0.08382,-0.01980,0.99487,1.00,-0.05439,0.05685,-0.02228,0.99665,1.00
20798,14.30139,-0.05094,0.09685,-0.01888,0.99382,1.00,-0.05234,0.07001,-0.02130,0.99595,1.00
20812,14.68715,-0.05095,0.09684,-0.01903,0.99381,1.00,-0.05235,0.07000,-0.02144,0.99594,1.00
20825,15.05251,-0.05098,0.09683,-0.01929,0.99381,1.00,-0.05237,0.06998,-0.02171,0.99594,1.00
20839,15.40946,-0.05071,0.10488,-0.01884,0.99301,1.00,-0.05218,0.07813,-0.02124,0.99535,1.00
20853,15.76205,-0.05073,0.10487,-0.01903,0.99301,1.00,-0.05219,0.07812,-0.02143,0.99535,1.00
20867,16.10302,-0.04859,0.11460,-0.01857,0.99205,1.00,-0.05012,0.08797,-0.02091,0.99464,1.00
20881,16.43043,-0.04860,0.11460,-0.01866,0.99205,1.00,-0.05013,0.08797,-0.02099,0.99464,1.00
20895,16.74254,-0.04823,0.12576,-0.01785,0.99073,1.00,-0.04987,0.09927,-0.02016,0.99361,1.00
20909,17.04030,-0.04825,0.12575,-0.01799,0.99072,1.00,-0.04988,0.09927,-0.02030,0.99360,1.00
20924,17.33376,-0.04827,0.12575,-0.01819,0.99072,1.00,-0.04990,0.09926,-0.02050,0.99360,1.00
20937,17.59418,-0.04635,0.13557,-0.01764,0.98953,1.00,-0.04805,0.10923,-0.01988,0.99266,1.00
20951,17.85120,-0.04635,0.13557,-0.01766,0.98953,1.00,-0.04805,0.10923,-0.01990,0.99265,1.00
20965,18.09539,-0.04806,0.14879,-0.01619,0.98757,1.00,-0.04992,0.12265,-0.01845,0.99102,1.00
20979,18.32851,-0.04807,0.14879,-0.01626,0.98757,1.00,-0.04993,0.12264,-0.01852,0.99102,1.00
20992,18.53966,-0.04809,0.14878,-0.01635,0.98756,1.00,-0.04994,0.12264,-0.01862,0.99102,1.00
21006,18.73715,-0.04397,0.16083,-0.01587,0.98587,1.00,-0.04586,0.13492,-0.01801,0.98963,1.00
21020,18.92403,-0.04397,0.16083,-0.01586,0.98587,1.00,-0.04586,0.13492,-0.01800,0.98963,1.00
21034,19.09589,-0.00616,0.16027,-0.02200,0.98681,1.00,-0.00736,0.13447,-0.02321,0.99062,1.00
21048,19.25252,-0.00616,0.16027,-0.02200,0.98681,1.00,-0.00736,0.13447,-0.02322,0.99062,1.00
21062,19.39731,-0.00548,0.16975,-0.02154,0.98524,1.00,-0.00671,0.14414,-0.02275,0.98927,1.00
21075,19.52436,-0.00548,0.16975,-0.02152,0.98524,1.00,-0.00670,0.14414,-0.02273,0.98927,1.00
21090,19.64062,-0.00547,0.16975,-0.02144,0.98524,1.00,-0.00669,0.14414,-0.02265,0.98928,1.00
21103,19.73477,-0.02032,0.17002,-0.01878,0.98505,1.00,-0.02185,0.14437,-0.02035,0.98907,1.00
21117,19.81747,-0.02031,0.17002,-0.01874,0.98505,1.00,-0.02184,0.14437,-0.02030,0.98907,1.00
21131,19.88447,-0.05046,0.17131,-0.01338,0.98383,1.00,-0.05259,0.14556,-0.01567,0.98783,1.00
21145,19.93622,-0.05045,0.17131,-0.01331,0.98383,1.00,-0.05258,0.14556,-0.01561,0.98783,1.00
21159,19.97267,-0.05043,0.17132,-0.01319,0.98384,1.00,-0.05257,0.14557,-0.01549,0.98783,1.00
21172,19.99389,-0.05276,0.17303,-0.01248,0.98342,1.00,-0.05496,0.14730,-0.01484,0.98745,1.00
21187,19.99985,-0.05274,0.17304,-0.01238,0.98342,1.00,-0.05494,0.14731,-0.01474,0.98745,1.00
21201,19.98989,-0.05047,0.17074,-0.01302,0.98394,1.00,-0.05260,0.14497,-0.01534,0.98792,1.00
21214,19.96506,-0.05048,0.17074,-0.01309,0.98394,1.00,-0.05261,0.14497,-0.01540,0.98792,1.00
21228,19.92409,-0.05030,0.17185,-0.01305,0.98375,1.00,-0.05242,0.14611,-0.01536,0.98776,1.00
21242,19.86804,-0.05031,0.17185,-0.01308,0.98375,1.00,-0.05243,0.14611,-0.01540,0.98776,1.00
21257,19.79362,-0.05031,0.17185,-0.01310,0.98375,1.00,-0.05244,0.14611,-0.01543,0.98776,1.00
21270,19.70741,-0.05018,0.17177,-0.01296,0.98377,1.00,-0.05231,0.14602,-0.01531,0.98778,1.00
21284,19.60620,-0.05014,0.17178,-0.01278,0.98378,1.00,-0.05228,0.14603,-0.01512,0.98778,1.00
21298,19.48876,-0.05041,0.17553,-0.01221,0.98311,1.00,-0.05260,0.14986,-0.01455,0.98720,1.00
21312,19.35744,-0.05040,0.17553,-0.01213,0.98311,1.00,-0.05258,0.14986,-0.01448,0.98720,1.00
21326,19.20953,-0.05039,0.17553,-0.01211,0.98311,1.00,-0.05258,0.14987,-0.01446,0.98720,1.00
21340,19.04863,-0.05003,0.17736,-0.01200,0.98280,1.00,-0.05222,0.15174,-0.01434,0.98694,1.00
21354,18.86774,-0.05003,0.17736,-0.01201,0.98280,1.00,-0.05222,0.15174,-0.01435,0.98694,1.00
21368,18.67735,-0.04965,0.18173,-0.01162,0.98202,1.00,-0.05187,0.15621,-0.01393,0.98626,1.00
21381,18.47114,-0.04965,0.18173,-0.01162,0.98202,1.00,-0.05187,0.15621,-0.01392,0.98626,1.00
21396,18.24822,-0.05013,0.18301,-0.01147,0.98177,1.00,-0.05237,0.15751,-0.01377,0.98603,1.00
21409,18.01588,-0.05013,0.18301,-0.01144,0.98177,1.00,-0.05236,0.15751,-0.01375,0.98603,1.00
21424,17.76041,-0.05011,0.18301,-0.01137,0.98177,1.00,-0.05235,0.15751,-0.01368,0.98603,1.00
21437,17.50014,-0.05064,0.18286,-0.01118,0.98177,1.00,-0.05289,0.15735,-0.01351,0.98603,1.00
21451,17.22427,-0.05058,0.18287,-0.01090,0.98177,1.00,-0.05285,0.15737,-0.01325,0.98604,1.00
21465,16.93700,-0.05100,0.17958,-0.01111,0.98236,1.00,-0.05324,0.15400,-0.01348,0.98654,1.00
21479,16.63511,-0.05098,0.17958,-0.01099,0.98236,1.00,-0.05323,0.15401,-0.01336,0.98654,1.00
21493,16.31630,-0.05135,0.17400,-0.01156,0.98334,1.00,-0.05354,0.14831,-0.01396,0.98739,1.00
21507,15.99347,-0.05135,0.17400,-0.01158,0.98334,1.00,-0.05354,0.14831,-0.01399,0.98739,1.00
21521,15.64383,-0.05133,0.17401,-0.01144,0.98334,1.00,-0.05352,0.14832,-0.01386,0.98739,1.00
21535,15.29848,-0.05137,0.16592,-0.01205,0.98473,1.00,-0.05349,0.14007,-0.01449,0.98859,1.00
21548,14.93710,-0.05134,0.16593,-0.01188,0.98473,1.00,-0.05347,0.14008,-0.01432,0.98859,1.00
21562,14.56330,-0.04954,0.15834,-0.01286,0.98606,1.00,-0.05157,0.13236,-0.01528,0.98974,1.00
21576,14.17791,-0.04953,0.15835,-0.01275,0.98606,1.00,-0.05155,0.13237,-0.01517,0.98974,1.00
21591,13.76465,-0.04951,0.15835,-0.01263,0.98606,1.00,-0.05153,0.13237,-0.01505,0.98975,1.00
21604,13.36785,-0.04964,0.15058,-0.01342,0.98726,1.00,-0.05159,0.12447,-0.01586,0.99075,1.00
21618,12.95358,-0.04964,0.15058,-0.01341,0.98726,1.00,-0.05159,0.12447,-0.01586,0.99076,1.00
21632,12.51706,-0.05000,0.14529,-0.01402,0.98803,1.00,-0.05189,0.11909,-0.01649,0.99139,1.00
21646,12.08360,-0.05000,0.14529,-0.01404,0.98802,1.00,-0.05189,0.11909,-0.01650,0.99139,1.00
21660,11.62480,-0.05115,0.13636,-0.01480,0.98923,1.00,-0.05298,0.11002,-0.01730,0.99237,1.00
21674,11.16975,-0.05115,0.13636,-0.01481,0.98923,1.00,-0.05298,0.11002,-0.01730,0.99237,1.00
21688,10.69626,-0.05115,0.13636,-0.01477,0.98923,1.00,-0.05297,0.11002,-0.01727,0.99237,1.00
21702,10.23049,-0.05224,0.12782,-0.01534,0.99030,1.00,-0.05401,0.10136,-0.01787,0.99322,1.00
21716,9.74562,-0.05223,0.12783,-0.01523,0.99030,1.00,-0.05400,0.10136,-0.01776,0.99322,1.00
21729,9.25961,-0.05281,0.11870,-0.01607,0.99139,1.00,-0.05450,0.09211,-0.01863,0.99408,1.00
21743,8.76263,-0.05279,0.11871,-0.01592,0.99140,1.00,-0.05449,0.09212,-0.01848,0.99408,1.00
21758,8.24413,-0.05278,0.11871,-0.01581,0.99140,1.00,-0.05448,0.09212,-0.01836,0.99409,1.00
21772,7.73378,-0.05385,0.10924,-0.01672,0.99241,1.00,-0.05546,0.08253,-0.01931,0.99486,1.00
21785,7.23445,-0.05386,0.10924,-0.01674,0.99241,1.00,-0.05546,0.08253,-0.01932,0.99486,1.00
21799,6.71319,-0.05451,0.09606,-0.01813,0.99372,1.00,-0.05598,0.06920,-0.02074,0.99581,1.00
21813,6.18929,-0.05452,0.09606,-0.01821,0.99371,1.00,-0.05599,0.06920,-0.02083,0.99581,1.00
21827,5.64923,-0.05724,0.08450,-0.01918,0.99459,1.00,-0.05863,0.05751,-0.02189,0.99638,1.00
21841,5.11660,-0.05725,0.08450,-0.01920,0.99459,1.00,-0.05863,0.05751,-0.02193,0.99638,1.00
21855,4.55414,-0.05724,0.08451,-0.01912,0.99459,1.00,-0.05863,0.05752,-0.02185,0.99638,1.00
21869,4.02792,-0.05981,0.04700,-0.02278,0.99684,1.00,-0.06083,0.01977,-0.02559,0.99762,1.00
21883,3.48390,-0.05981,0.04701,-0.02266,0.99685,1.00,-0.06083,0.01977,-0.02548,0.99763,1.00
21896,2.93811,-0.05988,0.03453,-0.02386,0.99732,1.00,-0.06078,0.00726,-0.02667,0.99777,1.00
21910,2.39046,-0.05987,0.03453,-0.02372,0.99733,1.00,-0.06078,0.00727,-0.02653,0.99777,1.00
21924,1.83080,-0.05986,0.03455,-0.02354,0.99733,1.00,-0.06077,0.00728,-0.02635,0.99778,1.00
21938,1.28058,-0.05658,0.01860,-0.02516,0.99791,1.00,-0.05732,-0.00866,-0.02786,0.99793,1.00
21952,0.72618,-0.05657,0.01862,-0.02486,0.99792,1.00,-0.05733,-0.00864,-0.02756,0.99794,1.00
21966,0.16268,-0.05398,0.00374,-0.02608,0.99819,1.00,-0.05458,-0.02350,-0.02869,0.99782,1.00
21980,-0.39485,-0.05398,0.00376,-0.02575,0.99820,1.00,-0.05459,-0.02348,-0.02837,0.99783,1.00
21994,-0.94780,-0.05338,-0.00743,-0.02660,0.99819,1.00,-0.05388,-0.03463,-0.02919,0.99752,1.00
22008,-1.49684,-0.05339,-0.00742,-0.02648,0.99820,1.00,-0.05389,-0.03462,-0.02906,0.99752,1.00
22022,-2.06667,-0.05339,-0.00742,-0.02641,0.99820,1.00,-0.05389,-0.03462,-0.02897,0.99753,1.00
22036,-2.62173,-0.05356,-0.02122,-0.02767,0.99796,1.00,-0.05392,-0.04837,-0.03021,0.99692,1.00
22049,-3.16246,-0.05355,-0.02123,-0.02782,0.99795,1.00,-0.05391,-0.04838,-0.03035,0.99691,1.00
22063,-3.71020,-0.05303,-0.03624,-0.02926,0.99751,1.00,-0.05324,-0.06330,-0.03175,0.99607,1.00
22077,-4.25575,-0.05303,-0.03623,-0.02911,0.99751,1.00,-0.05325,-0.06329,-0.03162,0.99607,1.00
22091,-4.80273,-0.05304,-0.03622,-0.02897,0.99751,1.00,-0.05326,-0.06328,-0.03149,0.99608,1.00
22105,-5.33925,-0.05131,-0.05012,-0.02997,0.99697,1.00,-0.05143,-0.07707,-0.03241,0.99517,1.00
22119,-5.87304,-0.05132,-0.05011,-0.02989,0.99698,1.00,-0.05144,-0.07707,-0.03234,0.99517,1.00
22133,-6.40178,-0.05118,-0.06427,-0.03107,0.99614,1.00,-0.05117,-0.09110,-0.03347,0.99396,1.00
22147,-6.92680,-0.05119,-0.06426,-0.03090,0.99614,1.00,-0.05119,-0.09109,-0.03329,0.99397,1.00
22161,-7.44107,-0.04778,-0.08166,-0.03203,0.99500,1.00,-0.04768,-0.10830,-0.03426,0.99238,1.00
22175,-7.95789,-0.04778,-0.08166,-0.03201,0.99500,1.00,-0.04769,-0.10830,-0.03423,0.99238,1.00
22189,-8.48332,-0.04779,-0.08166,-0.03194,0.99500,1.00,-0.04769,-0.10829,-0.03415,0.99239,1.00
22203,-8.96612,-0.04206,-0.09431,-0.03249,0.99412,1.00,-0.04194,-0.12077,-0.03451,0.99119,1.00
22216,-9.45625,-0.04206,-0.09431,-0.03245,0.99412,1.00,-0.04194,-0.12077,-0.03448,0.99119,1.00
22230,-9.94414,-0.04374,-0.10669,-0.03366,0.99276,1.00,-0.04351,-0.13300,-0.03569,0.98952,1.00
22244,-10.42625,-0.04374,-0.10669,-0.03364,0.99276,1.00,-0.04351,-0.13300,-0.03567,0.98952,1.00
22258,-10.90037,-0.04374,-0.10669,-0.03359,0.99276,1.00,-0.04351,-0.13300,-0.03563,0.98952,1.00
22272,-11.35663,-0.04278,-0.12186,-0.03447,0.99103,1.00,-0.04246,-0.14794,-0.03641,0.98741,1.00
22286,-11.80957,-0.04280,-0.12185,-0.03426,0.99103,1.00,-0.04250,-0.14793,-0.03619,0.98742,1.00
22300,-12.25990,-0.04275,-0.13284,-0.03522,0.98959,1.00,-0.04237,-0.15875,-0.03711,0.98571,1.00
22314,-12.69165,-0.04275,-0.13284,-0.03521,0.98959,1.00,-0.04237,-0.15875,-0.03712,0.98571,1.00
22328,-13.11573,-0.03824,-0.14176,-0.03525,0.98853,1.00,-0.03788,-0.16750,-0.03701,0.98445,1.00
22341,-13.52622,-0.03825,-0.14176,-0.03518,0.98854,1.00,-0.03789,-0.16750,-0.03695,0.98445,1.00
22356,-13.94721,-0.03825,-0.14176,-0.03515,0.98854,1.00,-0.03790,-0.16750,-0.03692,0.98445,1.00
22370,-14.33066,-0.03693,-0.15025,-0.03548,0.98732,1.00,-0.03654,-0.17584,-0.03718,0.98304,1.00
22383,-14.71045,-0.03693,-0.15025,-0.03542,0.98732,1.00,-0.03655,-0.17584,-0.03713,0.98304,1.00
22397,-15.08403,-0.03713,-0.16420,-0.03642,0.98505,1.00,-0.03665,-0.18951,-0.03807,0.98046,1.00
22411,-15.44269,-0.03715,-0.16420,-0.03631,0.98506,1.00,-0.03667,-0.18950,-0.03796,0.98046,1.00
22425,-15.79184,-0.03715,-0.16420,-0.03628,0.98506,1.00,-0.03668,-0.18950,-0.03794,0.98046,1.00
22439,-16.12797,-0.03720,-0.17344,-0.03680,0.98345,1.00,-0.03667,-0.19854,-0.03840,0.97865,1.00
22453,-16.45165,-0.03720,-0.17344,-0.03680,0.98345,1.00,-0.03667,-0.19854,-0.03839,0.97865,1.00
22467,-16.76385,-0.03776,-0.18276,-0.03760,0.98171,1.00,-0.03715,-0.20764,-0.03915,0.97671,1.00
22481,-17.06638,-0.03773,-0.18277,-0.03774,0.98171,1.00,-0.03712,-0.20765,-0.03929,0.97671,1.00
22495,-17.34981,-0.03771,-0.18277,-0.03787,0.98170,1.00,-0.03710,-0.20765,-0.03941,0.97670,1.00
22509,-17.61566,-0.03801,-0.18664,-0.03823,0.98095,1.00,-0.03737,-0.21143,-0.03976,0.97587,1.00
22523,-17.88084,-0.03800,-0.18665,-0.03829,0.98095,1.00,-0.03736,-0.21143,-0.03981,0.97587,1.00
22537,-18.11753,-0.03839,-0.19637,-0.03899,0.97900,1.00,-0.03768,-0.22091,-0.04047,0.97373,1.00
22551,-18.34460,-0.03840,-0.19637,-0.03895,0.97900,1.00,-0.03769,-0.22091,-0.04043,0.97373,1.00
22565,-18.56245,-0.03918,-0.20363,-0.03953,0.97746,1.00,-0.03841,-0.22797,-0.04100,0.97205,1.00
22578,-18.75891,-0.03918,-0.20363,-0.03952,0.97746,1.00,-0.03842,-0.22797,-0.04097,0.97205,1.00
22592,-18.94339,-0.03918,-0.20363,-0.03949,0.97747,1.00,-0.03843,-0.22797,-0.04094,0.97205,1.00
22606,-19.11270,-0.03986,-0.20377,-0.03967,0.97740,1.00,-0.03909,-0.22810,-0.04113,0.97198,1.00
22620,-19.27007,-0.03986,-0.20377,-0.03967,0.97740,1.00,-0.03909,-0.22810,-0.04114,0.97198,1.00
22634,-19.41367,-0.04041,-0.20908,-0.04022,0.97623,1.00,-0.03958,-0.23326,-0.04167,0.97071,1.00
22648,-19.53918,-0.04039,-0.20909,-0.04031,0.97623,1.00,-0.03956,-0.23327,-0.04176,0.97071,1.00
22662,-19.65077,-0.04328,-0.21537,-0.04147,0.97469,1.00,-0.04233,-0.23939,-0.04294,0.96905,1.00
22676,-19.74639,-0.04328,-0.21537,-0.04148,0.97469,1.00,-0.04233,-0.23939,-0.04295,0.96905,1.00
22690,-19.83052,-0.04329,-0.21537,-0.04143,0.97469,1.00,-0.04234,-0.23938,-0.04290,0.96905,1.00
22704,-19.89266,-0.04553,-0.21671,-0.04199,0.97427,1.00,-0.04451,-0.24069,-0.04349,0.96860,1.00
22717,-19.94210,-0.04554,-0.21671,-0.04193,0.97427,1.00,-0.04452,-0.24069,-0.04344,0.96861,1.00
22732,-19.97764,-0.04558,-0.22006,-0.04219,0.97351,1.00,-0.04454,-0.24394,-0.04367,0.96778,1.00
22745,-19.99595,-0.04559,-0.22006,-0.04212,0.97351,1.00,-0.04455,-0.24394,-0.04361,0.96778,1.00
22759,-19.99939,-0.04561,-0.22005,-0.04201,0.97352,1.00,-0.04458,-0.24394,-0.04350,0.96779,1.00
22773,-19.98742,-0.04007,-0.22981,-0.04124,0.97154,1.00,-0.03914,-0.25338,-0.04257,0.96564,1.00
22787,-19.95942,-0.04010,-0.22980,-0.04112,0.97154,1.00,-0.03917,-0.25337,-0.04245,0.96564,1.00
22801,-19.91623,-0.03963,-0.23472,-0.04130,0.97038,1.00,-0.03867,-0.25814,-0.04260,0.96439,1.00
22815,-19.85871,-0.03962,-0.23473,-0.04135,0.97037,1.00,-0.03866,-0.25814,-0.04264,0.96439,1.00
22829,-19.78543,-0.04010,-0.23471,-0.04152,0.97035,1.00,-0.03912,-0.25812,-0.04280,0.96437,1.00
22843,-19.69708,-0.04010,-0.23471,-0.04151,0.97035,1.00,-0.03913,-0.25812,-0.04279,0.96437,1.00
22857,-19.58933,-0.04006,-0.23472,-0.04168,0.97034,1.00,-0.03908,-0.25813,-0.04296,0.96436,1.00
22871,-19.47260,-0.04010,-0.23449,-0.04171,0.97040,1.00,-0.03912,-0.25791,-0.04299,0.96442,1.00
22885,-19.33491,-0.04010,-0.23449,-0.04168,0.97040,1.00,-0.03913,-0.25791,-0.04296,0.96442,1.00
22899,-19.18604,-0.04019,-0.23353,-0.04147,0.97063,1.00,-0.03922,-0.25697,-0.04276,0.96468,1.00
22912,-19.02462,-0.04021,-0.23353,-0.04139,0.97064,1.00,-0.03924,-0.25697,-0.04268,0.96468,1.00
22926,-18.84490,-0.04022,-0.23352,-0.04132,0.97064,1.00,-0.03926,-0.25696,-0.04262,0.96468,1.00
22940,-18.65386,-0.03936,-0.23330,-0.04115,0.97074,1.00,-0.03842,-0.25674,-0.04242,0.96478,1.00
22954,-18.44531,-0.03937,-0.23330,-0.04112,0.97074,1.00,-0.03843,-0.25674,-0.04239,0.96479,1.00
22968,-18.22041,-0.00806,-0.23326,-0.03349,0.97181,1.00,-0.00807,-0.25662,-0.03419,0.96587,1.00
22982,-17.98374,-0.00810,-0.23326,-0.03329,0.97181,1.00,-0.00813,-0.25662,-0.03399,0.96588,1.00
22996,-17.73176,-0.00728,-0.19106,-0.03182,0.98103,1.00,-0.00741,-0.21560,-0.03262,0.97591,1.00
23010,-17.46938,-0.00727,-0.19107,-0.03185,0.98103,1.00,-0.00741,-0.21560,-0.03265,0.97591,1.00
23024,-17.18071,-0.00727,-0.19107,-0.03187,0.98103,1.00,-0.00740,-0.21560,-0.03266,0.97591,1.00
23038,-16.88877,-0.00819,-0.19088,-0.03222,0.98105,1.00,-0.00831,-0.21541,-0.03303,0.97593,1.00
23051,-16.59846,-0.00819,-0.19088,-0.03223,0.98105,1.00,-0.00830,-0.21541,-0.03304,0.97593,1.00
23065,-16.28725,-0.03369,-0.20512,-0.03815,0.97741,1.00,-0.03308,-0.22934,-0.03942,0.97199,1.00
23079,-15.96221,-0.03373,-0.20512,-0.03798,0.97742,1.00,-0.03312,-0.22933,-0.03924,0.97199,1.00
23093,-15.61306,-0.03376,-0.20511,-0.03780,0.97743,1.00,-0.03317,-0.22932,-0.03906,0.97200,1.00
23107,-15.24936,-0.03383,-0.20478,-0.03794,0.97749,1.00,-0.03324,-0.22900,-0.03919,0.97207,1.00
23121,-14.87737,-0.03382,-0.20479,-0.03800,0.97748,1.00,-0.03322,-0.22900,-0.03925,0.97207,1.00
23135,-14.50553,-0.03320,-0.19917,-0.03752,0.97868,1.00,-0.03264,-0.22353,-0.03879,0.97338,1.00
23149,-14.12484,-0.03320,-0.19917,-0.03749,0.97868,1.00,-0.03265,-0.22353,-0.03875,0.97338,1.00
23163,-13.72617,-0.03321,-0.19324,-0.03715,0.97989,1.00,-0.03269,-0.21775,-0.03843,0.97470,1.00
23177,-13.31856,-0.03322,-0.19324,-0.03709,0.97989,1.00,-0.03271,-0.21775,-0.03838,0.97470,1.00
23191,-12.88448,-0.03322,-0.19324,-0.03708,0.97989,1.00,-0.03271,-0.21775,-0.03837,0.97470,1.00
23205,-12.46121,-0.03336,-0.18869,-0.03681,0.98078,1.00,-0.03286,-0.21332,-0.03812,0.97569,1.00
23218,-12.02300,-0.03336,-0.18868,-0.03677,0.98078,1.00,-0.03287,-0.21331,-0.03809,0.97569,1.00
23232,-11.57320,-0.03382,-0.17922,-0.03631,0.98256,1.00,-0.03336,-0.20408,-0.03768,0.97766,1.00
23246,-11.11892,-0.03381,-0.17922,-0.03637,0.98256,1.00,-0.03335,-0.20409,-0.03773,0.97766,1.00
23260,-10.64449,-0.04171,-0.16961,-0.03724,0.98392,1.00,-0.04112,-0.19473,-0.03882,0.97923,1.00
23274,-10.17055,-0.04169,-0.16962,-0.03734,0.98392,1.00,-0.04110,-0.19474,-0.03892,0.97922,1.00
23288,-9.67450,-0.04168,-0.16962,-0.03739,0.98392,1.00,-0.04109,-0.19474,-0.03897,0.97922,1.00
23302,-9.18485,-0.04149,-0.15843,-0.03658,0.98582,1.00,-0.04098,-0.18380,-0.03821,0.98137,1.00
23316,-8.68840,-0.04148,-0.15843,-0.03664,0.98582,1.00,-0.04097,-0.18380,-0.03827,0.98136,1.00
23330,-8.18087,-0.03805,-0.14683,-0.03524,0.98780,1.00,-0.03768,-0.17242,-0.03686,0.98361,1.00
23344,-7.67863,-0.03803,-0.14683,-0.03534,0.98780,1.00,-0.03766,-0.17242,-0.03696,0.98361,1.00
23358,-7.15512,-0.03806,-0.14682,-0.03516,0.98780,1.00,-0.03769,-0.17241,-0.03679,0.98362,1.00
23372,-6.62348,-0.03767,-0.13591,-0.03433,0.98941,1.00,-0.03737,-0.16170,-0.03599,0.98547,1.00
23386,-6.10875,-0.03767,-0.13591,-0.03428,0.98941,1.00,-0.03738,-0.16170,-0.03594,0.98548,1.00
23399,-5.58279,-0.03740,-0.12910,-0.03379,0.99035,1.00,-0.03714,-0.15502,-0.03548,0.98658,1.00
23413,-5.04928,-0.03740,-0.12910,-0.03376,0.99035,1.00,-0.03715,-0.15502,-0.03545,0.98658,1.00
23427,-4.50879,-0.04230,-0.11535,-0.03342,0.99186,1.00,-0.04205,-0.14152,-0.03529,0.98841,1.00
23441,-3.96248,-0.04230,-0.11535,-0.03344,0.99186,1.00,-0.04205,-0.14152,-0.03532,0.98841,1.00
23456,-3.39339,-0.04229,-0.11535,-0.03351,0.99186,1.00,-0.04204,-0.14152,-0.03539,0.98841,1.00
23469,-2.87091,-0.04559,-0.10910,-0.03345,0.99242,1.00,-0.04532,-0.13539,-0.03543,0.98912,1.00
23483,-2.31641,-0.04559,-0.10910,-0.03347,0.99242,1.00,-0.04532,-0.13539,-0.03545,0.98912,1.00
23497,-1.75365,-0.04585,-0.09231,-0.03224,0.99415,1.00,-0.04571,-0.11884,-0.03430,0.99127,1.00
23511,-1.19687,-0.04586,-0.09231,-0.03218,0.99415,1.00,-0.04571,-0.11884,-0.03424,0.99127,1.00
23525,-0.63778,-0.04586,-0.09231,-0.03215,0.99415,1.00,-0.04572,-0.11884,-0.03421,0.99127,1.00
23539,-0.08797,-0.04945,-0.07232,-0.03079,0.99568,1.00,-0.04942,-0.09910,-0.03302,0.99330,1.00
23553,0.47061,-0.04945,-0.07232,-0.03079,0.99568,1.00,-0.04943,-0.09910,-0.03301,0.99330,1.00
23567,1.03134,-0.05188,-0.06195,-0.03017,0.99627,1.00,-0.05191,-0.08885,-0.03249,0.99416,1.00
23580,1.57939,-0.05188,-0.06195,-0.03020,0.99627,1.00,-0.05191,-0.08885,-0.03251,0.99416,1.00
23595,2.14795,-0.05190,-0.04964,-0.02919,0.99699,1.00,-0.05204,-0.07664,-0.03154,0.99520,1.00
23608,2.69389,-0.05191,-0.04964,-0.02913,0.99699,1.00,-0.05204,-0.07664,-0.03148,0.99520,1.00
23623,3.26166,-0.05191,-0.04963,-0.02906,0.99699,1.00,-0.05205,-0.07664,-0.03141,0.99520,1.00
23636,3.79506,-0.05166,-0.03740,-0.02786,0.99758,1.00,-0.05191,-0.06449,-0.03025,0.99611,1.00
23650,4.32924,-0.05166,-0.03741,-0.02789,0.99757,1.00,-0.05191,-0.06449,-0.03027,0.99611,1.00
23664,4.87375,-0.05410,-0.02563,-0.02702,0.99784,1.00,-0.05444,-0.05280,-0.02950,0.99668,1.00
23678,5.40593,-0.05410,-0.02564,-0.02716,0.99784,1.00,-0.05443,-0.05280,-0.02964,0.99668,1.00
23692,5.96824,-0.05409,-0.02565,-0.02736,0.99783,1.00,-0.05442,-0.05282,-0.02984,0.99667,1.00
23706,6.47252,-0.05669,-0.01058,-0.02621,0.99799,1.00,-0.05715,-0.03781,-0.02881,0.99723,1.00
23719,6.98984,-0.05669,-0.01058,-0.02618,0.99799,1.00,-0.05715,-0.03781,-0.02879,0.99723,1.00
23734,7.51964,-0.05649,0.00245,-0.02482,0.99809,1.00,-0.05709,-0.02480,-0.02745,0.99768,1.00
23747,8.02617,-0.05649,0.00246,-0.02468,0.99810,1.00,-0.05710,-0.02480,-0.02732,0.99769,1.00
23762,8.54092,-0.05736,0.01338,-0.02353,0.99799,1.00,-0.05808,-0.01388,-0.02620,0.99787,1.00
23775,9.03924,-0.05736,0.01338,-0.02354,0.99799,1.00,-0.05808,-0.01388,-0.02622,0.99787,1.00
23790,9.56132,-0.05736,0.01338,-0.02353,0.99799,1.00,-0.05808,-0.01388,-0.02619,0.99787,1.00
23804,10.03181,-0.05621,0.04811,-0.02018,0.99705,1.00,-0.05727,0.02095,-0.02285,0.99788,1.00
