Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
46211,0.00,15.00,-0.05248,0.13855,-0.01329,0.98887,1.00,-0.05454,0.11233,-0.01622,0.99204,1.00
46225,0.00,15.00,-0.05249,0.13854,-0.01339,0.98887,1.00,-0.05456,0.11233,-0.01632,0.99204,1.00
46239,0.00,15.00,-0.05277,0.13943,-0.01332,0.98873,1.00,-0.05485,0.11323,-0.01625,0.99192,1.00
46253,0.00,15.00,-0.05278,0.13943,-0.01340,0.98873,1.00,-0.05486,0.11323,-0.01634,0.99192,1.00
46268,0.00,15.00,-0.05279,0.13943,-0.01345,0.98873,1.00,-0.05487,0.11322,-0.01639,0.99192,1.00
46281,0.00,15.00,-0.05238,0.13871,-0.01361,0.98885,1.00,-0.05445,0.11249,-0.01654,0.99202,1.00
46295,0.00,15.00,-0.05239,0.13870,-0.01368,0.98885,1.00,-0.05446,0.11249,-0.01662,0.99202,1.00
46309,0.00,15.00,-0.05224,0.14057,-0.01351,0.98860,1.00,-0.05434,0.11439,-0.01644,0.99181,1.00
46322,0.00,15.00,-0.05224,0.14057,-0.01354,0.98860,1.00,-0.05434,0.11438,-0.01647,0.99181,1.00
46337,0.00,15.00,-0.05224,0.14057,-0.01352,0.98860,1.00,-0.05434,0.11438,-0.01645,0.99181,1.00
46350,0.00,15.00,-0.05160,0.13960,-0.01365,0.98877,1.00,-0.05368,0.11340,-0.01657,0.99196,1.00
46364,0.00,15.00,-0.05159,0.13960,-0.01362,0.98877,1.00,-0.05368,0.11340,-0.01653,0.99196,1.00
46379,0.00,15.00,-0.05156,0.13967,-0.01361,0.98876,1.00,-0.05364,0.11347,-0.01652,0.99196,1.00
46392,0.00,15.00,-0.05155,0.13967,-0.01359,0.98876,1.00,-0.05364,0.11347,-0.01650,0.99196,1.00
46406,0.00,15.00,-0.05165,0.13835,-0.01365,0.98894,1.00,-0.05372,0.11213,-0.01657,0.99210,1.00
46420,0.00,15.00,-0.05164,0.13836,-0.01357,0.98894,1.00,-0.05372,0.11214,-0.01650,0.99210,1.00
46434,0.00,15.00,-0.05162,0.13836,-0.01344,0.98894,1.00,-0.05370,0.11214,-0.01638,0.99210,1.00
46448,0.00,15.00,-0.05311,0.13820,-0.01324,0.98889,1.00,-0.05521,0.11197,-0.01623,0.99204,1.00
46462,0.00,15.00,-0.05311,0.13820,-0.01320,0.98889,1.00,-0.05521,0.11197,-0.01621,0.99204,1.00
46476,0.00,15.00,-0.05126,0.13805,-0.01346,0.98901,1.00,-0.05333,0.11183,-0.01642,0.99216,1.00
46490,0.00,15.00,-0.05124,0.13806,-0.01329,0.98901,1.00,-0.05332,0.11184,-0.01625,0.99216,1.00
46504,0.00,15.00,-0.05123,0.13806,-0.01321,0.98901,1.00,-0.05331,0.11184,-0.01617,0.99216,1.00
46517,0.00,15.00,-0.05392,0.13956,-0.01253,0.98867,1.00,-0.05607,0.11335,-0.01557,0.99185,1.00
46531,0.00,15.00,-0.05391,0.13956,-0.01246,0.98867,1.00,-0.05606,0.11335,-0.01549,0.99185,1.00
46545,0.00,15.00,-0.05386,0.13958,-0.01241,0.98867,1.00,-0.05600,0.11337,-0.01544,0.99185,1.00
46559,0.00,15.00,-0.05385,0.13958,-0.01235,0.98867,1.00,-0.05599,0.11337,-0.01539,0.99185,1.00
46573,0.00,15.00,-0.05526,0.13426,-0.01273,0.98932,1.00,-0.05736,0.10795,-0.01582,0.99237,1.00
46587,0.00,15.00,-0.05525,0.13427,-0.01269,0.98932,1.00,-0.05735,0.10796,-0.01578,0.99237,1.00
46602,0.00,15.00,-0.05526,0.13426,-0.01275,0.98932,1.00,-0.05736,0.10795,-0.01584,0.99237,1.00
46615,0.00,15.00,-0.06008,0.06766,-0.02080,0.99568,1.00,-0.06147,0.04054,-0.02410,0.99699,1.00
46629,0.00,15.00,-0.06008,0.06766,-0.02084,0.99568,1.00,-0.06147,0.04054,-0.02414,0.99699,1.00
46643,0.00,15.00,-0.06165,0.02481,-0.02611,0.99745,1.00,-0.06254,-0.00251,-0.02943,0.99761,1.00
46657,0.00,15.00,-0.06165,0.02480,-0.02614,0.99745,1.00,-0.06254,-0.00251,-0.02948,0.99760,1.00
46671,0.00,15.00,-0.06164,0.02481,-0.02605,0.99745,1.00,-0.06254,-0.00251,-0.02940,0.99761,1.00
46684,0.00,15.00,-0.06064,0.02474,-0.02589,0.99752,1.00,-0.06154,-0.00257,-0.02920,0.99767,1.00
46699,0.00,15.00,-0.06064,0.02475,-0.02574,0.99752,1.00,-0.06154,-0.00256,-0.02905,0.99768,1.00
46713,0.00,15.00,-0.06040,0.02482,-0.02561,0.99754,1.00,-0.06131,-0.00249,-0.02892,0.99770,1.00
46726,0.00,15.00,-0.06040,0.02482,-0.02556,0.99754,1.00,-0.06131,-0.00248,-0.02886,0.99770,1.00
46740,0.00,15.00,-0.05970,0.02482,-0.02550,0.99758,1.00,-0.06059,-0.00248,-0.02877,0.99774,1.00
46754,0.00,15.00,-0.05970,0.02482,-0.02548,0.99758,1.00,-0.06059,-0.00248,-0.02875,0.99775,1.00
46769,0.00,15.00,-0.05970,0.02482,-0.02549,0.99758,1.00,-0.06059,-0.00248,-0.02874,0.99775,1.00
46782,0.00,15.00,-0.06234,0.02454,-0.02546,0.99743,1.00,-0.06323,-0.00278,-0.02879,0.99758,1.00
46796,0.00,15.00,-0.06235,0.02454,-0.02551,0.99743,1.00,-0.06323,-0.00279,-0.02884,0.99758,1.00
46810,0.00,15.00,-0.06091,0.02228,-0.02586,0.99756,1.00,-0.06177,-0.00503,-0.02915,0.99765,1.00
46824,0.00,15.00,-0.06091,0.02228,-0.02586,0.99756,1.00,-0.06177,-0.00504,-0.02916,0.99765,1.00
46838,0.00,15.00,-0.06258,0.02406,-0.02548,0.99742,1.00,-0.06346,-0.00326,-0.02884,0.99756,1.00
46852,0.00,15.00,-0.06258,0.02406,-0.02540,0.99743,1.00,-0.06347,-0.00326,-0.02878,0.99756,1.00
46866,0.00,15.00,-0.06258,0.02407,-0.02530,0.99743,1.00,-0.06347,-0.00325,-0.02867,0.99757,1.00
46879,0.00,15.00,-0.06216,0.05339,-0.02156,0.99640,1.00,-0.06339,0.02616,-0.02494,0.99733,1.00
46893,0.00,15.00,-0.06217,0.05338,-0.02173,0.99640,1.00,-0.06340,0.02615,-0.02512,0.99733,1.00
46908,0.00,15.00,-0.06083,0.09804,-0.01620,0.99319,1.00,-0.06257,0.07119,-0.01953,0.99531,1.00
46921,0.00,15.00,-0.06082,0.09804,-0.01611,0.99319,1.00,-0.06257,0.07120,-0.01945,0.99531,1.00
46936,0.00,15.00,-0.06081,0.09805,-0.01596,0.99319,1.00,-0.06256,0.07121,-0.01930,0.99531,1.00
46949,0.00,15.00,-0.06327,0.09826,-0.01563,0.99302,1.00,-0.06505,0.07141,-0.01904,0.99514,1.00
46963,0.00,15.00,-0.06327,0.09827,-0.01560,0.99302,1.00,-0.06505,0.07141,-0.01901,0.99514,1.00
46977,0.00,15.00,-0.06345,0.09794,-0.01562,0.99304,1.00,-0.06522,0.07108,-0.01905,0.99515,1.00
46991,0.00,15.00,-0.06345,0.09794,-0.01563,0.99304,1.00,-0.06522,0.07108,-0.01907,0.99515,1.00
47005,0.00,15.00,-0.06394,0.09635,-0.01584,0.99317,1.00,-0.06570,0.06946,-0.01929,0.99523,1.00
47019,0.00,15.00,-0.06395,0.09634,-0.01593,0.99316,1.00,-0.06571,0.06946,-0.01938,0.99523,1.00
47033,0.00,15.00,-0.06396,0.09634,-0.01607,0.99316,1.00,-0.06572,0.06945,-0.01952,0.99523,1.00
47047,0.00,15.00,-0.06390,0.09564,-0.01634,0.99323,1.00,-0.06564,0.06875,-0.01978,0.99528,1.00
47061,0.00,15.00,-0.06390,0.09564,-0.01637,0.99323,1.00,-0.06564,0.06875,-0.01981,0.99528,1.00
47074,0.00,15.00,-0.06314,0.09564,-0.01653,0.99327,1.00,-0.06488,0.06875,-0.01995,0.99532,1.00
47088,0.00,15.00,-0.06314,0.09564,-0.01654,0.99327,1.00,-0.06488,0.06875,-0.01996,0.99532,1.00
47103,0.00,15.00,-0.06314,0.09564,-0.01655,0.99327,1.00,-0.06488,0.06874,-0.01998,0.99532,1.00
47116,0.00,15.00,-0.06182,0.09602,-0.01665,0.99332,1.00,-0.06356,0.06914,-0.02004,0.99538,1.00
47130,0.00,15.00,-0.06182,0.09602,-0.01660,0.99332,1.00,-0.06356,0.06914,-0.01999,0.99538,1.00
47144,0.00,15.00,-0.06090,0.10169,-0.01590,0.99282,1.00,-0.06270,0.07489,-0.01925,0.99503,1.00
47158,0.00,15.00,-0.06090,0.10170,-0.01587,0.99282,1.00,-0.06270,0.07489,-0.01922,0.99503,1.00
47172,0.00,15.00,-0.05877,0.12609,-0.01292,0.99019,1.00,-0.06083,0.09962,-0.01617,0.99303,1.00
47186,0.00,15.00,-0.05877,0.12609,-0.01290,0.99019,1.00,-0.06082,0.09963,-0.01614,0.99303,1.00
47200,0.00,15.00,-0.05876,0.12609,-0.01281,0.99019,1.00,-0.06082,0.09963,-0.01606,0.99303,1.00
47214,0.00,15.00,-0.05876,0.12653,-0.01267,0.99014,1.00,-0.06083,0.10007,-0.01592,0.99299,1.00
47228,0.00,15.00,-0.05876,0.12653,-0.01262,0.99014,1.00,-0.06083,0.10007,-0.01588,0.99299,1.00
47242,0.00,0.00,-0.05869,0.12653,-0.01264,0.99014,1.00,-0.06076,0.10007,-0.01590,0.99300,1.00
47255,0.00,0.00,-0.05869,0.12653,-0.01258,0.99015,1.00,-0.06075,0.10007,-0.01585,0.99300,1.00
47270,0.00,0.00,-0.05868,0.12653,-0.01253,0.99015,1.00,-0.06075,0.10007,-0.01580,0.99300,1.00
47283,0.00,0.00,-0.05943,0.12657,-0.01235,0.99010,1.00,-0.06151,0.10011,-0.01564,0.99295,1.00
47297,0.00,0.00,-0.05943,0.12657,-0.01233,0.99010,1.00,-0.06151,0.10011,-0.01562,0.99295,1.00
47311,0.00,0.00,-0.06013,0.12543,-0.01230,0.99020,1.00,-0.06221,0.09894,-0.01561,0.99302,1.00
47325,0.00,0.00,-0.06014,0.12542,-0.01231,0.99020,1.00,-0.06221,0.09894,-0.01563,0.99302,1.00
47339,0.00,0.00,-0.05999,0.12653,-0.01225,0.99007,1.00,-0.06207,0.10006,-0.01555,0.99292,1.00
47353,0.00,0.00,-0.05998,0.12653,-0.01218,0.99007,1.00,-0.06206,0.10006,-0.01548,0.99292,1.00
47367,0.00,0.00,-0.05996,0.12654,-0.01205,0.99007,1.00,-0.06205,0.10007,-0.01535,0.99293,1.00
47381,0.00,0.00,-0.06000,0.12728,-0.01183,0.98998,1.00,-0.06209,0.10083,-0.01513,0.99285,1.00
47394,0.00,0.00,-0.06001,0.12728,-0.01193,0.98998,1.00,-0.06210,0.10082,-0.01522,0.99285,1.00
47408,0.00,0.00,-0.05613,0.13704,-0.01131,0.98891,1.00,-0.05826,0.11076,-0.01448,0.99203,1.00
47423,0.00,0.00,-0.05616,0.13702,-0.01151,0.98891,1.00,-0.05828,0.11075,-0.01467,0.99203,1.00
47437,0.00,0.00,-0.05617,0.13702,-0.01162,0.98891,1.00,-0.05829,0.11075,-0.01479,0.99203,1.00
47450,0.00,0.00,-0.05620,0.13698,-0.01168,0.98891,1.00,-0.05832,0.11071,-0.01486,0.99203,1.00
47464,0.00,0.00,-0.05620,0.13698,-0.01173,0.98891,1.00,-0.05833,0.11070,-0.01491,0.99203,1.00
47478,0.00,0.00,-0.05756,0.10551,-0.01554,0.99263,1.00,-0.05935,0.07877,-0.01881,0.99495,1.00
47492,0.00,0.00,-0.05754,0.10552,-0.01543,0.99263,1.00,-0.05934,0.07878,-0.01870,0.99495,1.00
47506,0.00,0.00,-0.05901,-0.01686,-0.03043,0.99765,1.00,-0.05943,-0.04410,-0.03366,0.99669,1.00
47520,0.00,0.00,-0.05901,-0.01686,-0.03045,0.99765,1.00,-0.05943,-0.04410,-0.03368,0.99669,1.00
47534,0.00,0.00,-0.05901,-0.01686,-0.03045,0.99765,1.00,-0.05943,-0.04410,-0.03368,0.99669,1.00
47548,0.00,0.00,-0.05493,-0.02235,-0.03104,0.99776,1.00,-0.05530,-0.04954,-0.03414,0.99666,1.00
47562,0.00,0.00,-0.05493,-0.02235,-0.03110,0.99776,1.00,-0.05530,-0.04954,-0.03419,0.99665,1.00
47576,0.00,0.00,-0.05465,-0.02331,-0.03120,0.99775,1.00,-0.05501,-0.05050,-0.03428,0.99662,1.00
47590,0.00,0.00,-0.05466,-0.02331,-0.03110,0.99775,1.00,-0.05502,-0.05049,-0.03419,0.99662,1.00
47604,0.00,0.00,-0.05466,-0.02330,-0.03100,0.99775,1.00,-0.05502,-0.05049,-0.03408,0.99663,1.00
47617,0.00,0.00,-0.05228,-0.02417,-0.03097,0.99786,1.00,-0.05265,-0.05133,-0.03400,0.99671,1.00
47631,0.00,0.00,-0.05228,-0.02416,-0.03089,0.99786,1.00,-0.05266,-0.05133,-0.03392,0.99672,1.00
47645,0.00,0.00,-0.05219,-0.02439,-0.03076,0.99787,1.00,-0.05256,-0.05155,-0.03381,0.99671,1.00
47659,0.00,0.00,-0.05220,-0.02438,-0.03071,0.99787,1.00,-0.05257,-0.05155,-0.03375,0.99671,1.00
47673,0.00,0.00,-0.05547,-0.02467,-0.03069,0.99768,1.00,-0.05582,-0.05186,-0.03381,0.99652,1.00
47687,0.00,0.00,-0.05547,-0.02468,-0.03089,0.99768,1.00,-0.05581,-0.05187,-0.03400,0.99651,1.00
47701,0.00,0.00,-0.05546,-0.02469,-0.03108,0.99767,1.00,-0.05580,-0.05188,-0.03419,0.99651,1.00
47715,0.00,0.00,-0.05746,-0.02625,-0.03140,0.99751,1.00,-0.05777,-0.05344,-0.03456,0.99630,1.00
47729,0.00,0.00,-0.05746,-0.02625,-0.03133,0.99751,1.00,-0.05777,-0.05344,-0.03449,0.99630,1.00
47743,0.00,0.00,-0.05617,-0.02651,-0.03130,0.99758,1.00,-0.05648,-0.05369,-0.03442,0.99636,1.00
47756,0.00,0.00,-0.05617,-0.02651,-0.03133,0.99758,1.00,-0.05648,-0.05369,-0.03444,0.99636,1.00
47771,0.00,0.00,-0.05617,-0.02651,-0.03134,0.99758,1.00,-0.05648,-0.05369,-0.03446,0.99636,1.00
47784,0.00,0.00,-0.05630,-0.02866,-0.03168,0.99750,1.00,-0.05659,-0.05583,-0.03479,0.99623,1.00
47798,0.00,0.00,-0.05629,-0.02866,-0.03172,0.99750,1.00,-0.05658,-0.05583,-0.03482,0.99623,1.00
47812,0.00,0.00,-0.05539,-0.02634,-0.03157,0.99762,1.00,-0.05571,-0.05351,-0.03463,0.99641,1.00
47826,0.00,0.00,-0.05539,-0.02634,-0.03164,0.99762,1.00,-0.05570,-0.05351,-0.03469,0.99641,1.00
47840,0.00,0.00,-0.05534,-0.02717,-0.03182,0.99759,1.00,-0.05566,-0.05434,-0.03485,0.99636,1.00
47854,0.00,0.00,-0.05534,-0.02718,-0.03193,0.99759,1.00,-0.05565,-0.05434,-0.03495,0.99636,1.00
47868,0.00,0.00,-0.05533,-0.02719,-0.03209,0.99758,1.00,-0.05564,-0.05435,-0.03511,0.99635,1.00
47882,0.00,0.00,-0.05580,-0.02644,-0.03226,0.99757,1.00,-0.05612,-0.05361,-0.03529,0.99636,1.00
47896,0.00,0.00,-0.05580,-0.02644,-0.03233,0.99757,1.00,-0.05612,-0.05361,-0.03536,0.99636,1.00
47910,0.00,0.00,-0.05780,-0.02623,-0.03246,0.99746,1.00,-0.05812,-0.05341,-0.03554,0.99625,1.00
47924,0.00,0.00,-0.05780,-0.02623,-0.03248,0.99745,1.00,-0.05812,-0.05342,-0.03557,0.99624,1.00
47938,0.00,0.00,-0.05780,-0.02623,-0.03254,0.99745,1.00,-0.05812,-0.05342,-0.03563,0.99624,1.00
47951,0.00,0.00,-0.05793,-0.02597,-0.03250,0.99745,1.00,-0.05826,-0.05315,-0.03560,0.99625,1.00
47965,0.00,0.00,-0.05793,-0.02597,-0.03250,0.99745,1.00,-0.05826,-0.05315,-0.03560,0.99625,1.00
47979,0.00,0.00,-0.05207,-0.02531,-0.03229,0.99780,1.00,-0.05245,-0.05247,-0.03523,0.99662,1.00
47993,0.00,0.00,-0.05207,-0.02532,-0.03230,0.99780,1.00,-0.05245,-0.05247,-0.03524,0.99662,1.00
48007,0.00,0.00,-0.03968,-0.01625,-0.03118,0.99859,1.00,-0.04021,-0.04338,-0.03380,0.99768,1.00
48021,0.00,0.00,-0.03968,-0.01625,-0.03123,0.99859,1.00,-0.04021,-0.04338,-0.03386,0.99767,1.00
48035,0.00,0.00,-0.03968,-0.01626,-0.03133,0.99859,1.00,-0.04020,-0.04339,-0.03395,0.99767,1.00
48049,0.00,0.00,0.03969,0.01716,-0.02929,0.99864,1.00,0.03891,-0.00990,-0.02982,0.99875,1.00
48063,0.00,0.00,0.03969,0.01716,-0.02920,0.99864,1.00,0.03891,-0.00990,-0.02973,0.99875,1.00
48077,0.00,0.00,0.03976,0.01716,-0.02909,0.99864,1.00,0.03897,-0.00990,-0.02962,0.99875,1.00
48090,0.00,0.00,0.03976,0.01716,-0.02904,0.99864,1.00,0.03897,-0.00991,-0.02957,0.99875,1.00
48105,0.00,0.00,0.03976,0.01716,-0.02908,0.99864,1.00,0.03897,-0.00991,-0.02961,0.99875,1.00
48118,0.00,0.00,-0.01268,-0.00464,-0.02980,0.99946,1.00,-0.01339,-0.03171,-0.03172,0.99890,1.00
48132,0.00,0.00,-0.01268,-0.00464,-0.02972,0.99947,1.00,-0.01339,-0.03171,-0.03164,0.99891,1.00
48146,0.00,0.00,-0.04784,-0.02268,-0.03169,0.99809,1.00,-0.04829,-0.04982,-0.03454,0.99699,1.00
48160,0.00,0.00,-0.04784,-0.02268,-0.03159,0.99810,1.00,-0.04829,-0.04982,-0.03445,0.99700,1.00
48174,0.00,0.00,-0.05049,-0.02311,-0.03172,0.99795,1.00,-0.05090,-0.05027,-0.03464,0.99684,1.00
48188,0.00,0.00,-0.05048,-0.02311,-0.03180,0.99795,1.00,-0.05090,-0.05027,-0.03472,0.99683,1.00
48202,0.00,0.00,-0.05048,-0.02312,-0.03195,0.99795,1.00,-0.05089,-0.05028,-0.03486,0.99683,1.00
48216,0.00,0.00,-0.05282,-0.02454,-0.03224,0.99778,1.00,-0.05320,-0.05170,-0.03520,0.99662,1.00
48230,0.00,0.00,-0.05282,-0.02454,-0.03233,0.99778,1.00,-0.05319,-0.05170,-0.03529,0.99662,1.00
48244,0.00,0.00,-0.05655,-0.02652,-0.03268,0.99751,1.00,-0.05689,-0.05369,-0.03575,0.99629,1.00
48257,0.00,0.00,-0.05655,-0.02651,-0.03257,0.99752,1.00,-0.05690,-0.05369,-0.03565,0.99630,1.00
48272,0.00,0.00,-0.05652,-0.02652,-0.03243,0.99752,1.00,-0.05687,-0.05369,-0.03551,0.99630,1.00
48285,0.00,0.00,-0.05652,-0.02651,-0.03228,0.99753,1.00,-0.05688,-0.05368,-0.03537,0.99631,1.00
48300,0.00,0.00,-0.05653,-0.02650,-0.03219,0.99753,1.00,-0.05688,-0.05368,-0.03529,0.99631,1.00
48313,0.00,0.00,-0.05467,-0.02613,-0.03199,0.99765,1.00,-0.05504,-0.05330,-0.03504,0.99644,1.00
48327,0.00,0.00,-0.05467,-0.02613,-0.03190,0.99765,1.00,-0.05504,-0.05329,-0.03494,0.99645,1.00
48341,0.00,0.00,-0.05432,-0.02595,-0.03181,0.99768,1.00,-0.05468,-0.05312,-0.03483,0.99648,1.00
48355,0.00,0.00,-0.05432,-0.02595,-0.03175,0.99768,1.00,-0.05469,-0.05311,-0.03477,0.99648,1.00
48369,0.00,0.00,-0.05432,-0.02595,-0.03169,0.99768,1.00,-0.05469,-0.05311,-0.03470,0.99649,1.00
48383,0.00,0.00,-0.05394,-0.02653,-0.03173,0.99769,1.00,-0.05430,-0.05369,-0.03473,0.99648,1.00
48396,0.00,0.00,-0.05394,-0.02654,-0.03180,0.99768,1.00,-0.05429,-0.05370,-0.03480,0.99647,1.00
48411,0.00,0.00,-0.05414,-0.02642,-0.03180,0.99768,1.00,-0.05449,-0.05358,-0.03480,0.99647,1.00
48425,0.00,0.00,-0.05414,-0.02642,-0.03176,0.99768,1.00,-0.05449,-0.05358,-0.03477,0.99647,1.00
48439,0.00,0.00,-0.05541,-0.02596,-0.03160,0.99763,1.00,-0.05577,-0.05313,-0.03465,0.99643,1.00
48453,0.00,0.00,-0.05541,-0.02595,-0.03146,0.99763,1.00,-0.05577,-0.05312,-0.03450,0.99643,1.00
48467,0.00,0.00,-0.05542,-0.02595,-0.03144,0.99763,1.00,-0.05577,-0.05312,-0.03448,0.99643,1.00
48480,0.00,0.00,-0.05535,-0.02445,-0.03152,0.99767,1.00,-0.05571,-0.05164,-0.03456,0.99651,1.00
48494,0.00,0.00,-0.05535,-0.02446,-0.03165,0.99767,1.00,-0.05571,-0.05164,-0.03469,0.99651,1.00
48508,0.00,0.00,-0.05626,-0.02437,-0.03161,0.99762,1.00,-0.05661,-0.05155,-0.03468,0.99646,1.00
48522,0.00,0.00,-0.05626,-0.02436,-0.03146,0.99762,1.00,-0.05662,-0.05155,-0.03453,0.99647,1.00
48536,0.00,0.00,-0.05626,-0.02435,-0.03139,0.99763,1.00,-0.05663,-0.05154,-0.03446,0.99647,1.00
48550,0.00,0.00,-0.05501,-0.02466,-0.03143,0.99769,1.00,-0.05538,-0.05184,-0.03447,0.99652,1.00
48564,0.00,0.00,-0.05501,-0.02466,-0.03139,0.99769,1.00,-0.05538,-0.05183,-0.03443,0.99652,1.00
48578,0.00,0.00,-0.05337,-0.02628,-0.03151,0.99773,1.00,-0.05372,-0.05344,-0.03451,0.99653,1.00
48592,0.00,0.00,-0.05337,-0.02628,-0.03148,0.99773,1.00,-0.05373,-0.05344,-0.03448,0.99653,1.00
48606,0.00,0.00,-0.05336,-0.03023,-0.03191,0.99761,1.00,-0.05367,-0.05736,-0.03489,0.99630,1.00
48619,0.00,0.00,-0.05336,-0.03023,-0.03195,0.99761,1.00,-0.05367,-0.05737,-0.03493,0.99630,1.00
48634,0.00,0.00,-0.05336,-0.03023,-0.03202,0.99760,1.00,-0.05367,-0.05737,-0.03499,0.99630,1.00
48647,0.00,0.00,-0.05333,-0.03249,-0.03237,0.99752,1.00,-0.05361,-0.05961,-0.03533,0.99615,1.00
48661,0.00,0.00,-0.05333,-0.03249,-0.03244,0.99752,1.00,-0.05361,-0.05961,-0.03540,0.99615,1.00
48675,0.00,0.00,-0.05344,-0.03023,-0.03228,0.99759,1.00,-0.05374,-0.05736,-0.03525,0.99628,1.00
48689,0.00,0.00,-0.05344,-0.03023,-0.03227,0.99759,1.00,-0.05374,-0.05736,-0.03524,0.99628,1.00
48703,0.00,0.00,-0.05344,-0.03022,-0.03221,0.99759,1.00,-0.05374,-0.05736,-0.03518,0.99629,1.00
48717,0.00,0.00,-0.05342,-0.03136,-0.03229,0.99756,1.00,-0.05373,-0.05849,-0.03525,0.99622,1.00
48731,0.00,0.00,-0.05342,-0.03136,-0.03223,0.99756,1.00,-0.05373,-0.05848,-0.03518,0.99622,1.00
48745,0.00,0.00,-0.05312,-0.03080,-0.03218,0.99759,1.00,-0.05343,-0.05792,-0.03512,0.99627,1.00
48759,0.00,0.00,-0.05312,-0.03079,-0.03215,0.99760,1.00,-0.05343,-0.05792,-0.03508,0.99627,1.00
48773,0.00,0.00,-0.05215,-0.03071,-0.03218,0.99765,1.00,-0.05247,-0.05784,-0.03508,0.99633,1.00
48787,0.00,0.00,-0.05215,-0.03072,-0.03227,0.99765,1.00,-0.05246,-0.05784,-0.03517,0.99633,1.00
48801,0.00,0.00,-0.05214,-0.03072,-0.03237,0.99764,1.00,-0.05246,-0.05785,-0.03528,0.99632,1.00
48814,0.00,0.00,-0.05231,-0.03063,-0.03249,0.99763,1.00,-0.05262,-0.05775,-0.03541,0.99631,1.00
48828,0.00,0.00,-0.05231,-0.03064,-0.03262,0.99763,1.00,-0.05262,-0.05776,-0.03553,0.99631,1.00
48842,0.00,0.00,-0.05188,-0.03057,-0.03261,0.99765,1.00,-0.05220,-0.05769,-0.03552,0.99634,1.00
48856,0.00,0.00,-0.05188,-0.03057,-0.03259,0.99765,1.00,-0.05220,-0.05769,-0.03550,0.99634,1.00
48870,0.00,0.00,-0.05188,-0.03057,-0.03253,0.99766,1.00,-0.05220,-0.05769,-0.03544,0.99634,1.00
48884,0.00,0.00,-0.05272,-0.03083,-0.03253,0.99760,1.00,-0.05304,-0.05795,-0.03546,0.99628,1.00
48898,0.00,0.00,-0.05271,-0.03083,-0.03259,0.99760,1.00,-0.05303,-0.05795,-0.03553,0.99628,1.00
48912,0.00,0.00,-0.05248,-0.03076,-0.03264,0.99761,1.00,-0.05280,-0.05788,-0.03557,0.99629,1.00
48926,0.00,0.00,-0.05248,-0.03076,-0.03265,0.99761,1.00,-0.05280,-0.05788,-0.03559,0.99629,1.00
48940,0.00,0.00,-0.05251,-0.02905,-0.03244,0.99767,1.00,-0.05285,-0.05619,-0.03539,0.99639,1.00
48954,0.00,0.00,-0.05251,-0.02905,-0.03244,0.99767,1.00,-0.05285,-0.05619,-0.03539,0.99639,1.00
48968,0.00,0.00,-0.05251,-0.02906,-0.03253,0.99767,1.00,-0.05284,-0.05619,-0.03549,0.99639,1.00
48982,0.00,0.00,-0.05220,-0.02904,-0.03267,0.99768,1.00,-0.05253,-0.05617,-0.03561,0.99640,1.00
48995,0.00,0.00,-0.05219,-0.02905,-0.03280,0.99768,1.00,-0.05252,-0.05618,-0.03574,0.99640,1.00
49010,0.00,0.00,-0.05235,-0.02936,-0.03296,0.99765,1.00,-0.05268,-0.05649,-0.03591,0.99637,1.00
49023,0.00,0.00,-0.05235,-0.02937,-0.03304,0.99765,1.00,-0.05267,-0.05650,-0.03601,0.99636,1.00
49037,0.00,0.00,-0.05235,-0.02936,-0.03300,0.99765,1.00,-0.05267,-0.05650,-0.03597,0.99636,1.00
49051,0.00,0.00,-0.05396,-0.02918,-0.03295,0.99757,1.00,-0.05430,-0.05632,-0.03597,0.99629,1.00
49065,0.00,0.00,-0.05397,-0.02918,-0.03288,0.99757,1.00,-0.05430,-0.05632,-0.03590,0.99629,1.00
49079,0.00,0.00,-0.05370,-0.02932,-0.03283,0.99759,1.00,-0.05403,-0.05646,-0.03585,0.99630,1.00
49093,0.00,0.00,-0.05370,-0.02932,-0.03281,0.99759,1.00,-0.05403,-0.05646,-0.03583,0.99630,1.00
49107,0.00,0.00,-0.05298,-0.02999,-0.03287,0.99760,1.00,-0.05331,-0.05712,-0.03586,0.99630,1.00
49121,0.00,0.00,-0.05299,-0.02999,-0.03283,0.99760,1.00,-0.05332,-0.05712,-0.03582,0.99630,1.00
49136,0.00,0.00,-0.05299,-0.02999,-0.03283,0.99760,1.00,-0.05332,-0.05712,-0.03580,0.99630,1.00
49149,0.00,0.00,-0.05080,-0.03012,-0.03267,0.99772,1.00,-0.05114,-0.05724,-0.03558,0.99641,1.00
49166,0.00,0.00,-0.05079,-0.03012,-0.03268,0.99772,1.00,-0.05114,-0.05724,-0.03559,0.99641,1.00
49177,0.00,0.00,-0.05319,-0.03022,-0.03279,0.99759,1.00,-0.05352,-0.05735,-0.03577,0.99628,1.00
49191,0.00,0.00,-0.05319,-0.03022,-0.03283,0.99759,1.00,-0.05352,-0.05735,-0.03582,0.99628,1.00
49204,0.00,0.00,-0.05598,-0.03181,-0.03309,0.99738,1.00,-0.05627,-0.05895,-0.03615,0.99602,1.00
