Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
114151,2.90808,-0.05859,0.05539,-0.02222,0.99650,1.00,-0.06001,0.02794,-0.02878,0.99739,1.00
114165,2.35417,-0.05786,0.04108,-0.02571,0.99715,1.00,-0.05902,0.01361,-0.03223,0.99764,1.00
114179,1.80026,-0.05786,0.04108,-0.02573,0.99715,1.00,-0.05902,0.01361,-0.03226,0.99764,1.00
114193,1.24282,-0.05620,0.02453,-0.02965,0.99768,1.00,-0.05707,-0.00294,-0.03610,0.99771,1.00
114206,0.69782,-0.05620,0.02454,-0.02959,0.99768,1.00,-0.05707,-0.00293,-0.03604,0.99772,1.00
114221,0.11935,-0.05620,0.02454,-0.02957,0.99768,1.00,-0.05707,-0.00293,-0.03603,0.99772,1.00
114234,-0.42444,-0.05421,0.01549,-0.03165,0.99791,1.00,-0.05492,-0.01195,-0.03802,0.99769,1.00
114248,-0.97615,-0.05420,0.01549,-0.03165,0.99791,1.00,-0.05492,-0.01195,-0.03802,0.99769,1.00
114262,-1.53655,-0.05414,0.00108,-0.03501,0.99792,1.00,-0.05460,-0.02633,-0.04133,0.99731,1.00
114276,-2.08693,-0.05414,0.00108,-0.03499,0.99792,1.00,-0.05460,-0.02633,-0.04131,0.99731,1.00
114290,-2.65115,-0.05414,0.00108,-0.03492,0.99792,1.00,-0.05461,-0.02632,-0.04124,0.99731,1.00
114304,-3.19605,-0.05229,-0.01319,-0.03818,0.99782,1.00,-0.05253,-0.04051,-0.04438,0.99681,1.00
114318,-3.74273,-0.05229,-0.01319,-0.03819,0.99781,1.00,-0.05253,-0.04051,-0.04440,0.99681,1.00
114332,-4.30143,-0.05273,-0.03027,-0.04222,0.99726,1.00,-0.05267,-0.05749,-0.04835,0.99578,1.00
114346,-4.83235,-0.05272,-0.03028,-0.04236,0.99725,1.00,-0.05267,-0.05749,-0.04849,0.99578,1.00
114360,-5.38203,-0.04991,-0.04257,-0.04507,0.99683,1.00,-0.04969,-0.06965,-0.05103,0.99503,1.00
114374,-5.90577,-0.04990,-0.04258,-0.04523,0.99682,1.00,-0.04967,-0.06966,-0.05119,0.99502,1.00
114388,-6.43755,-0.04990,-0.04258,-0.04523,0.99682,1.00,-0.04967,-0.06966,-0.05119,0.99502,1.00
114401,-6.95342,-0.04211,-0.07862,-0.05242,0.99463,1.00,-0.04146,-0.10521,-0.05790,0.99190,1.00
114415,-7.47173,-0.04212,-0.07861,-0.05229,0.99464,1.00,-0.04147,-0.10520,-0.05777,0.99191,1.00
114429,-7.99266,-0.04254,-0.09297,-0.05532,0.99322,1.00,-0.04168,-0.11934,-0.06070,0.99012,1.00
114443,-8.50169,-0.04255,-0.09297,-0.05529,0.99322,1.00,-0.04169,-0.11934,-0.06067,0.99012,1.00
114457,-9.01062,-0.04254,-0.09297,-0.05534,0.99322,1.00,-0.04168,-0.11934,-0.06071,0.99012,1.00
114471,-9.49945,-0.04109,-0.10567,-0.05781,0.99187,1.00,-0.04008,-0.13182,-0.06303,0.98846,1.00
114485,-9.99719,-0.04110,-0.10567,-0.05777,0.99187,1.00,-0.04008,-0.13182,-0.06297,0.98846,1.00
114499,-10.47016,-0.03773,-0.11585,-0.05935,0.99077,1.00,-0.03665,-0.14179,-0.06437,0.98712,1.00
114513,-10.93444,-0.03773,-0.11585,-0.05932,0.99078,1.00,-0.03665,-0.14179,-0.06434,0.98712,1.00
114527,-11.39397,-0.03463,-0.13098,-0.06185,0.98885,1.00,-0.03343,-0.15660,-0.06665,0.98484,1.00
114541,-11.84181,-0.03464,-0.13097,-0.06177,0.98885,1.00,-0.03344,-0.15659,-0.06658,0.98485,1.00
114555,-12.31871,-0.03464,-0.13097,-0.06175,0.98885,1.00,-0.03344,-0.15659,-0.06656,0.98485,1.00
114569,-12.73241,-0.03471,-0.13643,-0.06267,0.98806,1.00,-0.03345,-0.16194,-0.06745,0.98392,1.00
114582,-13.14589,-0.03472,-0.13643,-0.06263,0.98806,1.00,-0.03345,-0.16194,-0.06742,0.98393,1.00
114596,-13.56092,-0.03115,-0.14739,-0.06407,0.98651,1.00,-0.02982,-0.17264,-0.06866,0.98214,1.00
114610,-13.95864,-0.03116,-0.14739,-0.06396,0.98652,1.00,-0.02984,-0.17263,-0.06855,0.98214,1.00
114624,-14.35756,-0.03113,-0.14739,-0.06415,0.98650,1.00,-0.02981,-0.17264,-0.06875,0.98213,1.00
114638,-14.73637,-0.02948,-0.15097,-0.06466,0.98598,1.00,-0.02814,-0.17613,-0.06917,0.98153,1.00
114652,-15.10756,-0.02950,-0.15097,-0.06458,0.98599,1.00,-0.02815,-0.17613,-0.06910,0.98154,1.00
114666,-15.46758,-0.02944,-0.16736,-0.06750,0.98314,1.00,-0.02792,-0.19213,-0.07185,0.97834,1.00
114680,-15.81573,-0.02945,-0.16736,-0.06744,0.98315,1.00,-0.02793,-0.19212,-0.07179,0.97834,1.00
114694,-16.14902,-0.02991,-0.18450,-0.07081,0.97982,1.00,-0.02819,-0.20882,-0.07498,0.97467,1.00
114707,-16.46746,-0.02991,-0.18450,-0.07084,0.97982,1.00,-0.02818,-0.20883,-0.07501,0.97466,1.00
114722,-16.79502,-0.02992,-0.18450,-0.07079,0.97982,1.00,-0.02819,-0.20882,-0.07495,0.97467,1.00
114736,-17.08231,-0.03079,-0.18945,-0.07188,0.97877,1.00,-0.02899,-0.21365,-0.07599,0.97352,1.00
114749,-17.36168,-0.03079,-0.18945,-0.07190,0.97877,1.00,-0.02899,-0.21365,-0.07600,0.97352,1.00
114763,-17.63124,-0.03012,-0.19105,-0.07201,0.97847,1.00,-0.02832,-0.21519,-0.07607,0.97319,1.00
114777,-17.88688,-0.03011,-0.19105,-0.07208,0.97847,1.00,-0.02831,-0.21520,-0.07613,0.97319,1.00
114791,-18.13127,-0.03012,-0.19105,-0.07201,0.97847,1.00,-0.02833,-0.21519,-0.07605,0.97319,1.00
114805,-18.35771,-0.02854,-0.19333,-0.07211,0.97806,1.00,-0.02678,-0.21740,-0.07610,0.97274,1.00
114819,-18.57328,-0.02855,-0.19333,-0.07210,0.97807,1.00,-0.02678,-0.21740,-0.07608,0.97274,1.00
114833,-18.77684,-0.02420,-0.20134,-0.07259,0.97653,1.00,-0.02249,-0.22515,-0.07639,0.97106,1.00
114847,-18.95763,-0.02422,-0.20134,-0.07252,0.97653,1.00,-0.02251,-0.22515,-0.07632,0.97107,1.00
114861,-19.12762,-0.02398,-0.20713,-0.07342,0.97526,1.00,-0.02222,-0.23078,-0.07714,0.96969,1.00
114875,-19.28207,-0.02399,-0.20713,-0.07336,0.97526,1.00,-0.02224,-0.23077,-0.07709,0.96969,1.00
114889,-19.42682,-0.02402,-0.20713,-0.07324,0.97527,1.00,-0.02227,-0.23077,-0.07697,0.96970,1.00
114903,-19.54876,-0.02327,-0.20722,-0.07299,0.97529,1.00,-0.02154,-0.23086,-0.07670,0.96972,1.00
114916,-19.65729,-0.02329,-0.20722,-0.07291,0.97530,1.00,-0.02156,-0.23086,-0.07662,0.96973,1.00
114930,-19.75246,0.02114,-0.05461,-0.04193,0.99740,1.00,0.02074,-0.08118,-0.04581,0.99543,1.00
114944,-19.83112,0.02114,-0.05461,-0.04193,0.99740,1.00,0.02074,-0.08118,-0.04582,0.99543,1.00
114958,-19.89580,0.02114,-0.05461,-0.04193,0.99740,1.00,0.02074,-0.08118,-0.04583,0.99543,1.00
114972,-19.94474,0.02116,-0.05482,-0.04194,0.99739,1.00,0.02077,-0.08139,-0.04584,0.99541,1.00
114986,-19.97866,0.02116,-0.05482,-0.04194,0.99739,1.00,0.02077,-0.08139,-0.04585,0.99541,1.00
115000,-19.99668,0.00505,-0.17688,-0.06204,0.98226,1.00,0.00576,-0.20125,-0.06552,0.97733,1.00
115014,-19.99901,0.00505,-0.17688,-0.06204,0.98226,1.00,0.00576,-0.20125,-0.06552,0.97733,1.00
115028,-19.98554,-0.02334,-0.23319,-0.07746,0.96906,1.00,-0.02135,-0.25603,-0.08089,0.96304,1.00
115042,-19.95718,-0.02334,-0.23319,-0.07746,0.96906,1.00,-0.02134,-0.25603,-0.08089,0.96304,1.00
115056,-19.91183,-0.02334,-0.23319,-0.07744,0.96906,1.00,-0.02135,-0.25603,-0.08087,0.96304,1.00
115070,-19.85261,-0.02396,-0.23775,-0.07824,0.96787,1.00,-0.02191,-0.26045,-0.08163,0.96178,1.00
115084,-19.77848,-0.02400,-0.23775,-0.07808,0.96789,1.00,-0.02195,-0.26044,-0.08147,0.96180,1.00
115097,-19.68874,-0.02332,-0.23788,-0.07779,0.96789,1.00,-0.02129,-0.26057,-0.08117,0.96180,1.00
115111,-19.58275,-0.02333,-0.23788,-0.07778,0.96789,1.00,-0.02129,-0.26057,-0.08115,0.96180,1.00
115125,-19.46193,-0.01757,-0.23722,-0.07621,0.96830,1.00,-0.01573,-0.25991,-0.07949,0.96223,1.00
115139,-19.32820,-0.01757,-0.23722,-0.07624,0.96830,1.00,-0.01572,-0.25991,-0.07952,0.96223,1.00
115154,-19.17004,-0.01756,-0.23722,-0.07628,0.96830,1.00,-0.01571,-0.25991,-0.07956,0.96222,1.00
115167,-19.00727,-0.01598,-0.23435,-0.07553,0.96908,1.00,-0.01420,-0.25712,-0.07882,0.96305,1.00
115181,-18.82766,-0.01596,-0.23435,-0.07560,0.96908,1.00,-0.01418,-0.25713,-0.07891,0.96305,1.00
115195,-18.63461,-0.01255,-0.23462,-0.07477,0.96913,1.00,-0.01088,-0.25737,-0.07801,0.96310,1.00
115209,-18.42659,-0.01257,-0.23462,-0.07470,0.96913,1.00,-0.01089,-0.25737,-0.07795,0.96310,1.00
115223,-18.19864,-0.01258,-0.23462,-0.07464,0.96914,1.00,-0.01091,-0.25737,-0.07789,0.96311,1.00
115237,-17.95739,-0.01230,-0.23420,-0.07448,0.96925,1.00,-0.01063,-0.25696,-0.07773,0.96323,1.00
115251,-17.71122,-0.01230,-0.23420,-0.07446,0.96926,1.00,-0.01064,-0.25696,-0.07770,0.96324,1.00
115265,-17.44388,-0.01455,-0.23325,-0.07482,0.96942,1.00,-0.01283,-0.25606,-0.07810,0.96342,1.00
115278,-17.16675,-0.01457,-0.23325,-0.07475,0.96943,1.00,-0.01284,-0.25606,-0.07803,0.96342,1.00
115292,-16.87470,-0.01845,-0.22853,-0.07497,0.97047,1.00,-0.01664,-0.25151,-0.07838,0.96453,1.00
115306,-16.57096,-0.01843,-0.22853,-0.07505,0.97046,1.00,-0.01661,-0.25151,-0.07846,0.96453,1.00
115320,-16.24668,-0.01840,-0.22854,-0.07519,0.97045,1.00,-0.01658,-0.25151,-0.07860,0.96451,1.00
115334,-15.92060,-0.01828,-0.22768,-0.07519,0.97066,1.00,-0.01646,-0.25069,-0.07861,0.96473,1.00
115348,-15.57910,-0.01827,-0.22768,-0.07524,0.97065,1.00,-0.01645,-0.25069,-0.07866,0.96473,1.00
115362,-15.22128,-0.01796,-0.22091,-0.07399,0.97232,1.00,-0.01621,-0.24412,-0.07750,0.96651,1.00
115376,-14.85742,-0.01798,-0.22091,-0.07393,0.97232,1.00,-0.01623,-0.24412,-0.07743,0.96651,1.00
115390,-14.47697,-0.01800,-0.22091,-0.07384,0.97233,1.00,-0.01625,-0.24412,-0.07734,0.96652,1.00
115404,-14.08692,-0.01896,-0.21305,-0.07282,0.97414,1.00,-0.01725,-0.23651,-0.07642,0.96847,1.00
115418,-13.68839,-0.01889,-0.21306,-0.07312,0.97412,1.00,-0.01718,-0.23651,-0.07672,0.96844,1.00
115432,-13.27228,-0.02112,-0.20625,-0.07242,0.97559,1.00,-0.01941,-0.22992,-0.07615,0.97003,1.00
115445,-12.85803,-0.02113,-0.20625,-0.07239,0.97559,1.00,-0.01941,-0.22992,-0.07612,0.97003,1.00
115459,-12.42627,-0.03106,-0.17912,-0.06952,0.98088,1.00,-0.02933,-0.20360,-0.07377,0.97583,1.00
115473,-11.98510,-0.03104,-0.17912,-0.06961,0.98087,1.00,-0.02931,-0.20360,-0.07386,0.97582,1.00
115488,-11.51145,-0.03103,-0.17912,-0.06965,0.98087,1.00,-0.02931,-0.20360,-0.07389,0.97582,1.00
115501,-11.07601,-0.03119,-0.16626,-0.06723,0.98329,1.00,-0.02961,-0.19106,-0.07160,0.97852,1.00
115515,-10.60752,-0.03120,-0.16626,-0.06720,0.98330,1.00,-0.02962,-0.19106,-0.07156,0.97852,1.00
115529,-10.13289,-0.03199,-0.15826,-0.06590,0.98468,1.00,-0.03049,-0.18326,-0.07035,0.98007,1.00
115543,-9.65580,-0.03198,-0.15826,-0.06596,0.98467,1.00,-0.03048,-0.18326,-0.07040,0.98007,1.00
115557,-9.15570,-0.03197,-0.15826,-0.06606,0.98467,1.00,-0.03047,-0.18326,-0.07050,0.98006,1.00
115571,-8.65650,-0.03990,-0.15226,-0.06640,0.98530,1.00,-0.03829,-0.17746,-0.07108,0.98081,1.00
115584,-8.15699,-0.03990,-0.15227,-0.06644,0.98530,1.00,-0.03828,-0.17746,-0.07112,0.98081,1.00
115599,-7.63635,-0.03997,-0.14209,-0.06455,0.98694,1.00,-0.03849,-0.16751,-0.06935,0.98268,1.00
115612,-7.12326,-0.03996,-0.14209,-0.06460,0.98694,1.00,-0.03848,-0.16751,-0.06940,0.98267,1.00
115627,-6.59410,-0.04027,-0.13042,-0.06238,0.98867,1.00,-0.03894,-0.15609,-0.06730,0.98468,1.00
115640,-6.06900,-0.04027,-0.13042,-0.06243,0.98867,1.00,-0.03893,-0.15609,-0.06735,0.98467,1.00
115655,-5.51169,-0.04026,-0.13042,-0.06247,0.98867,1.00,-0.03893,-0.15609,-0.06739,0.98467,1.00
115668,-4.99109,-0.04094,-0.12565,-0.06167,0.98931,1.00,-0.03966,-0.15142,-0.06664,0.98542,1.00
115682,-4.45466,-0.04093,-0.12565,-0.06172,0.98931,1.00,-0.03965,-0.15142,-0.06669,0.98542,1.00
115696,-3.91334,-0.04130,-0.11096,-0.05888,0.99122,1.00,-0.04021,-0.13700,-0.06401,0.98768,1.00
115710,-3.36541,-0.04129,-0.11096,-0.05899,0.99121,1.00,-0.04020,-0.13701,-0.06411,0.98768,1.00
115724,-2.81306,-0.04126,-0.11097,-0.05921,0.99120,1.00,-0.04016,-0.13702,-0.06433,0.98766,1.00
115738,-2.27185,-0.04085,-0.09399,-0.05580,0.99317,1.00,-0.03999,-0.12032,-0.06106,0.99005,1.00
115752,-1.71344,-0.04085,-0.09399,-0.05586,0.99317,1.00,-0.03999,-0.12033,-0.06111,0.99004,1.00
115766,-1.15186,-0.04164,-0.07779,-0.05268,0.99471,1.00,-0.04100,-0.10437,-0.05809,0.99199,1.00
115779,-0.60675,-0.04164,-0.07779,-0.05268,0.99471,1.00,-0.04100,-0.10437,-0.05809,0.99199,1.00
115794,-0.03799,-0.04392,-0.06501,-0.05023,0.99565,1.00,-0.04344,-0.09177,-0.05579,0.99327,1.00
115807,0.51432,-0.04391,-0.06501,-0.05029,0.99565,1.00,-0.04343,-0.09177,-0.05584,0.99326,1.00
115822,1.08757,-0.04390,-0.06502,-0.05045,0.99564,1.00,-0.04342,-0.09178,-0.05598,0.99326,1.00
115835,1.62251,-0.04529,-0.05302,-0.04798,0.99641,1.00,-0.04497,-0.07993,-0.05364,0.99434,1.00
115849,2.17480,-0.04529,-0.05301,-0.04791,0.99642,1.00,-0.04498,-0.07993,-0.05356,0.99434,1.00
115863,2.73176,-0.04939,-0.03425,-0.04417,0.99721,1.00,-0.04932,-0.06138,-0.05005,0.99564,1.00
115877,3.27844,-0.04939,-0.03426,-0.04435,0.99721,1.00,-0.04931,-0.06139,-0.05022,0.99563,1.00
115891,3.83670,-0.04938,-0.03426,-0.04445,0.99720,1.00,-0.04931,-0.06139,-0.05032,0.99562,1.00
115905,4.37519,-0.05012,-0.02064,-0.04172,0.99766,1.00,-0.05025,-0.04788,-0.04768,0.99645,1.00
115919,4.91895,-0.05011,-0.02065,-0.04185,0.99765,1.00,-0.05024,-0.04788,-0.04782,0.99644,1.00
115933,5.45945,-0.05094,-0.01019,-0.03969,0.99786,1.00,-0.05123,-0.03750,-0.04574,0.99693,1.00
115947,5.99131,-0.05094,-0.01020,-0.03984,0.99785,1.00,-0.05123,-0.03750,-0.04589,0.99693,1.00
115961,6.51971,-0.05156,-0.00003,-0.03748,0.99797,1.00,-0.05203,-0.02739,-0.04360,0.99732,1.00
115974,7.03793,-0.05156,-0.00004,-0.03748,0.99797,1.00,-0.05203,-0.02739,-0.04360,0.99732,1.00
115989,7.58724,-0.05156,-0.00004,-0.03750,0.99797,1.00,-0.05203,-0.02739,-0.04361,0.99732,1.00
116003,8.08252,-0.05265,0.01484,-0.03428,0.99791,1.00,-0.05336,-0.01257,-0.04048,0.99768,1.00
116016,8.57939,-0.05265,0.01484,-0.03433,0.99791,1.00,-0.05336,-0.01257,-0.04052,0.99767,1.00
116030,9.07910,-0.05284,0.02657,-0.03170,0.99775,1.00,-0.05374,-0.00086,-0.03793,0.99783,1.00
116044,9.56802,-0.05284,0.02657,-0.03171,0.99775,1.00,-0.05374,-0.00086,-0.03794,0.99783,1.00
116058,10.05860,-0.05284,0.02657,-0.03182,0.99774,1.00,-0.05374,-0.00086,-0.03804,0.99783,1.00
116072,10.53316,-0.05508,0.04558,-0.02739,0.99706,1.00,-0.05631,0.01815,-0.03372,0.99768,1.00
116086,11.00196,-0.05508,0.04558,-0.02740,0.99706,1.00,-0.05631,0.01815,-0.03373,0.99768,1.00
116100,11.46624,-0.05469,0.05702,-0.02465,0.99657,1.00,-0.05612,0.02962,-0.03098,0.99750,1.00
116114,11.92198,-0.05469,0.05703,-0.02456,0.99657,1.00,-0.05612,0.02963,-0.03090,0.99751,1.00
116128,12.36568,-0.05528,0.06783,-0.02184,0.99592,1.00,-0.05691,0.04047,-0.02821,0.99716,1.00
116141,12.79129,-0.05528,0.06783,-0.02174,0.99593,1.00,-0.05691,0.04048,-0.02812,0.99716,1.00
116156,13.23228,-0.05527,0.06784,-0.02170,0.99593,1.00,-0.05690,0.04048,-0.02806,0.99716,1.00
116170,13.63557,-0.05439,0.08282,-0.01831,0.99491,1.00,-0.05627,0.05556,-0.02464,0.99656,1.00
116183,14.03288,-0.05441,0.08280,-0.01856,0.99491,1.00,-0.05628,0.05555,-0.02489,0.99656,1.00
116197,14.42191,-0.05394,0.09234,-0.01637,0.99413,1.00,-0.05597,0.06517,-0.02268,0.99605,1.00
116211,14.79803,-0.05393,0.09235,-0.01625,0.99413,1.00,-0.05596,0.06517,-0.02255,0.99605,1.00
116225,15.17307,-0.05313,0.10231,-0.01374,0.99324,1.00,-0.05534,0.07523,-0.02000,0.99543,1.00
116239,15.52442,-0.05312,0.10231,-0.01360,0.99324,1.00,-0.05533,0.07524,-0.01986,0.99543,1.00
116253,15.86744,-0.05311,0.10232,-0.01352,0.99324,1.00,-0.05532,0.07524,-0.01979,0.99543,1.00
116267,16.20350,-0.05260,0.11368,-0.01080,0.99207,1.00,-0.05500,0.08673,-0.01702,0.99457,1.00
116281,16.52365,-0.05260,0.11368,-0.01082,0.99206,1.00,-0.05500,0.08673,-0.01704,0.99457,1.00
116295,16.83313,-0.05211,0.12238,-0.00887,0.99107,1.00,-0.05464,0.09554,-0.01503,0.99381,1.00
116308,17.12511,-0.05213,0.12237,-0.00903,0.99107,1.00,-0.05466,0.09553,-0.01518,0.99381,1.00
116323,17.41289,-0.05214,0.12237,-0.00910,0.99107,1.00,-0.05466,0.09553,-0.01524,0.99381,1.00
116336,17.67650,-0.05183,0.13140,-0.00704,0.98995,1.00,-0.05450,0.10469,-0.01314,0.99292,1.00
116350,17.93003,-0.05183,0.13140,-0.00705,0.98995,1.00,-0.05450,0.10468,-0.01315,0.99292,1.00
116364,18.17018,-0.05087,0.14986,-0.00284,0.98739,1.00,-0.05383,0.12344,-0.00882,0.99085,1.00
116378,18.39320,-0.05088,0.14986,-0.00292,0.98739,1.00,-0.05384,0.12344,-0.00890,0.99085,1.00
116393,18.61192,-0.04895,0.16532,0.00040,0.98502,1.00,-0.05214,0.13919,-0.00543,0.98888,1.00
116406,18.80283,-0.04897,0.16532,0.00033,0.98502,1.00,-0.05215,0.13919,-0.00550,0.98888,1.00
116420,18.98666,-0.04897,0.16532,0.00030,0.98502,1.00,-0.05215,0.13919,-0.00553,0.98888,1.00
116434,19.15237,-0.04999,0.16969,0.00150,0.98423,1.00,-0.05327,0.14363,-0.00432,0.98819,1.00
116448,19.30503,-0.04998,0.16970,0.00159,0.98423,1.00,-0.05326,0.14364,-0.00424,0.98819,1.00
116462,19.44400,-0.05439,0.17856,0.00456,0.98241,1.00,-0.05791,0.15263,-0.00132,0.98659,1.00
116476,19.56755,-0.05439,0.17856,0.00455,0.98241,1.00,-0.05791,0.15263,-0.00133,0.98659,1.00
116490,19.67651,-0.05440,0.17856,0.00449,0.98241,1.00,-0.05792,0.15262,-0.00139,0.98659,1.00
116503,19.76645,-0.05422,0.18425,0.00587,0.98137,1.00,-0.05783,0.15843,0.00004,0.98567,1.00
116517,19.84330,-0.05423,0.18425,0.00581,0.98137,1.00,-0.05784,0.15843,-0.00002,0.98567,1.00
116531,19.90503,-0.05415,0.18824,0.00674,0.98060,1.00,-0.05783,0.16251,0.00094,0.98501,1.00
116545,19.95107,-0.05416,0.18824,0.00670,0.98061,1.00,-0.05783,0.16251,0.00089,0.98501,1.00
116559,19.98260,-0.05227,0.19295,0.00756,0.97979,1.00,-0.05599,0.16733,0.00184,0.98431,1.00
116573,19.99798,-0.05226,0.19295,0.00762,0.97979,1.00,-0.05598,0.16734,0.00190,0.98431,1.00
116587,19.99795,-0.05225,0.19295,0.00768,0.97979,1.00,-0.05597,0.16734,0.00197,0.98431,1.00
116601,19.98246,-0.05221,0.19366,0.00785,0.97965,1.00,-0.05593,0.16806,0.00216,0.98419,1.00
116615,19.95157,-0.05223,0.19365,0.00775,0.97965,1.00,-0.05595,0.16805,0.00206,0.98419,1.00
116629,19.90430,-0.05201,0.19417,0.00780,0.97956,1.00,-0.05573,0.16859,0.00213,0.98411,1.00
116643,19.84312,-0.05200,0.19417,0.00785,0.97956,1.00,-0.05572,0.16859,0.00217,0.98411,1.00
116657,19.76437,-0.05197,0.19418,0.00799,0.97956,1.00,-0.05570,0.16860,0.00231,0.98411,1.00
116670,19.67258,-0.05166,0.19810,0.00901,0.97878,1.00,-0.05544,0.17261,0.00338,0.98342,1.00
116684,19.56410,-0.05167,0.19809,0.00894,0.97878,1.00,-0.05545,0.17261,0.00332,0.98342,1.00
116698,19.44024,-0.05010,0.19921,0.00871,0.97864,1.00,-0.05386,0.17377,0.00314,0.98331,1.00
116712,19.30187,-0.05013,0.19920,0.00856,0.97864,1.00,-0.05388,0.17376,0.00299,0.98331,1.00
116726,19.14915,-0.04975,0.19907,0.00832,0.97869,1.00,-0.05349,0.17363,0.00275,0.98335,1.00
116740,18.98343,-0.04976,0.19907,0.00825,0.97869,1.00,-0.05351,0.17363,0.00267,0.98335,1.00
116754,18.79360,-0.04976,0.19907,0.00825,0.97869,1.00,-0.05351,0.17363,0.00267,0.98335,1.00
116768,18.59886,-0.05066,0.18254,0.00440,0.98188,1.00,-0.05416,0.15672,-0.00132,0.98616,1.00
116782,18.39061,-0.05064,0.18254,0.00452,0.98188,1.00,-0.05415,0.15673,-0.00120,0.98616,1.00
116796,18.16487,-0.04928,0.17789,0.00311,0.98281,1.00,-0.05268,0.15199,-0.00260,0.98697,1.00
116810,17.92495,-0.04928,0.17788,0.00308,0.98281,1.00,-0.05268,0.15199,-0.00263,0.98697,1.00
116824,17.67156,-0.04929,0.17788,0.00304,0.98281,1.00,-0.05269,0.15198,-0.00267,0.98697,1.00
116837,17.40875,-0.04767,0.17190,0.00130,0.98396,1.00,-0.05093,0.14590,-0.00440,0.98798,1.00
116851,17.12408,-0.04767,0.17190,0.00129,0.98396,1.00,-0.05093,0.14590,-0.00440,0.98798,1.00
116865,16.82660,-0.04801,0.16812,0.00046,0.98460,1.00,-0.05122,0.14204,-0.00525,0.98852,1.00
116879,16.52475,-0.04800,0.16812,0.00050,0.98460,1.00,-0.05121,0.14205,-0.00522,0.98852,1.00
116893,16.20321,-0.04856,0.15952,-0.00157,0.98600,1.00,-0.05164,0.13329,-0.00735,0.98970,1.00
116907,15.87253,-0.04855,0.15952,-0.00153,0.98600,1.00,-0.05163,0.13329,-0.00732,0.98970,1.00
116922,15.51005,-0.04855,0.15952,-0.00154,0.98600,1.00,-0.05163,0.13329,-0.00731,0.98970,1.00
116935,15.16341,-0.04868,0.15431,-0.00276,0.98682,1.00,-0.05168,0.12799,-0.00856,0.99039,1.00
116949,14.79462,-0.04869,0.15431,-0.00278,0.98682,1.00,-0.05168,0.12799,-0.00857,0.99039,1.00
116963,14.41226,-0.04863,0.14348,-0.00540,0.98844,1.00,-0.05145,0.11699,-0.01122,0.99174,1.00
116977,14.02492,-0.04865,0.14347,-0.00555,0.98844,1.00,-0.05146,0.11698,-0.01137,0.99173,1.00
116991,13.61600,-0.04868,0.14346,-0.00576,0.98844,1.00,-0.05149,0.11697,-0.01158,0.99173,1.00
117005,13.20879,-0.04902,0.14269,-0.00582,0.98854,1.00,-0.05182,0.11618,-0.01166,0.99181,1.00
117018,12.79045,-0.04899,0.14270,-0.00564,0.98854,1.00,-0.05180,0.11619,-0.01148,0.99181,1.00
117032,12.35258,-0.04946,0.13513,-0.00721,0.98957,1.00,-0.05216,0.10851,-0.01310,0.99264,1.00
117046,11.91890,-0.04946,0.13513,-0.00721,0.98957,1.00,-0.05216,0.10851,-0.01310,0.99264,1.00
117060,11.46784,-0.04952,0.12559,-0.00950,0.99080,1.00,-0.05205,0.09883,-0.01544,0.99362,1.00
117074,11.00359,-0.04952,0.12559,-0.00953,0.99080,1.00,-0.05206,0.09883,-0.01547,0.99362,1.00
117088,10.52211,-0.04953,0.12559,-0.00954,0.99080,1.00,-0.05206,0.09883,-0.01549,0.99362,1.00
117102,10.05000,-0.05130,0.11606,-0.01166,0.99185,1.00,-0.05369,0.08917,-0.01767,0.99441,1.00
117116,9.57027,-0.05130,0.11606,-0.01170,0.99185,1.00,-0.05370,0.08916,-0.01771,0.99441,1.00
117130,9.07051,-0.05229,0.10413,-0.01437,0.99308,1.00,-0.05451,0.07709,-0.02045,0.99532,1.00
117144,8.57647,-0.05229,0.10413,-0.01435,0.99308,1.00,-0.05450,0.07709,-0.02043,0.99532,1.00
117158,8.06421,-0.05228,0.10413,-0.01428,0.99309,1.00,-0.05450,0.07710,-0.02035,0.99533,1.00
117172,7.55544,-0.05511,0.08881,-0.01749,0.99437,1.00,-0.05710,0.06161,-0.02368,0.99618,1.00
117186,7.02833,-0.05511,0.08881,-0.01745,0.99437,1.00,-0.05710,0.06161,-0.02365,0.99619,1.00
117199,6.51175,-0.05497,0.07823,-0.01985,0.99522,1.00,-0.05678,0.05095,-0.02607,0.99675,1.00
117213,5.98445,-0.05496,0.07824,-0.01972,0.99522,1.00,-0.05677,0.05096,-0.02593,0.99675,1.00
117227,5.45106,-0.05561,0.06244,-0.02328,0.99623,1.00,-0.05715,0.03507,-0.02952,0.99731,1.00
117241,4.91641,-0.05560,0.06245,-0.02316,0.99623,1.00,-0.05715,0.03507,-0.02940,0.99732,1.00
117256,4.34880,-0.05560,0.06245,-0.02311,0.99623,1.00,-0.05714,0.03508,-0.02935,0.99732,1.00
117269,3.81525,-0.05606,0.05147,-0.02553,0.99677,1.00,-0.05742,0.02405,-0.03178,0.99755,1.00
117283,3.27706,-0.05606,0.05147,-0.02550,0.99677,1.00,-0.05742,0.02405,-0.03174,0.99756,1.00
