Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
99894,-0,1726823,-0,001275826,-0,01346127,0,9848848,0,9980469,-0,1730499,-0,02825506,-0,0105932,0,9844508,0,9980469
99908,-0,1718011,-0,001348412,-0,01338919,0,9850398,0,9980469,-0,1721527,-0,02832171,-0,01049525,0,9846072,0,9980469
99922,-0,1718009,-0,001381885,-0,01358112,0,9850372,0,9980469,-0,1721474,-0,02835347,-0,01067693,0,9846053,0,9980469
99937,-0,1718009,-0,001369407,-0,01350956,0,9850382,0,9980469,-0,1721495,-0,02834081,-0,01060452,0,984606,0,9980469
99950,-0,1724338,-0,00311395,-0,01291928,0,9849315,0,9980469,-0,1727577,-0,03008845,-0,0100243,0,9844537,0,9980469
99964,-0,172435,-0,003051337,-0,01256167,0,9849362,0,9980469,-0,1727689,-0,03002429,-0,009658703,0,9844573,0,9980469
99978,-0,1724194,-0,00339989,-0,01235139,0,9849404,0,9980469,-0,1727407,-0,0303699,-0,009431632,0,9844539,0,9980469
99992,-0,1724201,-0,003365891,-0,01215719,0,9849428,0,9980469,-0,1727471,-0,03033323,-0,009222683,0,9844558,0,9980469
100006,-0,1720947,-0,002666185,-0,01212694,0,9850023,0,9980469,-0,1724036,-0,02963136,-0,009183006,0,9845379,0,9980469
100020,-0,172095,-0,002641866,-0,01198777,0,9850039,0,9980469,-0,1724078,-0,02960627,-0,009039802,0,9845392,0,9980469
100034,-0,1720953,-0,002625134,-0,01189199,0,9850051,0,9980469,-0,1724111,-0,02958739,-0,008931966,0,9845402,0,9980469
100048,-0,1697434,-0,002885638,-0,01180522,0,9854133,0,9980469,-0,1700374,-0,02983015,-0,008766262,0,984947,0,9980469
100061,-0,1697435,-0,002882449,-0,01178666,0,9854136,0,9980469,-0,1700383,-0,02982561,-0,008739949,0,9849473,0,9980469
100075,-0,1701589,-0,003807036,-0,01165358,0,9853404,0,9980469,-0,170432,-0,03075171,-0,008611098,0,9848518,0,9980469
100089,-0,1701598,-0,003770376,-0,01144125,0,985343,0,9980469,-0,1704389,-0,0307132,-0,008388629,0,9848539,0,9980469
100103,-0,1701601,-0,003752919,-0,0113402,0,9853441,0,9980469,-0,1704422,-0,03069469,-0,008281721,0,9848547,0,9980469
100117,-0,1714224,-0,001594853,-0,01123944,0,9851323,0,9980469,-0,1717192,-0,02854379,-0,008212362,0,9846982,0,9980469
100131,-0,1714231,-0,001529066,-0,01086138,0,9851365,0,9980469,-0,1717304,-0,02847622,-0,007824932,0,9847013,0,9980469
100145,-0,172837,-0,00175108,-0,01049784,0,984893,0,9980469,-0,1731304,-0,0287043,-0,007479463,0,9844521,0,9980469
100159,-0,172837,-0,00176212,-0,01056073,0,9848923,0,9980469,-0,173129,-0,02871248,-0,007525966,0,9844518,0,9980469
100173,-0,172231,-0,001729691,-0,01075454,0,9849964,0,9980469,-0,1724867,-0,02867672,-0,007703827,0,9845641,0,9980469
100187,-0,1722308,-0,001756402,-0,0109073,0,9849947,0,9980469,-0,1724823,-0,02870315,-0,007854669,0,9845629,0,9980469
100201,-0,1722307,-0,001763191,-0,01094615,0,9849943,0,9980469,-0,1724816,-0,02870784,-0,007881437,0,9845628,0,9980469
100215,-0,1731323,-0,002529781,-0,01076209,0,9848366,0,9980469,-0,1733735,-0,02947927,-0,007715868,0,9843847,0,9980469
100228,-0,1731321,-0,00253962,-0,01081806,0,984836,0,9980469,-0,1733718,-0,02948949,-0,007773951,0,9843841,0,9980469
100242,-0,1714163,-0,003040979,-0,01068235,0,9851362,0,9980469,-0,1716566,-0,02998014,-0,007594759,0,9846714,0,9980469
100256,-0,1714164,-0,003035145,-0,01064879,0,9851366,0,9980469,-0,1716577,-0,02997355,-0,007556935,0,9846717,0,9980469
100271,-0,1714164,-0,003031755,-0,01062934,0,9851367,0,9980469,-0,1716584,-0,02996976,-0,007535265,0,9846718,0,9980469
100284,-0,172818,-0,001326688,-0,01071862,0,9848947,0,9980469,-0,1730757,-0,02827352,-0,007666084,0,9844729,0,9980469
100298,-0,1728181,-0,001306467,-0,01060339,0,9848959,0,9980469,-0,1730783,-0,02825686,-0,0075714,0,9844736,0,9980469
100312,-0,1728395,-0,001241293,-0,01059416,0,9848923,0,9980469,-0,1730941,-0,02819415,-0,007575449,0,9844726,0,9980469
100326,-0,1728395,-0,001249606,-0,01064152,0,9848918,0,9980469,-0,1730925,-0,02820464,-0,007635055,0,9844722,0,9980469
100340,-0,1725321,-0,002331527,-0,01046344,0,9849457,0,9980469,-0,1727708,-0,02928767,-0,007462303,0,9844983,0,9980469
100354,-0,1725322,-0,002329834,-0,01045377,0,9849457,0,9980469,-0,1727706,-0,02928861,-0,007467671,0,9844983,0,9980469
100368,-0,1725322,-0,002326667,-0,01043571,0,9849458,0,9980469,-0,1727709,-0,02928654,-0,007455892,0,9844984,0,9980469
100382,-0,1715429,-0,001920952,-0,01053215,0,9851186,0,9980469,-0,1717791,-0,02887577,-0,007531975,0,9846835,0,9980469
100395,-0,1715427,-0,001942182,-0,01065406,0,9851172,0,9980469,-0,1717751,-0,02889984,-0,007669967,0,9846823,0,9980469
100409,-0,1710666,-0,001745176,-0,01071548,0,9851996,0,9980469,-0,1712991,-0,02870031,-0,007720823,0,9847707,0,9980469
